@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0225,0.9412,0.9702,5.1789,-1.7041,0.1174,16.7097,4.0877,22.2273,-1.0841,-0.2213,8.4467,2.9063,14.4451,-0.9226,3.9847,10.283,3.2067,13.2717,0.0352,-0.1915,0.1016,-0.0056,-0.5306,0.0295,-0.0555,0.2373,0.3338,0.3025,1.4065,1.2747,0.9063,0.0563,0.1114,0.0915,1.9782,1.625,0.8214,0.2823,0.4708,-6.7338,1.668,-23.855,-14.3019,0.1796,0.2549,0.1392,1.4195,0.7753,0.5462,0.233,0.3585,0.3902,1.5387,1.6748,1.0884,0.0052,6.1246,0.5119,-0.5062,-0.1234,-0.9792,-0.2511,0.2436,-2.375,2.9004,1.7031,4.8885,?,-9.1328,0.3939,0.6276,9.7133,?,1.8716,0.3161,0.5622,1.5737,0.4414,0.2601,-1.269,-4.8796,2.7136,3.0292,1.1163,7.3634,9.1762,1.2462,0.5033,-3.9309,-7.8107,1,0,0,0.5033,3.1063,6.1721,0.2004,13.3794,-0.9754,-0.984,0.9923,1100,0,0,0,1,DESTRA_PANTALONI
0.0854,0.3723,0.6101,3.1583,-0.7497,0.2733,1.9314,1.3898,6.417,-0.8212,-0.1704,0.8745,0.9351,3.8814,-1.001,1.5076,1.0163,1.0081,3.612,0.0231,0.3125,-0.5013,0.0567,-1.604,0.1813,-0.113,0.439,0.6525,0.6052,1.4862,1.3786,0.9276,0.1927,0.4257,0.3663,2.2087,1.9005,0.8605,0.4677,0.697,-15.8412,1.4902,-33.8697,-22.7285,0.5123,0.9306,0.4882,1.8165,0.953,0.5246,0.4922,0.8137,0.8744,1.6533,1.7766,1.0746,0.0069,2.2962,-0.5996,0.5716,0.1345,-0.8658,0.2383,-0.1267,-0.2109,0.8303,0.9112,2.6943,-0.5888,-9.3187,0.0181,0.1346,9.4235,?,2.8849,0.1118,0.3344,0.9599,0.729,0.0226,-0.0731,-3.2302,6.7701,2.7246,0.4024,45.8348,7.4236,0.162,0.106,-0.3868,-3.6504,0,0.4789,0,0.2859,2.8069,9.8173,0.2033,13.06,0.9814,0.9886,0.9635,1100,0,0,0,1,DESTRA_PANTALONI
-2.3442,2.5077,1.5836,6.8629,-2.9692,-0.8584,25.8164,5.081,14.2365,-1.3977,1.4586,5.5607,2.3581,6.6051,-0.4257,6.2372,3.3426,1.8283,6.3818,0.3262,2.7308,-1.6072,-0.3758,-0.5885,-0.1376,0.2339,0.3117,0.6715,0.8662,2.1547,2.7791,1.2898,0.0971,0.451,0.7502,4.6426,7.7235,1.6636,0.6186,2.6029,-1.6619,4.2077,-2.6865,-0.6385,0.2912,0.3732,0.1826,1.2816,0.6269,0.4892,0.4821,1.039,1.0754,2.1554,2.2308,1.035,0.0578,9.551,0.043,-0.1858,0.2836,-0.9848,-0.7394,0.6971,1.8303,6.051,2.4599,7.7685,-0.184,-8.9512,1.5072,1.2277,9.7712,?,-0.8981,4.3983,2.0972,6.0646,-4.4172,-0.2045,-2.0378,9.9663,2.0037,1.1729,0.5854,4.0147,1.3758,0.3427,0.1236,0.2442,1.9759,0,5.8605,0,0.795,1.281,1.6112,0.18,13.108,0.8696,-0.978,-0.9276,1100,0,0,0,1,DESTRA_PANTALONI
-0.1673,65.0215,8.0636,26.5204,-1.4607,-2.338,129.8056,11.3932,37.9026,-2.1662,1.6054,81.504,9.028,29.4262,-1.0249,15.7357,36.7908,6.0655,23.8759,0.2107,0.0716,-0.1042,-0.0106,-1.4564,-0.1486,0.102,0.7078,0.8932,1.3294,1.262,1.8784,1.4884,0.5009,0.7978,1.7673,1.5926,3.5282,2.2153,0.6071,1.057,-2.4695,1.7411,-4.0678,-2.3363,0.9003,0.7416,0.3563,0.8237,0.3957,0.4804,0.6997,0.9013,1.1108,1.2881,1.5875,1.2325,0.0618,24.8727,0.9037,0.0814,-0.663,0.2909,-0.783,-0.0123,6.3079,4.1188,2.0295,7.3116,0.1744,-2.0648,18.8801,4.3451,12.7476,-1.4008,5.1241,2.8659,1.6929,5.168,0.3635,-3.055,1.231,-0.403,0.4671,1.1988,2.5667,0.2182,1.4372,6.5879,-0.2076,0.5233,-2.5205,1.6678,1.0908,0.654,0.5736,1.4148,2.4666,0.1711,15.8299,-0.4738,-0.7944,0.8337,1100,0,0,0,1,DESTRA_PANTALONI
0.4531,1.5717,1.2537,5.069,-0.8008,-0.5211,3.9987,1.9997,7.7682,-0.9958,0.4831,9.2946,3.0487,12.1263,-0.4379,3.5187,3.1939,1.7871,8.1044,0.0414,-0.8695,0.9379,0.1288,-1.0787,-0.1481,0.1373,0.6269,0.4112,0.7015,0.6559,1.1189,1.7059,0.393,0.1691,0.4921,0.4302,1.252,2.9101,0.5816,0.6104,-6.4422,1.0496,-11.0767,-10.5535,0.7232,0.3338,0.3329,0.4615,0.4604,0.9975,0.6525,0.418,0.6255,0.6406,0.9585,1.4963,0.0176,5.1778,-0.9037,-0.0134,0.0609,-0.047,-0.009,0.5911,6.621,1.2851,1.1336,5.0476,0.4476,0.2972,4.0318,2.0079,6.6469,-0.6861,6.7053,1.6432,1.2819,4.7197,0.4042,22.2782,0.9874,0.0443,0.5646,0.8843,1.5664,0.3187,0.782,2.4536,-1.512,1.2774,-0.8448,2.3179,1.1535,0.4977,0.7594,1.0695,1.4083,0.1964,15.1009,-0.2444,-0.9021,-0.0017,1100,0,0,0,1,SINISTRA_PANTALONI
0.0227,0.0102,0.101,0.4,-0.9897,-0.2161,0.018,0.1343,0.6118,-5.6991,0.0099,0.0087,0.0934,0.466,-1.2665,0.269,0.0119,0.1092,0.4461,0.1772,-0.105,2.2827,0.0844,-21.7353,-0.8034,0.037,0.7516,1.081,0.9249,1.4383,1.2306,0.8556,0.5649,1.1686,0.8554,2.0688,1.5143,0.732,0.3823,0.764,-2.0709,1.9987,-5.4174,-2.7105,2.2013,0.9777,0.3708,0.4442,0.1684,0.3792,0.6538,0.8583,0.8967,1.3128,1.3715,1.0447,0.0044,0.3828,0.2123,-0.2822,-0.2049,-0.2277,-0.8831,0.1283,7.9324,0.0007,0.0262,0.1,0.9875,5.4498,0.0015,0.0385,0.1389,0.9749,-1.8824,0.0001,0.01,1.8978,?,1.4556,-4.2141,-2.8952,0.6806,2.613,3.8391,0.4632,6.8276,14.7389,1.4639,-4.1537,-2.8373,1.4452,0,0,0.7202,0.0527,0.0732,0.2001,15.2646,-1.0113,-0.0618,0.1534,1100,0,0,0,1,SINISTRA_PANTALONI
0.5303,1.259,1.122,4.8445,-1.4624,-0.3182,5.0846,2.2549,11.8251,-0.7792,0.5701,10.4826,3.2377,13.7109,-0.4085,3.6336,4.3307,2.081,11.0293,0.0737,-1.6668,0.9302,0.1459,-0.5581,-0.0876,0.1569,0.4976,0.3466,0.5392,0.6965,1.0836,1.5558,0.2476,0.1201,0.2907,0.4851,1.1741,2.4205,0.5556,0.7236,-3.2764,1.3024,-5.8975,-4.528,0.296,0.2021,0.1652,0.6827,0.5582,0.8175,0.4097,0.3533,0.4392,0.8625,1.0721,1.2431,0.0183,5.4418,-0.8415,-0.0678,-0.3157,0.171,0.4356,0.6757,6.6502,1.9158,1.3841,4.6365,0.4956,-0.1146,1.2292,1.1087,4.0533,-1.1306,6.776,2.8245,1.6806,5.2009,0.3862,-58.0235,0.9814,-0.0169,1.2484,0.8236,0.6597,1.5586,0.6783,0.4352,-2.1183,1.3925,-0.6573,4.8321,1.0849,0.2245,1.1439,0.8915,0.7793,0.2064,14.4258,0.1324,-0.9848,-0.2477,1100,0,0,0,1,SINISTRA_PANTALONI
-1.1182,4.4472,2.1088,8.1409,-4.832,-2.6355,17.428,4.1747,15.0495,-34.8442,-1.5218,8.2135,2.8659,11.6061,-62.9375,3.6621,27.1899,5.2144,18.5606,0.0097,0.4243,0.7348,-0.3054,1.7318,-0.7197,-0.4156,0.5052,0.7358,0.4044,1.4567,0.8006,0.5496,0.2552,0.5415,0.1636,2.1219,0.641,0.3021,0.461,0.5904,-36.9561,1.2805,-80.1565,-62.5961,3.3247,7.6899,0.0745,2.313,0.0224,0.0097,0.5409,0.7014,0.4386,1.2967,0.8108,0.6253,0.069,5.6754,0.6483,0.397,-0.6724,0.9549,-0.9948,-0.9411,6.8976,0.2346,0.4844,2.183,0.6998,6.8576,0.1869,0.4323,1.8658,0.7768,-1.0527,0.0131,0.1143,1.2412,?,1.0058,-6.5522,-6.5142,1.1206,4.2384,3.7824,1.2556,17.9639,14.3065,0.7836,-4.1009,-5.2333,0.8698,0,0,1.17,1.7588,1.5033,0.2082,14.8078,-0.9976,-0.5953,0.5715,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0997,0.0167,0.1291,0.5496,-3.3362,-0.0529,0.0078,0.0883,0.4213,-1.3021,0.0008,0.0043,0.066,0.2789,-0.791,0.1751,0.0109,0.1044,0.4626,0.039,1.8836,-117.7722,-0.5694,-62.5235,-0.3023,0.0048,1.461,1.9568,1.2361,1.3393,0.8461,0.6317,2.1346,3.829,1.528,1.7938,0.7158,0.3991,1.7745,3.4326,-22.5078,1.9344,-12.6842,-6.557,0.6926,0.8139,0.2633,1.1752,0.3802,0.3235,1.3045,1.9705,1.1881,1.5105,0.9108,0.6029,0.0024,0.2603,0.5706,0.0579,-0.8074,0.8332,-0.4543,-0.0529,7.4679,0.0004,0.0188,0.0537,0.9928,6.3288,0.0004,0.0199,0.0567,0.9911,-0.5886,0.0006,0.0251,0.6321,?,1.18,-12.6873,-10.7521,0.9453,0.7513,0.7948,0.8936,0.5644,0.6316,1.181,-11.7719,-9.9676,1.1789,0,0,0.946,0.0849,0.0898,0.2087,14.3853,-1.005,0.9813,-0.9733,1100,0,0,0,1,SINISTRA_PANTALONI
0.0052,2.6538,1.6291,15.5062,-0.7964,-0.0255,0.5061,0.7114,4.9153,-2.4746,-0.0036,0.0784,0.28,2.0656,-1.6459,0.8103,2.5825,1.607,9.3423,0.0065,-0.2046,-1.4365,0.0064,7.0217,-0.0315,-0.0045,2.2899,5.8182,1.0137,2.5408,0.4427,0.1742,5.2435,33.8511,1.0276,6.4558,0.196,0.0304,1.9637,5.3499,-113.2678,2.7245,-57.6822,-21.1721,6.1019,11.0568,0.918,1.812,0.1504,0.083,3.1546,7.5068,1.6598,2.3796,0.5261,0.2211,0.0005,1.1406,-0.7437,-0.6196,0.2511,0.3311,-0.3776,-0.3309,-1.424,0.0008,0.0275,1.4871,?,-9.6748,0,0.0051,9.6798,?,0.7343,0.0009,0.0302,0.12,0.8496,0.1472,-1.9391,-13.1747,5.3736,0.9111,0.1695,28.8752,0.83,0.0287,0.1536,-2.1926,-14.2717,1,0,0,0.1536,12.3886,80.6381,0.2043,11.8331,-0.8864,-0.2035,0.6041,1100,0,0,0,1,SINISTRA_PANTALONI
1.8599,4.3788,2.0926,8.5414,-0.5349,-1.0197,26.1332,5.1121,17.1922,-0.5831,0.9067,24.3454,4.9341,16.0907,-0.6688,7.2157,8.1121,2.8482,12.5277,0.0582,-1.8239,2.0513,0.2578,-1.1247,-0.1413,0.1257,0.4093,0.4241,0.7347,1.0361,1.7949,1.7324,0.1676,0.1799,0.5398,1.0734,3.2215,3.0011,0.47,0.4616,-3.8465,0.982,-8.1833,-8.3335,0.5124,0.5771,0.4184,1.1263,0.8164,0.7249,0.4968,0.5308,0.6818,1.0685,1.3723,1.2844,0.0481,11.0223,-0.5273,-0.0987,-0.1105,0.7983,0.4589,0.4648,-5.2616,10.1601,3.1875,8.9006,?,1.8715,16.211,4.0263,10.4305,-0.5937,5.9329,3.3886,1.8408,4.6972,0.3987,-2.8114,-0.8868,0.3154,0.7917,1.7316,2.1872,0.6267,2.9983,4.784,2.2905,-2.8576,-1.2476,0,0,0.8378,0.8533,1.8948,2.2205,0.1697,15.1844,0.9523,0.8411,0.9378,1100,0,0,0,1,SINISTRA_PANTALONI
0.0305,0.49,0.7,6.2662,-0.5739,0.1253,0.1049,0.3238,1.8109,-1.7774,0.045,0.0113,0.1063,0.6189,-0.3198,0.444,0.4276,0.6539,4.15,0.0055,0.2432,0.6775,0.0686,2.7858,0.2821,0.1013,2.1616,6.5825,1.0704,3.0452,0.4952,0.1626,4.6726,43.3287,1.1459,9.273,0.2452,0.0264,1.9715,15.2356,-99.1353,7.7277,-50.283,-6.5068,6.1061,8.4902,0.9541,1.3904,0.1562,0.1124,3.4602,10.1246,1.5099,2.926,0.4364,0.1491,0.0028,0.5938,-0.3334,0.2259,0.412,-0.8605,-0.4727,0.6145,0.9746,0.008,0.0893,0.3129,0.7346,-9.7461,0.0001,0.0088,9.7552,?,0.4754,0.0002,0.0155,0.0472,0.9059,-0.1,2.05,-20.5009,10.0904,5.7446,0.5693,101.8152,33.0002,0.3241,-0.0888,1.9064,-21.467,0,2.3509,0,0.0321,6.6335,206.7835,0.2043,11.1961,0.9933,-0.6177,-0.5339,1100,0,0,0,1,SINISTRA_PANTALONI
1.3809,7.247,2.692,9.1035,-0.9447,-0.7687,9.1717,3.0285,10.2053,-0.9823,-0.464,6.5223,2.5539,12.1455,-1.241,4.85,2.1311,1.4598,6.3598,0.2023,-1.7964,-2.9758,0.2847,1.6565,-0.1585,-0.0957,0.8889,1.0541,1.8441,1.1858,2.0745,1.7494,0.7901,1.1111,3.4005,1.4062,4.3037,3.0605,0.8745,0.6575,-2.7414,0.7519,-3.1349,-4.1694,0.9093,0.8637,0.5871,0.9499,0.6457,0.6798,0.892,0.7495,1.4314,0.8402,1.6047,1.9097,0.0343,7.4166,-0.6917,-0.4139,-0.1944,0.316,-0.1367,-0.1316,-5.196,4.8144,2.1942,8.419,?,-0.1286,8.6352,2.9386,8.2758,-1.9715,7.0464,6.0091,2.4513,6.911,0.246,40.4156,-0.7374,-0.0182,0.7467,0.8951,1.1988,0.5575,0.8012,1.437,1.5333,-3.7332,-2.4348,0,0,0.3038,1.0173,1.2182,1.1975,0.1824,14.7166,0.8788,0.8972,0.9912,1100,0,0,0,1,SINISTRA_PANTALONI
-0.1608,1.9255,1.3876,4.8031,-1.6283,-6.8619,0.8599,0.9273,8.6672,?,3.5554,2.3872,1.5451,4.8916,0.1148,7.9673,1.447,1.2029,4.2975,0.5574,0.0234,-0.0452,-0.0202,-1.93,-0.8613,0.4463,1.4964,0.8981,1.1536,0.6002,0.7709,1.2844,2.2393,0.8066,1.3307,0.3602,0.5942,1.6497,0.3433,-4.6926,-0.5499,-13.6682,-1.6017,0.1172,0,0.3307,0.1882,0,0,0.5691,0.5542,0.9819,1.1176,1.7718,2.0168,1.1382,0.7027,11.5067,0.0238,-0.4534,-0.3127,-0.5504,-0.8805,0.8724,-4.8947,2.3986,1.5487,7.1914,?,0.5057,0.9452,0.9722,3.0508,-0.6868,6.5589,1.1014,1.0495,3.2129,0.6013,-9.6794,-0.7463,0.0771,1.593,1.4757,0.9264,2.5376,2.1778,0.8582,5.7893,-1.4841,-0.2563,0,0,0.2244,2.3572,2.2383,0.9495,0.1864,12.4057,0.9884,0.9971,0.9947,125000,0,0,0,1,SINISTRA_PANTALONI
1.1824,1.3421,1.1585,4.5949,-0.6422,-2.2617,5.3062,2.3035,8.4712,-1.9908,-1.1939,5.8345,2.4155,8.3791,-1.6411,4.1566,3.1445,1.7733,6.2957,0.1881,-0.5228,-0.9904,0.2845,1.8945,-0.5441,-0.2872,0.5029,0.4796,0.6533,0.9537,1.299,1.3621,0.2529,0.23,0.4268,0.9095,1.6874,1.8554,0.3187,0.3451,-1.2323,1.083,-3.8671,-3.5706,0.9879,0.8819,0.3609,0.8928,0.3653,0.4092,0.5424,0.5484,0.7298,1.011,1.3455,1.3309,0.0564,6.6009,-0.6043,-0.5159,0.2978,0.9119,-0.8232,-0.8505,-3.7059,5.5532,2.3565,6.5294,?,1.7822,9.0222,3.0037,8.936,-0.8264,8.0136,0.5324,0.7297,2.2073,0.745,-2.0794,-0.4624,0.2224,0.7845,3.2295,4.1165,0.6155,10.4299,16.9453,1.6148,-1.0124,-0.627,0,0,0.5652,0.7307,2.9581,4.0484,0.1801,14.8827,0.9235,0.8205,0.9732,1100,0,0,0,1,SINISTRA_PANTALONI
1.83,4.9488,2.2246,6.8523,-0.156,-3.7427,3.1756,1.782,7.3346,?,-2.4598,9.7308,3.1194,10.9025,-1.5815,6.0535,4.6182,2.149,8.0349,0.1507,-0.4889,-0.7439,0.3023,1.5215,-0.6183,-0.4064,1.2484,0.7131,1.0352,0.5713,0.8292,1.4516,1.5584,0.5086,1.0716,0.3263,0.6876,2.1071,0.1261,0.1385,-0.6487,1.0981,-5.1448,-4.685,0,1.4035,0.6265,0,0,0.4464,0.9342,0.6285,0.8528,0.6727,0.9128,1.3569,0.0968,9.1125,-0.6546,0.6949,0.4944,-0.0002,-0.8468,-0.2265,-1.4157,9.5713,3.0938,9.6913,-5.0321,4.3408,2.6313,1.6221,6.4357,-0.1617,7.9137,0.5519,0.7429,3.0125,0.6454,-0.3261,-0.1789,0.5485,1.9072,4.1643,2.1834,3.6375,17.3416,4.7674,9.0257,-1.4743,-0.1633,0.29,0.1891,0.6521,1.5059,3.217,2.1363,0.1827,14.5683,0.9239,0.8519,0.9527,1100,0,0,0,1,SINISTRA_PANTALONI
0.1617,10.6252,3.2596,18.9911,-0.461,0.3571,16.0499,4.0062,22.1887,-1.4842,-1.2126,7.5993,2.7567,16.2549,-0.963,5.0054,10.8439,3.293,15.0652,0.047,0.4527,-0.1333,0.0323,-0.2945,0.0713,-0.2423,0.8136,1.1824,0.9899,1.4533,1.2166,0.8371,0.662,1.3982,0.9798,2.112,1.4801,0.7008,0.4521,0.7515,-8.0606,1.6624,-17.8312,-10.7263,1.4552,1.5698,0.8222,1.0787,0.565,0.5238,0.8559,1.1683,1.2606,1.365,1.4728,1.079,0.0255,7.4378,-0.3911,0.2608,0.53,-0.0317,-0.2835,-0.0907,-9.0813,0.1412,0.3758,9.4035,?,-3.4432,0.3711,0.6092,5.0703,?,0.8514,0.6075,0.7794,3.0062,-0.0813,2.6375,-10.6667,-4.0443,0.6169,0.4821,0.7816,0.3806,0.2325,0.6109,1.8546,41.6226,22.4427,1,0,0,1.8546,3.128,1.6866,0.199,13.3955,-0.9806,0.966,-0.951,1100,0,0,0,1,SINISTRA_PANTALONI
-0.6079,2.2429,1.4976,5.2481,-1.7099,-0.6315,3.7056,1.925,7.8362,-1.045,0.2136,9.1313,3.0218,11.8154,-0.5846,3.4346,4.0976,2.0242,7.842,0.0681,0.9627,-2.8463,-0.177,-2.9567,-0.1839,0.0622,0.778,0.4956,0.7399,0.637,0.951,1.4928,0.6053,0.2456,0.5474,0.4058,0.9043,2.2285,0.827,0.7597,-5.7746,0.9186,-6.9828,-7.6015,0.5054,0.2597,0.2301,0.5139,0.4553,0.886,0.6697,0.4442,0.6692,0.6632,0.9993,1.5067,0.0192,5.4149,0.416,-0.196,-0.5413,0.5215,0.2156,0.3867,6.6385,1.3026,1.1413,4.6234,0.4837,1.8686,1.4678,1.2115,3.7851,0.0624,6.4894,3.397,1.8431,6.5478,0.163,3.5527,1.023,0.2879,0.9421,0.6192,0.6573,0.8875,0.3835,0.4321,17.1821,3.3974,0.1977,2.2179,1.1447,0.5161,1.2215,0.7061,0.5781,0.2015,14.9965,-0.083,-0.8519,-0.4269,1100,0,0,0,1,SINISTRA_PANTALONI
