@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.4266,0.3988,0.6315,3.5517,-1.628,-0.2009,1.6018,1.2656,6.8234,-1.366,-0.3825,1.4115,1.188,6.1383,-0.9468,1.7377,0.7612,0.8725,3.9164,0.0691,2.1238,1.1154,-0.2455,0.5252,-0.1156,-0.2201,0.499,0.5316,0.7238,1.0653,1.4506,1.3617,0.249,0.2826,0.5239,1.1349,2.1043,1.8542,0.5585,0.737,-7.5651,1.3196,-13.5452,-10.2646,0.4686,0.4286,0.3212,0.9147,0.6855,0.7494,0.5205,0.5786,0.9069,1.1116,1.7423,1.5673,0.0016,2.5428,-0.1249,-0.1365,-0.0066,0.3928,-0.3042,-0.2175,-0.8797,0.8127,0.9015,3.5232,-1.9939,2.316,0.2102,0.4584,1.7873,0.3869,9.4338,0.0129,0.1134,0.3944,0.9591,-0.3798,-0.0932,0.2455,1.9665,7.9494,4.0424,3.8672,63.1926,16.3408,-2.0803,-0.2538,0.122,0.4037,0.1221,0.3025,1.9712,8.9334,4.5319,0.0265,12.739,0.4475,0.4169,-0.5226,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3459,0.49,0.7,2.4791,-0.4357,0.0694,1.379,1.1743,4.511,-0.8271,0.158,0.9793,0.9896,4.3484,-0.65,1.5654,0.5472,0.7397,3.2861,0.0565,4.9849,2.19,0.221,0.4393,0.0443,0.1009,0.5961,0.7073,0.9463,1.1867,1.5875,1.3378,0.3553,0.5003,0.8954,1.4082,2.5202,1.7897,0.3684,0.4392,-3.8246,1.1921,-10.3805,-8.7076,0.6994,0.6552,0.4958,0.9368,0.7089,0.7567,0.5496,0.5701,0.7544,1.0374,1.3728,1.3233,0.001,2.4093,0.8734,0.3352,0.6272,0.6269,0.7235,0.6054,8.501,0.0371,0.1925,0.6154,0.9292,4.8383,0.1115,0.334,1.0724,0.8067,0.566,0.0272,0.165,0.6997,0.118,1.757,15.0205,8.5488,0.5764,1.1664,2.0237,0.3322,1.3605,4.0954,1.8037,86.2521,47.8192,1.566,10.9533,6.9943,0.5739,0.8796,1.5326,0.0259,13.9053,-0.9976,0.3302,-0.3835,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1815,4.4283,2.1044,10.9733,-0.7999,-0.618,7.1108,2.6666,13.6723,-1.3822,-0.6726,9.9404,3.1528,29.1402,-0.6964,3.9387,6.8338,2.6142,17.1984,0.0208,0.2937,0.2699,-0.0461,0.9189,-0.1569,-0.1708,0.7892,0.6674,0.805,0.8458,1.0201,1.2061,0.6228,0.4455,0.648,0.7153,1.0405,1.4546,0.6147,0.4077,-13.3236,0.6632,-21.6739,-32.6826,1.0623,0.3549,0.3471,0.3341,0.3268,0.978,0.8026,0.3766,0.638,0.4692,0.795,1.6944,0.0025,5.8468,-0.6531,-0.0393,0.1362,0.2251,-0.2267,-0.1282,0.5079,1.3372,1.1564,5.4145,-0.2134,2.2029,2.2722,1.5074,5.934,-0.5535,9.3498,0.0317,0.1781,1.6798,0.8262,0.2306,0.0543,0.2356,0.7671,6.4911,8.4615,0.5885,42.1339,71.5969,0.4505,-0.1192,-0.2647,1.1681,0.4616,0.3951,0.9125,3.2232,3.5325,0.0259,12.7501,-0.6805,-0.1327,-0.4203,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1255,1.3114,1.1452,4.5142,-0.6741,-0.0471,2.7515,1.6588,6.5787,-0.6466,0.1724,2.4208,1.5559,8.6992,-0.4089,2.31,1.1953,1.0933,5.8018,0.066,-2.6616,0.7278,0.0543,-0.2735,-0.0204,0.0746,0.6904,0.736,1.0475,1.0661,1.5172,1.4231,0.4766,0.5417,1.0972,1.1366,2.302,2.0254,0.7036,0.7199,-4.4334,1.0232,-6.3007,-6.158,0.6749,0.4367,0.4341,0.6471,0.6432,0.994,0.6862,0.5189,0.7781,0.7562,1.1339,1.4994,0.0006,3.3555,0.7016,0.0067,0.3738,0.2829,0.5611,0.6528,8.2338,0.118,0.3436,1.2579,0.8583,5.2261,0.2638,0.5136,1.8845,0.6871,-0.7802,0.0736,0.2713,1.3763,?,1.5755,-10.553,-6.6982,0.6689,1.2662,1.893,0.4474,1.6033,3.5833,1.842,-5.5377,-3.0063,1.4745,0,0,0.6675,0.914,1.3693,0.0264,14.2401,-0.9947,0.8344,-0.7901,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2851,4.112,2.0278,15.3487,-0.6958,-1.0648,8.8888,2.9814,20.7496,-1.387,0.0197,8.9865,2.9977,15.1986,-0.9309,4.0761,6.5882,2.5667,14.6486,0.0084,-0.2678,14.4958,0.07,-54.1306,-0.2612,0.0048,0.6801,0.6764,0.79,0.9945,1.1616,1.1679,0.4626,0.4576,0.6241,0.9891,1.3492,1.364,0.5223,0.8595,-50.4608,1.6454,-96.6037,-58.711,1.0412,1.1499,0.6126,1.1044,0.5884,0.5328,0.7397,1.0099,1.0478,1.3652,1.4165,1.0375,0.0029,6.1961,-0.512,-0.1775,0.0516,0.7013,-0.2603,0.0482,-2.3573,6.4441,2.5385,8.0496,?,4.7778,4.3019,2.0741,10.3884,-0.498,7.4395,1.6936,1.3014,4.0654,0.5229,-0.4934,-0.3169,0.6422,1.2239,1.9506,1.5938,1.498,3.805,2.5401,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.0241,14.8377,0.5279,0.9032,0.1321,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5994,4.6743,2.162,13.0527,-1.1967,-1.9816,11.9179,3.4522,14.5373,-9.8888,0.8072,9.5996,3.0983,13.4498,-0.3514,3.9421,15.5889,3.9483,15.2373,0.0403,-0.3025,0.7425,0.152,-2.455,-0.5027,0.2048,0.6263,0.6978,0.5476,1.1142,0.8744,0.7847,0.3922,0.4869,0.2998,1.2415,0.7645,0.6158,0.5386,2.0331,-11.104,3.7748,-20.6166,-5.4616,4.4507,0.597,0.3742,0.1341,0.0841,0.6268,0.8979,0.9705,0.8566,1.0809,0.9541,0.8827,0.0505,6.0517,-0.5842,-0.0548,0.3842,-0.4807,-0.9461,0.6506,-1.0016,5.1413,2.2674,10.2656,-13.3215,1.0699,3.0776,1.7543,7.0371,-2.069,8.6986,1.0813,1.0398,3.7305,0.6296,-0.9362,-0.1151,0.123,1.2925,2.1805,1.6871,1.6705,4.7548,2.8462,2.0128,-1.5057,-0.7481,0.3126,0.0712,0.2277,1.4588,2.7518,1.8864,0.051,11.7804,0.9668,0.7319,0.7353,125000,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4177,4.5836,2.1409,12.3371,-0.9204,-1.281,9.7184,3.1174,17.1639,-1.6755,-0.0915,13.1658,3.6285,30.3024,-0.5091,4.781,6.4341,2.5365,20.389,0.0056,0.3261,4.5658,-0.0874,14.0031,-0.2679,-0.0191,0.6868,0.59,0.844,0.8592,1.229,1.4305,0.4716,0.3481,0.7124,0.7382,1.5105,2.0463,0.5501,0.5784,-51.0783,1.0515,-92.8541,-88.3048,1.0014,0.3199,0.3133,0.3195,0.3129,0.9793,0.7188,0.4071,0.6051,0.5664,0.8418,1.4862,0.0037,7.3253,0.3079,-0.0684,-0.1432,0.6135,-0.3067,0.0622,6.3507,10.5612,3.2498,10.5407,-0.1106,3.8794,4.8983,2.2132,8.5385,0.1213,3.449,13.4285,3.6645,12.4278,-0.34,1.637,1.8413,1.1248,1.4684,0.8868,0.604,2.1561,0.7865,0.3648,-0.8905,0.3329,-0.3739,0.9767,1.0233,1.0478,1.2345,0.8482,0.6871,0.0223,14.3674,-0.4193,-0.5326,-0.4864,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4801,5.5298,2.3515,10.8606,-0.8973,-1.5636,12.4738,3.5318,18.1452,-1.6145,-0.4823,11.0383,3.3224,24.0263,-0.5114,5.0024,6.9259,2.6317,16.0616,0.0226,0.3071,0.9956,-0.096,3.2421,-0.3126,-0.0964,0.6658,0.7078,0.8935,1.063,1.342,1.2624,0.4433,0.501,0.7984,1.1301,1.801,1.5938,0.4584,0.6318,-13.8564,1.3784,-30.2275,-21.9301,0.8248,0.3601,0.3484,0.4366,0.4224,0.9674,0.5985,0.452,0.6762,0.7552,1.1297,1.4959,0.0046,7.7837,-0.1186,-0.1174,0.0203,0.6158,-0.3327,-0.1681,3.9344,14.0085,3.7428,10.1664,-0.1905,4.0379,3.2942,1.815,6.7397,0.1541,5.674,14.8766,3.857,12.6152,-0.3758,0.9744,0.6934,0.7116,2.0622,0.9704,0.4706,4.2525,0.9416,0.2214,-1.3253,0.4721,-0.3562,1.0719,0.9313,0.8689,1.5084,0.8059,0.5343,0.0218,14.9832,-0.2144,-0.6095,-0.5638,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2856,1.4476,1.2031,5.4069,-0.3702,-0.4064,3.4765,1.8645,7.0985,-1.2132,-0.1961,3.0489,1.7461,8.6504,-0.4693,2.6406,1.2851,1.1336,5.7431,0.0633,-0.7026,-1.4565,0.1081,2.0729,-0.1539,-0.0743,0.6453,0.689,1.0613,1.0678,1.6447,1.5403,0.4164,0.4748,1.1264,1.1402,2.7051,2.3725,0.3754,0.5287,-3.7627,1.4083,-10.023,-7.1173,1.2304,0.6703,0.6436,0.5448,0.5231,0.9602,0.7617,0.625,0.9415,0.8206,1.236,1.5062,0.0014,3.9255,0.6564,-0.0183,0.1423,0.5603,0.0413,0.1362,6.9025,0.2104,0.4587,1.6177,0.7929,6.9142,0.2217,0.4708,1.7053,0.7756,-0.5178,0.0197,0.1405,0.7737,?,0.9983,-13.3306,-13.3533,0.9742,3.2657,3.3522,0.9491,10.665,11.2371,1.0511,-8.0072,-7.6181,1.0281,0,0,0.9486,2.0908,2.2041,0.0262,14.3345,-0.9973,-0.2652,0.29,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2406,1.1883,1.0901,4.7713,-0.3545,-0.0352,2.7008,1.6434,7.5693,-0.9379,0.1669,4.082,2.0204,8.6273,-0.58,2.5558,1.5261,1.2353,5.9367,0.0662,-6.832,1.4416,0.0941,-0.211,-0.0138,0.0653,0.6633,0.5395,0.8824,0.8134,1.3303,1.6355,0.44,0.2911,0.7787,0.6616,1.7698,2.6749,0.3409,0.3943,-2.9671,1.1567,-8.7045,-7.5253,0.9018,0.6451,0.5541,0.7153,0.6144,0.8589,0.6303,0.553,0.8037,0.8774,1.275,1.4532,0.0008,3.7096,0.4396,-0.1967,0.0987,0.4923,0.2733,0.4244,8.0671,0.0906,0.301,1.0883,0.8734,5.497,0.1819,0.4265,1.6044,0.7441,-0.7463,0.0443,0.2105,1.0727,?,1.4676,-10.8093,-7.3655,0.7059,1.4302,2.0262,0.4982,2.0454,4.1054,1.6095,-6.9987,-4.3485,1.3711,0,0,0.6783,1.0145,1.4957,0.0268,14.3104,-0.9971,0.4305,-0.3839,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3733,0.9601,0.9798,4.203,-0.3749,-0.1946,2.8094,1.6761,7.0211,-0.8786,-0.0678,2.7122,1.6469,7.4636,-0.5165,2.3336,1.2179,1.1036,4.9506,0.038,-1.9179,-5.51,0.16,2.8729,-0.0834,-0.029,0.5846,0.595,0.8879,1.0178,1.5188,1.4923,0.3417,0.354,0.7883,1.0358,2.3068,2.227,0.349,0.4508,-5.8526,1.2917,-16.7706,-12.9835,0.818,0.6212,0.594,0.7594,0.7262,0.9563,0.5986,0.5631,0.849,0.9407,1.4182,1.5076,0.0011,3.4114,0.5113,0.0123,0.165,0.62,0.2438,0.3566,7.3762,0.1379,0.3713,1.2137,0.8506,6.3474,0.1755,0.4189,1.436,0.7898,-1.0195,0.1211,0.3479,1.5094,?,1.1621,-7.2349,-6.2258,0.8864,1.0673,1.2041,0.7857,1.1391,1.4498,1.281,-4.5785,-3.5741,1.1894,0,0,0.8452,0.8041,0.9514,0.0257,14.7432,-0.9899,0.5109,-0.3874,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2541,5.4418,2.3328,16.0616,-1.0452,-0.7548,12.3222,3.5103,22.1014,-0.7632,-0.1206,4.7121,2.1707,15.3235,-0.5165,3.8093,8.6141,2.935,15.9919,0.0101,0.3366,2.1073,-0.0667,6.2601,-0.1982,-0.0317,0.6646,1.0746,0.7948,1.6171,1.196,0.7396,0.4416,1.1549,0.6317,2.615,1.4305,0.547,0.858,1.5727,-50.3304,1.8329,-58.658,-32.0025,0.6265,0.7772,0.4861,1.2406,0.7759,0.6255,0.7267,1.0482,1.0044,1.4423,1.382,0.9582,0.0022,5.9275,-0.3257,-0.2221,0.1271,0.3438,-0.4099,0.2186,1.0005,8.5062,2.9165,9.5492,-0.1451,2.7751,1.2392,1.1132,3.9305,0.1074,8.755,1.0241,1.012,5.4927,0.4266,0.3605,0.1143,0.317,2.62,2.882,1.1,6.8644,8.3057,1.21,-2.5585,-0.2961,0.1157,1.8938,0.8706,0.4597,2.4295,1.7385,0.7156,0.025,13.5656,-0.5363,-0.8645,0.1834,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0441,5.9061,2.4303,20.2589,-1.8634,-0.9683,8.9019,2.9836,16.0926,-0.9322,-0.0866,6.2398,2.498,19.5005,-0.532,3.8667,7.0432,2.6539,17.9638,0.0206,-0.0456,-0.51,0.0114,11.1856,-0.2504,-0.0224,0.8145,0.9729,0.9157,1.1944,1.1242,0.9412,0.6635,0.9465,0.8386,1.4266,1.2639,0.8859,1.6981,1.9469,-34.862,1.1465,-20.53,-17.9065,0.8495,0.5558,0.3857,0.6543,0.4541,0.694,1.2589,1.0389,1.1278,0.8252,0.8958,1.0855,0.0026,6.0003,-0.551,-0.3501,-0.0753,0.4192,-0.2101,0.1663,0.5794,7.1457,2.6731,7.6311,-0.2396,2.7311,1.7152,1.3097,4.3858,-0.1426,8.9068,0.1801,0.4244,2.1806,0.7657,0.2122,0.0651,0.3066,2.0411,6.2988,3.086,4.1661,39.6752,9.5233,2.694,-0.207,-0.0768,1.6039,0.6616,0.4125,1.74,3.4995,2.0113,0.0252,13.862,-0.7716,-0.9085,0.5858,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.2909,10.0275,3.1666,17.5153,-1.0034,-1.4033,19.1819,4.3797,22.7796,-0.9342,0.0397,14.7259,3.8374,18.505,-0.5617,5.8201,12.1167,3.4809,16.035,0.025,0.2073,-7.3226,-0.05,-35.3262,-0.2411,0.0068,0.723,0.8252,0.9097,1.1413,1.2582,1.1024,0.5228,0.6809,0.8276,1.3026,1.5831,1.2153,0.7973,1.318,-21.3671,1.6531,-26.7989,-16.2117,0.7424,0.7379,0.5316,0.9939,0.7161,0.7205,0.7689,0.9465,1.0923,1.231,1.4206,1.154,0.0039,9.0264,-0.3606,-0.4415,-0.0637,0.6767,0.1074,0.3936,2.5853,5.907,2.4304,8.7774,-0.1938,5.1641,5.6967,2.3868,7.5546,0.1568,6.8071,4.8837,2.2099,7.3762,0.2049,0.5006,0.3798,0.7586,1.0183,1.0998,1.08,1.0369,1.2095,1.1665,-1.0142,-0.7494,0.7389,0.8206,0.7925,0.9657,1.1619,1.19,1.0242,0.0243,15.0689,0.161,-0.5636,-0.8785,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3055,1.1336,1.0647,5.2494,-1.2301,-0.9142,4.3664,2.0896,7.7293,-1.0817,0.0545,3.1263,1.7681,7.8767,-0.5512,2.9709,0.7322,0.8557,4.2359,0.1987,0.3342,-5.6094,-0.1028,-16.7855,-0.3077,0.0183,0.5095,0.6022,1.2443,1.1818,2.442,2.0663,0.2596,0.3626,1.5482,1.3967,5.9634,4.2697,0.7209,1.0345,-2.7575,1.4349,-3.8248,-2.6656,0.634,0.4636,0.4453,0.7313,0.7024,0.9606,0.6792,0.6664,1.2393,0.9813,1.8247,1.8595,0.0026,4.3295,0.4779,0.004,-0.3813,0.4684,-0.1406,0.2834,7.7909,0.0736,0.2714,1.4587,0.823,5.9271,0.1153,0.3395,1.7625,0.7508,0.096,0.1415,0.3762,1.3777,-0.4853,1.3145,81.1769,61.7571,0.7992,0.7214,0.9026,0.6388,0.5204,0.8147,1.277,-15.0671,-11.7991,1.165,8.8843,7.6259,0.8277,1.0588,1.2793,0.0263,14.0522,-0.9971,-0.0534,0.0639,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0979,0.7892,0.8884,4.9141,-0.5686,-0.4737,2.7538,1.6594,7.7208,-0.7976,-0.2441,3.2803,1.8112,8.28,-0.5284,2.4795,0.9689,0.9843,4.9475,0.1092,0.2068,0.4013,-0.0395,1.9407,-0.191,-0.0984,0.5354,0.4905,0.9025,0.9162,1.6859,1.84,0.2866,0.2406,0.8146,0.8395,2.8422,3.3856,0.52,0.6222,-2.9363,1.1967,-5.6471,-4.7189,0.7294,0.5783,0.564,0.7928,0.7733,0.9753,0.6365,0.5935,0.9932,0.9325,1.5605,1.6736,0.0015,3.6527,0.3986,-0.0993,0.1531,0.5835,0.1909,0.2704,7.8224,0.0166,0.1289,0.4897,0.9394,5.8971,0.0263,0.1622,0.6376,0.8971,-0.1367,0.1422,0.3771,1.2768,-1.8962,1.3265,-57.234,-43.1469,0.7946,0.3417,0.4301,0.6314,0.1168,0.185,1.3655,-9.0791,-6.6489,1.304,18.3265,14.0539,0.768,0.3835,0.4994,0.0264,14.0343,-0.9956,0.6069,-0.5461,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0195,0.8039,0.8966,3.5908,-1.1673,-0.4766,3.8145,1.9531,8.1081,-1.151,0.3713,3.5014,1.8712,8.1953,-0.541,2.6435,1.4973,1.2236,5.2403,0.0644,-0.0409,0.0525,0.0074,-1.2836,-0.1803,0.1405,0.4591,0.4792,0.7328,1.0438,1.5961,1.5292,0.2108,0.2296,0.5369,1.0894,2.5476,2.3385,0.4458,0.6722,-5.3639,1.5079,-12.0332,-7.9799,0.4395,0.3115,0.2958,0.7088,0.673,0.9495,0.4429,0.4382,0.6852,0.9894,1.5473,1.5639,0.0016,3.9763,0.6324,0.1466,-0.0324,0.7168,0.1366,0.4034,7.7446,0.0624,0.2497,1.1198,0.8611,5.9484,0.1072,0.3275,1.3806,0.7997,0.6797,0.1761,0.4196,1.1164,0.086,1.302,11.3948,8.7519,0.7626,0.5952,0.7804,0.5816,0.3542,0.609,1.2589,66.0538,52.4681,1.1692,6.5977,5.6429,0.811,1.003,1.2367,0.0254,14.3727,-0.9876,0.3668,-0.5085,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
