@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-7.8322,5.8687,2.4225,16.3745,?,-6.1973,8.4587,2.9084,12.7064,-10.889,-7.8322,5.8687,2.4225,16.3745,?,13.1666,7.9285,2.8158,20.8486,0.1262,1.2638,1,-0.5949,0.7913,-0.4707,-0.5949,0.8329,1,0.8603,1.2006,1.0329,0.8603,0.6938,1,0.7402,1.4413,1.0669,0.7402,1.407,1,-5.4376,0.7107,-3.8646,-5.4376,0,1,0,0,0.0448,0,1.2887,1,0.7854,0.776,0.6095,0.7854,0.0432,21.8882,-0.2403,1,-0.8613,-0.2403,-0.2605,-0.8613,?,?,?,?,?,0.0884,0.1486,0.3855,5,0,DAVANTI_PANTALONI
2.4398,19.0572,4.3655,19.2786,-0.2051,2.6853,3.368,1.8352,11.183,-0.5848,2.4398,19.0572,4.3655,19.2786,-0.2051,6.3268,20.5701,4.5354,20.8881,0.0929,0.9086,1,0.3856,1.1006,0.4244,0.3856,2.3787,1,0.9625,0.4204,0.4046,0.9625,5.6583,1,0.9265,0.1767,0.1637,0.9265,0.7952,1,-1.5342,1.2576,-1.9294,-1.5342,2.2671,1,0.6947,0.4411,0.3064,0.6947,1.7239,1,0.9229,0.5801,0.5354,0.9229,0.0156,9.5511,-0.1178,1,0.9596,-0.1178,-0.0259,0.9596,?,?,?,?,?,3.4107,0.3063,0.5535,2,0.5,DAVANTI_PANTALONI
6.358,0.1659,0.4073,2.1899,0.6947,7.4767,0.145,0.3807,1.4806,0.8257,6.358,0.1659,0.4073,2.1899,0.6947,11.7108,0.0837,0.2893,1.9061,0.8469,0.8504,1,0.5429,1.1759,0.6384,0.5429,1.0697,1,1.4078,0.9348,1.316,1.4078,1.1443,1,1.9818,0.8739,1.7318,1.9818,0.7105,1,0.4724,1.4074,0.6649,0.4724,0.8445,1,0.576,1.1842,0.682,0.576,1.4791,1,1.1489,0.6761,0.7768,1.1489,0.0415,20.1928,-0.7524,1,0.8232,-0.7524,-0.2472,0.8232,?,?,?,?,?,1,0,0,0,1,DAVANTI_PANTALONI
6.9961,0.2069,0.4549,3.0064,0.6113,6.9385,0.1664,0.4079,2.2982,0.7343,6.9961,0.2069,0.4549,3.0064,0.6113,12.1041,0.1036,0.3218,2.2218,0.8311,1.0083,1,0.578,0.9918,0.5732,0.578,1.1153,1,1.4135,0.8966,1.2673,1.4135,1.2439,1,1.9979,0.8039,1.6061,1.9979,0.7444,1,0.4325,1.3433,0.5809,0.4325,0.8942,1,0.588,1.1183,0.6575,0.588,1.3081,1,1.3531,0.7644,1.0344,1.3531,0.0415,20.9306,-0.8053,0.9999,0.8819,-0.8053,-0.4382,0.8819,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
7.106,9.808,3.1318,14.4239,-0.0092,3.6049,2.2408,1.4969,8.3396,-0.1444,7.106,9.808,3.1318,14.4239,-0.0092,10.9489,15.9621,3.9953,17.1258,0.1705,1.9712,1,0.649,0.5073,0.3292,0.649,2.0922,1,0.7839,0.478,0.3747,0.7839,4.3771,1,0.6145,0.2285,0.1404,0.6145,0.1246,1,-0.0372,8.0279,-0.2989,-0.0372,1.9614,1,0.6923,0.5098,0.3529,0.6923,1.7296,1,0.8422,0.5782,0.487,0.8422,0.0372,17.8555,0.0858,1,0.985,0.0858,0.222,0.985,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-3.2111,13.2031,3.6336,14.5822,-6.4706,2.7105,22.5953,4.7535,16.9209,-0.767,-3.2111,13.2031,3.6336,14.5822,-6.4706,8.1426,10.6689,3.2663,16.0114,0.1653,-1.1847,1,-0.3944,-0.8441,0.3329,-0.3944,0.7644,1,1.1124,1.3082,1.4553,1.1124,0.5843,1,1.2375,1.7114,2.1179,1.2375,1.7196,1,-3.9822,0.5815,-2.3158,-3.9822,0.2038,1,0.1018,4.9058,0.4992,0.1018,0.8618,1,0.9107,1.1604,1.0568,0.9107,0.0184,12.091,0.9479,1,-0.772,0.9479,-0.682,-0.772,?,?,?,?,?,19.5889,130.5905,11.4276,46,0.2069,DIETRO_PANTALONI
-2.1,12.0364,3.4693,13.8002,-5.1576,3.8589,27.978,5.2894,20.9734,-0.6473,-2.1,12.0364,3.4693,13.8002,-5.1576,8.052,10.9272,3.3056,13.9987,0.2153,-0.5442,1,-0.2608,-1.8376,0.4793,-0.2608,0.6559,1,1.0495,1.5246,1.6001,1.0495,0.4302,1,1.1015,2.3244,2.5604,1.1015,1.4026,1,-3.009,0.713,-2.1453,-3.009,0.176,1,0.1256,5.6811,0.7137,0.1256,0.658,1,0.9858,1.5198,1.4982,0.9858,0.017,11.4411,0.9398,1,-0.5423,0.9398,-0.4112,-0.5423,?,?,?,?,?,16.3031,2.922,1.7094,8,0.6522,DIETRO_PANTALONI
-2.6062,10.6891,3.2694,13.9692,-5.8396,2.2032,31.3877,5.6025,19.8737,-0.9736,-2.6062,10.6891,3.2694,13.9692,-5.8396,7.598,13.4745,3.6708,18.1364,0.0632,-1.1829,1,-0.343,-0.8454,0.29,-0.343,0.5836,1,0.8907,1.7136,1.5262,0.8907,0.3405,1,0.7933,2.9364,2.3294,0.7933,1.2165,1,-9.7487,0.822,-8.0134,-9.7487,0.2028,1,0.1055,4.9304,0.5201,0.1055,0.7029,1,0.7702,1.4227,1.0958,0.7702,0.015,11.513,0.8812,1,-0.6738,0.8812,-0.5314,-0.6738,?,?,?,?,?,13.8042,3.3742,1.8369,8,0.4667,DIETRO_PANTALONI
-0.9904,19.2906,4.3921,35.6044,-0.6817,-0.4004,24.5129,4.951,19.8713,-1.1848,-0.9904,19.2906,4.3921,35.6044,-0.6817,6.4763,23.2741,4.8243,30.1519,0.0142,2.4738,1,-0.1529,0.4042,-0.0618,-0.1529,0.8871,1,0.9104,1.1273,1.0263,0.9104,0.787,1,0.8288,1.2707,1.0532,0.8288,1.3394,1,-33.2912,0.7466,-24.8559,-33.2912,2.3277,1,0.6922,0.4296,0.2974,0.6922,1.7917,1,1.1808,0.5581,0.659,1.1808,0.0051,9.88,0.541,1,-0.5597,0.541,-0.4588,-0.5597,?,?,?,?,?,14.7719,100.8638,10.0431,56,0.1642,DIETRO_PANTALONI
5.3232,8.3359,2.8872,15.3831,0.0047,4.1471,13.7364,3.7063,13.8942,-0.2587,5.3232,8.3359,2.8872,15.3831,0.0047,9.296,17.8638,4.2266,19.9109,0.0993,1.2836,1,0.5726,0.7791,0.4461,0.5726,0.779,1,0.6831,1.2837,0.8769,0.6831,0.6068,1,0.4666,1.6479,0.769,0.4666,-0.0254,1,0.033,-39.4324,-1.301,0.033,1.4001,1,0.6992,0.7142,0.4994,0.6992,1.1072,1,0.7726,0.9032,0.6978,0.7726,0.0304,15.1872,0.2356,1,0.9144,0.2356,0.5824,0.9144,?,?,?,?,?,?,?,?,?,?,DIETRO_PANTALONI
2.7662,15.3799,3.9217,17.0934,-0.3384,2.382,7.1219,2.6687,12.2292,-0.4764,2.7662,15.3799,3.9217,17.0934,-0.3384,6.3887,18.0432,4.2477,17.7143,0.0618,1.1613,1,0.433,0.8611,0.3728,0.433,1.4695,1,0.9233,0.6805,0.6283,0.9233,2.1595,1,0.8524,0.4631,0.3947,0.8524,1.0953,1,-3.7011,0.913,-3.3792,-3.7011,1.5419,1,0.6764,0.6486,0.4387,0.6764,1.3978,1,0.965,0.7154,0.6904,0.965,0.0156,10.2215,0.4264,1,0.8939,0.4264,0.5761,0.8939,?,?,?,?,?,?,?,?,?,?,DIETRO_PANTALONI
8.8185,0.0176,0.1327,0.7534,0.9178,4.6582,0.0143,0.1196,0.6248,0.8756,8.8185,0.0176,0.1327,0.7534,0.9178,13.3137,0.0267,0.1633,0.9735,0.9294,1.8931,1,0.6624,0.5282,0.3499,0.6624,1.1095,1,0.8126,0.9013,0.7324,0.8126,1.2309,1,0.6602,0.8124,0.5364,0.6602,1.9119,1,0.6562,0.523,0.3432,0.6562,1.824,1,0.6645,0.5482,0.3643,0.6645,1.2057,1,0.7739,0.8294,0.6419,0.7739,0.0456,22.2953,-0.4047,0.9978,0.9696,-0.4047,-0.1764,0.9696,?,?,?,?,?,?,?,?,?,?,DIETRO_PANTALONI
8.5065,0.2326,0.4822,1.984,0.788,5.0751,0.4607,0.6788,2.3851,0.6331,8.5065,0.2326,0.4822,1.984,0.788,13.0862,0.1556,0.3944,2.0374,0.855,1.6761,1,0.65,0.5966,0.3878,0.65,0.7105,1,1.2227,1.4075,1.721,1.2227,0.5048,1,1.495,1.9811,2.9617,1.495,1.7916,1,0.6136,0.5582,0.3425,0.6136,1.4395,1,0.6659,0.6947,0.4626,0.6659,0.8318,1,0.9738,1.2022,1.1707,0.9738,0.0452,22.0881,-0.9003,0.9997,0.9491,-0.9003,-0.7207,0.9491,?,?,?,?,?,0,0,0,0,0,DIETRO_PANTALONI
8.6856,0.0776,0.2786,2.1042,0.7822,4.8845,0.0245,0.1565,0.9307,0.8217,8.6856,0.0776,0.2786,2.1042,0.7822,13.2211,0.1209,0.3477,2.7204,0.8125,1.7782,1,0.657,0.5624,0.3694,0.657,1.7796,1,0.801,0.5619,0.4501,0.801,3.1669,1,0.6416,0.3158,0.2026,0.6416,1.7616,1,0.641,0.5677,0.3639,0.641,1.8506,1,0.6658,0.5404,0.3598,0.6658,2.2609,1,0.7735,0.4423,0.3421,0.7735,0.0501,22.2558,-0.389,0.9994,0.989,-0.389,-0.2444,0.989,?,?,?,?,?,0,0,0,0,0,DIETRO_PANTALONI
0.9387,5.2837,2.2986,14.5619,-0.4192,5.4732,5.8369,2.416,12.8623,0.0423,0.9387,5.2837,2.2986,14.5619,-0.4192,6.5059,5.7953,2.4073,12.3247,0.1814,0.1715,1,0.1443,5.8303,0.8413,0.1443,0.9514,1,0.9548,1.051,1.0036,0.9548,0.9052,1,0.9117,1.1047,1.0072,0.9117,-7.5646,1,-1.5752,-0.1322,0.2082,-1.5752,0.764,1,0.6815,1.309,0.8921,0.6815,1.1321,1,1.1815,0.8833,1.0436,1.1815,0.0194,9.4112,0.1997,1,0.4836,0.1997,0.8271,0.4836,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.3792,4.1587,2.0393,10.3463,-0.5369,4.9207,4.1796,2.0444,9.6548,0.0981,0.3792,4.1587,2.0393,10.3463,-0.5369,5.7775,3.6192,1.9024,8.0948,0.2547,0.0771,1,0.0656,12.975,0.8517,0.0656,0.9975,1,1.0719,1.0025,1.0746,1.0719,0.995,1,1.1491,1.005,1.1548,1.1491,-3.4404,1,-1.3065,-0.2907,0.3798,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0716,1,1.2781,0.9332,1.1927,1.2781,0.0171,8.0231,0.2531,1,0.5869,0.2531,0.7985,0.5869,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.7859,4.5026,2.1219,13.173,-1.1774,6.0637,5.1992,2.2802,11.7424,0.1708,0.7859,4.5026,2.1219,13.173,-1.1774,6.705,7.2508,2.6927,12.034,0.2544,0.1296,1,0.1172,7.7157,0.9044,0.1172,0.9306,1,0.788,1.0746,0.8468,0.788,0.866,1,0.621,1.1547,0.7171,0.621,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1218,1,1.0946,0.8914,0.9758,1.0946,0.021,9.1068,0.3189,1,0.4446,0.3189,0.9178,0.4446,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.9387,5.2837,2.2986,14.5619,-0.4192,5.4732,5.8369,2.416,12.8623,0.0423,0.9387,5.2837,2.2986,14.5619,-0.4192,6.5059,5.7953,2.4073,12.3247,0.1814,0.1715,1,0.1443,5.8303,0.8413,0.1443,0.9514,1,0.9548,1.051,1.0036,0.9548,0.9052,1,0.9117,1.1047,1.0072,0.9117,-7.5646,1,-1.5752,-0.1322,0.2082,-1.5752,0.764,1,0.6815,1.309,0.8921,0.6815,1.1321,1,1.1815,0.8833,1.0436,1.1815,0.0194,9.4112,0.1997,1,0.4836,0.1997,0.8271,0.4836,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.3792,4.1587,2.0393,10.3463,-0.5369,4.9207,4.1796,2.0444,9.6548,0.0981,0.3792,4.1587,2.0393,10.3463,-0.5369,5.7775,3.6192,1.9024,8.0948,0.2547,0.0771,1,0.0656,12.975,0.8517,0.0656,0.9975,1,1.0719,1.0025,1.0746,1.0719,0.995,1,1.1491,1.005,1.1548,1.1491,-3.4404,1,-1.3065,-0.2907,0.3798,-1.3065,0.6288,1,0.6198,1.5903,0.9856,0.6198,1.0716,1,1.2781,0.9332,1.1927,1.2781,0.0171,8.0231,0.2531,1,0.5869,0.2531,0.7985,0.5869,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
0.7859,4.5026,2.1219,13.173,-1.1774,6.0637,5.1992,2.2802,11.7424,0.1708,0.7859,4.5026,2.1219,13.173,-1.1774,6.705,7.2508,2.6927,12.034,0.2544,0.1296,1,0.1172,7.7157,0.9044,0.1172,0.9306,1,0.788,1.0746,0.8468,0.788,0.866,1,0.621,1.1547,0.7171,0.621,-2.9443,1,-1.7351,-0.3396,0.5893,-1.7351,0.4272,1,0.3748,2.3409,0.8775,0.3748,1.1218,1,1.0946,0.8914,0.9758,1.0946,0.021,9.1068,0.3189,1,0.4446,0.3189,0.9178,0.4446,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-2.828,3.3771,1.8377,8.8312,-3.1619,2.3862,5.986,2.4466,18.3812,-0.0662,-2.828,3.3771,1.8377,8.8312,-3.1619,5.2748,6.6062,2.5703,15.9149,0.0797,-1.1851,1,-0.5361,-0.8438,0.4524,-0.5361,0.7511,1,0.715,1.3314,0.9519,0.715,0.5642,1,0.5112,1.7725,0.9061,0.5112,5.8824,1,-4.8699,0.17,-0.8279,-4.8699,0.1231,1,0.1227,8.125,0.997,0.1227,0.4804,1,0.5549,2.0814,1.155,0.5549,0.016,8.252,0.1746,1,-0.6317,0.1746,0.5774,-0.6317,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
-1.0332,9.7667,3.1252,14.1715,-1.3987,3.2893,3.1609,1.7779,8.2885,-0.0877,-1.0332,9.7667,3.1252,14.1715,-1.3987,5.3254,7.2889,2.6998,12.0658,0.0207,-0.3141,1,-0.194,-3.1837,0.6177,-0.194,1.7578,1,1.1576,0.5689,0.6585,1.1576,3.0898,1,1.3399,0.3236,0.4337,1.3399,12.3696,1,-32.359,0.0808,-2.616,-32.359,0.7753,1,0.4795,1.2899,0.6185,0.4795,1.7098,1,1.1745,0.5849,0.6869,1.1745,0.0128,8.089,0.374,1,-0.4692,0.374,0.3645,-0.4692,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
8.4199,0.0157,0.1253,0.6748,0.923,5.2927,0.0092,0.096,0.482,0.9127,8.4199,0.0157,0.1253,0.6748,0.923,13.0315,0.0232,0.1523,0.7903,0.9412,1.5909,1,0.6461,0.6286,0.4061,0.6461,1.3056,1,0.8228,0.7659,0.6302,0.8228,1.7045,1,0.677,0.5867,0.3972,0.677,1.6043,1,0.6399,0.6233,0.3989,0.6399,1.5865,1,0.6525,0.6303,0.4113,0.6525,1.4,1,0.8539,0.7143,0.6099,0.8539,0.0474,22.1325,-0.3553,0.9977,0.9717,-0.3553,-0.1201,0.9717,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
7.9489,0.0195,0.1396,0.7772,0.906,5.9666,0.0144,0.1202,0.5915,0.9059,7.9489,0.0195,0.1396,0.7772,0.906,12.7281,0.0217,0.1474,0.8822,0.9329,1.3322,1,0.6245,0.7506,0.4688,0.6245,1.162,1,0.9473,0.8606,0.8152,0.9473,1.3503,1,0.8973,0.7406,0.6645,0.8973,1.3166,1,0.6112,0.7595,0.4643,0.6112,1.3163,1,0.6293,0.7597,0.4781,0.6293,1.3139,1,0.881,0.7611,0.6705,0.881,0.0445,21.8645,-0.5996,1.0029,0.952,-0.5996,-0.3253,0.952,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_ALTA
2.0934,20.2834,4.5037,16.1746,-0.2302,3.0505,43.6564,6.6073,26.4769,-1.62,2.0934,20.2834,4.5037,16.1746,-0.2302,9.0548,20.3047,4.5061,20.2218,0.1388,0.6862,1,0.2312,1.4572,0.3369,0.2312,0.6816,1,0.9995,1.4671,1.4663,0.9995,0.4646,1,0.999,2.1523,2.1501,0.999,0.1849,1,-0.9286,5.4091,-5.0229,-0.9286,1.3011,1,0.5599,0.7686,0.4304,0.5599,0.6109,1,0.7999,1.6369,1.3093,0.7999,0.0149,13.3077,-0.7705,1,0.896,-0.7705,-0.7696,0.896,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
2.0961,28.4865,5.3373,25.8615,-0.3253,3.4457,24.4302,4.9427,23.386,-1.5632,2.0961,28.4865,5.3373,25.8615,-0.3253,8.2711,33.6522,5.8011,28.4096,0.0849,0.6083,1,0.2534,1.6439,0.4166,0.2534,1.0798,1,0.9201,0.9261,0.852,0.9201,1.166,1,0.8465,0.8576,0.726,0.8465,0.445,1,-2.4067,2.247,-5.4078,-2.4067,2.1389,1,0.6285,0.4675,0.2939,0.6285,1.1059,1,0.9103,0.9043,0.8232,0.9103,0.016,11.8023,-0.8522,1,0.9604,-0.8522,-0.8339,0.9604,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
2.0934,20.2834,4.5037,16.1746,-0.2302,3.0505,43.6564,6.6073,26.4769,-1.62,2.0934,20.2834,4.5037,16.1746,-0.2302,9.0548,20.3047,4.5061,20.2218,0.1388,0.6862,1,0.2312,1.4572,0.3369,0.2312,0.6816,1,0.9995,1.4671,1.4663,0.9995,0.4646,1,0.999,2.1523,2.1501,0.999,0.1849,1,-0.9286,5.4091,-5.0229,-0.9286,1.3011,1,0.5599,0.7686,0.4304,0.5599,0.6109,1,0.7999,1.6369,1.3093,0.7999,0.0149,13.3077,-0.7705,1,0.896,-0.7705,-0.7696,0.896,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_BASSA
2.0961,28.4865,5.3373,25.8615,-0.3253,3.4457,24.4302,4.9427,23.386,-1.5632,2.0961,28.4865,5.3373,25.8615,-0.3253,8.2711,33.6522,5.8011,28.4096,0.0849,0.6083,1,0.2534,1.6439,0.4166,0.2534,1.0798,1,0.9201,0.9261,0.852,0.9201,1.166,1,0.8465,0.8576,0.726,0.8465,0.445,1,-2.4067,2.247,-5.4078,-2.4067,2.1389,1,0.6285,0.4675,0.2939,0.6285,1.1059,1,0.9103,0.9043,0.8232,0.9103,0.016,11.8023,-0.8522,1,0.9604,-0.8522,-0.8339,0.9604,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
9.3788,21.0072,4.5834,24.0816,-0.2524,-2.62,15.815,3.9768,18.0718,-2.4858,9.3788,21.0072,4.5834,24.0816,-0.2524,14.5942,27.6265,5.2561,23.9703,0.131,-3.5797,1,0.6426,-0.2794,-0.1795,0.6426,1.1525,1,0.872,0.8677,0.7566,0.872,1.3283,1,0.7604,0.7528,0.5725,0.7604,0.3766,1,-1.3432,2.6553,-3.5667,-1.3432,3.7088,1,0.6971,0.2696,0.188,0.6971,1.3326,1,1.0046,0.7504,0.7539,1.0046,0.0458,22.7657,0.4222,1,0.9167,0.4222,0.2025,0.9167,?,?,?,?,?,0.078,0.0719,0.2681,1,0,TASCA_GIACCA_BASSA
