@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.1612582,5.006189,2.2374513,16.60073,-3.5535278,3.5338547,12.997477,3.6052012,17.291533,-0.69582546,10.085188,15.309955,3.9127936,17.962543,0.028142529,11.507373,15.119137,3.8883333,16.99467,0.15965086,-0.04563238,-0.015989609,-0.014013468,0.35040048,0.30709484,0.87641096,0.62061757,0.5718296,0.5754268,0.92138803,0.9271842,1.0062907,0.38516623,0.32698914,0.33111605,0.8489559,0.8596705,1.0126209,1.825939,-24.906378,-4.012496,-13.640311,-2.1974971,0.16110316,0.35754183,0.19724861,0.18027112,0.5516798,0.50419587,0.9139285,0.9600497,0.924186,0.9768198,0.96264386,1.017468,1.0569515,0.053438082,16.246336,-0.069405966,0.22097145,-0.04317925,TASCA_DESTRA_DAVANTI_PANTALONI
-0.08865356,4.0813603,2.0202377,10.31571,-1.5551009,1.403639,8.792307,2.9651825,13.725084,-1.4505686,10.023101,17.84158,4.2239294,18.668753,0.16248009,10.69146,18.848534,4.34149,18.958273,0.21215215,-0.0631598,-0.008844923,-0.008291998,0.1400404,0.131286,0.93748665,0.68131983,0.47828397,0.4653328,0.7019962,0.68298733,0.97292167,0.46419674,0.22875555,0.21653463,0.4927987,0.46647167,0.94657654,0.7727931,-1.733522,-1.229832,-2.2431903,-1.5914117,0.70944124,0.7208467,0.18112189,0.16777787,0.2512627,0.2327511,0.9263258,0.7515954,0.5525656,0.5441271,0.7351902,0.7239628,0.9847286,0.050606474,14.368247,0.109916024,-0.2571553,-0.3859353,TASCA_DESTRA_DAVANTI_PANTALONI
-0.010479484,2.3469813,1.5319861,8.291527,-0.441804,4.724585,3.1352453,1.7706624,9.089369,-0.0055892603,10.083457,14.503452,3.8083398,17.5139,0.10861444,11.413352,13.719008,3.703918,14.572956,0.26723096,-0.0022180749,-0.0010392749,-9.1817754E-4,0.46854815,0.41395244,0.883479,0.86520505,0.4022714,0.41361234,0.46494338,0.4780512,1.0281923,0.7485798,0.16182224,0.17107514,0.21617235,0.22853294,1.0571793,50.29103,-1.1905649,-0.47806907,-0.023673505,-0.00950605,0.4015481,0.6362316,0.2926921,0.28916636,0.46004018,0.4544986,0.9879541,0.9122225,0.47342548,0.5689667,0.51898026,0.6237148,1.2018083,0.055677176,16.053682,-0.08305281,0.40929648,0.24113946,TASCA_DESTRA_DAVANTI_PANTALONI
-0.23983091,3.0012794,1.7324201,10.924801,-0.87967336,2.3909736,3.076973,1.7541302,10.386148,-0.36354846,10.094017,19.181335,4.37965,18.67354,0.12523569,10.684155,18.77195,4.3326607,19.553331,0.14585613,-0.1003068,-0.02375971,-0.022447344,0.23687038,0.22378686,0.9447651,0.9876234,0.3955613,0.39985132,0.40051836,0.40486214,1.0108454,0.9754,0.15646873,0.15988107,0.16041495,0.16391334,1.0218084,1.8463172,-1.9124445,-1.5312221,-1.0358158,-0.8293386,0.8006623,0.76303977,0.27226734,0.25388756,0.3568193,0.33273175,0.9324937,1.0518626,0.58504176,0.55871814,0.55619603,0.53117025,0.9550056,0.0518805,13.965716,-0.34787297,-0.06313994,0.046265107,TASCA_DESTRA_DAVANTI_PANTALONI
0.12275982,1.2460402,1.1162617,7.641183,-1.2651552,0.8075951,13.03034,3.6097562,19.337006,-1.1627831,10.277102,18.169653,4.2625875,15.901068,0.13044451,11.0410185,16.828096,4.102206,14.454594,0.23818143,0.15200664,0.011944983,0.011118523,0.07858198,0.07314498,0.9308111,0.30923465,0.2618742,0.27211252,0.8468462,0.8799548,1.0390964,0.09562607,0.068578094,0.074045226,0.71714854,0.7743205,1.0797212,0.4105173,-1.78917,-0.9443744,-4.3583302,-2.3004496,0.52782816,0.37729964,0.18447335,0.17779039,0.48893064,0.47121802,0.9637728,0.39515853,0.48054528,0.52863353,1.2160822,1.3377758,1.1000702,0.05154758,14.001017,0.4141718,-0.09373406,0.09407583,TASCA_DESTRA_DAVANTI_PANTALONI
0.4353473,2.8422186,1.685888,10.13078,-0.9189131,1.9812121,3.4772372,1.8647351,12.125954,-0.6901488,9.982444,18.87047,4.3440156,17.338062,0.16842966,10.510956,18.473656,4.298099,17.927921,0.1840538,0.21973784,0.043611296,0.04141843,0.19846965,0.1884902,0.949718,0.9040898,0.3880944,0.3922404,0.4292653,0.43385112,1.010683,0.8173784,0.15061727,0.15385252,0.18426871,0.1882268,1.02148,0.97977954,-1.3814714,-1.1996343,-1.409982,-1.224392,0.86837435,0.73586243,0.253213,0.24028087,0.34410372,0.3265296,0.9489278,0.83546257,0.5843087,0.5650839,0.69938344,0.6763725,0.9670983,0.05093229,13.572519,0.09124197,-0.17258464,-0.26400492,TASCA_DESTRA_DAVANTI_PANTALONI
-0.21798263,0.896161,0.94665784,8.014187,-1.7977467,3.8954217,5.7552056,2.399001,11.980341,-0.671533,9.93148,2.2390804,1.4963558,8.362753,0.45060456,10.9768715,2.2549102,1.5016359,8.379286,0.4646556,-0.055958673,-0.021948654,-0.019858357,0.3922297,0.35487542,0.9047642,0.39460504,0.6326422,0.6304177,1.6032289,1.5975916,0.99648374,0.15571313,0.4002362,0.3974265,2.5703435,2.5522993,0.9929798,1.0699365,-0.7507923,-0.7080675,-0.70171666,-0.6617846,0.9430937,0.39966568,0.18818581,0.18301105,0.47085807,0.45791036,0.9725019,0.66894484,0.95831925,0.9564284,1.4325835,1.4297568,0.9980269,0.053351693,14.857907,0.317317,0.044598848,-0.33372343,TASCA_DESTRA_DAVANTI_PANTALONI
0.06509901,5.7400694,2.3958442,13.2817955,-0.6979614,0.09738543,27.893667,5.2814455,23.85634,-1.5608138,9.704175,10.751718,3.2789812,20.482506,-0.0250617,11.139062,14.491432,3.8067613,22.618067,0.033116855,0.66846764,0.0067083505,0.0058442093,0.010035415,0.008742696,0.87118423,0.45363417,0.73066723,0.6293655,1.6106972,1.3873855,0.8613572,0.20578396,0.53387463,0.3961009,2.5943453,1.9248385,0.74193615,0.3754771,10.902266,-7.0474143,29.035767,-18.769224,-0.6464174,0.83965933,0.39146766,0.3343855,0.466222,0.39823952,0.8541843,0.5567407,0.64844584,0.5872206,1.1647179,1.0547471,0.90558165,0.025606548,15.484283,0.10085375,-0.43806094,-0.3929747,TASCA_DESTRA_DAVANTI_PANTALONI
0.03499931,5.097259,2.257711,14.592661,-0.9947193,0.035016965,27.160841,5.2116065,28.628796,-1.498594,9.519547,26.510014,5.1487875,25.233194,-0.052800935,10.789144,32.986855,5.743418,25.845644,0.04066025,0.99949586,0.003676573,0.0032439379,0.0036784275,0.0032455742,0.88232654,0.43320826,0.4384937,0.39309534,1.0122007,0.907405,0.89646745,0.18766941,0.19227675,0.15452395,1.0245502,0.8233838,0.8036539,0.4238009,5.750236,-6.6430616,13.568249,-15.674959,-1.1552676,0.6384771,0.30522966,0.2715425,0.4780589,0.42529714,0.88963336,0.50971967,0.5783121,0.56460816,1.1345688,1.1076835,0.9763036,0.024598647,14.851747,0.105237074,-0.2943937,-0.41830572,TASCA_DESTRA_DAVANTI_PANTALONI
0.08305739,3.505909,1.8724073,10.239681,-1.034638,0.5439648,16.559538,4.069341,25.787636,-1.7238948,9.365207,11.668335,3.4158945,16.524326,0.035156712,10.317183,13.299449,3.646841,16.864643,0.16227625,0.1526889,0.008868719,0.008050394,0.058083586,0.05272416,0.9077291,0.46012542,0.54814553,0.5134327,1.1912959,1.1158538,0.93667215,0.21171539,0.30046353,0.2636131,1.419186,1.2451296,0.87735474,0.3190478,-8.647936,-1.593883,-27.105455,-4.99575,0.1843079,0.53159153,0.29385445,0.2499902,0.5527824,0.47026744,0.8507279,0.39707717,0.61967313,0.60716856,1.5605862,1.5290947,0.97982067,0.025016956,13.903549,0.38285607,0.17898917,-0.27689207,TASCA_DESTRA_DAVANTI_PANTALONI
