@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.30605823,7.7160444,2.777777,16.60073,-3.5535278,1.2589297,12.513148,3.5373929,17.291533,-0.69582546,10.358024,18.586332,4.311187,17.962543,0.028142529,11.440393,16.900135,4.110977,16.573135,0.16304949,-0.24310985,-0.029547937,-0.026752422,0.1215415,0.11004252,0.9053905,0.7852611,0.6443184,0.6756975,0.82051486,0.86047494,1.0487012,0.61663496,0.41514614,0.45656702,0.6732446,0.74041706,1.0997742,1.825939,-24.906378,-4.012496,-13.640311,-2.1974971,0.16110316,0.35754183,0.19724861,0.1841087,0.5516798,0.5149291,0.93338406,0.9600497,0.924186,1.0016651,0.96264386,1.0433471,1.083835,0.10438737,15.670729,-0.20138384,0.08978533,-0.29828998,TASCA_DESTRA_DAVANTI_PANTALONI
-0.06815663,6.26891,2.5037792,9.508348,-1.943817,-0.0047800527,11.770556,3.4308245,13.725084,-1.4505686,10.219839,20.699286,4.549647,17.649584,0.20820217,10.94737,23.34362,4.8315234,18.725428,0.22182846,14.258552,-0.006669051,-0.0062258453,-4.677229E-4,-4.3663938E-4,0.9335429,0.7297893,0.55032384,0.5182173,0.7540859,0.71009165,0.94165885,0.5325925,0.30285636,0.26854917,0.56864554,0.50423014,0.8867213,0.7727931,-1.3528333,-1.176186,-1.7505763,-1.5219933,0.8694242,0.57669497,0.14490192,0.13422638,0.2512627,0.2327511,0.9263258,0.6927716,0.5387293,0.5077774,0.7776435,0.73296505,0.94254637,0.10220067,14.971465,0.24967562,-0.5539525,-0.6163711,TASCA_DESTRA_DAVANTI_PANTALONI
0.057321995,2.769794,1.6642698,8.291527,-0.441804,4.325513,4.0592527,2.0147588,9.089369,-0.0055892603,10.020863,14.015661,3.7437496,17.5139,0.10861444,11.296636,12.361747,3.5159276,14.572956,0.26723096,0.013252069,0.0057202657,0.005074254,0.43165076,0.38290274,0.8870661,0.8260392,0.44454622,0.47335157,0.53816605,0.5730376,1.0647972,0.68234086,0.19762136,0.2240617,0.28962263,0.3283721,1.133793,50.29103,-1.1905649,-0.47806907,-0.023673505,-0.00950605,0.4015481,0.6362316,0.2926921,0.28916636,0.46004018,0.4544986,0.9879541,0.9122225,0.47342548,0.5689667,0.51898026,0.6237148,1.2018083,0.10914716,15.713541,-0.20338398,0.18220216,-0.019412454,TASCA_DESTRA_DAVANTI_PANTALONI
-0.24505506,3.1146677,1.7648422,10.1004715,-1.0250578,2.3302193,4.543301,2.1315022,10.386148,-0.36354846,10.3983345,22.205996,4.7123237,18.67354,0.12523569,10.985858,22.790268,4.7739153,19.553331,0.14585613,-0.105163954,-0.02356676,-0.02230641,0.22409543,0.21211082,0.94652003,0.82798046,0.37451634,0.36968443,0.45232508,0.4464893,0.9870983,0.68555164,0.14026247,0.13666657,0.20459795,0.19935268,0.9743631,1.8463172,-1.9124445,-1.5312221,-1.0358158,-0.8293386,0.8006623,0.65481746,0.23365152,0.21787857,0.3568193,0.33273175,0.9324937,0.9724944,0.5408975,0.51656014,0.55619603,0.53117025,0.9550056,0.106590495,14.242404,-0.26131853,-0.5257528,0.25027323,TASCA_DESTRA_DAVANTI_PANTALONI
0.04129962,1.789846,1.3378513,7.641183,-1.2651552,0.1816197,22.03685,4.694342,19.337006,-1.1627831,10.338493,18.573196,4.3096633,15.265186,0.13514392,11.551242,15.88782,3.9859529,13.635134,0.24893259,0.22739613,0.0039947424,0.0035753401,0.017567327,0.015722958,0.8950114,0.28499228,0.3104306,0.33564153,1.0892596,1.1777214,1.0812128,0.08122059,0.09636714,0.11265522,1.1864867,1.3870279,1.169021,0.4105173,-1.78917,-0.9443744,-4.3583302,-2.3004496,0.52782816,0.37729964,0.19111921,0.18581559,0.50654495,0.49248812,0.9722496,0.39515853,0.5005627,0.56040394,1.2667389,1.418175,1.119548,0.10340171,15.163915,0.50365347,0.11618268,0.29120404,TASCA_DESTRA_DAVANTI_PANTALONI
0.3704134,4.6065044,2.146277,10.13078,-0.9189131,1.3263086,4.1045814,2.0259767,12.125954,-0.6901488,10.009758,20.488985,4.526476,17.338062,0.16842966,10.554604,19.891993,4.460044,17.927921,0.1840538,0.27928144,0.03700523,0.03509496,0.13250157,0.12566163,0.9483784,1.0593789,0.4741607,0.4812233,0.44758368,0.4542504,1.014895,1.1222836,0.22482833,0.23157582,0.20033112,0.2063434,1.0300117,0.97977954,-1.3814714,-1.1996343,-1.409982,-1.224392,0.86837435,0.73586243,0.253213,0.24028087,0.34410372,0.3265296,0.9489278,0.83546257,0.5843087,0.5650839,0.69938344,0.6763725,0.9670983,0.10104036,13.6394,0.33355433,-0.38532752,-0.49547192,TASCA_DESTRA_DAVANTI_PANTALONI
-0.44286376,1.5626919,1.2500768,8.014187,-1.7977467,2.790922,8.253831,2.8729482,11.980341,-0.671533,9.764562,4.1372237,2.0340166,8.362753,0.45060456,10.647022,3.9266038,1.981566,8.379286,0.4646556,-0.1586801,-0.045354187,-0.041595083,0.28582153,0.2621317,0.9171167,0.43511984,0.61458534,0.630853,1.4124507,1.4498373,1.0264693,0.18932928,0.3777151,0.39797544,1.9950168,2.102028,1.0536392,1.0699365,-0.7507923,-0.7080675,-0.70171666,-0.6617846,0.9430937,0.39966568,0.18818581,0.18301105,0.47085807,0.45791036,0.9725019,0.66894484,0.95831925,0.9564284,1.4325835,1.4297568,0.9980269,0.10165237,14.380343,0.26641786,0.06537531,-0.4639529,TASCA_DESTRA_DAVANTI_PANTALONI
0.034566384,11.320049,3.3645282,13.2817955,-0.6979614,-2.7878668,38.538303,6.2079225,23.85634,-1.5608138,9.74349,21.195414,4.6038475,20.482506,-0.0250617,12.125872,26.725973,5.169717,22.618067,0.033116855,-0.012398865,0.003547639,0.0028506308,-0.2861261,-0.22991063,0.8035291,0.5419733,0.7308079,0.6508148,1.3484205,1.2008245,0.8905415,0.29373503,0.53408015,0.42355984,1.8182379,1.4419794,0.79306424,0.3754771,10.902266,-7.0474143,29.035767,-18.769224,-0.6464174,0.83965933,0.39146766,0.3343855,0.466222,0.39823952,0.8541843,0.5567407,0.64844584,0.5872206,1.1647179,1.0547471,0.90558165,0.05333971,18.009672,0.11383914,-0.4511774,-0.4654088,TASCA_DESTRA_DAVANTI_PANTALONI
-0.038988125,8.824366,2.9705834,14.592661,-0.9947193,-2.2898855,39.085674,6.2518535,28.628796,-1.498594,9.6688795,43.36557,6.585254,25.233194,-0.052800935,11.613158,55.142498,7.4257994,25.845644,0.04066025,0.017026233,-0.004032331,-0.003357237,-0.23683049,-0.19718026,0.8325797,0.47515243,0.45109624,0.4000355,0.94937164,0.8419098,0.88680744,0.22576982,0.20348783,0.1600284,0.90130657,0.7088122,0.7864274,0.4238009,5.750236,-6.6430616,13.568249,-15.674959,-1.1552676,0.6384771,0.30522966,0.2715425,0.4780589,0.42529714,0.88963336,0.50971967,0.5783121,0.56460816,1.1345688,1.1076835,0.9763036,0.05121863,16.69758,0.13656843,-0.41913137,-0.52170986,TASCA_DESTRA_DAVANTI_PANTALONI
0.1282921,5.5488906,2.3556082,10.239681,-1.034638,-0.6612937,25.949038,5.09402,25.787636,-1.7238948,9.566247,15.173709,3.8953445,16.524326,0.035156712,11.000859,17.619692,4.197582,16.864643,0.16227625,-0.1940017,0.013410912,0.011662007,-0.069127806,-0.060112912,0.8695909,0.4624262,0.604724,0.5611822,1.30772,1.2135606,0.9279973,0.21383801,0.36569113,0.31492552,1.7101315,1.4727293,0.861179,0.3190478,-8.647936,-1.593883,-27.105455,-4.99575,0.1843079,0.53159153,0.29385445,0.2499902,0.5527824,0.47026744,0.8507279,0.39707717,0.61967313,0.60716856,1.5605862,1.5290947,0.97982067,0.051010292,15.338386,0.4968739,0.15622737,-0.29985294,TASCA_DESTRA_DAVANTI_PANTALONI
