@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.2871,0.118,0.3435,3.4947,-1.4129,0.192,0.1751,0.4184,4.077,-1.0794,1.0652,0.9979,0.9989,4.3589,-0.1218,1.3144,0.8173,0.904,4.1884,0.022,-1.4949,-0.2695,-0.2184,0.1803,0.1461,0.8104,0.821,0.3439,0.38,0.4189,0.4629,1.105,0.674,0.1183,0.1444,0.1755,0.2142,1.221,0.9669,4.3238,-21.7263,4.4716,-22.4692,-5.0248,0.7387,0.3727,0.3382,0.5046,0.4578,0.9073,0.8572,0.8017,0.8344,0.9353,0.9734,1.0407,0.0057,1.7983,0.0531,-0.2619,-0.1582,-0.0052,0.0238,0.9232,2.1844,0.0982,0.3134,0.9683,0.654,-8.5299,0.1109,0.3331,9.4012,?,4.1614,1.1132,1.0551,3.7727,0.2176,-0.2561,0.5249,-2.0497,0.9409,0.297,0.3157,0.8854,0.0882,0.0997,-0.1947,1.7445,-8.9617,0,0.5804,0,0.103,0.2566,2.4919,0.0494,14.8757,-0.9128,-0.907,0.9947,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
2.0515,9.574,3.0942,24.8411,-0.1818,-0.9437,6.1638,2.4827,16.5074,-0.4915,-1.0446,5.5673,2.3595,19.6386,-0.9872,4.4681,7.5322,2.7445,22.3007,0.0447,-2.174,-1.9638,0.4592,0.9033,-0.2112,-0.2338,1.2463,1.3114,1.1274,1.0522,0.9046,0.8597,1.5533,1.7197,1.2711,1.1071,0.8183,0.7391,0.7025,0.3917,-3.666,0.5576,-5.2185,-9.3589,1.8992,2.127,0.9005,1.1199,0.4741,0.4234,1.5048,1.2649,1.1139,0.8406,0.7402,0.8806,0.0131,6.5843,0.1875,0.2275,0.6867,-0.0458,-0.06,0.0375,3.8935,8.8757,2.9792,10.2025,-0.0633,2.8549,3.7357,1.9328,6.1455,-0.1905,7.5714,2.8695,1.694,9.0647,0.0032,1.3638,0.5142,0.3771,1.5414,1.7587,1.141,2.3759,3.0932,1.3019,0.618,-20.8324,-33.712,1.8587,1.0551,0.5677,1.6601,1.1255,0.678,0.0473,14.6012,-0.8196,-0.7701,0.4956,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0206,0.0378,0.1943,2.6784,-1.4569,-0.02,0.0818,0.286,3.9484,-1.2108,0.0444,0.0047,0.0685,0.5652,-0.6779,0.176,0.0961,0.3099,2.6743,0.0069,-1.0282,0.4633,0.117,-0.4506,-0.1138,0.2525,0.6795,2.8367,0.6269,4.1748,0.9227,0.221,0.4617,8.0467,0.3931,17.4293,0.8514,0.0488,0.7345,6.9557,-85.896,9.4705,-116.9508,-12.349,0.6104,3.2364,0.4048,5.3021,0.6632,0.1251,0.6783,4.7391,1.0015,6.9862,1.4764,0.2113,0.0003,0.2644,0.8721,0.4773,-0.0475,0.28,0.059,0.0036,9.0368,0.0002,0.0146,0.05,0.9945,3.6816,0.0005,0.0233,0.0859,0.977,-0.9745,0.0023,0.0478,1.0591,?,2.4546,-9.2733,-3.778,0.6279,0.3057,0.4868,0.3942,0.0934,0.237,2.4653,-8.5021,-3.4487,2.4221,0,0,0.5823,0.0472,0.0811,0.0516,13.6929,-0.9653,0.985,-0.9705,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.5198,8.0994,2.8459,19.2553,-0.1913,-2.1442,5.8667,2.4221,10.9923,-1.3414,-0.6226,1.6039,1.2665,5.2846,-1.5391,3.9365,7.3691,2.7146,16.4798,0.0062,-0.7088,-2.441,0.3861,3.444,-0.5447,-0.1582,1.175,2.2472,1.0484,1.9125,0.8923,0.4665,1.3806,5.0497,1.0991,3.6577,0.7961,0.2177,0.491,0.9653,-30.0739,1.966,-61.2496,-31.1545,3.4428,7.7658,0.9747,2.2557,0.2831,0.1255,1.7517,3.6437,1.1684,2.0801,0.667,0.3207,0.0141,5.9771,-0.4669,-0.0845,0.8181,0.179,-0.6856,-0.1235,3.1557,6.7438,2.5969,7.0137,-0.0487,0.6679,15.1149,3.8878,9.763,-1.2397,7.9488,0.7113,0.8434,2.6094,0.7103,4.7247,0.397,0.084,0.668,3.079,4.6096,0.4462,9.4803,21.2483,0.0603,-0.0509,-0.8446,1.5343,0.7425,0.4839,0.7184,2.6879,3.7415,0.0447,14.9609,-0.7193,-0.9253,0.9006,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0403,0.0094,0.0969,0.8502,-2.2164,-0.0652,0.0173,0.1317,1.7079,-0.7357,0.0188,0.0064,0.0801,0.4956,-0.9655,0.1568,0.0148,0.1216,0.9868,0.0241,-0.6176,2.1485,0.257,-3.4786,-0.4161,0.1196,0.7358,1.2101,0.7966,1.6445,1.0827,0.6583,0.5414,1.4642,0.6346,2.7044,1.1722,0.4334,0.8093,2.4063,-24.0448,2.9734,-29.7123,-9.9927,0.2686,1.0482,0.2614,3.9019,0.9731,0.2494,0.4978,1.7153,0.8616,3.4458,1.7308,0.5023,0.0004,0.237,0.321,-0.1642,-0.1187,0.1306,0.0723,0.0184,8.0276,0.0029,0.0538,0.176,0.9783,5.5232,0.0063,0.0794,0.2599,0.9541,-1.1013,0.0001,0.009,1.1237,?,1.4534,-7.2889,-5.015,0.6781,5.9692,8.8031,0.4598,35.6314,77.495,1.4667,-7.0573,-4.8117,1.4305,0,0,0.6772,0.1566,0.2313,0.0513,14.6521,-1.0127,-0.7756,0.7882,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.02,0.0033,0.0578,0.3352,-1.0022,-0.0279,0.0025,0.0498,0.2796,-1.382,0.0348,0.0044,0.0666,0.3176,-0.6509,0.1032,0.002,0.0448,0.2358,0.045,-0.7155,0.5744,0.1936,-0.8028,-0.2706,0.3371,1.1614,0.8676,1.2914,0.747,1.1119,1.4885,1.3488,0.7526,1.6676,0.558,1.2364,2.2157,1.0344,1.3399,-15.1031,1.2953,-14.6013,-11.2721,1.4264,0.8702,0.6781,0.6101,0.4754,0.7792,1.199,1.0554,1.4216,0.8802,1.1857,1.347,0.0003,0.1574,-0.3914,0.1306,0.2366,-0.1931,-0.316,0.4088,8.7531,0.0002,0.0154,0.0588,0.9933,4.4067,0.0008,0.0283,0.1083,0.9758,-0.3649,0.0008,0.0286,0.4162,?,1.9863,-23.987,-12.0763,0.5453,0.539,0.9884,0.2973,0.2905,0.9769,1.9993,-20.9492,-10.4785,1.9639,0,0,0.5424,0.1412,0.2603,0.0516,13.5247,-0.9958,0.9793,-0.9757,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4375,3.4411,1.855,6.5323,-63.6809,-0.1786,0.755,0.8689,4.0588,-1.2376,-1.8685,4.8042,2.1918,8.8542,-9.0345,3.4592,6.4994,2.5494,8.6772,0.0162,13.6455,1.3045,-0.7047,0.0956,-0.0516,-0.5402,2.1349,0.8463,0.7276,0.3964,0.3408,0.8598,4.5576,0.7163,0.5295,0.1572,0.1162,0.7392,2.8648,0.8067,-45.0857,0.2816,-15.7376,-55.8856,0.0557,0.1145,0.0115,2.0557,0.2057,0.1,1.6094,0.7378,0.7528,0.4584,0.4678,1.0204,0.0354,5.1302,-0.0274,0.6634,-0.9079,0.0459,-0.0033,-0.8998,-1.246,3.7115,1.9265,6.3066,-10.8278,1.8942,0.0284,0.1687,0.6426,0.6942,8.6081,1.5719,1.2538,4.5234,0.5273,-0.6578,-0.1448,0.2201,11.4222,1.5366,0.1345,130.4661,2.3611,0.0181,-3.9572,-1.144,0.2891,0.2537,0.0557,0.2196,9.8146,1.3942,0.1421,0.1023,12.1128,0.5702,0.9714,0.6951,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.0615,27.1017,5.2059,48.007,-2.2194,0.3561,2.5556,1.5986,8.4781,-1.0752,-0.7833,10.7468,3.2782,36.7579,-0.6006,4.3771,26.2352,5.122,35.3063,0.0153,-5.7887,2.6317,-0.471,-0.4546,0.0814,-0.179,3.2565,1.588,1.0164,0.4876,0.3121,0.64,10.605,2.5218,1.033,0.2378,0.0974,0.4096,7.5342,2.3995,-60.4095,0.3185,-8.018,-25.1755,3.65,0.6493,0.4159,0.1779,0.1139,0.6405,5.6625,1.306,1.3597,0.2306,0.2401,1.0411,0.0116,6.3533,0.0083,0.6221,-0.6286,0.1911,0,-0.1025,3.5447,10.0394,3.1685,10.12,-0.4712,0.8418,0.4341,0.6589,2.3757,-0.156,-8.45,1.0665,1.0327,9.8059,?,4.2107,-0.4195,-0.0996,4.8091,3.0681,0.638,23.1274,9.4131,0.407,10.1112,0.3306,0.0327,3.3471,0,0,4.2598,1.032,0.2423,0.0479,13.4518,0.4517,0.9109,0.2358,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0889,0.0213,0.146,0.7631,-0.8235,-0.0804,0.0209,0.1445,0.6643,-1.8529,-0.0012,0.0146,0.1209,0.6316,-1.2916,0.2386,0.0143,0.1194,0.5911,0.0179,-1.1052,-72.1733,0.3726,65.3047,-0.3371,-0.0052,1.0102,1.208,1.2227,1.1958,1.2104,1.0122,1.0205,1.4593,1.495,1.43,1.4651,1.0245,0.7988,0.9682,-31.9566,1.212,-40.0059,-33.0074,1.7973,1.5186,0.6953,0.8449,0.3868,0.4579,1.1488,1.2083,1.291,1.0518,1.1237,1.0684,0.0006,0.3623,-0.4194,-0.0966,0.5908,0.1549,-0.6363,-0.0618,6.0847,0.0105,0.1023,0.3593,0.9421,7.686,0.0064,0.0799,0.2783,0.9646,-0.2304,0.001,0.0311,0.3043,?,0.7917,-26.4098,-33.36,1.28,3.2927,2.5724,1.6384,10.8419,6.6173,0.7694,-19.1987,-24.9538,0.7878,0,0,1.2913,1.1808,0.9144,0.0522,14.0012,-1.0026,0.2766,-0.2598,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0059,0.0096,0.0978,0.5027,-1.1426,-0.0066,0.0045,0.0673,0.325,-0.978,-0.026,0.0036,0.0597,0.3741,-1.7645,0.1228,0.0033,0.0578,0.2796,0.0487,-0.901,-0.2274,0.0482,0.2523,-0.0535,-0.212,1.4534,1.6399,1.6941,1.1283,1.1656,1.0331,2.1125,2.6894,2.8701,1.2731,1.3587,1.0672,1.6683,1.1227,-18.7191,0.673,-11.2207,-16.6727,1.4278,1.7337,0.7982,1.2142,0.5591,0.4604,1.5467,1.3438,1.7979,0.8688,1.1624,1.338,0.0001,0.1829,0.0068,-0.2183,0.1595,0.0052,0.1116,-0.1326,7.4095,0.0002,0.0136,0.0573,0.9923,6.4045,0.0003,0.0164,0.069,0.9893,-0.5009,0.0014,0.0377,0.5494,?,1.1569,-14.7916,-12.7853,0.8266,0.3599,0.4354,0.6833,0.1295,0.1895,1.1585,-13.432,-11.5944,1.155,0,0,0.8299,0.1042,0.1255,0.0516,14.3149,-1.0103,-0.1295,0.3035,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4216,13.1475,3.6259,21.7366,-1.1885,-0.2708,8.4078,2.8996,14.8275,-1.4492,0.2333,3.3226,1.8228,15.1552,-1.0417,4.3828,5.9742,2.4442,11.6574,0.0334,-1.5568,1.8072,0.0962,-1.1609,-0.0618,0.0532,1.2505,1.9892,1.4835,1.5908,1.1863,0.7458,1.5637,3.957,2.2007,2.5305,1.4073,0.5562,1.3455,1.5266,-29.2675,1.1346,-21.7526,-19.1716,1.6406,1.3381,0.8235,0.8156,0.502,0.6155,1.466,1.4343,1.8646,0.9784,1.2719,1.3001,0.0028,6.3859,-0.178,-0.097,0.0159,0.1866,-0.0512,0.0789,-6.6844,1.1558,1.0751,8.4321,?,-6.8497,1.2121,1.101,8.5434,?,1.4034,0.2334,0.4831,1.729,0.2277,0.9759,-4.7631,-4.8808,0.9765,2.2256,2.2791,0.9536,4.9533,5.1943,0.987,-16.5458,-16.7643,1,0,0,0.987,4.8769,4.9413,0.0499,14.9375,-0.9835,-0.1105,0.1666,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.9413,9.1251,3.0208,14.655,-0.3115,0.6613,5.979,2.4452,11.1381,-0.9281,-0.8513,8.4447,2.906,16.7151,-1.148,4.637,6.9782,2.6416,11.7077,0.0262,2.9355,-2.2804,0.4187,-0.7769,0.1426,-0.1836,1.2354,1.0395,1.1435,0.8414,0.9256,1.1001,1.5262,1.0806,1.3077,0.708,0.8568,1.2102,0.6492,0.3896,-11.0315,0.6001,-16.992,-28.3136,1.9343,1.436,0.9294,0.7424,0.4805,0.6472,1.3158,0.8768,1.2517,0.6664,0.9514,1.4277,0.012,6.6884,0.3311,0.1476,0.7281,0.1692,0.0146,-0.1751,4.0529,5.1382,2.2668,6.4947,0.1348,4.8194,2.9504,1.7177,5.7037,0.2783,6.4529,6.77,2.6019,6.8376,0.2804,0.8409,0.6281,0.7469,1.3197,0.8712,0.6602,1.7415,0.759,0.4358,0.4601,0.3798,0.8255,0.9499,0.79,0.8317,1.1387,0.9499,0.8342,0.0487,15.3252,0.8523,-0.976,-0.8872,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.9463,18.5673,4.309,22.5426,-0.2397,-0.097,11.2583,3.3553,17.0591,-0.4802,-0.609,9.7526,3.1229,24.3522,-2.0642,5.4214,14.3552,3.7888,19.7159,0.0206,-20.0547,-3.196,0.359,0.1594,-0.0179,-0.1123,1.2842,1.3798,1.1373,1.0744,0.8856,0.8242,1.6492,1.9038,1.2934,1.1544,0.7843,0.6794,0.7877,0.2657,-10.5281,0.3373,-13.3662,-39.6215,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.3214,0.9257,1.1434,0.7005,0.8652,1.2352,0.011,8.0026,0.0936,0.104,0.7064,-0.1693,0.3719,-0.2501,2.4292,8.7584,2.9595,8.5863,-0.1552,2.8079,1.2509,1.1184,5.3722,0.1555,8.3938,1.8915,1.3753,7.6381,0.1901,0.8651,0.2894,0.3345,2.6461,2.1519,0.8132,7.0018,4.6305,0.6613,-1.1663,-0.6436,0.5518,1.1684,0.7881,0.6745,1.5983,1.1241,0.7033,0.0496,14.2873,-0.0809,-0.7632,-0.4415,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9965,4.7068,2.1695,9.6629,-1.1833,0.7483,5.4096,2.3258,11.2146,-0.3852,-0.4956,5.4422,2.3328,11.3878,-1.2782,3.8477,2.5528,1.5977,8.468,0.1138,-1.3316,2.0106,-0.259,-1.5099,0.1945,-0.1288,0.9328,0.93,1.3579,0.997,1.4557,1.4601,0.8701,0.8649,1.8438,0.994,2.1191,2.1319,1.6794,0.8197,-4.8155,0.4881,-2.8673,-5.875,0.5467,0.8854,0.4632,1.6197,0.8473,0.5231,0.8616,0.8485,1.1411,0.9848,1.3243,1.3448,0.0072,5.69,0.3731,0.2103,-0.0895,0.1873,0.5302,-0.0888,4.7457,0.1894,0.4352,1.8628,0.6783,7.6512,0.31,0.5567,2.241,0.75,3.6732,1.1138,1.0554,3.8427,0.142,0.6203,1.292,2.083,0.7817,0.4124,0.5275,0.611,0.17,0.2783,0.5844,6.1777,10.5715,0.6461,1.2931,2.0013,0.8312,0.4848,0.5832,0.0523,16.0701,-0.8313,0.4961,-0.879,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0077,0.0073,0.0855,0.4285,-0.7462,-0.0278,0.0087,0.0932,0.4644,-1.6737,-0.0074,0.0045,0.0667,0.429,-0.6511,0.1318,0.004,0.063,0.3409,0.023,-0.2778,-1.0369,0.0586,3.7329,-0.2109,-0.0565,0.9173,1.2808,1.3575,1.3963,1.48,1.0599,0.8414,1.6404,1.8429,1.9497,2.1904,1.1234,0.6298,1.0823,-22.7753,1.7184,-36.1627,-21.0439,1.4126,0.9444,0.7031,0.6685,0.4978,0.7446,0.9226,0.9988,1.2568,1.0826,1.3623,1.2584,0.0002,0.1955,-0.2847,-0.1267,0.3946,-0.1761,-0.3266,0.1096,8.8217,0.001,0.0319,0.1065,0.988,4.1239,0.0032,0.0564,0.1919,0.9549,1.1554,0.0017,0.0411,0.137,0.8893,2.1392,7.6352,3.5692,0.5651,0.775,1.3713,0.3194,0.6006,1.8806,2.1514,7.9471,3.694,2.0794,7.1537,3.4403,0.555,0.7777,1.4013,0.0551,14.101,-0.9987,-0.9813,0.9681,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0189,0.0176,0.1326,0.7386,-0.7209,-0.026,0.0077,0.0876,0.4419,-0.7697,0.0008,0.0088,0.0936,0.4524,-0.9308,0.1714,0.0057,0.0753,0.4015,0.0688,-0.7266,22.2778,0.1101,-30.6592,-0.1516,0.0049,1.515,1.4164,1.7609,0.9349,1.1623,1.2433,2.2952,2.0061,3.1009,0.874,1.3511,1.5458,1.6097,1.4188,-10.422,0.8814,-6.4743,-7.3458,1.7187,1.8319,0.9954,1.0658,0.5791,0.5434,1.6713,1.6327,1.8396,0.9769,1.1007,1.1267,0.0002,0.2566,-0.0192,-0.2196,0.1566,-0.3832,-0.0467,-0.0078,8.8015,0.0007,0.0268,0.1008,0.9886,4.3202,0.0031,0.0555,0.2112,0.9523,0.1856,0.0013,0.0357,0.1401,0.5207,2.0373,47.4155,23.2735,0.4829,0.7511,1.5555,0.2331,0.5641,2.4197,2.0767,57.4921,27.6844,2.0003,30.2822,15.1386,0.4772,0.7195,1.5079,0.0516,13.3073,-0.9989,0.6019,-0.6262,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0717,0.0225,0.1501,0.8353,-0.9046,-0.1041,0.0128,0.1131,0.5693,-2.4209,0.0352,0.0093,0.0964,0.7333,-1.907,0.222,0.0126,0.1122,0.49,0.0672,-0.6887,2.0378,0.3231,-2.9588,-0.4691,0.1585,1.3267,1.5568,1.3379,1.1734,1.0084,0.8594,1.7602,2.4236,1.79,1.3769,1.017,0.7386,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.6353,1.7386,0.8349,0.6597,0.3168,0.4802,1.4672,1.139,1.7046,0.7764,1.1619,1.4966,0.0007,0.3296,-0.3358,-0.1146,0.4347,-0.1526,-0.3765,0.0127,8.2163,0.0039,0.0623,0.2057,0.9752,5.3351,0.0096,0.0978,0.3232,0.9415,0.4286,0.0009,0.0304,0.1119,0.7647,1.5401,19.172,12.4489,0.6371,2.046,3.2117,0.4058,4.1862,10.3148,1.5578,22.2725,14.2974,1.5039,17.4648,11.6133,0.6364,1.8389,2.8895,0.053,13.98,-0.9994,0.84,-0.8459,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
