@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.5552,15.3316,3.9156,30.0855,-0.9992,-0.4501,38.0245,6.1664,51.1032,-1.0305,-0.4488,13.8738,3.7248,20.4103,-0.9186,6.1756,29.804,5.4593,28.3211,0.0162,1.2333,1.2371,-0.0899,1.003,-0.0729,-0.0727,0.635,1.0512,0.7172,1.6555,1.1295,0.6823,0.4032,1.1051,0.5144,2.7407,1.2758,0.4655,0.5798,1.5387,-32.2201,2.6539,-55.5741,-20.9404,0.5979,1.4147,0.5228,2.3659,0.8743,0.3695,0.5887,1.474,1.0623,2.5038,1.8044,0.7207,0.0028,9.2848,0.5474,-0.097,-0.2267,-0.5932,-0.3341,0.1631,-0.6607,0.0171,0.1308,0.8241,?,0.1669,0.0352,0.1876,0.668,-0.1002,-0.5962,0.0202,0.1421,0.7661,?,-3.9597,1.1082,-0.2799,0.6972,0.9203,1.32,0.4861,0.8469,1.7423,13.5492,1.0757,0.0794,0,1,0,1.2336,1.0757,0.872,0.003,1.4399,0.8268,0.5648,0.7322,?,?,?,?,?,DAVANTI_PANTALONI
-0.0619,14.5792,3.8183,25.3436,-0.8325,-0.7684,41.0274,6.4053,44.6092,-0.5321,0.1912,16.2167,4.027,21.6313,-0.7913,7.2685,19.6232,4.4298,29.803,0.0267,0.0805,-0.3237,-0.0085,-4.0199,-0.1057,0.0263,0.5961,0.9482,0.8619,1.5906,1.4459,0.9091,0.3554,0.899,0.743,2.5299,2.0908,0.8264,0.7432,1.2049,-14.099,1.6213,-18.972,-11.7018,0.475,1.1453,0.4517,2.4112,0.9509,0.3944,0.5681,1.1716,0.8504,2.0623,1.4968,0.7258,0.0027,10.986,-0.1594,-0.1552,-0.0171,-0.2448,0.0254,0.1826,0.0638,0.0692,0.2631,0.7589,-1.0773,-0.3166,0.2914,0.5398,1.4348,-1.0671,0.1764,0.2708,0.5204,1.6719,-1.0196,-0.2015,0.3617,-1.7952,0.4875,0.5057,1.0373,0.2377,0.2557,1.076,0.5314,0.4663,0.8776,0.5263,0.4413,0.8385,0.5289,0.4539,0.8582,0.0013,1.3981,0.4001,-0.6691,-0.9211,?,?,?,?,?,DAVANTI_PANTALONI
-0.2052,0.1897,0.4356,1.8793,-1.8167,-0.3674,0.827,0.9094,4.6688,-1.0487,-0.2136,0.4825,0.6947,3.7328,-0.8886,1.0994,0.5133,0.7164,2.9573,0.0218,0.5584,0.9604,-0.1866,1.7199,-0.3342,-0.1943,0.479,0.6271,0.608,1.3091,1.2693,0.9696,0.2294,0.3932,0.3697,1.7139,1.6112,0.9401,0.5072,0.6901,-18.374,1.3607,-36.2277,-26.624,0.2928,0.3376,0.2207,1.153,0.7538,0.6538,0.4025,0.5035,0.6355,1.2507,1.5787,1.2622,0.0031,1.715,0.0621,0.0179,-0.1954,0.9899,-0.1637,-0.1018,0.5591,0.0011,0.0334,0.1006,0.8353,-0.301,0.0054,0.0733,0.3997,?,-0.7339,0.0005,0.022,0.7573,?,-1.8573,-0.7618,0.4102,0.456,1.5192,3.3315,0.2079,2.3078,11.0989,-1.2758,-0.6733,0.5278,0,0,1,0.2516,0.1328,0.5278,0.0064,1.594,0.9945,0.9338,0.9561,?,?,?,?,?,DAVANTI_PANTALONI
0.0984,1.4799,1.2165,7.3495,-1.0055,-1.1534,4.9067,2.2151,10.2043,-2.2615,0.0915,2.1034,1.4503,6.0334,-0.495,2.8577,1.6717,1.293,6.3477,0.1071,-0.0853,1.0753,0.0344,-12.6065,-0.4036,0.032,0.5492,0.8388,0.9409,1.5273,1.7132,1.1217,0.3016,0.7036,0.8853,2.3327,2.9351,1.2582,0.5208,1.8444,-4.8417,3.5418,-9.2975,-2.6251,1.1713,0.9081,0.5155,0.7753,0.4401,0.5677,0.7202,1.2181,1.1578,1.6913,1.6076,0.9505,0.0077,4.1672,0.3452,0.0391,-0.1606,-0.3112,-0.6525,0.4287,-0.3931,0.0043,0.0657,0.4473,?,-0.4524,0.0035,0.0596,0.6056,?,0.005,0.0009,0.0301,0.1551,-1.5728,0.869,-78.7763,-90.6518,1.1023,2.1846,1.9819,1.215,4.7725,3.9281,0.7386,4.7161,6.3851,1,0,0,0.7386,2.883,3.9033,0.004,0.8677,-0.9745,-0.2564,0.0948,?,?,?,?,?,DAVANTI_PANTALONI
-0.3073,1.849,1.3598,7.0215,-0.8449,-0.4323,0.7735,0.8795,4.4305,-2.1826,-0.3879,2.8277,1.6816,7.168,-1.5363,2.0719,1.5891,1.2606,4.7218,0.0958,0.7109,0.7923,-0.1483,1.1144,-0.2086,-0.1872,1.5461,0.8086,1.0787,0.523,0.6977,1.3339,2.3905,0.6539,1.1635,0.2735,0.4867,1.7794,1.0584,0.7406,-6.4273,0.6998,-6.0729,-8.6783,2.7339,1.3467,0.7288,0.4926,0.2666,0.5412,1.5848,0.9796,1.487,0.6181,0.9383,1.5181,0.0044,3.2222,-0.5224,0.5466,0.1896,0.1047,-0.6066,-0.1859,0.1571,0.062,0.2489,1.1403,-1.0977,0.0973,0.009,0.0951,0.3183,-0.5858,0.8123,0.1898,0.4357,1.7918,-0.8703,1.6139,0.1934,0.1198,2.6186,0.5713,0.2182,6.857,0.3263,0.0476,5.0756,0.7156,0.141,2.7085,0.5674,0.2095,3.5829,0.6364,0.1776,0.0055,1.2763,-0.376,0.7224,0.3329,?,?,?,?,?,DAVANTI_PANTALONI
-0.6502,11.9417,3.4557,17.2352,-1.0494,-1.7595,15.9507,3.9938,18.4725,-2.3531,-0.3461,11.4471,3.3834,17.3464,-0.7901,5.3728,14.1109,3.7565,16.4922,0.0073,0.3696,1.8789,-0.121,5.0842,-0.3275,-0.0644,0.8653,1.0214,0.9199,1.1804,1.0632,0.9007,0.7487,1.0432,0.8463,1.3934,1.1304,0.8112,0.6808,1.1527,-72.6843,1.6931,-106.7648,-63.057,1.5266,0.8679,0.5062,0.5685,0.3316,0.5833,0.933,0.9936,1.0451,1.0649,1.1201,1.0518,0.0064,8.3965,0.8579,0.1067,-0.5398,0.3267,-0.688,0.0429,0.0286,0.0307,0.1751,0.5971,-3.3969,-0.2699,0.0011,0.0334,0.3929,?,-0.8488,0.01,0.0998,0.9133,?,-0.1059,-0.0337,0.318,5.236,1.754,0.335,27.4158,3.0767,0.1122,1.1741,0.5051,0.4302,0,0,1,1.5197,0.6537,0.4302,0.003,1.2635,0.7662,-0.9102,-0.8823,?,?,?,?,?,DAVANTI_PANTALONI
-0.3317,5.0625,2.25,17.5465,-1.0404,-0.4701,17.2561,4.154,28.613,-1.5157,0.1963,9.8103,3.1321,16.6649,-0.693,4.5279,11.9966,3.4636,19.3345,0.0199,0.7055,-1.6901,-0.0733,-2.3955,-0.1038,0.0433,0.5416,0.7184,0.6496,1.3263,1.1993,0.9043,0.2934,0.516,0.422,1.759,1.4384,0.8178,0.519,1.3115,-22.7812,2.5271,-43.8949,-17.3697,0.7561,0.8736,0.4359,1.1555,0.5766,0.499,0.6132,1.0529,0.9075,1.717,1.4799,0.8619,0.0042,6.7808,0.2057,0.2791,-0.1174,-0.6856,-0.3817,0.4139,-0.6652,0.0143,0.1195,0.8124,?,-0.2269,0.0265,0.1627,0.5816,-8.6963,-0.2301,0.0046,0.0681,0.3578,?,2.932,2.8914,0.9862,0.7344,1.7552,2.3899,0.5394,3.0807,5.7115,1.5575,2.2704,1.4578,0,1,0,1.3968,2.2704,1.6254,0.0051,1.1285,-0.7752,-0.7376,0.574,?,?,?,?,?,DAVANTI_PANTALONI
0.3737,15.5862,3.9479,19.5867,-0.61,-2.9917,13.5272,3.6779,15.2543,-3.5251,0.2393,20.3005,4.5056,19.7346,-0.7275,6.2597,19.3774,4.402,14.9371,0.0048,-0.1249,1.5615,0.0597,-12.4996,-0.4779,0.0382,1.0734,0.8762,0.8969,0.8163,0.8355,1.0235,1.1522,0.7678,0.8044,0.6664,0.6981,1.0476,0.6245,0.8929,-103.4524,1.4298,-165.6604,-115.8598,3.6089,1.065,0.8106,0.2951,0.2246,0.7611,1.284,0.9925,1.3113,0.773,1.0212,1.3212,0.0104,9.7116,0.3327,0.4361,0.1099,0.2304,-0.8003,0.2145,-0.0831,0.0576,0.24,0.6517,-3.5104,-0.1611,0.0585,0.2418,0.7917,-0.8346,-0.8178,0.011,0.1046,0.8916,?,0.5155,0.1016,0.197,0.9927,2.2939,2.3107,0.9855,5.2619,5.3395,1.4083,0.5689,0.404,0.3348,0,0,0.8232,0.7309,0.888,0.0029,1.3058,-0.6387,-0.7598,0.97,?,?,?,?,?,DIETRO_PANTALONI
-0.517,9.1449,3.024,15.1074,-1.1479,-2.3385,9.9047,3.1472,11.8935,-9.8621,-0.0944,12.5161,3.5378,16.6544,-0.5334,4.568,16.4435,4.0551,14.618,0.0296,0.2211,5.4749,-0.1132,24.7621,-0.5119,-0.0207,0.9609,0.8548,0.7457,0.8896,0.7761,0.8724,0.9233,0.7307,0.5561,0.7914,0.6024,0.7612,0.7477,1.3936,-18.1264,1.864,-24.2441,-13.0065,6.4237,0.6476,0.4669,0.1008,0.0727,0.721,1.2702,0.9071,1.0335,0.7141,0.8136,1.1393,0.016,7.164,0.6877,0.257,-0.3895,-0.0687,-0.9072,0.2755,-0.0592,0.1059,0.3255,0.9233,-3.9882,-0.2107,0.0078,0.0881,0.3175,-9.5997,-0.765,0.0286,0.1692,0.9005,?,0.2808,0.0773,0.2754,3.6946,1.9234,0.5206,13.65,3.6994,0.271,2.5672,0.8198,0.3193,6.1793,0,0,2.908,1.0254,0.3526,0.0053,1.2281,-0.8204,-0.9353,0.839,?,?,?,?,?,DIETRO_PANTALONI
-0.4734,4.26,2.064,10.4059,-0.7033,-1.3317,8.6205,2.9361,17.2589,-2.1639,-0.3308,8.8,2.9665,33.4122,-0.3964,3.8097,9.2739,3.0453,24.0235,0.0179,0.3555,1.4312,-0.1243,4.0259,-0.3496,-0.0868,0.703,0.6958,0.6778,0.9897,0.9641,0.9741,0.4942,0.4841,0.4594,0.9796,0.9295,0.9489,0.364,0.453,-9.8191,1.2445,-26.9747,-21.6754,1.1199,0.2553,0.2497,0.228,0.223,0.9782,0.6029,0.3114,0.4332,0.5165,0.7184,1.3908,0.0052,5.8317,-0.5766,-0.2969,0.2928,0.3832,-0.5358,-0.0667,-0.0825,0.0273,0.1653,0.6559,-1.7066,0.1306,0.0124,0.1116,0.4853,-0.7259,0.5368,0.5879,0.7667,1.9264,-0.9564,-0.6316,-0.1537,0.2433,1.4816,0.2156,0.1455,2.1952,0.0465,0.0212,2.026,0.4391,0.2167,0.8618,0.2461,0.2856,1.3514,0.3405,0.2519,0.002,1.2041,0.8637,0.945,0.8714,?,?,?,?,?,DAVANTI_PANTALONI
0.026,0.2301,0.4797,1.9194,-0.9729,0.1157,0.3189,0.5647,2.4154,-0.6528,-0.0603,0.2605,0.5103,3.1132,-0.6335,0.8053,0.1787,0.4227,1.9977,0.074,0.2244,-0.4305,0.0322,-1.9186,0.1437,-0.0749,0.8495,0.94,1.135,1.1065,1.336,1.2074,0.7216,0.8836,1.2881,1.2244,1.785,1.4579,0.9922,0.7839,-5.9331,0.7901,-5.9799,-7.5682,0.6657,0.5105,0.451,0.7668,0.6774,0.8835,0.7947,0.6165,0.9608,0.7758,1.2091,1.5584,0.0005,1.2091,0.3768,-0.3856,0.3545,-0.1824,0.5311,0.0967,-0.0559,0.0105,0.1024,0.3691,-6.8028,-0.7567,0.0002,0.0147,0.776,?,-0.3653,0.0014,0.0372,0.4845,?,0.0739,0.1531,2.0714,6.98,2.7546,0.3946,48.7197,7.5876,0.1557,0.4147,0.6642,1.6017,0,0,1,0.4756,0.7619,1.6017,0.003,1.1972,-0.2942,0.9212,-0.6292,?,?,?,?,?,DAVANTI_PANTALONI
-0.6123,3.9093,1.9772,12.7403,-0.6031,-1.4491,7.9035,2.8113,17.5494,-3.209,-0.196,9.9789,3.1589,18.5151,-0.9362,4.0808,7.6522,2.7663,15.5612,0.0355,0.4225,3.1239,-0.15,7.3932,-0.3551,-0.048,0.7033,0.6259,0.7148,0.89,1.0163,1.142,0.4946,0.3918,0.5109,0.792,1.0328,1.3041,0.3582,0.5354,-8.3794,1.4945,-23.3903,-15.6506,1.906,0.8311,0.4926,0.436,0.2584,0.5927,0.726,0.6881,0.8187,0.9478,1.1278,1.1898,0.0057,6.2378,0.4211,0.1104,0.0309,0.6274,-0.575,-0.1865,-0.1887,0.1927,0.439,1.1972,-0.956,-0.0128,0.0749,0.2736,0.8817,-0.7331,-0.3639,0.501,0.7078,1.9461,-1.0005,14.784,0.5186,0.0351,1.6044,0.6202,0.3865,2.5741,0.3846,0.1494,1.569,0.6012,0.3832,1.2032,0.6292,0.5229,1.3579,0.6152,0.453,0.0015,1.4774,0.97,0.8947,0.866,?,?,?,?,?,DAVANTI_PANTALONI
-0.0787,0.3892,0.6239,2.5223,-0.9613,-0.4903,0.9561,0.9778,3.5448,-1.7792,0.2606,0.9013,0.9493,4.5369,-0.2001,1.3838,0.6462,0.8038,3.6853,0.0449,0.1606,-0.3021,-0.0569,-1.8815,-0.3543,0.1883,0.638,0.6572,0.7761,1.03,1.2164,1.181,0.4071,0.4319,0.6024,1.0608,1.4797,1.3948,0.5448,1.6343,-7.1292,3.0001,-13.0869,-4.3622,1.0083,0.3402,0.3333,0.3374,0.3306,0.9797,0.7115,0.5559,0.6844,0.7813,0.9619,1.2311,0.0021,1.9949,0.831,-0.1351,-0.6175,0.2666,-0.3317,0.56,-0.1907,0.0001,0.0122,0.2228,?,-0.6817,0.0001,0.0072,0.7006,?,-0.4903,0,0.0039,0.4995,?,0.2798,0.3889,1.3902,1.6934,3.1199,1.8424,2.8677,9.7336,3.3943,0.318,0.4461,1.4028,1,1,1,0.318,0.4461,1.4028,0.0032,1.3627,-0.9442,-0.5371,0.3032,?,?,?,?,?,DAVANTI_PANTALONI
-0.4583,1.6959,1.3023,7.7332,-2.1709,-0.7527,3.4499,1.8574,13.0602,-1.8104,0.0756,3.6283,1.9048,15.0027,-0.4664,2.4913,3.3498,1.8302,13.8337,0.0302,0.6088,-6.0632,-0.1839,-9.9591,-0.3021,0.0303,0.7011,0.6837,0.7115,0.9751,1.0148,1.0407,0.4916,0.4674,0.5063,0.9508,1.0299,1.0832,0.6293,1.1096,-12.2766,1.7632,-19.5082,-11.064,0.5248,0.2384,0.171,0.4542,0.3258,0.7172,0.5921,0.5155,0.559,0.8705,0.9441,1.0845,0.0032,3.8769,0.5865,-0.3002,-0.3605,-0.0752,-0.4379,0.5752,-0.0145,0.0072,0.0849,0.2469,-1.8659,-0.1672,0.0051,0.0713,0.5488,?,-0.8199,0.0227,0.1507,0.9314,?,0.0869,0.0177,0.2039,1.1907,0.5633,0.4731,1.4177,0.3173,0.2238,0.2929,0.1726,0.5892,0,0,1,0.4499,0.2651,0.5892,0.003,1.0619,0.4819,-0.6732,-0.8785,?,?,?,?,?,DAVANTI_PANTALONI
-0.0312,0.2847,0.5336,2.2347,-1.05,-0.3052,0.5229,0.7231,3.1402,-1.1989,-0.0872,0.5829,0.7635,4.2209,-0.5754,1.1434,0.1849,0.43,2.4756,0.1032,0.1021,0.3572,-0.0273,3.499,-0.267,-0.0763,0.7379,0.6988,1.2408,0.9471,1.6817,1.7755,0.5444,0.4884,1.5396,0.8971,2.828,3.1525,0.6685,0.7424,-4.0154,1.1106,-6.0066,-5.4084,0.7633,0.4069,0.3949,0.533,0.5173,0.9705,0.7116,0.5294,0.9027,0.744,1.2684,1.705,0.0011,1.6846,0.2101,-0.3981,0.0694,0.1396,-0.1016,0.3503,-0.1275,0.001,0.0311,0.2022,?,-0.711,0.0001,0.0101,0.724,?,-0.5055,0.0002,0.0134,0.5348,?,0.1793,0.2521,1.4066,3.0908,2.3255,0.7524,9.5533,5.408,0.5661,0.2793,0.3781,1.3537,1,1,1,0.2793,0.3781,1.3537,0.0031,1.344,-0.9109,0.4522,-0.6189,?,?,?,?,?,DAVANTI_PANTALONI
0.2242,6.2784,2.5057,16.0241,-0.5947,-0.5524,13.1305,3.6236,18.5577,-2.3285,0.0491,17.2918,4.1583,16.2767,-1.1856,5.2444,9.5549,3.0911,15.728,0.0236,-0.4058,4.5628,0.0427,-11.2436,-0.1053,0.0094,0.6915,0.6026,0.8106,0.8714,1.1723,1.3453,0.4782,0.3631,0.6571,0.7593,1.3742,1.8097,0.4603,0.6768,-15.7042,1.4703,-34.1161,-23.2033,1.8022,1.3493,0.6238,0.7487,0.3461,0.4623,0.8635,0.9845,1.0188,1.1401,1.1799,1.0349,0.0021,8.2064,0.6721,0.4454,0.0471,0.8604,-0.3499,-0.1383,0.2754,0.0188,0.1372,0.3971,0.3008,-0.1436,0.0214,0.1464,0.4414,-1.2735,-0.7948,0.0009,0.0306,0.8712,?,-1.9187,-0.3465,0.1806,0.9369,4.4853,4.7873,0.8778,20.1181,22.9182,-0.691,-0.1961,0.2838,2.9253,0,0,0.8996,0.4558,0.5066,0.003,1.2678,0.9011,0.1475,-0.2864,?,?,?,?,?,DAVANTI_PANTALONI
1.6884,2.4093,1.5522,7.3954,-0.4512,-1.9938,3.8254,1.9559,9.619,-2.9291,-0.0453,4.3762,2.0919,10.8284,-1.3809,3.7882,3.0887,1.7575,8.5007,0.0378,-0.8468,-37.2575,0.4457,43.9968,-0.5263,-0.012,0.7936,0.742,0.8832,0.935,1.1129,1.1903,0.6298,0.5505,0.78,0.8742,1.2385,1.4168,0.3207,0.3661,-6.8803,1.1418,-21.4559,-18.7911,2.0816,1.1204,0.5768,0.5383,0.2771,0.5148,0.7688,0.683,0.87,0.8883,1.1316,1.2738,0.018,5.9245,-0.7102,-0.4709,0.74,0.4723,-0.7408,-0.4683,-0.4452,0.0107,0.1033,0.5866,?,0.4486,0.0028,0.0525,0.1734,0.6841,0.4937,0.0093,0.0964,0.3121,0.5045,-0.9925,-0.9018,0.9087,1.9683,1.0714,0.5444,3.8741,1.148,0.2963,-1.562,-1.8458,1.1817,0,0,0.8714,3.3825,1.8792,0.5556,0.0056,1.3874,-0.881,0.8369,-0.9546,?,?,?,?,?,DAVANTI_PANTALONI
-1.6423,4.8556,2.2035,6.6214,-10.5852,-0.2223,1.4437,1.2015,5.1793,-1.9624,1.038,5.8103,2.4105,8.7533,-0.2642,3.0063,6.8961,2.626,7.6561,0.0366,7.3868,-1.5821,-0.5463,-0.2142,-0.074,0.3453,1.834,0.9142,0.8391,0.4985,0.4575,0.9179,3.3634,0.8357,0.7041,0.2485,0.2093,0.8426,1.7633,3.3068,-20.8011,1.8753,-11.7965,-6.2904,0.3269,0.0825,0.0719,0.2525,0.22,0.8712,1.2784,0.7564,0.8649,0.5917,0.6765,1.1433,0.0593,4.5224,0.1117,-0.6338,-0.8841,-0.485,-0.4284,0.8161,0.197,0.0009,0.0303,0.1072,0.602,0.1435,0.0501,0.2239,0.653,-0.0637,-0.1684,0.0589,0.2426,0.9196,-2.2349,1.373,-1.1702,-0.8523,0.1355,0.1251,0.9228,0.0184,0.0156,0.8515,-4.1478,-0.2552,0.0615,0.4388,0.9476,2.1597,0.1642,0.1166,0.7101,0.0023,0.6057,0.9074,-0.8377,-0.7701,?,?,?,?,?,DAVANTI_PANTALONI
