@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.7508,4.3742,2.0915,13.2007,-0.7574,0.1594,4.3792,2.0926,12.2567,-1.2215,-0.2803,4.1177,2.0292,21.0662,-0.9738,2.8974,5.1437,2.268,13.0755,0.0198,4.7104,-2.6788,0.2591,-0.5687,0.055,-0.0967,0.9994,1.0307,0.9222,1.0313,0.9227,0.8947,0.9989,1.0623,0.8504,1.0635,0.8514,0.8005,0.8442,0.5474,-21.5494,0.6484,-25.5265,-39.3668,1.3614,0.7038,0.5631,0.517,0.4136,0.8001,1.077,0.6266,1.0096,0.5818,0.9374,1.6111,0.0028,4.4153,0.6831,-0.3809,0.5225,-0.3209,0.2686,-0.1655,28.9487,33.4323,5.7821,25.0198,0.3317,31.0678,14.6169,3.8232,13.8,0.6429,-9.039,66.8516,8.1763,27.5375,-24.5262,0.9318,-3.2026,-3.4371,1.5124,0.7072,0.4676,2.2872,0.5001,0.2186,0.5,-0.4694,-0.9388,0.9689,34.7044,35.8175,1.813,0.9086,0.5011,0.1507,69.1192,-0.8165,0.6401,-0.107,PANTALONI
0.1727,1.5548,1.2469,9.2103,-2.2613,-0.2079,1.4075,1.1864,6.1757,-1.3542,-0.0977,0.8918,0.9444,6.7964,-1.6484,1.6818,1.1082,1.0527,7.3553,0.0078,-0.8308,-1.7686,0.1027,2.1289,-0.1236,-0.0581,1.051,1.3204,1.1845,1.2563,1.127,0.8971,1.1046,1.7434,1.403,1.5782,1.2701,0.8048,1.7977,1.5097,-110.0676,0.8398,-61.2266,-72.9088,1.0765,1.1005,0.381,1.0223,0.3539,0.3462,1.4914,1.3552,1.2522,0.9087,0.8396,0.924,0.001,2.54,0.3255,-0.1169,-0.2736,-0.1626,-0.1874,-0.0098,24.6445,8.4378,2.9048,15.6586,0.4942,35.7926,5.4729,2.3394,9.1812,0.7723,-8.2212,29.2066,5.4043,21.7194,?,0.6885,-2.9977,-4.3537,1.2417,0.5375,0.4329,1.5417,0.2889,0.1874,0.4914,-0.7044,-1.4337,0.7678,0,0,1.7055,0.7209,0.4227,0.1546,68.6584,-0.5706,0.1118,0.7309,PANTALONI
1.75,4.6555,2.1577,8.2275,-0.3933,-1.3378,1.8942,1.3763,5.6295,-3.064,-0.555,1.141,1.0682,4.402,-1.8405,3.2128,2.5285,1.5901,5.781,0.0614,-1.3081,-3.1532,0.5447,2.4106,-0.4164,-0.1727,1.5677,2.02,1.3569,1.2885,0.8655,0.6717,2.4577,4.0802,1.8412,1.6602,0.7491,0.4512,0.5472,0.8142,-6.1426,1.488,-11.2265,-7.5446,4.263,3.8105,0.9588,0.8938,0.2249,0.2516,1.4615,1.869,1.4232,1.2788,0.9738,0.7615,0.0151,4.6977,0.1842,0.1034,0.6917,-0.2082,-0.395,0.0061,-4.5751,677.6922,26.0325,73.2,-1.6859,7.7151,462.4118,21.5038,54.3112,-0.3882,-23.2492,207.0543,14.3894,45.2838,-27.4156,-0.593,0.1968,-0.3318,1.2106,1.8091,1.4944,1.4656,3.273,2.2333,3.0251,1.0516,0.3476,0.6966,17.1015,24.5494,1.3478,1.6165,1.1994,0.165,65.7773,-0.1986,-0.5889,0.7126,PANTALONI
2.5312,18.0712,4.251,18.1121,-0.6474,-0.8383,22.1492,4.7063,24.9159,-2.1961,0.0022,24.9483,4.9948,25.8047,-1.0965,6.4884,30.1791,5.4936,18.9273,0.0204,-3.0194,1151.1118,0.3901,-381.2365,-0.1292,0.0003,0.9033,0.8511,0.7738,0.9422,0.8567,0.9092,0.8159,0.7243,0.5988,0.8878,0.7339,0.8267,0.4158,0.5274,-18.0589,1.2685,-43.4357,-34.2416,1.4103,0.8932,0.569,0.6334,0.4035,0.637,0.7269,0.7019,0.9569,0.9656,1.3164,1.3634,0.0097,9.727,-0.3091,0.3391,0.6835,0.1636,-0.4773,0.1363,-22.3067,217.5973,14.7512,49.2172,?,-27.1177,516.2729,22.7216,70.9503,-1.7026,-18.5878,111.3292,10.5513,35.405,-3.8471,0.8226,1.2001,1.4589,0.6492,1.398,2.1535,0.4215,1.9545,4.6374,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.137,75.4227,-0.894,-0.8121,0.9203,PANTALONI
0.1466,3.8901,1.9723,9.8032,-0.3962,-0.4628,3.2613,1.8059,8.2947,-1.044,-0.1857,1.4921,1.2215,8.6903,-0.659,2.5124,2.6013,1.6129,8.3516,0.0158,-0.3168,-0.7897,0.0584,2.4928,-0.1842,-0.0739,1.0922,1.6147,1.2229,1.4784,1.1197,0.7574,1.1928,2.6071,1.4954,2.1857,1.2537,0.5736,0.6566,0.8059,-20.7077,1.2273,-31.5375,-25.6965,1.7303,1.3404,0.8274,0.7747,0.4782,0.6173,1.1819,1.1281,1.1738,0.9545,0.9932,1.0406,0.0018,3.6847,0.4031,0.4762,0.4383,0.0209,-0.0653,0.2191,3.4832,128.8097,11.3494,39.3585,-2.1844,-1.3599,13.869,3.7241,17.3386,-5.0217,-31.9781,7.2227,2.6875,33.5999,?,-2.5613,-0.1089,0.0425,3.0476,4.223,1.3857,9.2876,17.8339,1.9202,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.113,46.1398,0.6533,-0.6204,-0.5011,PANTALONI
0.035,0.0193,0.1389,0.7667,-1.144,-0.069,0.0061,0.0782,0.346,-2.148,-0.1638,0.0186,0.1363,0.7213,-3.4988,0.2565,0.011,0.1048,0.5357,0.0503,-0.5079,-0.2138,0.1365,0.4211,-0.2688,-0.6384,1.776,1.0196,1.326,0.5741,0.7466,1.3006,3.1541,1.0395,1.7583,0.3296,0.5575,1.6915,1.7329,0.7292,-14.4311,0.4208,-8.3275,-19.7893,3.2538,2.2303,0.634,0.6855,0.1948,0.2843,2.216,1.0629,1.4312,0.4796,0.6458,1.3465,0.0006,0.3788,0.0971,-0.0972,0.2175,-0.2007,0.1035,-0.7728,-31.0118,0.2611,0.511,31.9794,?,-4.0012,0.3388,0.5821,5.0995,?,31.0073,0.1422,0.3771,1.3809,0.9565,7.7507,-1.0001,-0.129,0.8778,1.355,1.5435,0.7706,1.8359,2.3825,6.2711,-1.0534,-0.168,1,0,0,6.2711,23.158,3.6928,0.1508,66.0203,-0.795,0.5448,-0.7366,PANTALONI
0.175,5.0824,2.2544,13.36,-0.3479,-0.4043,3.3262,1.8238,8.2616,-0.9991,-0.1321,2.4541,1.5665,12.4624,-0.6992,2.8601,2.8937,1.7011,10.8517,0.023,-0.4328,-1.3246,0.0612,3.0605,-0.1413,-0.0462,1.2361,1.4391,1.3253,1.1642,1.0721,0.9209,1.528,2.071,1.7564,1.3554,1.1495,0.8481,0.8352,0.6725,-13.4754,0.8051,-16.1344,-20.039,2.3983,1.3514,0.8923,0.5635,0.3721,0.6603,1.6171,1.072,1.2311,0.6629,0.7613,1.1484,0.0017,4.2129,0.4822,0.5724,0.5148,0.0967,0.0346,0.3692,2.4902,116.4742,10.7923,37.9181,-2.3981,2.1497,23.8713,4.8858,20.639,-2.1274,-32.2741,12.2875,3.5053,35.2188,?,1.1584,-0.0772,-0.0666,2.2089,3.0788,1.3938,4.8793,9.4791,1.9427,1.906,0.7598,0.3986,1.6909,0,0,1.8372,1.0766,0.586,0.1175,46.184,0.9151,-0.6306,-0.687,PANTALONI
-0.2083,5.8871,2.4263,16.3626,-2.1439,-1.8732,28.2016,5.3105,25.216,-3.4504,1.3151,24.7145,4.9714,27.5729,-0.2141,4.1194,47.1155,6.8641,24.1752,0.0026,0.1112,-0.1584,-0.0506,-1.4244,-0.4547,0.3192,0.4569,0.4881,0.3535,1.0682,0.7737,0.7243,0.2088,0.2382,0.125,1.1411,0.5986,0.5246,0.5707,2.2952,-174.827,4.0215,-306.3155,-76.1703,0.9186,0.2292,0.2147,0.2495,0.2338,0.937,0.6489,0.5934,0.6768,0.9145,1.0431,1.1405,0.0083,5.7213,-0.4953,-0.8939,-0.3729,0.3125,-0.5095,0.6234,6.0465,142.7286,11.9469,32.6385,-0.8758,-12.1428,270.1252,16.4355,37.9791,-18.7854,-15.684,457.4441,21.3879,49.9176,-1.8591,-0.4979,-0.3855,0.7742,0.7269,0.5586,0.7684,0.5284,0.312,0.5905,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.0746,51.6897,0.8624,-0.9568,-0.9721,PANTALONI
0.0285,0.0104,0.1018,0.6545,-1.9613,-0.0695,0.0035,0.0589,0.3139,-2.5887,-0.0906,0.0167,0.1292,0.6225,-2.828,0.1904,0.0081,0.0901,0.4522,0.0458,-0.4095,-0.3143,0.1495,0.7676,-0.3651,-0.4756,1.7293,0.7874,1.1296,0.4553,0.6532,1.4345,2.9905,0.62,1.2759,0.2073,0.4267,2.0579,1.9147,0.9427,-19.978,0.4923,-10.4341,-21.1928,2.5272,1.3593,0.4664,0.5379,0.1846,0.3431,2.0854,1.0515,1.4474,0.5042,0.6941,1.3765,0.0004,0.2795,-0.2993,0.0853,-0.0552,-0.1505,-0.1293,-0.6589,-14.3522,0.0594,0.2437,14.8193,?,-32.8726,0.0595,0.2439,33.4198,?,11.8161,0.0572,0.2391,1.0803,0.9117,0.4366,-1.2146,-2.782,0.9991,1.0194,1.0203,0.9981,1.0391,1.041,0.4434,-1.328,-2.9949,1,0,0,0.4434,13.7175,30.935,0.1349,59.0409,-0.4256,-0.4308,0.5374,PANTALONI
0.0029,0.7131,0.8444,7.1193,-0.7201,-0.1071,0.9976,0.9988,6.5639,-0.9944,-0.0364,0.9415,0.9703,16.3371,-0.7705,1.1264,1.3963,1.1817,10.1671,0.0044,-0.0274,-0.0807,0.0026,2.941,-0.0951,-0.0323,0.8454,0.8703,0.7146,1.0294,0.8453,0.8211,0.7148,0.7574,0.5107,1.0596,0.7145,0.6743,0.9107,0.4192,-66.6659,0.4603,-73.2051,-159.0301,1.2576,0.4485,0.4053,0.3567,0.3223,0.9036,1.0846,0.4358,0.7002,0.4018,0.6456,1.6069,0.0004,1.6628,0.5854,0.4388,-0.0064,0.2017,-0.1121,-0.0948,-8.7946,10.2145,3.196,11.6989,?,42.6684,1.1744,1.0837,3.54,0.9211,-6.7483,4.7426,2.1777,9.0591,?,-0.2061,1.3032,-6.3228,2.9492,1.4676,0.4976,8.6978,2.1538,0.2476,-0.283,1.2914,-4.5632,0,1,0,3.3047,1.2914,0.3908,0.1558,58.2113,0.9292,0.9006,0.9279,PANTALONI
-1.0478,5.2963,2.3014,10.7615,-2.4508,-0.9166,6.0659,2.4629,9.821,-1.124,0.4714,6.6877,2.5861,13.488,-0.6629,3.6926,6.5752,2.5642,11.0674,0.0143,1.143,-2.2226,-0.2837,-1.9445,-0.2482,0.1277,0.9344,0.8899,0.8975,0.9524,0.9605,1.0085,0.8731,0.792,0.8055,0.907,0.9225,1.0171,1.4706,1.4214,-47.4426,0.9666,-32.2605,-33.3766,0.6744,0.3845,0.2777,0.5701,0.4118,0.7224,1.0958,0.7979,0.9724,0.7281,0.8874,1.2187,0.0052,5.5481,0.0029,-0.4485,-0.6191,0.2759,-0.1083,0.5301,21.5148,70.9725,8.4245,27.24,0.3505,-10.3241,143.6995,11.9875,50.8774,-0.5334,-36.1849,89.6465,9.4682,41.1591,?,-2.0839,-0.5946,0.2853,0.7028,0.8898,1.2661,0.4939,0.7917,1.603,-0.8305,-0.3571,0.43,1.264,0,0,0.5354,0.6618,1.2361,0.1532,72.762,0.7575,0.8444,0.9767,PANTALONI
-0.0747,1.3271,1.152,9.6195,-1.4071,-0.2784,1.7823,1.335,9.834,-2.2536,0.0636,1.2905,1.136,8.838,-0.9667,1.4245,2.458,1.5678,8.7926,0.0033,0.2683,-1.1745,-0.0524,-4.3779,-0.1954,0.0446,0.8629,1.0141,0.7348,1.1752,0.8515,0.7246,0.7446,1.0284,0.5399,1.3811,0.7251,0.525,0.8256,1.2944,-195.4706,1.5679,-236.7735,-151.0089,1.3221,0.8893,0.453,0.6726,0.3426,0.5094,0.9782,1.0884,1.094,1.1127,1.1184,1.0052,0.001,2.1594,0.7295,-0.3283,-0.2191,-0.2715,-0.4202,0.2405,-15.9717,72.3931,8.5084,32.0389,-2.3584,39.8327,7.0467,2.6546,7.6797,0.8275,-2.9567,5.1064,2.2597,9.0576,-29.2857,-0.401,5.4019,-13.4721,3.2052,3.7652,1.1747,10.2733,14.1769,1.38,-0.6107,2.5688,-4.2061,0.2143,31.898,148.8571,4.1719,3.5372,0.8479,0.152,59.4288,0.9481,-0.8067,-0.6689,PANTALONI
-0.2944,4.59,2.1424,13.7057,-0.6554,-0.7437,4.0782,2.0194,8.2024,-1.4037,0.0628,3.1433,1.7729,13.595,-1.1602,3.0797,2.9705,1.7235,10.6741,0.022,0.3959,-4.6879,-0.0956,-11.8417,-0.2415,0.0204,1.0609,1.2084,1.2431,1.139,1.1717,1.0287,1.1255,1.4602,1.5452,1.2974,1.3729,1.0582,1.1328,0.7431,-22.6505,0.656,-19.9947,-30.4793,2.4263,1.3156,0.7586,0.5422,0.3127,0.5766,1.6709,1.0081,1.284,0.6033,0.7684,1.2736,0.0028,4.6423,-0.0949,0.0928,0.0204,0.1759,-0.4065,-0.041,30.8323,69.6513,8.3457,28.3203,0.3587,-5.4596,91.7492,9.5786,45.5994,-0.4259,-31.3874,111.6697,10.5674,46.6797,-8.605,-5.6474,-0.9823,0.1739,0.8713,0.7898,0.9064,0.7591,0.6237,0.8216,-1.1629,-0.3787,0.3257,1.3809,9.0863,6.5802,0.6211,0.6067,0.9769,0.155,72.0112,0.522,0.6258,0.9871,PANTALONI
-2.0906,3.8201,1.9545,5.9316,-22.5426,-1.1192,1.7192,1.3112,4.6836,-5.5699,-1.3024,1.9174,1.3847,4.5742,-12.7765,3.0137,5.6934,2.3861,6.8193,0.0186,1.8679,1.6052,-0.6937,0.8594,-0.3714,-0.4322,1.4907,1.4115,0.8191,0.9469,0.5495,0.5803,2.2221,1.9924,0.671,0.8966,0.302,0.3368,1.4304,1.3389,-44.0606,0.936,-30.803,-32.9091,0.3534,0.7588,0.0363,2.1471,0.1026,0.0478,1.2665,1.2968,0.8698,1.0239,0.6868,0.6708,0.082,4.7851,0.7463,0.7561,-0.9556,0.809,-0.8731,-0.8911,32.3845,119.5597,10.9343,28.875,0.4189,-5.7156,144.1609,12.0067,43.8125,-0.4635,-10.5415,322.3136,17.9531,51.0625,-0.936,-5.6659,-3.0721,0.5422,0.9107,0.6091,0.6688,0.8293,0.3709,0.4473,-1.5,-0.843,0.562,1.6597,1.8839,1.1351,0.6591,0.5655,0.858,0.2636,63.8974,0.7324,0.8833,0.961,PANTALONI
0.1657,0.4169,0.6457,4.4926,-2.3204,-0.9155,1.1067,1.052,5.9361,-2.5057,-0.4719,2.5807,1.6065,6.629,-1.4872,1.8792,1.6613,1.2889,5.079,0.0732,-0.181,-0.3511,0.0882,1.9398,-0.4872,-0.2511,0.6138,0.4019,0.501,0.6549,0.8162,1.2464,0.3767,0.1616,0.251,0.4288,0.6662,1.5535,0.74,0.7921,-7.8278,1.0704,-10.5784,-9.8827,0.7991,0.5077,0.2469,0.6353,0.309,0.4863,0.7568,0.6777,0.8845,0.8955,1.1687,1.3052,0.007,2.7495,0.1573,0.1131,-0.5187,0.5024,-0.6917,-0.5359,24.4674,39.4189,6.2784,19.1,0.5159,-16.18,176.2757,13.2769,49.7284,-0.8734,-28.1383,30.8888,5.5578,31.5335,?,-1.5122,-0.8695,0.575,0.4729,1.1297,2.3889,0.2236,1.2762,5.7068,-0.8779,-0.6455,0.7352,1.4863,0,0,0.3841,0.6057,1.577,0.271,72.7986,0.9292,0.8704,0.985,PANTALONI
0.0097,0.3581,0.5984,2.5161,-2.6629,-1.3278,2.5796,1.6061,6.0813,?,-0.7416,4.5044,2.1224,10.2201,-1.0783,2.3242,4.3534,2.0865,6.5477,0.0311,-0.0073,-0.0131,0.0042,1.7904,-0.5713,-0.3191,0.3726,0.2819,0.2868,0.7568,0.7698,1.0172,0.1388,0.0795,0.0823,0.5727,0.5925,1.0347,0.3008,0.345,-8.693,1.1468,-28.9003,-25.1998,0,0.1397,0.1016,0,0,0.7277,0.4137,0.2462,0.3843,0.595,0.9288,1.5609,0.0101,3.3588,0.5603,0.1679,-0.6419,0.1109,-0.8933,-0.3731,21.545,39.6234,6.2947,31.3,0.245,-17.8428,48.8401,6.9886,39.4628,-1.2453,-32.8135,34.4333,5.868,38.2298,?,-1.2075,-0.6566,0.5438,0.9007,1.0727,1.191,0.8113,1.1507,1.4184,-0.4642,-0.2658,0.5725,2.3589,0,0,0.7932,0.8187,1.0323,0.2875,73.1265,0.8778,0.9282,0.9824,PANTALONI
-1.2231,7.3719,2.7151,16.3781,-0.8357,-0.1963,2.7736,1.6654,10.3674,-1.3076,0.3499,5.5724,2.3606,19.6736,-0.4723,3.6657,3.9372,1.9842,15.1902,0.0178,6.2296,-3.4957,-0.3337,-0.5611,-0.0536,0.0954,1.6303,1.1502,1.3684,0.7055,0.8393,1.1897,2.6579,1.3229,1.8724,0.4977,0.7045,1.4153,1.2692,1.1815,-27.1596,0.9309,-21.3989,-22.9883,1.9859,0.6677,0.5769,0.3362,0.2905,0.8641,1.5798,0.8325,1.0782,0.527,0.6825,1.2952,0.0044,5.3265,-0.0596,-0.1446,0.0184,-0.4503,-0.1286,0.4609,18.164,143.4758,11.9781,32.6492,0.0934,35.5415,44.2365,6.6511,19.7861,0.5487,-3.669,46.3525,6.8083,23.2559,-4.0367,0.5111,-4.9507,-9.6871,1.8009,1.7594,0.9769,3.2434,3.0953,0.9544,0.1398,-0.1804,-1.2906,0.8214,7.7994,9.495,1.6501,1.4039,0.8508,0.1363,59.3432,-0.972,-0.3547,0.5139,PANTALONI
0.209,3.8183,1.954,15.4871,-0.7602,-0.2799,1.8516,1.3607,8.748,-1.2107,-0.1507,2.0608,1.4355,9.25,-1.0275,2.0869,3.5203,1.8762,8.9192,0.0113,-0.7464,-1.3865,0.1001,1.8576,-0.1341,-0.0722,1.436,1.3612,1.0415,0.9479,0.7252,0.7651,2.0622,1.8528,1.0847,0.8985,0.526,0.5854,1.3961,1.4268,-65.6107,1.022,-46.9957,-45.9837,2.2235,1.9285,0.9753,0.8673,0.4386,0.5057,1.7704,1.6743,1.7364,0.9457,0.9808,1.0371,0.0014,3.0527,0.5733,0.2626,0.2509,0.1724,-0.034,0.1739,-5.8026,542.4534,23.2906,61.499,-3.8812,-31.3667,107.0993,10.3489,42.0593,?,-18.9111,79.2201,8.9006,44.6991,-1.3955,0.185,0.3068,1.6586,2.2505,2.6168,1.1627,5.065,6.8474,1.3519,1.1626,1.8779,1.6152,0,0.6752,0,1.4622,1.3758,0.9409,0.1324,70.5137,-0.7909,-0.9297,0.7841,PANTALONI
