@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.486,0.386,0.6213,2.6131,-2.3485,4.1518,3.0746,1.7535,7.5862,0.0595,9.8042,0.5776,0.76,3.3259,0.7057,10.7778,1.4732,1.2138,5.2534,0.6045,-0.1171,-0.0496,-0.0451,0.4235,0.3852,0.9097,0.3543,0.8175,0.5119,2.3071,1.4447,0.6262,0.1255,0.6683,0.262,5.3229,2.087,0.3921,-3.817,-0.2298,-0.2282,0.0602,0.0598,0.9931,0.0967,0.0691,0.0588,0.7138,0.6073,0.8507,0.3445,0.7857,0.4974,2.2809,1.4441,0.6331,0.1158,14.5818,-0.4073,-0.2133,-0.3751,0.5539,0.884,0.8699,0.079,0.0398,0.1995,0.7616,-0.7828,-0.0917,0.0554,0.2353,1.1429,-1.0313,0.4487,0.0999,0.3161,1.6748,0.0162,-0.8613,0.1761,-0.2044,0.8478,0.6311,0.7444,0.7188,0.3983,0.5542,0.5763,-12.134,-21.0559,0.7593,0.2509,0.3305,0.6664,0.4547,0.6824,0.0051,0.8155,0.5308,-0.4785,-0.4087,2,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2279,0.6258,0.7911,2.4488,-0.4426,5.2512,1.4307,1.1961,3.9371,0.4942,10.3927,0.7131,0.8444,2.9529,0.7626,11.7035,1.4329,1.1971,4.0408,0.7191,0.0434,0.0219,0.0195,0.5053,0.4487,0.888,0.6614,0.9368,0.6608,1.4165,0.9992,0.7054,0.4374,0.8776,0.4367,2.0064,0.9984,0.4976,-0.1953,-0.0792,-0.0726,0.4056,0.3718,0.9168,0.2181,0.1365,0.118,0.6258,0.5411,0.8645,0.622,0.8293,0.606,1.3333,0.9744,0.7308,0.1226,16.3265,0.9428,0.4471,0.745,0.658,0.8963,0.9231,0.2125,0.0637,0.2524,0.8748,-0.294,0.0833,0.0142,0.1191,0.4678,-0.2892,-0.0662,0.0088,0.094,0.3877,-2.5658,2.5528,-3.2094,-1.2572,2.1188,2.6838,1.2666,4.4895,7.2027,1.6043,1.8938,0.7123,0.3761,1.8629,6.2175,3.3375,1.8699,2.2562,1.2066,0.0025,0.4829,0.8615,-0.5429,-0.4253,4.6842,0.2161,0.4648,1,0.8,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2649,6.016,2.4528,10.7434,-0.7909,1.3646,17.4819,4.1811,17.3927,-0.8148,8.5486,12.0008,3.4642,23.2152,-0.0892,9.8441,13.6032,3.6883,21.3917,0.0258,-0.1941,-0.031,-0.0269,0.1596,0.1386,0.8684,0.5866,0.708,0.665,1.2069,1.1336,0.9393,0.3441,0.5013,0.4422,1.4567,1.2851,0.8822,0.6076,2.4947,-8.368,4.1059,-13.7725,-3.3543,0.6259,0.2815,0.2732,0.4497,0.4364,0.9706,0.6177,0.4628,0.5022,0.7492,0.8131,1.0852,0.0931,14.0945,-0.0596,-0.1092,-0.2174,0.0536,0.1568,0.9519,0.5432,3.0841,1.7562,7.6071,-0.4075,-0.267,1.5734,1.2544,7.542,-3.1566,2.0782,1.1197,1.0582,3.6615,0.1301,-2.0346,0.2614,-0.1285,1.4001,1.6596,1.1854,1.9602,2.7543,1.4051,0.3846,-4.0212,-10.4568,2.9786,1.284,0.4311,1.0086,2.0776,2.0598,0.0233,3.9828,-0.5571,-0.4991,0.0836,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2645,1.7427,1.3201,4.5473,-0.6713,4.9679,0.9132,0.9556,3.7684,0.4837,10.0383,2.6351,1.6233,8.5932,0.4637,11.3261,2.5283,1.5901,8.616,0.4891,0.0532,0.0263,0.0234,0.4949,0.4386,0.8863,1.3814,0.8132,0.8302,0.5887,0.601,1.0209,1.9083,0.6614,0.6893,0.3466,0.3612,1.0423,-0.5174,-0.2458,-0.2214,0.4751,0.4279,0.9007,0.3728,0.1698,0.1613,0.4555,0.4328,0.9501,1.2067,0.5292,0.5278,0.4385,0.4374,0.9974,0.1205,16.1792,0.7596,-0.0285,0.216,0.0889,0.3845,0.9519,0.4941,0.1521,0.39,1.4366,-0.1486,0.2548,0.0698,0.2642,1.082,-0.1935,-0.023,0.09,0.3001,1.2016,-2.4425,1.9393,-21.4844,-11.0783,1.4761,1.2998,0.8805,2.1789,1.6894,0.7754,1.0598,0.2181,0.2058,1.3796,3.5831,2.5972,1.3277,1.1956,0.9004,0.006,1.0327,0.7518,-0.5067,-0.3232,3.8172,1.2031,1.0969,3,0.4,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3597,7.5157,2.7415,13.3319,-0.8447,5.8587,26.7993,5.1768,22.4395,-0.217,9.7774,13.3663,3.656,14.8923,0.1377,12.6917,16.6533,4.0808,18.9644,0.2061,0.0614,0.0368,0.0283,0.5992,0.4616,0.7704,0.5296,0.7499,0.6718,1.416,1.2686,0.8959,0.2804,0.5623,0.4513,2.005,1.6092,0.8026,1.5255,-2.5673,-1.2401,-1.6828,-0.8129,0.4831,0.392,0.4185,0.3025,1.0676,0.7719,0.723,0.5941,0.8952,0.703,1.5068,1.1832,0.7853,0.12,18.6224,-0.2239,-0.3068,-0.5076,-0.0909,0.3855,0.8601,0.2228,0.6137,0.7834,3.5985,-0.42,0.384,2.1911,1.4802,5.7774,-0.7328,-1.3948,4.0628,2.0156,7.5206,-2.6717,0.5802,-0.1597,-0.2753,0.5292,0.3886,0.7344,0.2801,0.151,0.5393,0.4356,0.1945,0.4465,0.7601,1.2372,1.6278,0.6229,0.4785,0.7682,0.0154,3.5262,0.5303,0.2142,0.6691,6.6421,0.2298,0.4794,1,0.8571,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2858,13.1556,3.6271,15.7637,-2.0627,-1.2482,19.8235,4.4524,17.0484,-1.5825,10.3554,18.7865,4.3343,16.4847,0.2067,11.6822,24.1663,4.9159,17.6701,0.2036,-0.2289,0.0276,0.0245,-0.1205,-0.1068,0.8864,0.8146,0.8368,0.7378,1.0272,0.9057,0.8817,0.6636,0.7003,0.5444,1.0552,0.8203,0.7774,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.1199,16.8633,0.0076,-0.5713,-0.5776,-0.2996,-0.4213,0.9722,0.4271,1.5994,1.2647,4.6682,-0.2766,1.5946,4.4271,2.1041,7.6505,-0.1639,-1.5214,2.2625,1.5042,5.2962,-159.5556,0.2678,-0.2807,-1.0481,0.6011,0.8408,1.3988,0.3613,0.7069,1.9567,0.9388,0.1922,0.2047,0.5563,110.8519,199.2593,0.6102,0.8814,1.4445,0.0258,4.3078,-0.0941,-0.6478,-0.5731,1,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1409,3.9237,1.9808,11.0721,-0.6754,7.7913,26.0375,5.1027,22.7059,-0.0425,9.7538,7.8495,2.8017,12.8982,0.2382,13.1166,21.6268,4.6505,20.9836,0.1969,-0.0181,-0.0144,-0.0107,0.7988,0.594,0.7436,0.3882,0.707,0.4259,1.8213,1.0972,0.6025,0.1507,0.4999,0.1814,3.3171,1.2039,0.363,4.8236,-1.107,-0.8674,-0.2295,-0.1798,0.7836,0.3034,0.3903,0.2529,1.2865,0.8336,0.6479,0.4876,0.8584,0.5277,1.7604,1.0821,0.6147,0.1357,19.1364,0.5626,-0.1199,0.2912,0.5148,0.9034,0.8077,-0.5026,3.6495,1.9104,7.4522,-1.1429,-1.0558,4.1636,2.0405,9.7636,-3.0326,-1.2969,0.9938,0.9969,4.4882,-2.6834,0.476,0.3875,0.8141,0.9362,1.9163,2.0469,0.8765,3.6724,4.1897,0.5413,1.2156,2.2456,1.4364,2.8541,1.987,0.7633,1.6604,2.1754,0.019,4.8433,-0.2943,0.2094,0.2257,0.75,0.4484,0.6696,2,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.0487,4.2783,2.0684,8.5052,-1.0387,4.7555,20.917,4.5735,18.4351,-0.3021,9.2445,10.92,3.3045,13.6796,0.1824,11.4562,14.0454,3.7477,15.0997,0.2476,-0.2205,-0.1134,-0.0915,0.5144,0.4151,0.8069,0.4523,0.6259,0.5519,1.384,1.2203,0.8817,0.2045,0.3918,0.3046,1.9155,1.4892,0.7775,1.0131,-1.4204,-0.8719,-1.4021,-0.8607,0.6139,0.2947,0.2494,0.2079,0.8462,0.7054,0.8336,0.4614,0.6217,0.5633,1.3476,1.2209,0.9059,0.1136,16.6235,0.6462,-0.0429,0.2754,0.3775,0.7465,0.8688,0.3589,1.7266,1.314,6.3499,-0.2617,-1.1708,2.9711,1.7237,7.2899,-2.8916,-0.6087,1.9178,1.3849,6.3799,-1.9054,-0.3065,-0.5896,1.9234,0.7623,0.9488,1.2447,0.5811,0.9003,1.5492,0.2431,0.3148,1.2946,2.6868,2.292,0.8531,0.8711,0.9953,1.1426,0.0149,3.791,-0.3834,-0.2956,0.8396,0.3478,0.2268,0.4763,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1542,1.4287,1.1953,4.1939,-0.5319,8.1529,2.7968,1.6724,6.6396,0.4365,10.0143,3.1353,1.7707,8.6367,0.4541,13.0431,4.0202,2.005,8.4017,0.5378,0.0189,0.0154,0.0118,0.8141,0.6251,0.7678,0.7147,0.675,0.5961,0.9445,0.8341,0.8831,0.5108,0.4557,0.3554,0.892,0.6957,0.7799,-0.2832,-0.2027,-0.149,0.7159,0.5261,0.7349,0.2324,0.1731,0.1506,0.7448,0.6482,0.8704,0.6317,0.4856,0.4992,0.7688,0.7903,1.028,0.1374,19.1992,0.6723,0.104,0.448,0.3109,0.7619,0.8515,0.0426,0.0992,0.315,1.0703,-1.1142,-0.0231,0.0698,0.2641,0.8449,-1.3213,0.0732,0.0943,0.307,1.3351,-1.2054,-1.8403,0.5817,-0.3161,1.1925,1.0258,0.8602,1.422,1.0523,0.74,1.1728,0.7729,0.659,1.3909,0.8362,0.6012,1.2668,0.8016,0.6328,0.0009,0.7821,0.9077,-0.286,-0.3675,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.282,1.1357,1.0657,4.345,-0.4081,6.8314,1.3244,1.1508,4.8665,0.5035,9.9145,3.364,1.8341,7.8069,0.4844,12.157,3.0765,1.754,7.0125,0.5704,0.0413,0.0284,0.0232,0.689,0.5619,0.8155,0.926,0.581,0.6076,0.6275,0.6561,1.0457,0.8575,0.3376,0.3692,0.3937,0.4305,1.0935,-0.2552,-0.1717,-0.1352,0.6729,0.53,0.7877,0.3148,0.2038,0.189,0.6473,0.6005,0.9276,0.8928,0.5566,0.6196,0.6233,0.694,1.1133,0.1309,17.6089,0.5799,-0.1735,0.0855,0.0783,0.4553,0.9208,-0.1338,0.1885,0.4341,1.772,-0.5564,-0.1248,0.0644,0.2537,1.2593,-0.6335,-0.0053,0.0843,0.2903,1.0927,-1.6935,1.0719,25.0266,23.3478,1.7112,1.4957,0.8741,2.9282,2.2372,0.764,1.297,0.922,0.7109,1.4769,2.8066,1.9004,1.4071,1.6217,1.1525,0.002,0.8649,0.9203,-0.4466,-0.4423,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.2529,1.062,1.0305,4.0885,-0.3261,7.4755,1.499,1.2243,5.8052,0.4814,9.8662,2.6538,1.6291,7.4703,0.499,12.4754,2.8662,1.693,7.0155,0.5803,0.0338,0.0256,0.0203,0.7577,0.5992,0.7908,0.8417,0.6326,0.6087,0.7516,0.7232,0.9622,0.7085,0.4002,0.3705,0.5648,0.523,0.9259,-0.1865,-0.1351,-0.1036,0.7244,0.5555,0.7669,0.2754,0.2068,0.1844,0.7508,0.6697,0.8919,0.7043,0.5473,0.5828,0.7771,0.8275,1.0648,0.1303,18.1202,0.6388,0.0664,0.3582,0.2321,0.6351,0.8976,-0.0985,0.082,0.2863,1.0307,-0.9341,-0.1479,0.0615,0.248,0.9741,-0.8584,0.0956,0.0913,0.3021,1.2881,-1.9357,0.6659,-1.0299,-1.5467,1.1544,0.9476,0.8209,1.3325,0.898,0.6739,1.1064,0.5861,0.5297,1.0167,1.2146,1.1946,1.0581,0.8002,0.7562,0.0021,0.7857,0.8941,-0.3139,-0.428,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.1623,9.5296,3.087,15.7425,-1.107,2.0911,24.4319,4.9429,23.2868,-0.5436,10.0088,7.5484,2.7474,15.0233,0.2522,11.611,11.2707,3.3572,17.5234,0.2454,0.0776,0.0162,0.014,0.2089,0.1801,0.862,0.6245,1.1236,0.9195,1.7991,1.4723,0.8184,0.39,1.2625,0.8455,3.2367,2.1677,0.6697,1.0085,-1.632,-1.4511,-1.6182,-1.4388,0.8892,0.4953,0.3719,0.3217,0.7509,0.6496,0.8651,0.676,1.0479,0.8984,1.55,1.3289,0.8573,0.11,16.7443,0.0524,-0.2759,-0.3193,0.215,0.3247,0.9413,1.2036,1.565,1.251,5.5478,-0.1571,-0.2433,1.4221,1.1925,5.9441,-1.6167,2.4633,3.2065,1.7907,6.5294,-0.1822,-4.9477,0.4886,-0.0988,1.0491,0.6986,0.666,1.1005,0.4881,0.4435,0.2051,0.7483,3.6492,2.1107,0.8681,0.4113,0.9333,0.8497,0.9104,0.0296,4.7178,-0.3003,0.0746,-0.3017,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.1105,10.8705,3.297,20.4757,-1.8864,1.7907,22.9727,4.793,19.5001,-0.4191,10.0327,10.7657,3.2811,19.392,0.143,11.4842,16.5968,4.0739,21.4974,0.1868,0.0617,0.011,0.0096,0.1785,0.1559,0.8736,0.6879,1.0049,0.8093,1.4608,1.1765,0.8054,0.4732,1.0097,0.655,2.1339,1.3842,0.6487,2.3238,-4.1356,-2.7098,-1.7796,-1.1661,0.6552,0.5162,0.3135,0.2683,0.6073,0.5198,0.856,1.05,1.0559,0.9525,1.0056,0.9071,0.9021,0.1096,16.4885,-0.1518,-0.5584,-0.622,0.2197,0.4086,0.9489,1.0485,2.2425,1.4975,6.0178,-0.2517,-0.3725,1.1248,1.0606,4.5801,-2.8294,2.4212,2.8002,1.6734,6.0242,-0.0063,-2.815,0.433,-0.1538,1.412,0.8949,0.6338,1.9936,0.8008,0.4017,0.3576,32.1891,90.0069,4.0196,0.8031,0.1998,1.3139,0.9989,0.7603,0.0287,4.4933,-0.1928,0.3214,-0.0249,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.5409,10.1625,3.1879,16.4397,-0.8756,7.1285,25.2642,5.0263,25.2749,-0.2451,10.1945,18.7378,4.3287,17.0538,0.2038,13.1861,35.3255,5.9435,23.5847,0.1564,-0.0759,-0.0531,-0.041,0.6992,0.5406,0.7731,0.6342,0.7364,0.5364,1.1612,0.8457,0.7283,0.4023,0.5424,0.2877,1.3483,0.7152,0.5304,1.5425,-1.7584,-1.7548,-1.1399,-1.1376,0.998,0.4318,0.4092,0.3135,0.9478,0.7261,0.7661,0.6504,0.964,0.697,1.4821,1.0717,0.7231,0.1353,20.0486,-0.0479,-0.4877,-0.3276,0.7328,0.8559,0.9614,0.9387,3.1878,1.7854,6.8829,-0.3752,-0.5816,1.651,1.2849,5.9152,-1.3761,0.0396,2.2213,1.4904,6.1214,-0.5925,-1.614,23.7139,-14.6921,1.3895,1.198,0.8621,1.9308,1.4351,0.7433,0.5482,0.8245,1.5042,2.0105,1.3021,0.6476,1.1636,1.1244,0.9663,0.012,3.523,-0.1296,0.5043,-0.1596,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0103,1.1868,1.0894,4.1568,-0.7432,5.809,3.661,1.9134,6.5432,0.3242,10.2124,3.8636,1.9656,7.6731,0.494,11.8656,5.9584,2.441,8.7834,0.4891,-0.0018,-0.001,-0.0009,0.5688,0.4896,0.8607,0.5694,0.5542,0.4463,0.9734,0.7839,0.8053,0.3242,0.3072,0.1992,0.9476,0.6144,0.6484,-0.5647,-0.2365,-0.2108,0.4189,0.3733,0.8912,0.2463,0.1572,0.1387,0.6384,0.5632,0.8822,0.6353,0.5417,0.4733,0.8527,0.7449,0.8736,0.1263,16.954,0.6805,0.0655,0.3184,0.6692,0.857,0.9553,0.3492,0.0928,0.3046,1.2401,-0.2299,0.4507,0.0772,0.2778,1.1739,-0.3309,-0.0767,0.0597,0.2442,1.3939,-1.7485,0.7748,-4.555,-5.8791,1.0963,1.247,1.1375,1.2018,1.5551,1.2939,0.7944,0.2615,0.3291,1.1431,1.9881,1.7392,1.0564,0.8897,0.8421,0.0062,1.0448,0.56,0.1559,0.5229,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0153,1.239,1.1131,4.2786,-0.3812,6.8477,1.6317,1.2774,5.4914,0.4608,9.7999,2.9315,1.7122,7.7795,0.4937,12.0274,4.0742,2.0185,7.9598,0.5445,0.0022,0.0016,0.0013,0.6988,0.5693,0.8148,0.8714,0.6501,0.5515,0.7461,0.6329,0.8482,0.7593,0.4227,0.3041,0.5566,0.4005,0.7195,-0.2517,-0.1556,-0.1241,0.6184,0.4931,0.7973,0.3042,0.2016,0.1773,0.6627,0.5827,0.8793,0.7792,0.55,0.5375,0.7059,0.6899,0.9773,0.1286,17.5615,0.6247,0.0418,0.2883,0.6854,0.8671,0.9563,0.0871,0.2365,0.4864,1.4484,-0.8033,0.0302,0.0988,0.3143,1.1098,-0.6266,-0.0273,0.0532,0.2307,1.1813,-1.9044,2.8874,-3.1897,-1.1047,1.5476,2.1078,1.362,2.3952,4.4429,1.8549,1.5092,0.833,0.5519,1.1772,1.9746,1.6774,1.3051,1.226,0.9394,0.001,0.8942,0.7521,-0.0221,-0.0781,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.0144,1.0357,1.0177,3.5838,-1.1698,6.8418,6.1128,2.4724,8.9956,0.2646,10.0303,3.1685,1.78,6.9402,0.521,12.2713,7.1479,2.6736,9.4481,0.4803,0.0021,0.0014,0.0012,0.6821,0.5575,0.8174,0.4116,0.5717,0.3807,1.389,0.9248,0.6658,0.1694,0.3269,0.1449,1.9292,0.8552,0.4433,-0.5968,-0.2559,-0.2213,0.4288,0.3708,0.8648,0.135,0.114,0.0909,0.8442,0.6729,0.7971,0.3984,0.5164,0.3793,1.2961,0.9521,0.7346,0.1252,17.7578,0.6969,0.2242,0.4715,0.7363,0.9252,0.9358,0.1614,0.1281,0.358,1.4954,-1.1278,0.2115,0.025,0.158,0.7007,-0.3505,-0.156,0.0715,0.2674,1.2646,-1.1535,0.7631,-1.0347,-1.356,2.2657,1.3385,0.5908,5.1335,1.7917,0.349,4.3588,1.1701,0.2684,1.3545,1.1967,0.8835,2.1341,1.1824,0.5541,0.0032,0.8021,0.6569,0.5458,0.6585,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
