@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.1632,0.0771,0.2777,1.514,-0.8459,7.7429,1.8976,1.3775,5.9805,0.4736,9.8705,0.0378,0.1945,1.4467,0.866,12.5945,0.7981,0.8934,3.6871,0.7534,0.0211,0.0165,0.013,0.7844,0.6148,0.7837,0.2016,1.4275,0.3109,7.0809,1.542,0.2178,0.0406,2.0378,0.0966,50.1396,2.3777,0.0474,-0.1289,-0.0742,-0.0616,0.5755,0.4777,0.8301,0.0722,0.076,0.0549,1.0523,0.7599,0.7222,0.2531,1.0465,0.4106,4.134,1.622,0.3924,0.0647,17.8852,0.1472,-0.5635,0.071,-0.0545,0.9866,0.1003,0.1972,0.0007,0.0256,0.071,0.6771,-0.6952,0.0001,0.0081,0.7107,?,-0.3583,0.0019,0.0434,0.4308,?,-0.2837,-0.5505,1.9402,3.1747,0.5904,0.186,10.0786,0.3485,0.0346,-0.2094,-0.3454,1.6495,0,0,1,0.0999,0.1647,1.6495,0.0042,1.2507,0.7153,0.9549,0.5151,PANTALONI
-0.2646,2.8994,1.7028,9.0088,-1.0626,5.367,9.1559,3.0259,16.0085,-0.2932,9.8491,4.5977,2.1442,15.3465,0.2305,11.6625,6.5194,2.5533,15.4758,0.2933,-0.0493,-0.0269,-0.0227,0.5449,0.4602,0.8445,0.5627,0.7941,0.6669,1.4112,1.1851,0.8398,0.3167,0.6306,0.4447,1.9914,1.4044,0.7052,1.2789,-1.0098,-0.7227,-0.7896,-0.5651,0.7157,0.3528,0.219,0.1995,0.6207,0.5653,0.9107,0.5627,0.587,0.5821,1.0431,1.0344,0.9916,0.0587,16.6717,0.0942,-0.5139,-0.4003,0.2607,0.6612,0.8692,-0.1296,0.008,0.0896,0.2742,-7.4944,-0.3811,0.0229,0.1512,0.6897,?,-0.7696,0.0285,0.1689,0.9783,?,0.34,0.1684,0.4952,0.5927,0.5304,0.895,0.3512,0.2814,0.801,0.3507,0.2473,0.7051,0,0,1,0.3975,0.2803,0.7051,0.0045,1.2908,0.6549,-0.7302,-0.9409,PANTALONI
0.0947,5.8065,2.4097,14.2185,-0.9732,1.8565,16.1079,4.0135,17.3205,-0.9415,9.4821,6.2687,2.5037,16.5516,0.127,10.6813,7.4604,2.7314,15.8994,0.2113,0.051,0.01,0.0089,0.1958,0.1738,0.8877,0.6004,0.9624,0.8822,1.603,1.4694,0.9167,0.3605,0.9263,0.7783,2.5696,2.1591,0.8403,0.8349,-2.9118,-1.6466,-3.4877,-1.9722,0.5655,0.8078,0.3801,0.3575,0.4705,0.4425,0.9405,0.8209,0.859,0.8943,1.0465,1.0894,1.041,0.0506,14.7572,-0.501,0.2071,0.2821,0.1876,0.0893,0.9235,0.1554,0.0633,0.2517,0.8183,-1.7569,0.2052,0.0072,0.0847,0.3497,0.1347,0.4051,0.0017,0.0415,0.2086,0.5773,0.7571,0.3835,0.5066,2.9722,6.0579,2.0382,8.8339,36.6979,4.1542,-9.577,-1.8302,0.1911,0.7344,0.6014,0.8189,2.3399,3.9228,1.6765,0.0025,0.8896,-0.1919,0.5111,0.6893,PANTALONI
0.4399,3.6936,1.9219,14.3852,-0.9451,2.5393,19.9373,4.4651,21.3095,-0.6058,9.608,7.0928,2.6632,13.4304,0.2339,10.9308,10.1959,3.1931,13.9549,0.2566,0.1732,0.0458,0.0402,0.2643,0.2323,0.879,0.4304,0.7216,0.6019,1.6766,1.3984,0.8341,0.1853,0.5207,0.3623,2.8109,1.9554,0.6957,0.8695,-1.7049,-1.4508,-1.9609,-1.6686,0.851,0.5573,0.4219,0.3939,0.757,0.7069,0.9338,0.6751,1.0711,1.0308,1.5867,1.527,0.9624,0.0521,15.1641,-0.644,0.3923,0.423,0.1767,0.1728,0.9489,0.2687,0.0412,0.203,0.8683,-1.31,0.185,0.0033,0.0577,0.2177,0.3725,0.377,0.001,0.0308,0.2047,0.5352,1.4524,0.7128,0.4908,3.5186,6.5829,1.8709,12.3804,43.3351,3.5003,-3.81,-2.0889,0.5483,1.0833,0.8535,0.7878,3.9878,4.242,1.0637,0.0026,0.8882,-0.8523,-0.0182,0.4295,PANTALONI
0.4802,7.129,2.67,17.1959,-0.9656,1.4077,22.501,4.7435,21.5678,-1.2726,9.3341,8.1885,2.8615,17.7572,0.163,10.7982,10.5556,3.2489,17.6098,0.1806,0.3411,0.0514,0.0445,0.1508,0.1304,0.8644,0.5629,0.9331,0.8218,1.6577,1.46,0.8808,0.3168,0.8706,0.6754,2.7479,2.1317,0.7757,0.6994,-2.4431,-2.1767,-3.4929,-3.112,0.8909,0.9218,0.4124,0.4071,0.4473,0.4416,0.9872,0.7973,0.9684,0.9765,1.2146,1.2248,1.0084,0.0495,15.0226,-0.5669,0.1447,0.3923,0.2277,-0.0694,0.8582,0.1819,0.0598,0.2445,0.8442,-1.5331,0.181,0.0039,0.0626,0.3474,-0.0415,0.4122,0.0048,0.0694,0.307,0.4296,1.0049,0.4412,0.4391,3.9084,3.5253,0.902,15.2755,12.4277,0.8136,36.9261,-2.2098,-0.0598,0.999,0.6192,0.6198,2.4298,2.7499,1.1317,0.0025,0.8823,-0.0581,0.2199,0.6852,PANTALONI
0.2311,6.3433,2.5186,17.5203,-1.1534,0.0536,15.2868,3.9098,23.7188,-0.7319,10.0078,10.6635,3.2655,33.4833,0.099,10.9214,13.2286,3.6371,33.9926,0.1417,4.3113,0.0231,0.0212,0.0054,0.0049,0.9163,0.6442,0.7713,0.6925,1.1973,1.075,0.8978,0.415,0.5949,0.4795,1.4336,1.1556,0.8061,0.9362,-2.5517,-1.6716,-2.7256,-1.7855,0.6551,0.5941,0.2189,0.2054,0.3685,0.3458,0.9382,0.7387,0.5233,0.5154,0.7084,0.6978,0.985,0.0527,14.7237,-0.2617,-0.1254,-0.1153,0.0837,0.0085,0.9589,0.1104,0.0674,0.2596,0.8108,-1.5286,0.0516,0.0085,0.0924,0.2551,-0.8446,0.4885,0.0258,0.1606,0.5079,0.3391,2.1413,0.226,0.1056,2.8107,1.6167,0.5752,7.9002,2.6139,0.3309,4.1955,-1.8805,-0.4482,2.3183,0.4172,0.18,3.1779,1.5963,0.5023,0.0026,0.8443,0.1389,-0.3247,-0.7825,PANTALONI
0.0655,4.6636,2.1595,13.6938,-0.545,3.8184,15.652,3.9563,15.7592,-0.4055,10.0214,9.6535,3.107,28.1737,-0.0136,11.6428,9.4258,3.0701,22.3865,0.2046,0.0172,0.0065,0.0056,0.381,0.328,0.8607,0.5459,0.6951,0.7034,1.2733,1.2886,1.012,0.298,0.4831,0.4948,1.6214,1.6606,1.0242,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.3189,0.3149,0.4034,0.3984,0.9875,0.8689,0.486,0.6117,0.5594,0.704,1.2585,0.0567,16.2055,0.3506,-0.3086,-0.0346,-0.0075,0.3225,0.8989,0.1529,0.0483,0.2198,0.7366,-0.3242,-0.2702,0.0067,0.0816,0.3942,?,-0.5337,0.1301,0.3607,0.9727,?,-0.5659,-0.2865,0.5062,2.6948,0.6094,0.2261,7.2621,0.3714,0.0511,0.4574,0.1854,0.4053,0,0,1,1.8684,0.7573,0.4053,0.0033,1.0156,-0.8702,0.7767,-0.9047,PANTALONI
-0.491,1.4307,1.1961,8.2112,-1.2063,3.4291,7.5713,2.7516,12.6491,-0.5858,10.1223,4.5059,2.1227,12.6573,0.2882,11.1188,4.3411,2.0835,12.3653,0.3352,-0.1432,-0.0485,-0.0442,0.3388,0.3084,0.9104,0.4347,0.5635,0.5741,1.2963,1.3206,1.0188,0.189,0.3175,0.3296,1.6803,1.7441,1.038,0.9608,-0.876,-0.72,-0.9117,-0.7494,0.822,0.4666,0.2093,0.2001,0.4486,0.4288,0.956,0.6492,0.6487,0.664,0.9994,1.0229,1.0236,0.0546,14.9561,0.3471,-0.2017,-0.1686,0.0012,0.2332,0.9481,0.0638,0.0158,0.1257,0.5373,-0.3233,-0.1878,0.0078,0.0886,0.4141,?,-0.7377,0.106,0.3255,0.9779,-52.1054,-0.3395,-0.0864,0.2545,1.4186,0.386,0.2721,2.0123,0.149,0.074,0.317,0.1368,0.4316,0,22.0487,0,1.2975,0.5494,0.4234,0.0039,1.0355,-0.6689,0.5027,-0.9473,PANTALONI
0.1814,0.011,0.105,0.5501,-0.2389,4.7226,0.0555,0.2355,1.1937,0.7791,9.9804,0.0132,0.115,0.6015,0.9416,11.0454,0.0226,0.1505,0.7511,0.9342,0.0384,0.0182,0.0164,0.4732,0.4276,0.9036,0.4458,0.9129,0.6979,2.0479,1.5654,0.7644,0.1987,0.8335,0.487,4.1938,2.4506,0.5843,-0.0252,-0.0109,-0.0099,0.4342,0.3945,0.9084,0.0822,0.0431,0.0389,0.5248,0.473,0.9013,0.4608,0.9145,0.7324,1.9844,1.5892,0.8008,0.0566,14.8897,0.0908,0.4881,0.4119,0.0572,0.7169,0.7367,0.372,0,0.0046,0.0151,0.9603,-0.579,0,0.0039,0.5851,?,0.0552,0,0.0032,0.0144,0.7651,-0.6424,6.7376,-10.4884,1.1659,1.4373,1.2328,1.3594,2.0658,1.5197,-0.6234,7.7725,-12.4678,0,6.1926,0,0.0258,1.0463,40.6136,0.0035,1.0062,0.8948,-0.8658,-0.7382,PANTALONI
0.176,0.0136,0.1166,0.939,-0.59,4.901,0.4954,0.7038,2.8233,0.5788,9.9471,0.0286,0.169,1.1037,0.8949,11.109,0.1241,0.3522,1.7697,0.8558,0.0359,0.0177,0.0158,0.4927,0.4412,0.8954,0.1657,0.6899,0.331,4.164,1.9981,0.4799,0.0274,0.4759,0.1096,17.3389,3.9925,0.2303,-0.0898,-0.0371,-0.0332,0.4127,0.3693,0.8949,0.0881,0.0562,0.0481,0.6381,0.5461,0.8558,0.3326,0.8508,0.5306,2.5581,1.5954,0.6237,0.0575,15.0322,0.0818,0.2604,0.1934,-0.0658,0.8999,0.3726,0.3317,0.0002,0.0134,0.0588,0.8403,-0.6143,0.0001,0.0102,0.6221,?,-0.0237,0.0022,0.0468,0.1322,-3.8428,-0.54,-14.0106,25.945,1.3182,0.2866,0.2174,1.7375,0.0821,0.0473,-0.4972,-2.9472,5.9282,0,13.4783,0,0.0945,0.4445,4.7041,0.0036,0.9887,0.7941,-0.1036,-0.5883,PANTALONI
0.2424,0.0193,0.1389,0.8692,-0.3358,4.9496,0.1588,0.3985,2.7886,0.5692,9.9834,0.0482,0.2196,1.6804,0.8448,11.153,0.0632,0.2514,1.5416,0.8725,0.049,0.0243,0.0217,0.4958,0.4438,0.8951,0.3486,0.6326,0.5526,1.8145,1.5852,0.8736,0.1215,0.4002,0.3054,3.2926,2.5128,0.7632,-0.0593,-0.0239,-0.0207,0.4029,0.3492,0.8668,0.1005,0.0601,0.0538,0.5979,0.5352,0.8952,0.3117,0.5173,0.5639,1.6594,1.8089,1.0901,0.0633,15.1813,-0.2845,0.5956,0.2822,-0.1234,0.6086,0.7109,0.3236,0,0.0049,0.0234,0.9314,-0.5884,0,0.005,0.5969,?,-0.0192,0.0001,0.0084,0.037,?,-0.5501,-16.8991,30.7214,0.9778,0.5834,0.5967,0.9561,0.3404,0.356,-0.532,-8.5832,16.1325,0,0,1,0.0392,0.6324,16.1325,0.0038,0.9312,0.5579,-0.8249,-0.8443,PANTALONI
0.0235,2.7775,1.6666,19.0282,-1.1697,2.1177,9.5715,3.0938,19.3134,-0.4059,9.5964,3.1736,1.7815,14.4529,0.1345,10.3765,4.4271,2.1041,14.4959,0.2155,0.0111,0.0025,0.0023,0.2207,0.2041,0.9248,0.5387,0.9355,0.7921,1.7367,1.4704,0.8467,0.2902,0.8752,0.6274,3.016,2.162,0.7169,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0507,13.2776,-0.1734,0.1201,-0.1326,0.0688,0.5108,0.8097,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,GIACCA
0.0344,2.1005,1.4493,11.3504,-1.6056,1.1711,9.1362,3.0226,17.7562,-0.4021,9.6131,2.0967,1.448,9.0747,0.3394,10.2394,2.271,1.507,8.4032,0.4435,0.0294,0.0036,0.0034,0.1218,0.1144,0.9388,0.4795,1.0009,0.9617,2.0875,2.0057,0.9608,0.2299,1.0018,0.9249,4.3575,4.023,0.9232,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0502,12.5811,0.0703,0.6382,0.3917,-0.0136,0.6627,0.5769,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,GIACCA
-0.0486,2.7382,1.6548,12.9635,-2.3656,2.2098,13.4506,3.6675,18.9724,-0.2356,9.599,3.9987,1.9997,10.3779,0.3305,10.5181,6.5822,2.5656,14.7561,0.2848,-0.022,-0.0051,-0.0046,0.2302,0.2101,0.9126,0.4512,0.8275,0.645,1.8341,1.4295,0.7794,0.2036,0.6848,0.416,3.3638,2.0435,0.6075,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0503,13.2206,-0.1368,0.2837,-0.0096,0.0491,0.6535,0.7133,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,GIACCA
0.0235,2.7775,1.6666,19.0282,-1.1697,2.1177,9.5715,3.0938,19.3134,-0.4059,9.5964,3.1736,1.7815,14.4529,0.1345,10.3765,4.4271,2.1041,14.4959,0.2155,0.0111,0.0025,0.0023,0.2207,0.2041,0.9248,0.5387,0.9355,0.7921,1.7367,1.4704,0.8467,0.2902,0.8752,0.6274,3.016,2.162,0.7169,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0507,13.2776,-0.1734,0.1201,-0.1326,0.0688,0.5108,0.8097,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,GIACCA
0.0344,2.1005,1.4493,11.3504,-1.6056,1.1711,9.1362,3.0226,17.7562,-0.4021,9.6131,2.0967,1.448,9.0747,0.3394,10.2394,2.271,1.507,8.4032,0.4435,0.0294,0.0036,0.0034,0.1218,0.1144,0.9388,0.4795,1.0009,0.9617,2.0875,2.0057,0.9608,0.2299,1.0018,0.9249,4.3575,4.023,0.9232,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0502,12.5811,0.0703,0.6382,0.3917,-0.0136,0.6627,0.5769,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,GIACCA
-0.0486,2.7382,1.6548,12.9635,-2.3656,2.2098,13.4506,3.6675,18.9724,-0.2356,9.599,3.9987,1.9997,10.3779,0.3305,10.5181,6.5822,2.5656,14.7561,0.2848,-0.022,-0.0051,-0.0046,0.2302,0.2101,0.9126,0.4512,0.8275,0.645,1.8341,1.4295,0.7794,0.2036,0.6848,0.416,3.3638,2.0435,0.6075,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0503,13.2206,-0.1368,0.2837,-0.0096,0.0491,0.6535,0.7133,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,GIACCA
-0.196,4.0152,2.0038,15.0288,-2.5479,4.002,15.814,3.9767,28.1715,-0.0683,10,1.7373,1.3181,10.2094,0.3964,11.3913,7.8582,2.8033,24.4709,0.2305,-0.049,-0.0196,-0.0172,0.4002,0.3513,0.8779,0.5039,1.5203,0.7148,3.017,1.4186,0.4702,0.2539,2.3112,0.511,9.1026,2.0124,0.2211,5.9927,-1.6095,-1.4725,-0.2686,-0.2457,0.9149,0.1606,0.2504,0.1332,1.559,0.8293,0.5319,0.5335,1.4721,0.6142,2.7594,1.1512,0.4172,0.0555,15.6907,-0.7711,-0.2989,-0.6588,0.2589,0.7933,0.7395,-0.0433,0.0048,0.0694,0.1949,-3.8745,0.1945,0.0135,0.1163,0.5461,0.0964,0.809,0.0032,0.0567,0.2257,0.7427,-0.2225,-0.0535,0.2404,0.5967,1.2231,2.0498,0.3561,1.4961,4.2016,-2.6582,-0.2378,0.0895,0.0661,0.0456,0.6891,0.3568,0.8635,2.4197,0.0043,1.0738,-0.189,0.6425,-0.8412,GIACCA
-0.2117,3.0274,1.7399,8.7674,-1.1724,4.8404,7.3046,2.7027,14.6163,-0.2373,9.9659,1.3356,1.1557,8.6449,0.3623,11.441,3.5642,1.8879,9.7731,0.4332,-0.0437,-0.0212,-0.0185,0.4857,0.4231,0.8711,0.6438,1.5056,0.9216,2.3386,1.4316,0.6121,0.4144,2.2667,0.8494,5.4692,2.0494,0.3747,1.6878,-0.9632,-0.6335,-0.5707,-0.3753,0.6577,0.3416,0.2977,0.2341,0.8713,0.6851,0.7863,0.5998,1.0142,0.8971,1.6907,1.4956,0.8846,0.0589,16.0505,-0.889,-0.247,-0.6824,0.3359,0.7998,0.7598,0.0468,0.0072,0.0848,0.3943,-1.6043,0.1775,0.0039,0.0628,0.2775,0.2877,0.8057,0.0042,0.0647,0.2228,0.7419,0.2638,0.0581,0.2203,1.3494,1.3111,0.9716,1.8208,1.7189,0.944,-2.1674,-0.3794,0.1751,0.3886,0.1755,0.4515,1.4208,1.7701,1.2459,0.0044,1.0692,-0.9472,0.747,-0.8874,GIACCA
