@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
7.1054835,22.719393,4.7664866,31.794333,-0.68486893,-6.24151,12.996679,3.6050909,20.375479,-15.944977,7.1054835,22.719393,4.7664866,31.794333,-0.68486893,12.9601145,30.403141,5.5139046,23.696842,0.13478768,-1.1384238,1.0,0.54825777,-0.8784075,-0.48159373,0.54825777,1.3221544,1.0,0.86444855,0.75634134,0.65381813,0.86444855,1.7480922,1.0,0.74727124,0.57205224,0.42747816,0.74727124,0.6740627,1.0,-3.5008461,1.4835415,-5.1936502,-3.5008461,15.69339,1.0,0.6889946,0.0637211,0.04390349,0.6889946,1.5604213,1.0,1.3417118,0.6408525,0.8598394,1.3417118,0.078861974,21.262184,-0.15502281,1.0000004,-0.15502281,TASCA_DESTRA_DAVANTI_PANTALONI
5.590119,26.042917,5.103226,21.536613,-0.23955166,-6.882309,39.07139,6.250711,24.836502,-3.7257476,5.590119,26.042917,5.103226,21.536613,-0.23955166,12.495942,44.873745,6.6987867,25.947935,0.040151015,-0.8122447,1.0,0.44735473,-1.2311561,-0.5507635,0.44735473,0.8164233,1.0,0.7618135,1.2248548,0.9331109,0.7618135,0.666547,1.0,0.5803598,1.5002693,0.87069595,0.5803598,0.2125586,1.0,-3.8345602,4.704585,-18.040014,-3.8345602,3.3059242,1.0,0.6427068,0.30248725,0.19441062,0.6427068,0.8671355,1.0,0.82999337,1.1532222,0.9571668,0.82999337,0.069877684,19.336632,-0.062499065,1.0000005,-0.062499065,TASCA_DESTRA_DAVANTI_PANTALONI
2.1542184,15.154732,3.8929079,20.015327,-1.1159129,8.108024,25.266655,5.0265946,19.71131,-0.0070125796,2.1542184,15.154732,3.8929079,20.015327,-1.1159129,10.010735,30.38274,5.512054,22.690908,0.0772392,0.2656897,1.0,0.21519084,3.763789,0.80993295,0.21519084,0.7744623,1.0,0.7062536,1.2912185,0.9119277,0.7062536,0.59979177,1.0,0.4987941,1.6672453,0.8316121,0.4987941,76.901855,1.0,-5.557695,0.013003588,-0.07226997,-5.557695,0.48326388,1.0,0.38468227,2.069263,0.79600877,0.38468227,1.0154235,1.0,0.8820858,0.9848107,0.86868757,0.8820858,0.057743248,15.391724,-0.09281487,1.0000005,-0.09281487,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6513295,22.793772,4.7742825,24.322472,-1.6990299,8.5511675,35.73495,5.977872,20.376677,-0.042272177,-0.6513295,22.793772,4.7742825,24.322472,-1.6990299,10.716978,40.43985,6.3592334,26.603191,0.0041265595,-0.07616849,1.0,-0.06077548,-13.128789,0.7979085,-0.06077548,0.7986592,1.0,0.75076383,1.2520984,0.9400303,0.75076383,0.63785654,1.0,0.5636463,1.5677507,0.88365686,0.5636463,18.526535,1.0,-138.89395,0.053976633,-7.497028,-138.89395,0.4609436,1.0,0.337342,2.169463,0.7318509,0.337342,1.1936427,1.0,0.914269,0.83777165,0.7659486,0.914269,0.057337567,16.090649,-0.30762935,0.99999994,-0.30762935,TASCA_DESTRA_DAVANTI_PANTALONI
6.517889,22.460314,4.7392316,23.74722,-0.22602531,-6.3614473,26.143438,5.1130652,22.259161,-7.3102155,6.517889,22.460314,4.7392316,23.74722,-0.22602531,12.439403,41.759216,6.462137,26.413166,0.037053484,-1.0245922,1.0,0.5239712,-0.9759981,-0.5113949,0.5239712,0.92688656,1.0,0.73338455,1.0788807,0.7912344,0.73338455,0.8591186,1.0,0.5378529,1.1639837,0.62605196,0.5378529,0.22358553,1.0,-4.307478,4.4725614,-19.26546,-4.307478,7.231307,1.0,0.70614684,0.13828759,0.09765134,0.70614684,1.0668515,1.0,0.8990675,0.9373376,0.84272975,0.8990675,0.07466481,20.113657,-0.21789238,1.0000001,-0.21789238,TASCA_DESTRA_DAVANTI_PANTALONI
6.8405395,29.264889,5.4097033,24.487877,-0.30305466,-6.1035056,28.727962,5.359847,21.182451,-12.227706,6.8405395,29.264889,5.4097033,24.487877,-0.30305466,13.321548,40.63296,6.3743987,25.78788,0.07820512,-1.1207558,1.0,0.5134943,-0.892255,-0.45816788,0.5134943,1.0093018,1.0,0.84866095,0.99078393,0.8408396,0.84866095,1.01869,1.0,0.72022533,0.98165286,0.7070113,0.72022533,0.29085252,1.0,-2.6031125,3.4381688,-8.94994,-2.6031125,11.735372,1.0,0.67174923,0.08521247,0.05724141,0.67174923,1.1560454,1.0,0.9495886,0.8650179,0.82141113,0.9495886,0.076256506,20.727365,0.11653311,0.9999999,0.11653311,TASCA_DESTRA_DAVANTI_PANTALONI
4.597277,8.962145,2.993684,16.619339,-0.14856464,-8.510633,4.0519924,2.0129561,13.959222,?,4.597277,8.962145,2.993684,16.619339,-0.14856464,11.356643,7.703703,2.7755544,16.242752,0.23165885,-0.5401804,1.0,0.40480953,-1.8512335,-0.749397,0.40480953,1.4872078,1.0,1.0785896,0.672401,0.7252447,1.0785896,2.2117872,1.0,1.1633555,0.45212308,0.5259798,1.1633555,0.1539971,1.0,-0.43895432,6.493629,-2.8504066,-0.43895432,?,1.0,0.68446743,0.0,0.0,0.68446743,1.1905634,1.0,1.0231849,0.83993846,0.8594124,1.0231849,0.07139897,17.804073,0.49603277,1.000001,0.49603277,TASCA_DESTRA_DAVANTI_PANTALONI
2.99134,2.4034715,1.5503134,8.247986,-0.016272314,-9.234413,2.6466115,1.626841,14.776459,?,2.99134,2.4034715,1.5503134,8.247986,-0.016272314,10.41545,2.1425798,1.4637554,9.083294,0.4183338,-0.32393396,1.0,0.28720218,-3.087049,-0.8866072,0.28720218,0.95295936,1.0,1.0591342,1.0493627,1.1114159,1.0591342,0.9081316,1.0,1.1217653,1.101162,1.2352452,1.1217653,0.008937514,1.0,-0.020215975,111.887924,-2.2619236,-0.020215975,?,1.0,0.51971865,0.0,0.0,0.51971865,0.5581842,1.0,0.9080391,1.7915233,1.6267731,0.9080391,0.07103003,15.220781,0.29690382,1.0000006,0.29690382,TASCA_DESTRA_DAVANTI_PANTALONI
3.145405,17.273539,4.1561446,25.199799,-0.7278386,-9.27445,14.569436,3.816993,21.090393,?,3.145405,17.273539,4.1561446,25.199799,-0.7278386,11.49529,22.777382,4.7725654,22.001614,0.12070354,-0.33914733,1.0,0.27362555,-2.948571,-0.8068044,0.27362555,1.0888531,1.0,0.8708408,0.91839755,0.79977804,0.8708408,1.185601,1.0,0.75836366,0.84345406,0.6396449,0.75836366,0.5033201,1.0,-3.5147119,1.9868071,-6.9830546,-3.5147119,?,1.0,0.582874,0.0,0.0,0.582874,1.1948472,1.0,1.1453614,0.83692706,0.95858395,1.1453614,0.07045232,17.61006,-0.12249084,0.9999999,-0.12249084,TASCA_DESTRA_DAVANTI_PANTALONI
3.5106027,14.262665,3.7765944,20.944885,-0.4846826,-9.349135,12.8965025,3.59117,21.273682,?,3.5106027,14.262665,3.7765944,20.944885,-0.4846826,11.471852,21.873394,4.6769,18.756527,0.15115072,-0.37550026,1.0,0.30601883,-2.663114,-0.81496304,0.30601883,1.0516334,1.0,0.8074995,0.9509017,0.76785266,0.8074995,1.1059328,1.0,0.6520554,0.9042141,0.5895977,0.6520554,0.32140982,1.0,-2.0472445,3.1112926,-6.369577,-2.0472445,?,1.0,0.6384436,0.0,0.0,0.6384436,0.98454446,1.0,1.1166718,1.0156982,1.1342015,1.1166718,0.0750752,17.361382,-0.3030965,1.0000008,-0.3030965,TASCA_DESTRA_DAVANTI_PANTALONI
