@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.1907,0.0171,0.1308,0.6881,-4.4223,0.2436,0.0317,0.1779,0.8953,-0.1895,0.0478,0.0123,0.1107,0.4948,-0.523,0.3437,0.0409,0.2023,0.899,0.061,-0.7829,-3.9914,-0.555,5.0983,0.7089,0.139,0.7351,1.1813,0.6466,1.607,0.8796,0.5473,0.5403,1.3955,0.4181,2.5826,0.7737,0.2996,3.9353,3.3029,-9.6041,0.8393,-2.4405,-2.9078,0.1686,0.3906,0.1326,2.3169,0.7862,0.3393,0.7686,1.3907,0.7655,1.8095,0.9959,0.5504,0.0065,0.5438,-0.9091,-0.205,-0.899,0.5934,0.9633,0.5291,-0.0288,0.0181,0.1346,0.4881,-2.6286,0.0057,0.0047,0.0685,0.2852,-2.3902,0.0108,0.0046,0.0677,0.2371,-1.3922,-5.0234,-2.6633,0.5302,1.9644,1.9898,1.0129,3.8588,3.9593,1.026,1.7587,2.5624,1.457,1.5991,1.3571,0.8487,1.7116,2.0586,1.2027,0.0007,0.2149,0.8831,0.4971,0.7982,TASCA_SINISTRA_DIETRO_PANTALONI
-0.7889,2.8265,1.6812,8.6331,-1.6029,-0.3717,11.1444,3.3383,12.8034,-0.6028,-1.0554,1.7703,1.3305,6.4106,-2.2604,3.7793,3.3326,1.8255,7.891,0.0722,2.1224,0.7475,-0.2088,0.3522,-0.0984,-0.2792,0.5036,1.2636,0.9209,2.509,1.8287,0.7288,0.2536,1.5966,0.8481,6.2951,3.3441,0.5312,1.104,1.1962,-8.6565,1.0835,-7.8408,-7.2367,0.4152,1.6869,0.39,4.0627,0.9392,0.2312,0.6743,1.3467,1.0941,1.9972,1.6225,0.8124,0.0279,5.545,-0.253,-0.154,-0.5162,0.6168,0.4747,0.4065,0.8473,0.9274,0.963,3.4447,-0.4012,-0.3045,0.4743,0.6887,2.7675,-2.683,0.2268,1.362,1.167,3.261,-1.0183,-2.7826,3.7363,-1.3427,1.3983,0.8252,0.5901,1.9552,0.6809,0.3483,0.4892,0.5995,1.2254,3.2716,1.5216,0.4651,1.2447,1.0563,0.8487,0.0189,2.6882,0.6326,0.3935,0.5707,TASCA_GIACCA_ALTA
-1.0824,2.2783,1.5094,7.3405,-1.4766,0.3928,3.2326,1.798,6.9247,-0.9649,-0.7059,1.7746,1.3321,5.7371,-1.4383,2.8279,1.1124,1.0547,4.679,0.1053,-2.7555,1.5333,-0.3828,-0.5565,0.1389,-0.2496,0.8395,1.1331,1.4311,1.3497,1.7047,1.263,0.7048,1.2838,2.048,1.8216,2.9059,1.5952,1.2871,1.2932,-7.9475,1.0048,-6.1749,-6.1454,0.841,1.2597,0.5667,1.4978,0.6739,0.4499,1.0601,1.2795,1.5688,1.207,1.4799,1.2261,0.0276,4.3902,-0.0392,0.0422,-0.4853,0.4972,-0.1668,0.1451,0.9858,0.5045,0.7103,2.8006,-0.0954,-0.1346,0.7467,0.8641,3.7064,-1.6238,-0.1905,1.9051,1.3802,4.3846,-1.496,-7.3222,-5.1744,0.7067,0.822,0.5146,0.6261,0.6757,0.2648,0.3919,0.1064,0.0929,0.8728,1.8099,1.4554,0.8041,0.7556,0.6387,0.8453,0.0207,2.7381,0.6248,0.4505,0.8064,TASCA_GIACCA_ALTA
-0.704,7.3011,2.702,11.2917,-1.8602,-1.0685,8.0391,2.8353,13.5019,-2.2804,-1.3705,2.0347,1.4264,5.8981,-2.5911,4.129,3.8416,1.96,8.5708,0.1103,0.6589,0.5137,-0.1705,0.7796,-0.2588,-0.3319,0.953,1.8943,1.3786,1.9877,1.4466,0.7278,0.9082,3.5883,1.9005,3.951,2.0926,0.5296,0.7824,1.7257,-6.9088,2.2055,-8.8299,-4.0035,0.9592,2.4037,0.4098,2.506,0.4272,0.1705,0.8363,1.9145,1.3175,2.2892,1.5753,0.6882,0.0383,6.1024,-0.1129,0.4463,-0.6226,-0.0333,-0.3871,-0.3393,0.925,0.9362,0.9676,3.8719,-0.5038,-0.6781,1.7091,1.3073,4.9966,-2.0327,-0.1088,2.18,1.4765,5.8981,-1.2162,-1.3642,-8.5004,6.231,0.7401,0.6553,0.8854,0.5478,0.4295,0.784,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0235,3.3775,0.3434,0.3339,0.8185,TASCA_GIACCA_ALTA
-0.7889,2.8265,1.6812,8.6331,-1.6029,-0.3717,11.1444,3.3383,12.8034,-0.6028,-1.0554,1.7703,1.3305,6.4106,-2.2604,3.7793,3.3326,1.8255,7.891,0.0722,2.1224,0.7475,-0.2088,0.3522,-0.0984,-0.2792,0.5036,1.2636,0.9209,2.509,1.8287,0.7288,0.2536,1.5966,0.8481,6.2951,3.3441,0.5312,1.104,1.1962,-8.6565,1.0835,-7.8408,-7.2367,0.4152,1.6869,0.39,4.0627,0.9392,0.2312,0.6743,1.3467,1.0941,1.9972,1.6225,0.8124,0.0279,5.545,-0.253,-0.154,-0.5162,0.6168,0.4747,0.4065,0.8473,0.9274,0.963,3.4447,-0.4012,-0.3045,0.4743,0.6887,2.7675,-2.683,0.2268,1.362,1.167,3.261,-1.0183,-2.7826,3.7363,-1.3427,1.3983,0.8252,0.5901,1.9552,0.6809,0.3483,0.4892,0.5995,1.2254,3.2716,1.5216,0.4651,1.2447,1.0563,0.8487,0.0189,2.6882,0.6326,0.3935,0.5707,TASCA_GIACCA_ALTA
-1.0824,2.2783,1.5094,7.3405,-1.4766,0.3928,3.2326,1.798,6.9247,-0.9649,-0.7059,1.7746,1.3321,5.7371,-1.4383,2.8279,1.1124,1.0547,4.679,0.1053,-2.7555,1.5333,-0.3828,-0.5565,0.1389,-0.2496,0.8395,1.1331,1.4311,1.3497,1.7047,1.263,0.7048,1.2838,2.048,1.8216,2.9059,1.5952,1.2871,1.2932,-7.9475,1.0048,-6.1749,-6.1454,0.841,1.2597,0.5667,1.4978,0.6739,0.4499,1.0601,1.2795,1.5688,1.207,1.4799,1.2261,0.0276,4.3902,-0.0392,0.0422,-0.4853,0.4972,-0.1668,0.1451,0.9858,0.5045,0.7103,2.8006,-0.0954,-0.1346,0.7467,0.8641,3.7064,-1.6238,-0.1905,1.9051,1.3802,4.3846,-1.496,-7.3222,-5.1744,0.7067,0.822,0.5146,0.6261,0.6757,0.2648,0.3919,0.1064,0.0929,0.8728,1.8099,1.4554,0.8041,0.7556,0.6387,0.8453,0.0207,2.7381,0.6248,0.4505,0.8064,TASCA_GIACCA_ALTA
-0.704,7.3011,2.702,11.2917,-1.8602,-1.0685,8.0391,2.8353,13.5019,-2.2804,-1.3705,2.0347,1.4264,5.8981,-2.5911,4.129,3.8416,1.96,8.5708,0.1103,0.6589,0.5137,-0.1705,0.7796,-0.2588,-0.3319,0.953,1.8943,1.3786,1.9877,1.4466,0.7278,0.9082,3.5883,1.9005,3.951,2.0926,0.5296,0.7824,1.7257,-6.9088,2.2055,-8.8299,-4.0035,0.9592,2.4037,0.4098,2.506,0.4272,0.1705,0.8363,1.9145,1.3175,2.2892,1.5753,0.6882,0.0383,6.1024,-0.1129,0.4463,-0.6226,-0.0333,-0.3871,-0.3393,0.925,0.9362,0.9676,3.8719,-0.5038,-0.6781,1.7091,1.3073,4.9966,-2.0327,-0.1088,2.18,1.4765,5.8981,-1.2162,-1.3642,-8.5004,6.231,0.7401,0.6553,0.8854,0.5478,0.4295,0.784,0.3873,0.4008,1.0347,1.5628,0.9675,0.6191,0.7749,0.6565,0.8472,0.0235,3.3775,0.3434,0.3339,0.8185,TASCA_GIACCA_ALTA
-0.0305,2.2574,1.5025,5.8297,-1.305,-2.1078,9.3118,3.0515,11.1837,-4.0765,-1.2234,2.9383,1.7141,6.4021,-2.7018,3.7149,6.6477,2.5783,9.0395,0.0873,0.0145,0.0249,-0.0082,1.7229,-0.5674,-0.3293,0.4924,0.8765,0.5827,1.7802,1.1835,0.6648,0.2424,0.7683,0.3396,3.1691,1.4008,0.442,0.3675,0.7064,-3.8161,1.922,-10.3834,-5.4025,1.148,1.4624,0.2554,1.2739,0.2224,0.1746,0.5213,0.9106,0.6449,1.7469,1.2372,0.7082,0.0519,5.742,-0.7592,-0.3784,0.5528,0.7892,-0.8861,-0.8665,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.8128,4.1049,2.0261,9.7839,-2.5495,-1.1744,1.4345,1.1977,4.4647,-3.6268,-0.5402,1.8544,1.3618,4.736,-1.6573,2.8006,1.8824,1.372,6.9335,0.043,0.6921,1.5047,-0.2902,2.1741,-0.4194,-0.1929,1.6916,1.4878,1.4767,0.8795,0.873,0.9925,2.8615,2.2136,2.1807,0.7736,0.7621,0.9851,2.008,2.3792,-22.5499,1.1849,-11.23,-9.4779,2.8566,1.5466,0.3805,0.5414,0.1332,0.246,2.1914,2.0659,1.4111,0.9427,0.6439,0.6831,0.0312,4.1808,-0.192,-0.5035,-0.4893,0.6306,-0.4284,-0.0028,0.7485,1.619,1.2724,4.8834,-0.8932,-0.0414,1.8783,1.3705,5.2092,-0.7048,1.1585,2.2629,1.5043,6.0829,-0.3857,-18.0832,0.6461,-0.0357,0.9284,0.8458,0.9111,0.862,0.7154,0.83,1.0698,1.3607,1.2719,0.8442,0.5876,0.6961,0.9375,0.8028,0.8564,0.0282,4.1034,0.0199,0.9181,-0.0715,TASCA_GIACCA_ALTA
0.1202,0.0036,0.0599,0.2969,-0.2693,0.0003,0.0217,0.1474,0.586,-1.8801,0.0015,0.0037,0.0609,0.2802,-0.7551,0.1942,0.0057,0.0758,0.3501,0.1683,351.2821,80.204,0.6188,0.2283,0.0018,0.0077,0.4064,0.983,0.7903,2.419,1.9447,0.8039,0.1651,0.9663,0.6245,5.8517,3.7819,0.6463,0.1647,0.5226,-0.8888,3.1738,-5.398,-1.7008,1.1497,1.4655,0.5557,1.2746,0.4833,0.3792,0.5067,1.0598,0.848,2.0917,1.6737,0.8002,0.0025,0.2916,-0.2314,0.4451,0.5632,0.2025,-0.5123,0.1538,0.0009,0.0001,0.0093,0.0385,-1.2581,0.0214,0.0002,0.0139,0.0555,-0.1618,0.0119,0.0003,0.0186,0.0972,-0.6021,0.0429,0.077,1.7933,0.6674,0.4986,0.7471,0.4454,0.2486,0.5581,2.7692,0.5865,0.2118,0.3562,0.2807,0.788,0.6923,0.3956,0.5714,0.0005,0.0461,0.6138,0.5844,0.684,TASCA_GIACCA_ALTA
0.0899,0.008,0.0893,0.4018,-0.3174,0.071,0.0652,0.2553,1.3155,-0.4619,0.019,0.013,0.1142,0.5347,-0.5651,0.2603,0.0319,0.1786,0.8631,0.0527,1.2654,4.7226,0.3452,3.7322,0.2728,0.0731,0.3499,0.7821,0.5002,2.2356,1.4296,0.6395,0.1224,0.6117,0.2502,4.9979,2.0439,0.4089,0.2329,0.5014,-2.0147,2.1528,-8.6511,-4.0186,0.3389,0.8926,0.3347,2.6336,0.9875,0.375,0.3054,0.7513,0.4655,2.46,1.524,0.6195,0.0025,0.3701,-0.0397,0.6163,0.252,-0.2387,0.678,0.0296,-0.0539,0.004,0.0633,0.2499,-3.3379,-0.0193,0.0133,0.1153,0.4016,-2.8463,-0.0079,0.0082,0.0903,0.3589,-2.6207,2.7966,6.8043,2.4331,0.549,0.7005,1.2759,0.3014,0.4906,1.6279,0.6471,0.7404,1.1441,0.5518,0.5813,1.0534,0.6223,0.6964,1.119,0.0013,0.217,0.849,0.7138,0.9432,TASCA_GIACCA_ALTA
0.7948,2.4201,1.5557,5.7141,-0.575,-0.2612,21.5084,4.6377,16.0164,-0.4908,-0.2966,2.5643,1.6014,6.4999,-1.0801,4.4459,7.515,2.7414,9.8912,0.0908,-3.0434,-2.6802,0.1788,0.8807,-0.0587,-0.0667,0.3354,0.9715,0.5675,2.8961,1.6918,0.5841,0.1125,0.9438,0.322,8.3875,2.8621,0.3412,0.3956,0.618,-2.113,1.5622,-5.341,-3.4188,0.3377,1.1611,0.3335,3.4382,0.9876,0.2872,0.3568,0.8791,0.5777,2.4641,1.6193,0.6571,0.0185,6.3579,0.0136,-0.045,0.3152,0.4762,0.7982,0.3634,0.9291,1.5622,1.2499,4.109,-0.1242,1.6222,1.3692,1.1701,3.9146,-0.133,-2.7413,2.3006,1.5168,5.5437,?,0.5727,-0.3389,-0.5918,1.0682,0.824,0.7715,1.141,0.6791,0.5951,0.9879,0.0819,0.0829,1.0579,0,0,1.0497,0.7412,0.7061,0.0691,5.4741,0.2143,-0.8379,-0.2364,TASCA_GIACCA_BASSA
