@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.3693,0.9698,0.9848,4.2137,-0.3667,7.5252,2.8294,1.6821,6.925,0.4065,9.9037,2.7356,1.654,7.4703,0.499,12.5333,4.2998,2.0736,8.4181,0.527,0.0491,0.0373,0.0295,0.7598,0.6004,0.7902,0.5855,0.5954,0.4749,1.017,0.8112,0.7976,0.3428,0.3545,0.2255,1.0343,0.658,0.6362,-0.2384,-0.152,-0.1205,0.6375,0.5057,0.7932,0.2642,0.2068,0.1732,0.7826,0.6556,0.8378,0.6085,0.5641,0.5005,0.927,0.8226,0.8874,0.0655,18.1998,0.6169,0.0569,0.3638,0.5246,0.8376,0.903,0.0437,0.1039,0.3224,1.1055,-0.8192,0.0683,0.0914,0.3023,0.9741,-0.8584,0.0107,0.0657,0.2562,1.2881,-1.9357,0.6398,4.0965,6.4025,1.0663,1.2581,1.1798,1.137,1.5827,1.392,1.1064,0.5861,0.5297,1.1593,1.385,1.1946,1.1349,0.8582,0.7562,0.0004,0.7665,0.7614,-0.2884,-0.3216,-35.6023,4.6106,2.1472,39.119,?,-11.8331,8.1714,2.8586,17.7597,?,35.2196,4.0704,2.0175,5.8197,0.8453,3.0087,-1.0109,-0.336,0.7512,1.0643,1.4169,0.5642,1.1327,2.0075,2.2027,-1.2302,-0.5585,1,0,0,2.2027,6.7218,3.0517,0.2708,82.655,-0.5936,0.9433,-0.5826,DAVANTI_PANTALONI
-0.2376,5.5941,2.3652,15.3435,-0.9551,4.0486,18.4521,4.2956,22.0968,-0.595,9.975,4.6435,2.1549,13.9331,0.262,11.7333,6.9684,2.6398,16.1495,0.2633,-0.0587,-0.0238,-0.0203,0.4059,0.345,0.8501,0.5506,1.0976,0.896,1.9934,1.6273,0.8163,0.3032,1.2047,0.8028,3.9737,2.648,0.6664,0.9093,-1.515,-1.2983,-1.6661,-1.4278,0.857,0.5665,0.4157,0.358,0.7338,0.6319,0.8612,0.6944,1.1012,0.9501,1.5859,1.3683,0.8628,0.0582,16.9347,-0.0489,-0.1812,-0.2283,0.1446,0.3106,0.9121,0.4942,1.3941,1.1807,6.7889,-0.3842,-0.1288,0.7745,0.8801,5.4955,-2.0004,1.1865,3.2064,1.7907,6.4439,-0.1729,-3.8379,0.4165,-0.1085,1.3416,0.6594,0.4915,1.8,0.4348,0.2415,0.5143,1.9839,3.8577,2.6779,0.8927,0.3334,1.2354,1.0535,0.8528,0.007,2.7563,-0.2564,0.4703,-0.2775,12.7871,693.958,26.3431,82.6782,-1.7287,-29.2529,73.26,8.5592,44.5175,-26.4976,-23.9201,54.4998,7.3824,35.2783,-7.9094,-0.4371,-0.5346,1.2229,3.0777,3.5684,1.1594,9.4725,12.7332,1.3442,1.221,1.6724,1.3697,18.7154,7.652,0.4089,1.8572,2.3436,1.2619,0.2156,81.1194,-0.4559,-0.9359,0.3752,DIETRO_PANTALONI
0.066,5.4957,2.3443,13.0235,-1.0273,3.4629,15.8395,3.9799,18.5071,-0.4602,9.9945,5.9188,2.4329,13.675,0.1913,11.418,8.7681,2.9611,15.8495,0.2376,0.0191,0.0066,0.0058,0.3465,0.3033,0.8753,0.589,0.9636,0.7917,1.6359,1.3441,0.8216,0.347,0.9285,0.6268,2.6761,1.8065,0.675,1.1314,-2.0396,-1.3364,-1.8027,-1.1812,0.6552,0.5069,0.3799,0.309,0.7495,0.6097,0.8135,0.7037,0.9524,0.8217,1.3533,1.1677,0.8628,0.0569,16.1721,-0.2838,-0.287,-0.4794,0.1296,0.3933,0.9079,0.5358,1.4804,1.2167,6.0114,-0.2571,-0.1735,0.7013,0.8375,4.579,-2.7846,1.3184,2.6483,1.6273,6.4183,-0.0706,-3.0886,0.4064,-0.1316,1.4528,0.7477,0.5146,2.1107,0.559,0.2648,0.3649,2.9052,7.9612,3.9523,0.7976,0.2018,1.3128,0.9366,0.7134,0.0077,2.6367,-0.2639,0.5011,-0.1875,16.8654,619.1097,24.8819,79.0787,-1.362,-27.2025,35.0086,5.9168,40.1398,?,-25.7647,4.2948,2.0724,29.6387,?,-0.62,-0.6546,1.0558,4.2053,12.0063,2.855,17.6845,144.1516,8.1513,1.136,1.5385,1.3543,0,0,1,1.9701,2.6681,1.3543,0.2209,81.9226,-0.118,-0.7064,0.2364,DIETRO_PANTALONI
-0.2385,9.6342,3.1039,16.4397,-0.8756,5.414,24.6646,4.9664,25.2749,-0.2451,10.0221,13.8733,3.7247,18.076,0.1561,12.4032,24.1443,4.9137,23.5847,0.1564,-0.044,-0.0238,-0.0192,0.5402,0.4365,0.808,0.625,0.8333,0.6317,1.3334,1.0107,0.758,0.3906,0.6944,0.399,1.7779,1.0216,0.5746,1.5425,-2.2961,-1.7548,-1.4886,-1.1376,0.7643,0.4318,0.4092,0.3135,0.9478,0.7261,0.7661,0.6504,0.9095,0.697,1.3983,1.0717,0.7664,0.0619,18.4133,-0.1255,-0.4183,-0.3266,0.5348,0.7369,0.9399,0.6574,2.2553,1.5018,7.0432,-0.4072,-0.0351,1.3543,1.1637,5.9152,-1.3761,1.237,4.2676,2.0658,7.6135,-0.4268,-18.7145,0.5315,-0.0284,1.2905,0.727,0.5633,1.6653,0.5285,0.3173,0.5949,0.8949,1.5042,2.0105,0.938,0.4665,1.1907,0.9251,0.7769,0.0076,3.8284,-0.0223,0.0246,0.149,-16.295,1123.575,33.5198,84.2987,-1.5592,-24.7137,118.236,10.8736,46.019,-191.0955,-15.0516,70.5754,8.4009,34.7992,-4.6311,0.6593,1.0826,1.6419,3.0827,3.99,1.2943,9.5028,15.9202,1.6753,1.1219,1.7946,1.5996,137.4968,5.3301,0.0388,1.8318,2.4224,1.3224,0.1805,75.6294,-0.5832,-0.6774,0.1419,DIETRO_PANTALONI
-0.3184,1.1412,1.0682,5.3081,-1.2261,6.5885,4.522,2.1265,8.2649,0.2752,10.1205,3.189,1.7858,7.8482,0.4825,12.234,5.1171,2.2621,8.7834,0.4891,-0.0483,-0.0315,-0.026,0.651,0.5385,0.8272,0.5023,0.5982,0.4722,1.1908,0.9401,0.7894,0.2524,0.3578,0.223,1.418,0.8837,0.6232,-0.9315,-0.3995,-0.3477,0.4289,0.3733,0.8704,0.2091,0.1572,0.1387,0.7519,0.6634,0.8822,0.6422,0.6763,0.6043,1.0531,0.941,0.8935,0.0649,17.6402,0.4815,0.0339,0.2562,0.4373,0.8061,0.8821,0.0384,0.205,0.4527,2.0508,-1.034,0.1298,0.2486,0.4986,2.0572,-1.0827,0.0616,0.0772,0.2778,1.6107,-1.2248,0.2961,0.6237,2.1065,0.908,1.6298,1.795,0.8244,2.6563,3.2221,0.9748,1.1757,1.206,1.0207,1.3927,1.3644,0.9969,1.2732,1.2772,0.0008,1.0641,0.7987,-0.0465,0.0241,-41.0522,7.5644,2.7503,45.0592,?,-13.7583,10.2758,3.2056,22.3785,?,30.4743,12.2196,3.4957,11.5799,0.6805,2.9838,-1.3471,-0.4515,0.858,0.7868,0.917,0.7361,0.619,0.8409,2.0135,-1.8272,-0.9075,1,0,0,2.0135,3.8912,1.9325,0.2847,85.2849,-0.4768,0.9672,-0.3066,DIETRO_PANTALONI
-0.1015,0.7849,0.8859,4.8432,-0.5957,6.6413,2.7154,1.6478,7.1021,0.3418,9.7404,3.2383,1.7995,8.1506,0.4717,11.8757,4.6976,2.1674,8.9165,0.4888,-0.0153,-0.0104,-0.0085,0.6818,0.5592,0.8202,0.5376,0.4923,0.4088,0.9157,0.7603,0.8303,0.2891,0.2424,0.1671,0.8385,0.578,0.6893,-0.4902,-0.2484,-0.2121,0.5068,0.4327,0.8537,0.2813,0.1967,0.174,0.6994,0.6187,0.8846,0.6819,0.5942,0.5432,0.8713,0.7965,0.9141,0.0634,17.104,0.5262,-0.0772,0.1903,0.5457,0.8169,0.9283,0.0876,0.2161,0.4649,1.6631,-0.6888,0.1069,0.143,0.3782,1.7186,-1.2109,-0.0185,0.0438,0.2092,1.2273,-1.6671,0.8199,-4.7316,-5.7711,1.2293,2.2218,1.8073,1.5113,4.9366,3.2665,0.7206,0.8842,1.227,1.2668,2.1401,1.6893,0.9677,1.3551,1.4003,0.0007,0.9157,0.6846,0.0422,0.1518,-40.5102,5.1366,2.2664,44.519,?,-12.0524,4.5827,2.1407,18.8385,?,31.046,5.0347,2.2438,8.2794,0.7608,3.3612,-1.3048,-0.3882,1.0587,1.0101,0.9541,1.1209,1.0202,0.9102,2.3632,-1.6902,-0.7152,1,0,0,2.3632,5.3771,2.2753,0.2819,83.6086,-0.8253,0.8973,-0.8508,DIETRO_PANTALONI
0.0156,0.8116,0.9009,3.5735,-1.1636,7.4488,4.331,2.0811,9.1495,0.2584,10.2066,3.4947,1.8694,8.2206,0.4588,12.7291,6.269,2.5038,9.5412,0.4748,0.0021,0.0015,0.0012,0.7298,0.5852,0.8018,0.4329,0.4819,0.3598,1.1132,0.8312,0.7466,0.1874,0.2322,0.1295,1.2393,0.6909,0.5575,-0.6029,-0.2758,-0.2228,0.4574,0.3695,0.8079,0.1339,0.1087,0.0909,0.8122,0.6791,0.8361,0.3906,0.4347,0.3745,1.113,0.9589,0.8616,0.0655,18.4403,0.6634,0.1743,0.4155,0.694,0.8947,0.9411,0.0693,0.119,0.3449,1.4911,-1.1218,0.0779,0.0788,0.2807,1.1856,-0.4924,-0.0885,0.06,0.245,1.2476,-1.1598,0.89,-0.7835,-0.8803,1.2287,1.408,1.1459,1.5097,1.9823,1.3131,2.0152,1.1767,0.5839,0.8846,1.2166,1.3753,1.2577,1.1952,0.9503,0.0007,0.7316,0.6469,0.4349,0.3035,-42.8286,1.9692,1.4033,45.4788,?,-11.7913,5.2823,2.2983,14.6988,?,28.5717,4.0365,2.0091,6.5994,0.7936,3.6322,-1.499,-0.4127,0.6106,0.6985,1.144,0.3728,0.4879,1.3086,3.0941,-1.7919,-0.5791,1,0,0,3.0941,6.8913,2.2273,0.2737,83.1916,0.0616,0.8416,0.1551,DIETRO_PANTALONI
-0.3119,2.999,1.7318,9.3313,-1.2009,7.6573,9.6877,3.1125,15.8132,0.0524,10.0213,3.8714,1.9676,12.6595,0.3192,12.9224,8.7273,2.9542,13.4389,0.343,-0.0407,-0.0311,-0.0241,0.7641,0.5926,0.7755,0.5564,0.8801,0.5862,1.5819,1.0536,0.666,0.3096,0.7747,0.3436,2.5024,1.1101,0.4436,-5.8266,-0.8578,-0.7258,0.1472,0.1246,0.8461,0.2541,0.228,0.2073,0.8974,0.8158,0.9091,0.5901,0.7371,0.6943,1.2491,1.1767,0.942,0.0675,18.9095,-0.6998,0.0518,-0.4272,0.3021,0.8576,0.7294,0.3054,0.4613,0.6792,4.3675,-0.8239,0.6554,1.6479,1.2837,5.2124,-0.1991,0.096,0.1786,0.4226,1.6086,-0.5108,0.4659,3.1798,6.8244,0.5291,1.6074,3.0379,0.28,2.5837,9.2288,2.2796,3.6274,1.5912,0.5509,2.2491,4.0828,0.8379,2.7151,3.2404,0.0039,1.7909,0.7453,0.3607,0.6843,28.9591,2.6139,1.6168,7.7988,0.7624,-24.559,13.124,3.6227,29.9393,?,-15.8859,75.9681,8.716,41.2781,-1.2411,-1.1792,-1.8229,1.546,0.4463,0.1855,0.4156,0.1992,0.0344,0.1728,-0.8357,-1.0945,1.3097,0,1.7818,0,0.2605,0.1889,0.7253,0.2201,70.9652,-0.6528,-0.0606,-0.6404,TASCA_GIACCA_ALTA
-0.3926,3.0035,1.7331,10.7679,-0.7749,6.1541,8.772,2.9618,14.6994,-0.1201,9.9278,3.3638,1.8341,10.7271,0.3502,12.1074,5.1373,2.2666,12.37,0.3534,-0.0638,-0.0395,-0.0324,0.6199,0.5083,0.82,0.5851,0.9449,0.7646,1.6149,1.3067,0.8092,0.3424,0.8929,0.5846,2.6078,1.7075,0.6548,2.9823,-0.8132,-0.6952,-0.2727,-0.2331,0.855,0.4623,0.3675,0.3171,0.7949,0.6859,0.8629,0.7325,1.0038,0.8705,1.3703,1.1883,0.8672,0.0625,17.3974,-0.7775,0.0565,-0.4136,0.0017,0.701,0.6531,0.4024,0.5705,0.7553,3.9894,-0.6051,0.5957,1.5885,1.2604,4.4124,-0.2399,-0.0364,0.1631,0.4039,1.9205,-0.7718,0.6756,-11.0472,-16.3521,0.5993,1.8703,3.1207,0.3592,3.4979,9.739,1.7617,1.7978,1.0205,0.6984,2.293,3.2832,0.9041,2.0773,2.2976,0.0038,1.9026,0.8371,0.3387,0.4593,29.6049,2.5205,1.5876,7.4387,0.7733,-27.5566,16.436,4.0541,33.8989,?,-17.0276,163.3823,12.7821,53.1586,-1.051,-1.0743,-1.7386,1.6184,0.3916,0.1242,0.3172,0.1534,0.0154,0.1006,-0.7487,-0.9317,1.2445,0,1.2662,0,0.2194,0.1399,0.6377,0.2347,77.715,-0.3537,0.0781,-0.3896,TASCA_GIACCA_ALTA
0.0238,0.7525,0.8675,4.2643,-0.5294,8.5709,2.4476,1.5645,7.189,0.4427,9.8965,1.9006,1.3786,6.8693,0.5255,13.1581,3.3661,1.8347,8.2218,0.5595,0.0028,0.0024,0.0018,0.8661,0.6514,0.7521,0.5545,0.6293,0.4728,1.1348,0.8527,0.7514,0.3075,0.396,0.2236,1.2878,0.7271,0.5646,-0.2585,-0.194,-0.1413,0.7506,0.5469,0.7286,0.2161,0.1926,0.1494,0.891,0.6911,0.7757,0.5932,0.6208,0.5187,1.0465,0.8744,0.8355,0.0708,19.1693,0.5578,0.0975,0.3785,0.5723,0.8866,0.8855,0.0624,0.0555,0.2355,1.0318,-0.9757,0.0636,0.0747,0.2734,1.2956,-1.4971,0.0034,0.0321,0.1792,0.9538,-2.1466,0.9806,18.5643,18.9314,0.8616,1.314,1.5252,0.7423,1.7267,2.3262,0.656,0.7831,1.1938,1.0066,1.7228,1.7116,0.7964,1.0817,1.3583,0.0005,0.5785,0.8579,0.369,0.3075,-35.7404,3.5477,1.8835,38.9389,?,-16.3879,11.0209,3.3198,20.9991,?,31.9458,2.333,1.5274,4.921,0.8576,2.1809,-1.1188,-0.513,0.5674,1.2331,2.1735,0.3219,1.5206,4.7239,1.8543,-1.3138,-0.7085,1,0,0,1.8543,7.9129,4.2673,0.2738,84.0741,-0.8405,0.8305,-0.795,TASCA_GIACCA_ALTA
