@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
5.1746,7.7541,2.7846,12.423,-0.066,-3.1771,5.1304,2.265,9.5446,-14.3677,-0.6352,13.2177,3.6356,13.8246,-1.7388,7.7722,2.9691,1.7231,6.9938,0.4217,-1.6287,-8.1467,0.6658,5.0018,-0.4088,-0.0817,1.2294,0.7659,1.616,0.623,1.3145,2.1099,1.5114,0.5866,2.6116,0.3881,1.7279,4.4517,0.0862,0.0876,-0.1508,1.0167,-1.7496,-1.7208,18.7641,2.3088,0.9636,0.123,0.0514,0.4174,1.3016,0.8986,1.7763,0.6904,1.3647,1.9767,0.0636,11.3205,0.7536,0.6167,0.2518,0.4848,-0.1982,-0.265,-23.2474,21.571,4.6445,28.4393,?,1.2898,62.5855,7.9111,24.1776,-0.6862,-18.4224,91.2073,9.5503,29.6387,?,-18.0243,1.2619,-0.07,0.5871,0.4863,0.8284,0.3447,0.2365,0.6862,2.8905,0.9595,0.332,0,1,0,1.1763,0.9595,0.8157,0.3093,48.7476,-0.9526,-0.933,0.9961,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.8421,3.4548,1.8587,11.7008,-0.4325,-2.1979,5.024,2.2414,10.345,-1.8151,-0.0398,4.6928,2.1663,8.9518,-0.8443,5.5736,1.7003,1.3039,5.571,0.3411,-1.7481,-96.6413,0.6893,55.2837,-0.3943,-0.0071,0.8293,0.858,1.4255,1.0347,1.719,1.6613,0.6877,0.7362,2.0319,1.0706,2.9548,2.76,0.5297,0.8621,-1.2251,1.6276,-2.3131,-1.4211,2.2226,1.6828,0.9661,0.7571,0.4347,0.5741,1.1311,1.3071,2.1003,1.1556,1.8569,1.6069,0.0466,8.4022,0.1605,0.1092,0.549,-0.4561,-0.3709,0.3301,-2.7852,196.9538,14.034,41.6977,-1.8025,-25.7462,86.4622,9.2985,33.8989,?,-23.1838,8.2281,2.8685,28.1998,?,0.1082,0.1201,1.1105,1.5093,4.8925,3.2416,2.2779,23.9366,10.5081,0.7911,0.951,1.2021,0,0,1,1.2301,1.4787,1.2021,0.3659,60.865,-0.9593,0.1607,0.0025,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.3075,6.8066,2.609,12.0814,-0.1592,-1.4032,10.4292,3.2294,14.076,-2.1133,-0.1327,18.7643,4.3318,17.1545,-0.949,7.2702,3.6844,1.9195,7.7799,0.3305,-3.0698,-32.4585,0.5925,10.5734,-0.193,-0.0183,0.8079,0.6023,1.3592,0.7455,1.6824,2.2567,0.6527,0.3627,1.8474,0.5558,2.8306,5.0929,0.1737,0.1987,-0.4321,1.1439,-2.4879,-2.175,2.3051,1.1841,0.8969,0.5137,0.3891,0.7574,0.8583,0.7043,1.5529,0.8205,1.8093,2.205,0.0477,10.9789,0.8232,-0.0715,0.6263,0.0454,0.4133,-0.0017,1.8862,260.0829,16.1271,48.1186,-1.2656,-27.2513,27.3184,5.2267,31.4987,?,-27.2246,5.2199,2.2847,30.6,?,-0.0692,-0.0693,1.001,3.0855,7.0587,2.2877,9.5204,49.8256,5.2335,0.8534,0.8784,1.0294,0,0,1,1.5276,1.5725,1.0294,0.406,69.0124,-0.8947,0.2563,0.1792,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0078,3.74,1.9339,8.667,-3.5609,2.4444,5.7061,2.3887,12.8547,-0.0777,-3.0936,28.4736,5.3361,23.6902,-0.9442,6.6576,10.1571,3.187,12.5794,0.1134,-0.4123,0.3258,-0.1514,-0.7901,0.3672,-0.4647,0.8096,0.3624,0.6068,0.4477,0.7495,1.6743,0.6555,0.1314,0.3682,0.2004,0.5618,2.8033,7.2971,0.5881,-4.2063,0.0806,-0.5764,-7.1519,0.1593,0.156,0.1339,0.9789,0.8407,0.8588,0.6742,0.3658,0.689,0.5426,1.0219,1.8832,0.0866,9.3588,-0.4312,0.2234,-0.301,0.2837,0.3714,0.0723,-46.4894,3.1568,1.7767,51.25,?,22.9202,111.4338,10.5562,32,0.2686,-10.1543,17.9483,4.2365,15.5,?,-2.0283,4.5783,-2.2572,0.1683,0.4194,2.4917,0.0283,0.1759,6.2086,-4.3617,3.3065,-0.7581,0,1,0,1.6016,3.3065,2.0645,1.1238,79.5638,-0.9278,0.7998,-0.9314,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.8935,46.1658,6.7945,35.2631,-0.2283,0.5365,38.2051,6.181,29.6684,-0.2954,0.4208,52.6061,7.253,27.8019,-0.7958,9.8217,49.3481,7.0248,33.8844,0.0787,5.3932,6.8764,0.2946,1.275,0.0546,0.0428,1.0993,0.9368,0.9672,0.8522,0.8799,1.0325,1.2084,0.8776,0.9355,0.7262,0.7742,1.066,0.9686,0.5319,-2.2627,0.5492,-2.3361,-4.254,1.2536,1.8545,0.7806,1.4794,0.6227,0.4209,1.1886,1.2684,1.0407,1.0671,0.8756,0.8205,0.0619,15.6607,0.7531,-0.0492,0.9001,-0.377,0.8123,0.0166,-31.0404,135.7589,11.6516,43.6875,?,-15.4349,27.2519,5.2203,26.3125,?,-26.8112,249.6456,15.8002,44.5,?,2.0111,1.1577,0.5757,2.232,0.7374,0.3304,4.9816,0.5438,0.1092,1.6603,0.9817,0.5913,1,1,1,1.6603,0.9817,0.5913,0.913,73.2865,0.8407,-0.9396,-0.9504,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.9919,6.749,2.5979,12.6498,-1.1655,0.0377,5.9698,2.4433,8.1395,-1.0902,0.9895,3.1976,1.7882,9.8974,-0.5129,4.3023,2.355,1.5346,6.9739,0.1202,52.8188,2.013,0.463,0.0381,0.0088,0.23,1.0633,1.4528,1.6929,1.3664,1.5921,1.1652,1.1305,2.1106,2.8658,1.8669,2.5349,1.3578,1.6037,2.029,-7.1475,1.2652,-4.457,-3.5227,1.5001,0.8929,0.737,0.5953,0.4913,0.8253,1.5541,1.2781,1.8139,0.8224,1.1671,1.4192,0.0463,6.2904,-0.141,0.1437,0.1247,-0.2551,0.1173,0.48,-22.2083,24.6377,4.9636,30,?,12.7292,6.7719,2.6023,7.5625,0.5519,63.0104,3.2883,1.8134,5.875,0.9108,-1.7447,-0.3525,0.202,1.9074,2.7373,1.4351,3.6383,7.4925,2.0594,-3.2215,-0.5,0.1552,0,0,0.2562,3.9669,5.1064,1.2872,1.4169,97.9479,0.4674,0.9927,0.5153,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.9813,7.4649,2.7322,10.7705,-0.4082,-3.6772,7.4402,2.7277,12.2451,-19.2328,-0.3515,5.5273,2.351,9.7618,-1.3064,6.748,4.3931,2.096,10.2792,0.1812,-1.0827,-11.3277,0.59,10.4624,-0.5449,-0.0521,1.0017,1.1621,1.3036,1.1602,1.3014,1.1217,1.0033,1.3506,1.6993,1.3461,1.6936,1.2582,0.2682,0.5646,-1.3721,2.1051,-5.1153,-2.4299,12.6376,1.8071,0.6092,0.143,0.0482,0.3371,0.8796,1.1033,1.0478,1.2544,1.1913,0.9497,0.1108,10.1236,-0.541,0.4112,0.7517,-0.1551,-0.8364,0.1774,-33.0548,158.91,12.606,51,?,-34.2245,110.0765,10.4917,42.125,?,-18.0446,104.4876,10.2219,32.6875,-8.1754,0.9658,1.8318,1.8967,1.2015,1.2332,1.0264,1.4436,1.5209,1.0535,1.2107,1.7511,1.4464,1,0,0,1.2107,1.5602,1.2887,1.0385,85.6225,-0.8638,-0.9657,0.9578,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.7759,2.0949,1.4474,4.8032,0.2636,-1.7786,0.4509,0.6715,3.2243,?,-1.9833,1.0546,1.027,3.5282,?,5.7289,0.687,0.8289,3.1845,0.5297,-2.6853,-2.408,0.8337,0.8968,-0.3105,-0.3462,2.1554,1.4094,1.7462,0.6539,0.8102,1.239,4.6456,1.9864,3.0494,0.4276,0.6564,1.5351,-0.5333,-0.4874,0.4793,0.9139,-0.8989,-0.9836,0,0,0.9632,1,0,0,1.4897,1.3614,1.5083,0.9139,1.0125,1.1079,0.1243,8.5378,0.3211,0.8513,0.9177,0.5725,-0.0411,0.6413,2.5923,300.5298,17.3358,51.0625,-0.861,-18.223,5.5926,2.3649,21.6875,?,-11.1562,31.3714,5.601,17.3125,-24.1818,-0.1423,-0.2324,1.6334,7.3306,3.0951,0.4222,53.7372,9.5797,0.1783,1.0893,1.4211,1.3045,0,39.9091,0,2.3545,2.9495,1.2527,0.4892,45.1278,0.1138,-0.9088,0.2623,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
5.442,9.7886,3.1287,9.6822,0.0387,-1.9367,1.3769,1.1734,4.2242,-9.0978,-1.0058,3.6957,1.9224,7.0551,-2.1409,6.3838,8.486,2.9131,9.3767,0.1082,-2.8099,-5.4106,0.8525,1.9255,-0.3034,-0.1576,2.6663,1.6275,1.074,0.6104,0.4028,0.6599,7.1091,2.6486,1.1535,0.3726,0.1623,0.4355,-0.1025,-0.0811,0.3429,0.7914,-3.3457,-4.2273,24.077,4.4841,0.958,0.1862,0.0398,0.2136,2.292,1.3724,1.0326,0.5988,0.4505,0.7524,0.1333,9.2463,-0.6333,0.6745,0.9734,-0.038,-0.7425,0.5199,-26.2045,116.9326,10.8135,40.0625,?,-5.2472,36.1179,6.0098,20.8125,-0.8814,-25.2315,202.0061,14.2129,42.3125,-24.0741,4.994,1.0386,0.208,1.7993,0.7608,0.4228,3.2375,0.5789,0.1788,4.109,0.9862,0.24,0,0,6.5556,1.9249,0.9468,0.4919,0.8353,59.0781,-0.7757,-0.9484,0.929,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.9638,0.8645,0.9298,3.4011,0.3225,-0.1369,0.5719,0.7562,2.8104,-1.6546,-2.2216,4.1568,2.0388,7.1186,-1.6253,4.3667,0.2634,0.5132,2.4332,0.5692,-21.6566,-1.3341,0.6787,0.0616,-0.0313,-0.5088,1.2296,0.4561,1.8117,0.3709,1.4734,3.9725,1.5118,0.208,3.2821,0.1376,2.171,15.7808,-0.9242,-0.3673,0.5036,0.3975,-0.5449,-1.371,4.7418,1.8513,0.8889,0.3904,0.1875,0.4801,1.2102,0.4778,1.3978,0.3948,1.155,2.9256,0.0842,6.4481,-0.222,0.883,0.4714,-0.1816,-0.2742,0.2945,-17.4886,220.1116,14.8362,47.6875,-5.3058,-39.3864,1.5812,1.2575,40.6875,?,-28.4446,47.6696,6.9043,35.375,?,0.444,0.6148,1.3847,11.7986,2.1488,0.1821,139.2061,4.6174,0.0332,0.9862,1.1343,1.1502,0,0,1,1.172,1.3481,1.1502,1.1735,86.7372,0.0438,-0.9343,0.3077,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
4.1187,2.2897,1.5132,5.0587,0.19,-0.0072,3.3283,1.8244,6.0739,-1.0616,-3.461,4.2392,2.0589,8.041,-38.2187,6.1659,0.7819,0.8843,4.3461,0.4612,-568.7347,-1.19,0.668,0.0021,-0.0012,-0.5613,0.8294,0.7349,1.7112,0.8861,2.0631,2.3284,0.688,0.5401,2.9283,0.7851,4.2565,5.4215,-0.3794,-0.1514,0.319,0.3991,-0.8407,-2.1062,2.1198,30.4608,0.7742,14.3694,0.3652,0.0254,0.8329,0.6291,1.164,0.7554,1.3975,1.8502,0.1223,9.1801,0.4284,0.8355,0.0972,0.5438,-0.217,-0.3916,-38.75,40.1626,6.3374,46.875,?,-7.3665,18.7412,4.3291,16.25,-3.4068,-12.7443,444.4464,21.0819,59.0625,-1.4609,5.2603,3.0406,0.578,1.4639,0.3006,0.2053,2.143,0.0904,0.0422,3.7313,1.3369,0.3583,0,0,0.1536,2.8846,0.7937,0.2751,0.9421,68.8381,0.0522,-0.8306,0.5098,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
2.4854,1.6456,1.2828,4.0788,0.0182,0.2127,1.0134,1.0067,3.9134,-1.2275,-4.1847,1.6349,1.2786,6.2859,?,5.2397,0.5734,0.7572,3.1545,0.5265,11.6833,-0.5939,0.4743,-0.0508,0.0406,-0.7987,1.2743,1.0033,1.6941,0.7873,1.3295,1.6886,1.6238,1.0065,2.87,0.6199,1.7675,2.8514,-0.0351,-0.012,0.0216,0.3431,-0.6149,-1.7924,2.3647,0,0.6237,0,0.2637,0,1.0423,0.6489,1.293,0.6226,1.2406,1.9927,0.1107,7.5482,0.7698,0.6953,-0.288,0.6354,-0.4396,-0.8504,-31.0312,6.5454,2.5584,33.9375,?,-17.5767,7.6807,2.7714,20.6875,?,5.2358,223.7182,14.9572,46.5625,-0.6704,1.7655,-5.9267,-3.357,0.9231,0.171,0.1853,0.8522,0.0293,0.0343,1.6405,1.8161,1.107,1,0,0,1.6405,0.7289,0.4443,0.8192,62.3381,0.5349,-0.4744,0.4838,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0465,0.0088,0.0938,0.3817,-0.7014,0.0613,0.0136,0.1166,0.5218,-0.5714,0.0174,0.0108,0.104,0.4613,-1.0695,0.186,0.0049,0.0698,0.3425,0.1501,0.759,2.6778,0.2503,3.5282,0.3298,0.0935,0.8042,0.9018,1.3442,1.1213,1.6714,1.4905,0.6468,0.8133,1.8068,1.2574,2.7934,2.2216,0.8292,0.66,-2.6008,0.796,-3.1365,-3.9405,0.6755,1.0064,0.5566,1.4898,0.824,0.5531,0.7314,0.8274,1.1143,1.1312,1.5235,1.3468,0.0016,0.2775,0.1804,-0.2715,0.2969,-0.3726,0.5207,-0.2569,13.3361,0.056,0.2367,0.8,0.9416,-42.219,0.1172,0.3424,42.9198,?,-13.077,0.1232,0.351,13.7881,?,-0.3159,-1.0198,3.2285,0.6912,0.6744,0.9756,0.4778,0.4548,0.9519,-0.3008,-0.9362,3.1128,0,0,1,0.0186,0.058,3.1128,0.9233,68.6322,-0.2372,0.2127,-0.3672,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.061,0.0177,0.1329,0.5369,-0.8928,0.034,0.0115,0.1072,0.4939,-0.7762,-0.0089,0.0078,0.0884,0.4398,-0.817,0.1928,0.0047,0.0688,0.2786,0.1437,1.7927,-6.88,0.3161,-3.8377,0.1763,-0.046,1.24,1.504,1.9325,1.2129,1.5584,1.2849,1.5377,2.262,3.7346,1.471,2.4287,1.651,1.1734,1.2807,-5.4186,1.0914,-4.6178,-4.2309,1.0202,1.172,0.872,1.1487,0.8547,0.744,1.0872,1.2209,1.9274,1.123,1.7729,1.5787,0.0014,0.2837,-0.2105,-0.0721,0.4055,-0.0162,0.0404,-0.0912,7.6421,0.0338,0.184,0.5,0.936,-44.7364,0.0888,0.2979,45.1475,?,-12.1184,0.2818,0.5309,13.1532,?,-0.1708,-0.6306,3.6916,0.6175,0.3465,0.5612,0.3813,0.1201,0.315,-0.1619,-0.5556,3.4324,0,0,1,0.0111,0.038,3.4324,0.9395,64.4969,-0.24,-0.1742,-0.5735,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.5822,0.9033,0.9504,4.1213,-0.0678,-0.8422,1.2635,1.1241,4.8772,-27.5101,-0.496,0.754,0.8683,4.7215,-2.653,1.3816,2.3064,1.5187,5.4859,0.0153,-0.6913,-1.1739,0.4214,1.6982,-0.6096,-0.359,0.8455,1.0945,0.6258,1.2945,0.7402,0.5718,0.7149,1.198,0.3917,1.6757,0.5478,0.3269,0.0556,0.0763,-3.0628,1.3725,-55.0982,-40.1454,22.5623,2.9863,0.6928,0.1324,0.0307,0.232,0.845,0.8729,0.7513,1.033,0.8891,0.8607,0.0223,2.1232,-0.6052,-0.6326,0.8872,0.1922,-0.8675,-0.5721,-23.9118,6.6328,2.5754,31.9,?,-11.0667,5.125,2.2638,12.6,?,34.1,3.409,1.8464,7.6,0.7871,2.1607,-0.7012,-0.3245,1.1376,1.3949,1.2261,1.2942,1.9457,1.5033,2.5317,-1.1352,-0.4484,1,0,0,2.5317,4.1974,1.6579,0.845,69.0784,-0.9736,0.9602,-0.9456,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.0899,26.2641,5.1248,18.1799,-1.1418,-2.5104,2.6683,1.6335,5.484,-10.2019,-1.3835,12.5541,3.5432,16.6228,-1.0304,7.4869,3.196,1.7877,9.7455,0.2319,-1.2308,-2.2333,0.4127,1.8145,-0.3353,-0.1848,3.1374,1.4464,2.8667,0.461,0.9137,1.9819,9.843,2.0921,8.2177,0.2125,0.8349,3.928,1.9405,1.1489,-3.2943,0.5921,-1.6976,-2.8673,17.338,1.0368,0.669,0.0598,0.0386,0.6453,3.3151,1.0937,1.8655,0.3299,0.5627,1.7057,0.0426,11.2372,-0.1881,-0.5222,0.322,-0.4706,-0.1535,-0.1201,-35.8816,23.2462,4.8214,42.0349,?,5.7848,106.5058,10.3202,34.2438,-0.8053,-9.7963,27.7827,5.2709,24.1074,?,-6.2028,3.6628,-0.5905,0.4672,0.9147,1.9579,0.2183,0.8367,3.8335,2.7518,1.7437,0.6336,0,1,0,1.2275,1.7437,1.4205,0.3802,56.3467,0.8388,0.5743,0.9183,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
