@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.1094,0.1381,0.3716,3.5379,-0.5873,-4.9578,1.1479,1.0714,8.7715,?,9.5596,0.2295,0.4791,4.0367,0.6581,10.8139,0.5521,0.743,5.5056,0.5985,-0.0221,0.0114,0.0101,-0.5186,-0.4585,0.884,0.3468,0.7756,0.5001,2.2365,1.4419,0.6447,0.1203,0.6016,0.2501,5.0019,2.0791,0.4157,0.1492,-0.1685,-0.1595,-1.129,-1.0688,0.9467,0,0.1888,0.1625,0,0,0.861,0.4033,0.8764,0.6426,2.173,1.5932,0.7332,0.1088,14.6876,-0.1577,-0.1337,0.0955,-0.2256,-0.8583,0.6885,-13.1436,1.3423,1.1586,15.1062,?,58.9884,1.7641,1.3282,4.6555,0.923,-7.309,57.098,7.5563,25.3113,-1.2233,-0.2228,1.7983,-8.0706,0.8723,0.1533,0.1758,0.7609,0.0235,0.0309,-0.2706,1.0847,-4.0084,0,0,5.3124,3.2448,0.5968,0.1839,0.6149,82.0326,-0.3663,0.3686,-0.8949,?,?,?,?,?,DESTRA_PANTALONI
-0.1832,4.4032,2.0984,14.1107,-0.6505,2.8057,13.1818,3.6307,20.3214,-0.2162,9.7875,8.5148,2.918,25.4055,0.1448,10.9427,10.0563,3.1712,25.5168,0.155,-0.0653,-0.0187,-0.0167,0.2867,0.2564,0.8944,0.578,0.7191,0.6617,1.2442,1.1449,0.9202,0.334,0.5171,0.4379,1.5481,1.3108,0.8467,1.5393,-1.2931,-1.1879,-0.8401,-0.7717,0.9186,0.5117,0.2878,0.2831,0.5625,0.5533,0.9837,0.6944,0.5554,0.553,0.7999,0.7964,0.9956,0.1072,15.0901,0.2113,0.2478,0.3832,0.0426,0.2933,0.9364,-29.6872,53.3002,7.3007,38.6398,?,-5.8369,351.0141,18.7354,52.6199,-0.9446,-18.017,15.5511,3.9435,25.0198,?,5.0861,1.6477,0.324,0.3897,1.8513,4.751,0.1518,3.4274,22.5717,1.5117,1.5444,1.0216,0,1,0,0.7343,1.5444,2.1031,0.3707,65.6884,-0.7234,-0.83,0.9215,?,?,?,?,?,SINISTRA_PANTALONI
0.0767,0.0327,0.1808,1.4241,-2.4262,3.9845,0.1661,0.4076,3.0596,0.5317,9.9987,0.0654,0.2557,1.9018,0.8358,10.7686,0.1589,0.3986,2.9685,0.7762,0.0193,0.0077,0.0071,0.3985,0.37,0.9285,0.4435,0.707,0.4535,1.5941,1.0225,0.6414,0.1967,0.4998,0.2056,2.5411,1.0454,0.4114,-0.2903,-0.1042,-0.098,0.3588,0.3375,0.9405,0.0636,0.0359,0.0313,0.5641,0.4926,0.8734,0.4655,0.7488,0.4797,1.6088,1.0307,0.6407,0.1133,14.1159,-0.9222,-0.935,-0.9522,0.9022,0.9626,0.9849,-41.7611,0.0274,0.1656,42.2989,?,-1.9217,0.0665,0.2579,2.2797,?,-9.663,0.1048,0.3237,10.2585,?,21.7309,4.3218,0.1989,0.6421,0.5115,0.7966,0.4122,0.2616,0.6346,18.5549,4.1233,0.2222,1,1,1,18.5549,4.1233,0.2222,0.4517,53.3458,0.2354,-0.119,0.244,?,?,?,?,?,SINISTRA_PANTALONI
-0.107,3.4106,1.8468,9.0514,-0.8975,-1.1881,8.7345,2.9554,13.4269,-1.6739,9.8825,4.1019,2.0253,12.4927,0.345,10.5271,4.5132,2.1244,13.263,0.3443,0.09,-0.0108,-0.0102,-0.1202,-0.1129,0.9388,0.6249,0.9118,0.8693,1.4592,1.3912,0.9533,0.3905,0.8315,0.7557,2.1294,1.9353,0.9089,0.5093,-0.6506,-0.6148,-1.2773,-1.207,0.945,0.9499,0.2501,0.2358,0.2633,0.2483,0.943,0.6741,0.7245,0.6825,1.0748,1.0124,0.9419,0.1037,13.9439,-0.0429,0.4667,0.5559,0.1835,-0.0146,0.9579,-15.1331,60.906,7.8042,27.7191,-19.0951,10.8954,123.2499,11.1018,29.2206,0.0041,-32.9529,12.5073,3.5366,36.7798,?,-1.3889,0.4592,-0.3306,0.703,2.2067,3.1391,0.4942,4.8696,9.8542,-221.3077,0.7161,-0.0032,0.047,0,0,0.9486,0.7537,0.7945,0.3944,59.1225,0.4969,-0.0113,0.8543,?,?,?,?,?,SINISTRA_PANTALONI
0.0582,0.0086,0.0925,0.6744,-0.1388,6.4489,0.0579,0.2406,1.8408,0.7704,9.9029,0.0136,0.1167,0.9992,0.9059,11.8192,0.045,0.2121,1.8472,0.8613,0.009,0.0059,0.0049,0.6512,0.5456,0.8379,0.3847,0.7928,0.4364,2.0609,1.1344,0.5505,0.148,0.6286,0.1905,4.2473,1.2869,0.303,-0.0133,-0.0085,-0.0072,0.6417,0.5382,0.8387,0.0739,0.0557,0.0445,0.7546,0.6018,0.7974,0.3663,0.6749,0.3651,1.8423,0.9966,0.5409,0.1231,16.4281,0.7961,0.5383,0.7584,0.6349,0.9325,0.8722,-35.6875,0.0782,0.2797,36.5997,?,-7.3837,0.1448,0.3805,7.8598,?,23.6762,0.088,0.2967,1.1993,0.9509,4.8333,-1.5073,-0.3119,0.7349,0.9426,1.2825,0.5401,0.8884,1.6448,4.6566,-1.5763,-0.3385,1,0,0,4.6566,30.5165,6.5534,0.4527,66.7474,-0.7944,-0.1236,-0.0012,?,?,?,?,?,SINISTRA_PANTALONI
-0.1065,0.0033,0.0574,0.3311,-7.5451,8.2502,0.0042,0.0647,0.2913,0.9654,9.9702,0.0021,0.046,0.2613,0.9741,12.9418,0.0036,0.0599,0.309,0.9764,-0.0129,-0.0107,-0.0082,0.8275,0.6375,0.7704,0.8866,1.2481,0.9587,1.4077,1.0814,0.7682,0.786,1.5576,0.9191,1.9817,1.1694,0.5901,-0.036,-0.0297,-0.0229,0.8249,0.6358,0.7708,0.0046,0.0038,0.003,0.8324,0.6431,0.7725,1.1367,1.267,1.0714,1.1146,0.9426,0.8456,0.1362,18.3282,0.4105,-0.2234,0.1425,0.2178,0.8031,0.7426,-24.8228,0.0561,0.237,25.3189,?,-27.8972,0.0171,0.1307,28.2593,?,18.8323,0.0432,0.2079,0.9003,0.9533,0.8898,-1.3181,-1.4813,1.8131,1.1399,0.6287,3.2875,1.2994,0.3953,0.896,-1.3791,-1.5392,1,0,0,0.896,28.1237,31.3898,0.4402,71.5523,-0.0828,-0.3854,0.173,?,?,?,?,?,SINISTRA_PANTALONI
-0.5126,1.534,1.2386,7.0004,-1.2202,2.5701,3.4691,1.8626,9.0981,-0.3078,9.3496,1.5227,1.234,6.7009,0.4859,9.9612,1.5831,1.2582,6.5772,0.5099,-0.1995,-0.0548,-0.0515,0.2749,0.258,0.9386,0.665,1.0037,0.9844,1.5094,1.4803,0.9807,0.4422,1.0075,0.969,2.2783,2.1913,0.9618,1.7969,-0.6075,-0.5623,-0.3381,-0.313,0.9256,0.4532,0.2419,0.235,0.5338,0.5184,0.9713,0.7694,1.0447,1.0643,1.3577,1.3833,1.0188,0.1116,13.1241,0.4795,0.5776,0.5427,0.0631,0.2887,0.9346,-1.4555,287.1498,16.9455,51.5,-0.4406,-7.4698,6.3287,2.5157,12.875,?,-25.5833,27.1903,5.2144,31.125,?,0.1948,0.0569,0.292,6.7359,3.2497,0.4824,45.3724,10.5607,0.2328,1.2233,0.506,0.4137,0,0,1,4,1.6546,0.4137,0.3068,47.9698,-0.7136,0.6779,-0.1546,?,?,?,?,?,SINISTRA_PANTALONI
0.1689,12.4306,3.5257,25.395,-1.7393,1.2715,6.9018,2.6271,16.6351,-0.6011,9.5261,16.2229,4.0278,44.3412,-0.7794,10.7402,12.594,3.5488,26.2772,0.1432,0.1328,0.0177,0.0157,0.1335,0.1184,0.887,1.342,0.8753,0.9935,0.6523,0.7403,1.135,1.8011,0.7662,0.987,0.4254,0.548,1.2881,2.5818,0.8302,-3.6701,0.3216,-1.4215,-4.4207,0.8923,0.372,0.3023,0.4169,0.3387,0.8125,1.5266,0.5727,0.9664,0.3752,0.6331,1.6874,0.1001,14.405,-0.8916,-0.5474,-0.4791,0.4212,0.3408,0.3882,-41.3823,203.5452,14.2669,56.6986,?,-21.1767,25.3997,5.0398,28.1387,?,35.9999,159.7029,12.6374,37.8006,0.3492,1.9541,-1.1495,-0.5882,2.8308,1.1289,0.3988,8.0137,1.2745,0.159,2.015,-2.7959,-1.3876,1,0,0,2.015,1.4999,0.7444,0.6125,98.5588,-0.3247,0.9943,-0.349,?,?,?,?,?,SINISTRA_PANTALONI
-0.1036,0.0149,0.1219,0.6079,-2.605,13.4697,0.0233,0.1528,0.7426,0.9462,9.8466,0.0118,0.1088,0.5097,0.9493,16.6858,0.0333,0.1825,0.8942,0.9477,-0.0077,-0.0105,-0.0062,1.3679,0.8073,0.5901,0.7978,1.1198,0.6677,1.4036,0.8369,0.5963,0.6365,1.2539,0.4458,1.97,0.7004,0.3555,-0.0336,-0.046,-0.0271,1.3685,0.8074,0.59,0.0122,0.0168,0.0099,1.373,0.8086,0.5889,0.8186,1.1927,0.6798,1.457,0.8305,0.57,0.1775,23.444,0.0682,-0.0058,0.0391,0.8829,0.9877,0.9447,-8.5242,0.3599,0.5999,9.4193,?,-53.6865,0.0785,0.2802,54.1199,?,12.1824,0.155,0.3937,1.4999,0.8837,0.1588,-0.6997,-4.4069,2.1406,1.5237,0.7118,4.5822,2.3217,0.5067,0.174,-0.8263,-4.7474,1,0,0,0.174,6.2798,36.0814,0.5926,74.3931,-0.7421,-0.6947,0.5222,?,?,?,?,?,SINISTRA_PANTALONI
-0.1275,0.005,0.0707,0.3722,-8.4747,11.8323,0.0108,0.1039,0.4972,0.9589,9.9112,0.0077,0.0876,0.4174,0.9589,15.4356,0.0173,0.1317,0.6467,0.9591,-0.0108,-0.0129,-0.0083,1.1938,0.7666,0.6421,0.6802,0.8062,0.5365,1.1852,0.7888,0.6655,0.4627,0.65,0.2879,1.4047,0.6222,0.4429,-0.0287,-0.0342,-0.022,1.1924,0.7662,0.6426,0.0032,0.0039,0.0025,1.1923,0.7663,0.6427,0.7486,0.8916,0.5756,1.1911,0.7689,0.6455,0.1625,21.872,0.1417,-0.2558,-0.0283,0.8741,0.9793,0.9585,-19.1783,0.0431,0.2075,19.6198,?,-49.7921,0.0405,0.2012,50.2197,?,16.8063,0.0313,0.1768,0.6592,0.9614,0.3852,-1.1411,-2.9627,1.0317,1.1739,1.1379,1.0644,1.3781,1.2947,0.3907,-1.1934,-3.0548,1,0,0,0.3907,29.7639,76.1852,0.5889,85.7767,0.2675,0.0225,0.4445,?,?,?,?,?,SINISTRA_PANTALONI
0.2869,9.6003,3.0984,18.0425,-1.31,-6.9834,17.7467,4.2127,18.7402,-7.2358,9.6922,9.3547,3.0585,16.057,0.0894,12.835,14.7548,3.8412,17.9751,0.1833,-0.0411,0.0296,0.0224,-0.7205,-0.5441,0.7551,0.7355,1.013,0.8066,1.3773,1.0967,0.7962,0.541,1.0262,0.6507,1.8971,1.2028,0.634,0.6214,-6.4929,-2.5358,-10.448,-4.0805,0.3906,3.4325,0.443,0.3549,0.129,0.1034,0.8011,0.9628,1.1237,1.0037,1.1671,1.0426,0.8933,0.1232,18.9777,-0.4278,-0.5935,-0.1675,-0.1978,-0.6772,0.7842,21.8731,45.1346,6.7182,23.0576,0.3027,24.9458,13.1068,3.6203,10.8658,0.6359,9.7079,5.8655,2.4219,8.1055,0.4205,0.8768,2.2531,2.5696,1.8557,2.774,1.4948,3.4436,7.6949,2.2346,0.5274,1.7014,3.2262,1.108,2.3639,2.1335,2.122,2.8447,1.3405,0.3564,56.5268,-0.9544,0.1749,-0.3138,?,?,?,?,?,SINISTRA_PANTALONI
0.6354,9.7977,3.1301,17.4503,-0.4083,2.0377,11.0098,3.3181,16.4349,-0.462,10.164,9.0519,3.0086,15.0166,0.2015,11.3288,9.381,3.0628,14.1286,0.268,0.3118,0.0625,0.0561,0.2005,0.1799,0.8972,0.9433,1.0404,1.022,1.1029,1.0833,0.9823,0.8899,1.0824,1.0444,1.2163,1.1736,0.9649,0.9742,-1.3355,-0.978,-1.3708,-1.0038,0.7323,1.1022,0.6589,0.6419,0.5978,0.5824,0.9742,1.0618,1.1621,1.2351,1.0945,1.1632,1.0629,0.1117,15.7298,0.4109,0.2696,0.4862,0.1381,0.3703,0.897,-12.8876,14.0859,3.7531,20.7596,?,-2.1716,160.7453,12.6785,37.9776,-2.2463,-30.1914,23.849,4.8835,34.3185,?,5.9345,0.4269,0.0719,0.296,0.7685,2.5962,0.0876,0.5906,6.7401,0.79,0.6049,0.7657,0,1,0,0.5466,0.6049,1.1066,0.3538,54.4551,0.7513,-0.6516,-0.8917,?,?,?,?,?,SINISTRA_PANTALONI
-0.0454,15.0102,3.8743,24.3815,-1.0735,0.9436,22.773,4.7721,30.0589,-0.4185,10.0285,9.8428,3.1373,16.8333,0.0761,11.5957,14.6278,3.8246,21.1588,0.2129,-0.0482,-0.0045,-0.0039,0.0941,0.0814,0.8648,0.8119,1.2349,1.013,1.5211,1.2477,0.8203,0.6591,1.525,1.0261,2.3137,1.5568,0.6729,1.4233,-9.1004,-2.2057,-6.3939,-1.5497,0.2424,0.5549,0.6454,0.4374,1.163,0.7883,0.6778,0.8111,1.4484,1.1523,1.7857,1.4206,0.7956,0.1083,16.4966,-0.1956,0.3302,0.0558,0.3735,0.7268,0.7886,-7.5359,6.5096,2.5514,11.3388,?,2.6311,38.1155,6.1738,28.0182,-3.3646,-34.4108,4.4359,2.1062,35.939,?,-2.8642,0.219,-0.0765,0.4133,1.2114,2.9313,0.1708,1.4675,8.5925,0.525,0.3155,0.601,0,1,0,0.4047,0.3155,0.7796,0.3798,47.7311,-0.228,-0.0592,-0.9225,?,?,?,?,?,SINISTRA_PANTALONI
0.3843,3.486,1.8671,9.8476,-1.0979,10.318,14.0639,3.7502,16.3315,0.1855,9.6049,8.1774,2.8596,14.0584,0.2285,14.2817,20.6227,4.5412,20.1973,0.2405,0.0372,0.04,0.0269,1.0742,0.7225,0.6725,0.4979,0.6529,0.4111,1.3114,0.8258,0.6297,0.2479,0.4263,0.169,1.7199,0.682,0.3965,-1.386,-1.2377,-0.8056,0.893,0.5812,0.6509,0.2341,0.2576,0.1765,1.1003,0.7539,0.6852,0.603,0.7005,0.4876,1.1617,0.8086,0.6961,0.1516,21.4347,-0.4743,-0.0471,-0.2953,0.8751,0.975,0.9585,-4.2599,4.8143,2.1942,9.9594,?,-29.9788,1.6949,1.3019,34.1995,?,-16.3205,2.8727,1.6949,18.7195,?,0.1421,0.261,1.8369,1.6854,1.2946,0.7681,2.8406,1.6759,0.59,0.2912,0.532,1.8269,1,1,1,0.2912,0.532,1.8269,0.3699,50.5592,-0.5972,-0.1283,-0.6056,?,?,?,?,?,SINISTRA_PANTALONI
-0.1167,0.0067,0.0819,0.4004,-3.6224,7.2914,0.0186,0.1362,0.7092,0.9087,10.0158,0.0056,0.0751,0.3961,0.9614,12.39,0.014,0.1185,0.6228,0.9513,-0.016,-0.0116,-0.0094,0.728,0.5885,0.8084,0.6014,1.0912,0.6913,1.8145,1.1495,0.6335,0.3617,1.1907,0.4779,3.2925,1.3214,0.4014,-0.0445,-0.0318,-0.0258,0.7154,0.5801,0.811,0.0112,0.0084,0.0068,0.7569,0.6073,0.8024,0.5646,1.0109,0.643,1.7904,1.1388,0.636,0.1392,17.4292,-0.716,-0.1278,-0.5569,0.3849,0.8794,0.7768,-24.8257,0.0652,0.2554,25.1999,?,-24.9439,0.0628,0.2506,25.3799,?,-12.0828,0.0954,0.3088,12.7197,?,0.9953,2.0546,2.0644,1.0194,0.8272,0.8114,1.0391,0.6842,0.6584,0.9929,1.9812,1.9953,1,1,1,0.9929,1.9812,1.9953,0.4181,61.8523,-0.1392,0.3509,0.2508,?,?,?,?,?,SINISTRA_PANTALONI
-0.0358,0.01,0.0999,0.579,-2.1245,7.4278,0.0209,0.1445,0.5803,0.9248,9.9895,0.0157,0.1255,0.69,0.9335,12.4492,0.0284,0.1685,0.843,0.9347,-0.0048,-0.0036,-0.0029,0.7436,0.5966,0.8024,0.691,0.7961,0.5927,1.1522,0.8578,0.7445,0.4774,0.6338,0.3513,1.3275,0.7358,0.5543,-0.0551,-0.0406,-0.0326,0.7369,0.5916,0.8028,0.024,0.0179,0.0144,0.7438,0.5979,0.8038,0.9979,0.8391,0.6869,0.8409,0.6883,0.8185,0.131,17.4965,-0.6325,-0.0079,-0.3324,0.6205,0.8851,0.9134,-25.3939,0.0436,0.2087,25.679,?,-26.4188,0.0442,0.2102,26.8188,?,-8.7604,0.0703,0.2651,9.2987,?,0.9612,2.8987,3.0157,0.9929,0.7873,0.7929,0.9858,0.6198,0.6287,0.9575,2.7616,2.8841,1,1,1,0.9575,2.7616,2.8841,0.3966,60.573,-0.2198,-0.0292,-0.3116,?,?,?,?,?,SINISTRA_PANTALONI
-0.0337,0.0133,0.1151,0.7551,-1.7984,8.5938,0.0336,0.1832,0.9579,0.8949,9.9638,0.014,0.1182,0.6186,0.94,13.1591,0.0304,0.1745,0.8245,0.9393,-0.0039,-0.0034,-0.0026,0.8625,0.6531,0.7572,0.6283,0.9744,0.6598,1.5507,1.05,0.6771,0.3948,0.9494,0.4353,2.4046,1.1026,0.4585,-0.0595,-0.05,-0.038,0.8413,0.6393,0.7599,0.0296,0.0262,0.0199,0.8837,0.671,0.7593,0.7883,1.2207,0.9159,1.5484,1.1618,0.7503,0.1415,18.648,-0.5677,0.2354,-0.269,0.3778,0.8791,0.7697,-21.7062,0.2844,0.5333,22.6196,?,-29.116,0.1033,0.3215,29.7592,?,-9.6064,0.0145,0.1204,9.8999,?,0.7455,2.2596,3.0309,1.6588,4.4296,2.6703,2.7517,19.6216,7.1307,0.7601,2.2848,3.006,1,1,1,0.7601,2.2848,3.006,0.4039,60.4286,-0.5686,-0.2638,-0.0371,?,?,?,?,?,SINISTRA_PANTALONI
