@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.30639398,8.072797,2.8412669,19.132504,-0.526455,-0.4298833,42.014336,6.481847,34.899406,-1.5455971,0.33596575,27.284678,5.2234735,27.534594,-1.1182685,7.597381,20.043127,4.476955,24.274588,0.012503858,0.71273756,-0.9119798,-0.040328894,-1.279545,-0.05658309,0.04422126,0.43834218,0.54394203,0.6346427,1.2409073,1.4478248,1.166747,0.19214386,0.2958729,0.40277132,1.539851,2.0961967,1.3612984,0.31140417,0.45394716,-21.467852,1.4577427,-68.93887,-47.29152,0.9142384,0.96425116,0.509884,1.0547043,0.55771446,0.52878755,0.5482186,0.6948533,0.7881701,1.2674749,1.4376931,1.134297,0.0031286974,11.485756,-0.4079255,0.009199291,-0.7157265,TASCA_DESTRA_DAVANTI_PANTALONI
-0.47619706,9.64938,3.1063452,17.089638,-0.9441608,-1.1511205,67.96386,8.2440195,42.16449,-1.5214914,0.39275098,35.553673,5.96269,30.263466,-0.9664395,9.399411,26.524067,5.150152,26.087149,0.045482397,0.41368133,-1.2124656,-0.050662436,-2.930917,-0.1224673,0.041784637,0.37679982,0.5209637,0.603156,1.3826008,1.6007332,1.1577697,0.1419781,0.27140316,0.36379713,1.9115847,2.562347,1.3404306,0.3262029,0.5579996,-6.6766815,1.7105907,-20.46788,-11.965387,0.5256677,0.57116634,0.3216311,1.0865539,0.61185247,0.56311285,0.40530878,0.5646953,0.65509796,1.3932472,1.6162935,1.1600909,0.0065308795,14.079637,-0.3278882,0.09980882,-0.67022395,TASCA_DESTRA_DAVANTI_PANTALONI
-0.12051772,6.467482,2.5431244,13.185993,-1.6847233,-0.21072659,46.261566,6.8015857,43.74819,-1.3023051,-0.17524864,30.77932,5.547911,22.775501,-0.8776004,7.7409716,23.675335,4.865731,25.335808,0.06186518,0.57191515,0.6876956,-0.015568811,1.2024435,-0.02722224,-0.022639101,0.3739017,0.45839316,0.5226603,1.2259723,1.3978549,1.140201,0.13980249,0.21012427,0.27317384,1.5030081,1.9539983,1.3000585,0.33437356,0.77728504,-4.9525185,2.3246007,-14.811335,-6.3715606,0.25847355,0.40490073,0.18186279,1.5665073,0.7036031,0.44915402,0.3014066,0.5789551,0.5204489,1.9208443,1.7267337,0.89894515,0.0014970162,11.729217,-0.1330244,-0.16487822,0.78780586,TASCA_DESTRA_DAVANTI_PANTALONI
0.48313197,12.410619,3.5228708,17.538586,-0.66774285,1.0892844,78.05818,8.835054,47.039337,-1.0498729,-0.37612945,36.695248,6.05766,24.666286,-0.9019683,10.056857,27.585176,5.252159,27.125916,0.02974628,0.4435315,-1.2844832,0.048040055,-2.896036,0.10831261,-0.037400298,0.39873788,0.5815564,0.67074716,1.4584929,1.6821756,1.1533657,0.1589919,0.33820778,0.44990173,2.1272013,2.8297148,1.3302524,0.29147664,0.60032016,-8.443898,2.0595825,-28.969383,-14.065659,0.45828035,0.8108957,0.37615463,1.7694315,0.8207959,0.4638755,0.37284935,0.7110347,0.646562,1.9070295,1.7341106,0.9093255,0.0062478604,15.3078575,0.2964222,0.2490345,0.86083674,TASCA_DESTRA_DAVANTI_PANTALONI
-0.10385291,15.8786745,3.9848053,31.58633,-0.82936615,0.7694425,42.788807,6.5413156,39.88644,-1.8492604,0.17049238,32.314198,5.684558,28.63411,-0.8483137,8.372305,21.518078,4.638758,26.07614,0.028361984,-0.13497163,-0.6091352,-0.012404339,4.513061,0.09190331,0.020363852,0.6091749,0.70098776,0.85902417,1.1507167,1.4101437,1.2254483,0.3710941,0.49138385,0.73792255,1.3241488,1.9885051,1.5017233,0.55316365,1.0896333,-18.813492,1.969821,-34.010715,-17.265892,1.2334042,1.1145269,0.64336836,0.9036186,0.5216201,0.577257,0.7919065,1.1031015,1.2113116,1.3929695,1.5296144,1.0980963,0.0039745905,12.279583,0.17064823,0.15778711,-0.52340716,TASCA_DESTRA_DAVANTI_PANTALONI
-0.25026786,10.560265,3.249656,24.09562,-0.88051647,0.36659026,64.22519,8.014062,46.142647,-1.2368834,0.030776538,39.07647,6.251117,29.03421,-1.0795125,9.307971,27.421516,5.2365556,26.251774,0.049321715,-0.682691,-8.131774,-0.026887478,11.911355,0.03938455,0.0033064713,0.40549424,0.51985204,0.62057126,1.2820207,1.5304071,1.193746,0.1644256,0.27024612,0.3851087,1.6435771,2.3421457,1.4250295,0.44219163,0.7485525,-8.283906,1.6928238,-18.733747,-11.066566,0.6211576,0.9177248,0.46401912,1.4774429,0.74702317,0.505619,0.52219844,0.82990444,0.91786635,1.5892509,1.7576964,1.1059904,0.002224689,13.701358,-0.14420955,0.0847767,-0.6679026,TASCA_DESTRA_DAVANTI_PANTALONI
0.51028144,2.4420145,1.5626947,10.325883,-0.58853024,0.5019895,6.568072,2.562825,20.598171,-1.2149323,0.653316,4.771319,2.184335,15.493574,-0.63750696,2.9285717,6.14408,2.4787254,14.679501,0.0044598854,1.0165182,0.78106374,0.17424242,0.7683716,0.17141102,0.2230835,0.60975474,0.7154098,0.6304428,1.1732746,1.0339285,0.88123316,0.3718008,0.5118112,0.3974581,1.3765737,1.0690081,0.77657175,0.3385947,0.6342305,-58.173374,1.8731258,-171.80827,-91.72276,0.69897795,0.6870103,0.44083816,0.9828783,0.6306896,0.6416762,0.50130093,0.6664623,0.70342195,1.3294654,1.4031929,1.0554565,0.004845623,4.457702,0.20197593,0.36224434,-0.44838607,TASCA_DESTRA_DAVANTI_PANTALONI
-0.058645904,0.6975436,0.8351908,7.1589813,-1.8659902,-0.05884677,4.561278,2.1357148,19.552546,-1.384284,0.11147043,1.567991,1.2521945,8.794269,-0.62042665,1.9705211,2.9631948,1.7213932,11.4241295,0.0063311094,0.9965866,-0.5261118,-0.029761622,-0.52791375,-0.029863559,0.05656901,0.39105913,0.66698164,0.48518303,1.7055775,1.2406896,0.7274308,0.15292723,0.44486454,0.23540255,2.908995,1.5393108,0.52915555,0.4105966,1.3842835,-64.036064,3.3713956,-155.95859,-46.259354,0.30460092,0.46026313,0.21726768,1.5110365,0.7132863,0.47205102,0.36614063,0.8140508,0.62665445,2.223328,1.7115129,0.7697977,3.6779093E-4,3.0133028,-0.1495986,-0.07292217,-0.8803243,TASCA_DESTRA_DAVANTI_PANTALONI
-0.12007378,8.774626,2.9621994,18.381094,-1.2072877,-0.9903933,28.778357,5.3645463,32.555347,-1.5954382,0.27948576,16.780338,4.096381,21.864971,-0.87260085,6.480034,13.41586,3.6627667,22.65289,0.033638105,0.121238485,-0.42962396,-0.018529808,-3.543627,-0.15283766,0.043130293,0.55218077,0.72312593,0.80873275,1.3095818,1.464616,1.1183844,0.30490366,0.52291113,0.6540487,1.7150046,2.1450996,1.2507837,0.50237906,0.98674256,-12.749931,1.9641393,-25.379105,-12.921234,0.6638971,0.71319574,0.35524553,1.0742564,0.5350912,0.49810383,0.5646106,0.84066397,0.81142384,1.4889271,1.4371389,0.96521777,0.0026771433,9.674923,-0.2908641,-0.018849352,-0.58575183,TASCA_DESTRA_DAVANTI_PANTALONI
0.09643256,10.250751,3.2016792,24.003586,-1.4169095,-0.84057134,33.209293,5.7627506,34.666008,-0.95903146,-0.10223022,25.51497,5.0512347,28.058254,-0.80993724,7.226885,17.473475,4.1801286,20.756498,0.036075797,-0.11472263,-0.9432882,0.013343586,8.222337,-0.116311714,-0.014145821,0.55558175,0.6338409,0.7659284,1.1408598,1.3786061,1.2083921,0.30867115,0.40175435,0.5866464,1.3015611,1.9005547,1.4602116,0.8292063,1.1207515,-18.114681,1.3515955,-21.845808,-16.162977,0.5612461,0.6406467,0.46121618,1.141472,0.82177174,0.7199228,0.6924243,0.85549104,1.1564372,1.2355013,1.670128,1.3517817,0.002272636,10.695736,-0.12390628,0.28173655,-0.46249363,TASCA_DESTRA_DAVANTI_PANTALONI
