@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.2903878,6.6793284,2.5844398,13.036501,-0.93315667,0.04348443,30.542322,5.5265107,31.07957,-1.5221362,0.63543475,19.229412,4.385135,19.13371,-0.47197875,6.7455297,11.438854,3.3821375,19.99527,0.067057714,-6.677972,-0.45699075,-0.043048926,0.06843257,0.006446407,0.094200864,0.46764404,0.58936375,0.7641439,1.2602829,1.6340289,1.2965573,0.21869092,0.34734958,0.5839159,1.5883129,2.6700509,1.681061,0.33549693,1.025719,-4.3785195,3.0573127,-13.050849,-4.268732,0.5472522,0.5187956,0.31464547,0.948001,0.57495517,0.6064921,0.41945562,0.68133676,0.65197927,1.6243358,1.5543462,0.95691186,0.0069999523,10.215809,-0.5916938,0.117467165,-0.57232136,TASCA_DESTRA_DAVANTI_PANTALONI
-0.49398094,5.868117,2.4224195,13.037931,-0.7780629,-0.60927683,54.40129,7.375723,36.218964,-2.3609152,0.5319559,26.682968,5.165556,25.405502,-1.4122163,8.263678,19.562233,4.422921,26.087149,0.045482397,0.810766,-0.9286126,-0.059777375,-1.1453521,-0.0737295,0.06437278,0.3284315,0.4689562,0.54769677,1.4278662,1.6676135,1.1679059,0.10786723,0.21991995,0.29997173,2.0388021,2.7809346,1.3640043,0.22424223,0.38358667,-4.5897627,1.7105907,-20.46788,-11.965387,0.68042946,0.69622564,0.2682989,1.023215,0.39430818,0.385362,0.35997528,0.5131932,0.4997837,1.4256346,1.3883834,0.9738704,0.009477408,12.28101,-0.4046914,0.04442664,-0.66697663,TASCA_DESTRA_DAVANTI_PANTALONI
-0.07200267,3.5354874,1.8802892,8.017651,-1.0877564,-0.41495496,15.672921,3.958904,22.45229,-1.172397,0.06693778,24.763802,4.976324,18.25248,-0.7281924,5.993772,8.228754,2.8685806,12.045785,0.12180661,0.17351924,-1.0756656,-0.012012915,-6.1991143,-0.06923102,0.011167889,0.47495195,0.37784702,0.6554772,0.79554784,1.3800917,1.7347687,0.22557935,0.14276837,0.4296504,0.6328964,1.9046531,3.009423,0.34474885,0.5431541,-2.5002487,1.5755067,-7.252377,-4.6032033,0.37157446,0.36361143,0.27997702,0.9785695,0.7534883,0.76998955,0.35709724,0.43926364,0.66559803,1.2300953,1.8639126,1.5152587,0.0042644185,8.984804,0.06582591,-0.029487554,0.6959492,TASCA_DESTRA_DAVANTI_PANTALONI
0.6154534,15.755041,3.9692621,17.538586,-0.66774285,1.6136757,74.495995,8.631106,36.222816,-0.57851213,-0.14239165,33.701366,5.805288,22.071255,-0.70187044,10.235145,22.197294,4.7114005,24.093874,0.03336474,0.38139844,-4.322258,0.060131386,-11.332657,0.15766028,-0.013912031,0.4598787,0.6837322,0.8424803,1.4867663,1.831962,1.2321788,0.21148843,0.4674897,0.70977306,2.210474,3.3560846,1.5182647,0.5289663,0.77146685,-8.443898,1.4584424,-15.963018,-10.9452505,0.45828035,0.8108957,0.42191163,1.7694315,0.9206409,0.52030325,0.48418614,0.79463476,0.72792715,1.6411761,1.5034035,0.9160526,0.017329188,15.564747,0.41935408,0.26649567,0.84138566,TASCA_DESTRA_DAVANTI_PANTALONI
0.17495742,6.5199223,2.5534139,14.131617,-0.99292207,1.1077117,28.15848,5.3064566,31.98311,-2.5568132,0.5816113,23.81455,4.8800154,22.246662,-1.0161903,6.917321,12.23953,3.498504,25.139769,0.029387327,0.15794492,0.30081505,0.025292655,1.9045568,0.16013592,0.08408042,0.48119,0.5232389,0.7298588,1.0873852,1.5167788,1.3948864,0.23154382,0.27377895,0.53269386,1.1824065,2.3006177,1.945708,0.30623728,0.6279258,-9.24999,2.0504553,-30.205305,-14.731024,0.78857297,0.64264065,0.2737702,0.8149413,0.3471717,0.42600825,0.44184622,0.6352241,0.562122,1.4376588,1.2722118,0.8849191,0.012632921,10.065218,0.18484995,0.08899397,-0.28449434,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2803797,3.2026894,1.789606,9.78794,-1.4036927,0.645777,33.926888,5.8246794,37.057888,-2.2103274,0.5984731,25.857933,5.0850697,19.526756,-0.7805303,7.207082,11.89928,3.4495332,24.5606,0.052539438,-0.4341742,-0.46849176,-0.038903363,1.079041,0.08960312,0.08303958,0.3072454,0.35193342,0.51879656,1.1454473,1.6885413,1.4741327,0.09439974,0.12385713,0.26914987,1.3120495,2.8511715,2.173067,0.224025,0.66775,-4.1968274,2.9806943,-18.733747,-6.285028,0.35276136,0.3713057,0.15708493,1.052569,0.44530082,0.4230609,0.26412567,0.50125784,0.39852202,1.8978006,1.5088348,0.79504395,0.009240188,10.32717,-0.11746081,0.0940138,-0.4245013,TASCA_DESTRA_DAVANTI_PANTALONI
1.0271583,3.224063,1.7955676,9.000992,-0.38470945,0.93407685,5.4069347,2.3252816,15.793127,-0.6982434,1.0043371,5.0607853,2.249619,12.495929,-0.9331455,3.2618952,5.9880714,2.4470537,11.436356,0.048875153,1.0996507,1.0227226,0.31489617,0.93004316,0.28636017,0.30789986,0.7721936,0.7981652,0.73376715,1.0336335,0.9502373,0.9193174,0.59628296,0.63706774,0.53841424,1.0683984,0.90295094,0.84514445,0.38511422,0.41458273,-4.2552624,1.0765189,-11.049352,-10.263964,0.69897795,1.0056057,0.5406069,1.43868,0.7734248,0.53759336,0.569931,0.72031397,0.7870507,1.2638618,1.3809581,1.0926496,0.01713548,5.0408716,0.39164615,0.4405493,-0.11122359,TASCA_DESTRA_DAVANTI_PANTALONI
-0.063026085,0.9432903,0.97123134,6.4563937,-2.57779,0.018063357,5.966258,2.4425924,16.10052,-0.9633358,0.11322996,2.0908353,1.4459721,8.20476,-0.511804,2.3883045,3.313508,1.8203044,9.442369,0.02390389,-3.489168,-0.55662024,-0.026389468,0.15952808,0.0075632557,0.047410186,0.39762318,0.67168057,0.5335544,1.6892389,1.3418593,0.7943573,0.15810417,0.45115474,0.28468025,2.8535285,1.8005866,0.63100356,0.5888432,1.6747448,-20.117115,2.844127,-34.163788,-12.012048,0.2200543,0.33251005,0.18654636,1.5110365,0.8477288,0.56102467,0.4010053,0.7869083,0.6837684,1.9623389,1.7051355,0.86893016,0.0013772829,3.6482046,-0.20172037,-0.007395406,-0.90000033,TASCA_DESTRA_DAVANTI_PANTALONI
0.046908148,8.533067,2.9211414,15.430053,-0.85291284,-1.4846665,31.470938,5.609896,28.174868,-2.1725016,0.87451315,12.76789,3.5732183,21.864971,-0.87260085,6.273091,16.391422,4.048632,22.031366,0.036927562,-0.031595074,0.053639155,0.007477677,-1.6977062,-0.23667224,0.13940705,0.5207122,0.8175099,0.72151315,1.5699842,1.3856275,0.8825742,0.27114117,0.6683224,0.52058125,2.4648504,1.9199638,0.7789373,0.36812636,0.6971043,-8.40783,1.8936548,-22.839521,-12.06108,0.9376751,0.71319574,0.36402395,0.76060003,0.38821968,0.5104124,0.5476531,0.70569736,0.7003675,1.2885847,1.2788525,0.9924474,0.017770302,9.390698,-0.5195968,-0.011834989,-0.55107594,TASCA_DESTRA_DAVANTI_PANTALONI
0.2150125,5.705145,2.3885446,13.578344,-0.5440501,-0.4975651,27.584286,5.2520742,24.794296,-1.9007561,-0.12567331,15.927351,3.9909086,14.85548,-0.8037398,6.267149,10.249209,3.2014387,15.764164,0.07160594,-0.4321294,-1.7108845,0.034307867,3.9591947,-0.079392575,-0.020052709,0.45478117,0.59849644,0.74608475,1.3160096,1.6405356,1.2465985,0.20682591,0.358198,0.5566424,1.7318816,2.6913574,1.5540078,0.29448107,0.7227632,-3.9349267,2.4543622,-13.362241,-5.444282,1.0288329,1.0677574,0.51790106,1.0378336,0.5033869,0.48503628,0.54763985,0.9140293,0.8613425,1.6690336,1.5728266,0.94235766,0.0059192847,9.298207,-0.1726796,0.08355602,-0.45942703,TASCA_DESTRA_DAVANTI_PANTALONI
