@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.1802,0.8525,0.9233,4.0937,-0.3917,7.5708,2.7679,1.6637,6.9704,0.4026,10.2083,2.7584,1.6608,7.4819,0.4982,12.797,4.1728,2.0427,7.981,0.5485,0.0238,0.0177,0.0141,0.7416,0.5916,0.7977,0.555,0.5559,0.452,1.0017,0.8144,0.813,0.308,0.3091,0.2043,1.0034,0.6633,0.661,-0.2452,-0.1551,-0.1188,0.6325,0.4845,0.766,0.2521,0.1973,0.1664,0.7826,0.6601,0.8434,0.5873,0.5472,0.5129,0.9316,0.8734,0.9375,0.0889,18.4726,0.5963,0.1125,0.3811,0.4921,0.8157,0.9038,-0.0604,0.0839,0.2897,1.0606,-0.8845,-0.003,0.0887,0.2979,0.9741,-0.866,0.0558,0.0701,0.2647,1.2753,-1.9065,19.9201,-1.0819,-0.0543,0.9723,1.0942,1.1254,0.9454,1.1974,1.2665,1.1012,0.5951,0.5404,1.0781,1.2827,1.1898,1.0888,0.8317,0.7638,0.0006,0.7472,0.6799,-0.2875,-0.3717,-36.4079,3.3406,1.8277,39.119,?,-10.2932,0.8962,0.9467,13.4399,?,34.5006,3.3324,1.8255,5.2795,0.8576,3.5371,-1.0553,-0.2983,1.9307,1.0012,0.5186,3.7275,1.0025,0.2689,2.9106,-1.2302,-0.4226,1,0,0,2.9106,7.4095,2.5457,0.3581,81.2017,0.2334,0.9265,-0.0314,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.1245,7.1677,2.6773,15.3435,-0.9551,2.8994,18.9006,4.3475,22.0968,-0.595,9.9807,5.4941,2.3439,13.9331,0.262,11.4549,8.3832,2.8954,16.1495,0.2633,-0.043,-0.0125,-0.0109,0.2905,0.2531,0.8713,0.6158,1.1422,0.9247,1.8548,1.5015,0.8095,0.3792,1.3046,0.855,3.4402,2.2546,0.6554,0.9093,-1.515,-1.2983,-1.6661,-1.4278,0.857,0.5665,0.4157,0.358,0.7338,0.6319,0.8612,0.6944,1.1012,0.9501,1.5859,1.3683,0.8628,0.0748,16.4538,0.0067,-0.236,-0.2397,0.1802,0.2565,0.9351,0.7485,1.4708,1.2128,6.3467,-0.294,-0.1721,1.008,1.004,5.4955,-2.0004,1.5603,3.6878,1.9204,6.4439,-0.1729,-4.3479,0.4797,-0.1103,1.208,0.6315,0.5228,1.4592,0.3988,0.2733,0.3936,1.5183,3.8577,2.6779,0.8927,0.3334,1.1549,0.9849,0.8528,0.0125,3.393,-0.2535,0.3965,-0.2749,8.4562,848.0779,29.1218,82.6782,-1.7287,-27.5734,85.8053,9.2631,44.5175,-26.4976,-23.7359,72.0474,8.4881,35.2783,-7.9094,-0.3067,-0.3563,1.1617,3.1438,3.4309,1.0913,9.8837,11.7711,1.191,1.221,1.6724,1.3697,18.7154,7.652,0.4089,1.8572,2.3436,1.2619,0.2687,79.9415,-0.3994,-0.9664,0.3896,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1454,7.0077,2.6472,13.0235,-1.0273,3.3686,20.8622,4.5675,18.5071,-0.4602,9.7792,6.2125,2.4925,13.675,0.1913,11.4387,10.2384,3.1998,15.8495,0.2376,-0.0432,-0.0149,-0.0127,0.3445,0.2945,0.8549,0.5796,1.0621,0.8273,1.8325,1.4275,0.779,0.3359,1.128,0.6845,3.3581,2.0376,0.6068,1.1314,-2.0396,-1.3364,-1.8027,-1.1812,0.6552,0.5069,0.3799,0.309,0.7495,0.6097,0.8135,0.7037,0.9524,0.8217,1.3533,1.1677,0.8628,0.0739,16.516,-0.2951,-0.4115,-0.5592,0.1304,0.4123,0.9127,0.7079,1.8242,1.3506,6.0114,-0.2571,-0.2808,0.8664,0.9308,4.579,-2.7846,1.6601,3.0421,1.7442,6.4183,-0.0706,-2.5209,0.4264,-0.1692,1.451,0.7744,0.5337,2.1054,0.5997,0.2848,0.3649,2.9052,7.9612,3.9523,0.7976,0.2018,1.3128,0.9366,0.7134,0.013,3.2669,-0.2211,0.456,-0.118,11.7233,715.3843,26.7467,77.6993,-1.4205,-28.7504,36.6148,6.051,40.1398,?,-25.042,3.4722,1.8634,27.5391,?,-0.4078,-0.4681,1.1481,4.4202,14.3539,3.2473,19.5381,206.0332,10.5452,1.136,1.6558,1.4576,0,0,1,1.9357,2.8214,1.4576,0.2849,81.5781,-0.3423,-0.6721,0.7427,TASCA_SINISTRA_DIETRO_PANTALONI
-0.6524,8.6065,2.9337,16.4397,-0.8756,5.4059,26.3535,5.1336,25.2749,-0.2451,9.7527,16.6455,4.0799,18.076,0.1561,12.144,28.8933,5.3753,23.5847,0.1564,-0.1207,-0.0669,-0.0537,0.5543,0.4451,0.8031,0.5715,0.7191,0.5458,1.2583,0.955,0.759,0.3266,0.517,0.2979,1.5832,0.9121,0.5761,1.5425,-2.2961,-1.7548,-1.4886,-1.1376,0.7643,0.4318,0.4092,0.3135,0.9478,0.7261,0.7661,0.6504,0.9095,0.697,1.3983,1.0717,0.7664,0.0809,18.0783,0.119,-0.4958,-0.3252,0.5555,0.7493,0.9466,0.6828,2.8968,1.702,7.0432,-0.4072,-0.2694,1.5071,1.2277,5.9152,-1.3761,1.3653,5.2135,2.2833,7.6135,-0.4268,-2.5343,0.5001,-0.1973,1.3864,0.7454,0.5377,1.922,0.5556,0.2891,0.5949,0.8949,1.5042,2.0105,0.938,0.4665,1.1907,0.9251,0.7769,0.0112,4.324,-0.0408,-0.0137,0.1657,-32.0629,502.8604,22.4245,79.4983,-1.8252,-23.8593,151.3366,12.3019,46.019,-191.0955,-11.5464,40.9897,6.4023,26.3397,-3.2622,1.3438,2.7769,2.0664,1.8229,3.5026,1.9215,3.3228,12.268,3.6921,1.1219,2.5476,2.2708,117.4586,4.5533,0.0388,1.7275,3.0182,1.7471,0.3015,72.8882,-0.8322,-0.235,0.1114,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1466,0.9906,0.9953,4.1049,-0.7458,6.2273,3.2491,1.8025,6.7661,0.3177,9.8568,3.4284,1.8516,7.7924,0.4854,11.7869,4.6941,2.1666,8.8473,0.488,-0.0235,-0.0149,-0.0124,0.6318,0.5283,0.8363,0.5522,0.5375,0.4594,0.9735,0.832,0.8546,0.3049,0.2889,0.211,0.9477,0.6922,0.7303,-0.5565,-0.2386,-0.2079,0.4288,0.3737,0.8714,0.2371,0.1553,0.1361,0.655,0.5739,0.8762,0.6067,0.5268,0.464,0.8683,0.7648,0.8808,0.0833,16.9341,0.5457,0.0498,0.2744,0.462,0.7683,0.9213,0.1057,0.1918,0.4379,2.0134,-0.9969,0.1338,0.2818,0.5309,1.9653,-1.2391,0.0052,0.064,0.253,1.5082,-1.4824,0.7901,20.4021,25.8218,0.8249,1.7308,2.0981,0.6805,2.9956,4.4021,0.9242,1.1161,1.2076,1.1487,1.6595,1.4447,1.0245,1.335,1.3031,0.0012,1.061,0.8236,-0.268,-0.191,-40.5413,7.3091,2.7035,45.0592,?,-12.9871,8.122,2.8499,16.0797,?,31.2429,12.8582,3.5858,11.5799,0.6805,3.1217,-1.2976,-0.4157,0.9486,0.7539,0.7948,0.8999,0.5684,0.6317,2.8022,-1.8272,-0.6521,1,0,0,2.8022,3.8912,1.3886,0.3772,84.7713,-0.6166,0.9792,-0.4827,TASCA_SINISTRA_DIETRO_PANTALONI
0.0032,0.9366,0.9678,4.864,-0.5702,7.2144,2.1567,1.4686,6.2637,0.4283,10.0843,3.5596,1.8867,8.1754,0.468,12.4834,4.5589,2.1351,7.9598,0.5445,0.0004,0.0003,0.0003,0.7154,0.5779,0.8078,0.659,0.513,0.4533,0.7784,0.6878,0.8836,0.4343,0.2631,0.2055,0.6059,0.4731,0.7808,-0.3764,-0.2456,-0.1856,0.6525,0.4931,0.7557,0.2827,0.2016,0.1773,0.713,0.6269,0.8793,0.7765,0.595,0.6111,0.7662,0.7869,1.0271,0.0892,18.0501,0.509,-0.0906,0.1573,0.5057,0.7787,0.9343,-0.038,0.1999,0.4471,1.4815,-0.8446,-0.0073,0.1306,0.3614,1.6171,-1.3702,-0.0206,0.0518,0.2276,1.2347,-1.6834,5.1849,1.8386,0.3546,1.2371,1.9646,1.5881,1.5304,3.8597,2.5221,0.7256,0.8757,1.2069,1.1772,1.7455,1.4827,0.9161,1.1998,1.3097,0.0003,0.8731,0.5702,-0.0036,0.1628,-40.6995,5.8064,2.4097,44.519,?,-11.4777,2.7906,1.6705,14.5798,?,30.4551,4.4669,2.1135,7.1396,0.7867,3.5459,-1.3364,-0.3769,1.4425,1.1401,0.7904,2.0807,1.2999,0.6247,3.0535,-1.6902,-0.5535,1,0,0,3.0535,6.2355,2.0421,0.3749,82.6323,-0.8948,0.9472,-0.8302,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1668,0.7765,0.8812,3.5838,-1.1698,7.0826,4.399,2.0974,8.9956,0.2646,10.0817,3.1411,1.7723,7.597,0.4969,12.4179,5.943,2.4378,9.4481,0.4803,-0.0236,-0.0165,-0.0134,0.7025,0.5704,0.8119,0.4201,0.4972,0.3615,1.1834,0.8604,0.727,0.1765,0.2472,0.1307,1.4005,0.7402,0.5285,-0.5968,-0.2575,-0.2213,0.4314,0.3708,0.8594,0.135,0.1094,0.0909,0.8101,0.6729,0.8307,0.3984,0.4717,0.3793,1.1841,0.9521,0.8041,0.085,17.9356,0.5934,0.1463,0.3682,0.6967,0.8992,0.9384,0.0824,0.126,0.355,1.4954,-1.1278,0.0573,0.0679,0.2605,0.91,-0.754,-0.0994,0.0583,0.2414,1.2646,-1.1535,1.4386,-0.829,-0.5762,1.3625,1.4703,1.0791,1.8563,2.1617,1.1645,2.0261,1.1701,0.5775,1.3545,1.1967,0.8835,1.6432,1.1824,0.7196,0.001,0.7309,0.6135,0.3229,0.0398,-42.2264,1.0456,1.0225,43.9194,?,-11.2941,5.9389,2.437,14.6988,?,29.122,3.7274,1.9307,5.9402,0.8142,3.7388,-1.45,-0.3878,0.4196,0.5296,1.2623,0.1761,0.2805,1.5933,2.988,-1.6867,-0.5645,1,0,0,2.988,7.3935,2.4744,0.3622,82.6425,-0.3323,0.847,0.0378,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3915,3.9712,1.9928,9.4624,-1.2517,7.8428,14.5707,3.8172,20.4796,0.028,9.7958,3.9763,1.9941,12.578,0.324,12.9618,12.1305,3.4829,17.5809,0.2905,-0.0499,-0.04,-0.0302,0.8006,0.6051,0.7557,0.5221,0.9994,0.5722,1.9143,1.096,0.5725,0.2725,0.9987,0.3274,3.6644,1.2012,0.3278,-8.917,-0.8726,-0.7306,0.0979,0.0819,0.8373,0.1995,0.2259,0.1696,1.1324,0.8502,0.7508,0.462,0.7523,0.5382,1.6282,1.1649,0.7154,0.0897,19.1661,-0.7654,-0.0024,-0.5268,0.3418,0.8903,0.7112,0.4075,0.5651,0.7517,4.3216,-0.8663,0.9727,1.7853,1.3361,4.9614,-0.1313,0.16,0.2127,0.4612,1.6342,-0.4974,0.419,2.5469,6.0792,0.5626,1.6298,2.897,0.3165,2.6563,8.3923,3.4828,3.6955,1.0611,0.528,2.1217,4.0182,0.871,2.6444,3.0359,0.0076,2.1304,0.7609,0.394,0.7132,28.1414,0.4605,0.6786,4.6799,0.8424,-23.2135,9.7032,3.115,29.6997,?,-15.889,97.3782,9.868,41.2781,-1.2411,-1.2123,-1.7711,1.461,0.2179,0.0688,0.3157,0.0475,0.0047,0.0996,-0.8424,-1.0945,1.2992,0,1.6125,0,0.1576,0.1134,0.7195,0.2842,69.2179,-0.2545,-0.0796,-0.8589,TASCA_GIACCA
-0.1671,4.1575,2.039,10.7257,-0.7982,5.9397,11.5424,3.3974,15.4271,-0.132,9.57,3.3854,1.8399,10.9738,0.3354,11.8545,5.4494,2.3344,11.8977,0.3834,-0.0281,-0.0175,-0.0141,0.6207,0.5011,0.8073,0.6002,1.1082,0.8735,1.8465,1.4554,0.7882,0.3602,1.2281,0.7629,3.4095,2.1181,0.6212,2.6466,-0.8595,-0.6435,-0.3248,-0.2432,0.7487,0.4377,0.3612,0.3091,0.8253,0.7063,0.8558,0.6952,0.9774,0.9015,1.4058,1.2966,0.9224,0.0805,17.0736,-0.8056,0.09,-0.405,-0.0895,0.657,0.61,0.5444,0.6718,0.8196,4.0022,-0.602,0.826,1.8939,1.3762,4.3526,-0.244,-0.0288,0.1644,0.4055,1.9205,-0.7562,0.6591,-18.8872,-28.6556,0.5956,2.0211,3.3936,0.3547,4.085,11.5166,1.7617,1.8187,1.0323,0.714,2.2846,3.1996,0.9195,2.084,2.2664,0.0071,2.3217,0.8228,0.3959,0.5556,29.5539,2.8832,1.698,7.4387,0.7733,-25.9227,10.7263,3.2751,31.9794,?,-16.3645,206.9248,14.3849,53.1586,-1.051,-1.1401,-1.806,1.5841,0.5185,0.118,0.2277,0.2688,0.0139,0.0518,-0.7936,-0.9317,1.174,0,1.2662,0,0.2326,0.1399,0.6016,0.3042,76.3332,-0.5474,0.128,-0.6822,TASCA_GIACCA
0.0743,0.615,0.7842,2.9696,-0.7295,8.0996,1.8781,1.3704,6.0683,0.4849,9.5553,1.4894,1.2204,6.2146,0.5504,12.5968,2.2159,1.4886,6.7852,0.6062,0.0092,0.0078,0.0059,0.8477,0.643,0.7585,0.5723,0.6426,0.5268,1.1229,0.9206,0.8198,0.3275,0.4129,0.2776,1.261,0.8476,0.6721,-0.2193,-0.1646,-0.1199,0.7506,0.5469,0.7286,0.1458,0.1242,0.0997,0.8522,0.6837,0.8023,0.4894,0.4778,0.4377,0.9765,0.8943,0.9159,0.0901,18.305,0.7372,0.1372,0.5297,0.3436,0.8158,0.822,0.0751,0.0692,0.2631,1.0318,-0.9757,0.1113,0.0821,0.2866,1.2956,-1.4971,0.0123,0.0311,0.1765,0.9538,-2.1466,0.6751,6.0865,9.0152,0.918,1.4909,1.6242,0.8427,2.2229,2.638,0.656,0.7831,1.1938,1.0066,1.7228,1.7116,0.7964,1.0817,1.3583,0.001,0.6504,0.9092,0.4135,0.4632,-36.2103,3.7989,1.9491,38.9389,?,-15.0126,7.0175,2.6491,20.2789,?,31.693,2.4484,1.5647,4.921,0.8576,2.412,-1.1425,-0.4737,0.7358,1.2456,1.693,0.5413,1.5516,2.8661,1.9202,-1.3138,-0.6842,1,0,0,1.9202,7.9129,4.1209,0.3627,82.9159,-0.8561,0.8555,-0.9864,TASCA_GIACCA
