@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.4307,13.9582,3.7361,30.4493,-0.9477,-6.5083,50.3122,7.0931,52.3637,-1.6696,9.1685,14.3097,3.7828,20.3786,-0.017,12.9891,36.469,6.039,34.5922,0.0774,0.0662,-0.047,-0.0332,-0.7098,-0.5011,0.7059,0.5267,0.9876,0.6187,1.8751,1.1746,0.6264,0.2774,0.9754,0.3827,3.5159,1.3796,0.3924,0.4524,43.5202,-5.1035,96.1977,-11.2808,-0.1173,0.797,0.7802,0.4169,0.9789,0.5231,0.5344,0.5815,1.4942,0.8802,2.5695,1.5137,0.5891,0.0281,19.2475,0.3409,-0.0421,-0.1663,-0.4682,-0.7225,0.7472,-0.2641,2.0399,1.4282,9.6825,-1.5359,-0.3413,4.0146,2.0036,12.1722,-3.5618,1.2981,6.9467,2.6357,12.1936,-0.3162,0.7739,-0.2035,-0.2629,0.7128,0.5419,0.7602,0.5081,0.2936,0.5779,0.617,2.0018,3.2442,1.4309,0.4121,0.288,0.7955,0.7941,0.9982,0.0034,4.356,0.316,-0.28,0.0325,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.2893,13.8094,3.7161,24.7862,-0.8249,-6.1668,65.0477,8.0652,43.628,-1.5972,8.9691,16.1124,4.014,21.5629,-0.0113,13.3355,35.6906,5.9742,29.792,0.119,-0.0469,0.0323,0.0217,-0.6876,-0.4624,0.6726,0.4608,0.9258,0.622,2.0093,1.35,0.6719,0.2123,0.8571,0.3869,4.0371,1.8225,0.4514,0.4176,46.6124,-2.7829,111.6225,-6.6641,-0.0597,0.8086,0.637,0.4016,0.7878,0.4967,0.6305,0.5681,1.1495,0.832,2.0233,1.4644,0.7238,0.0278,19.642,-0.041,-0.1307,-0.0737,-0.1915,-0.6616,0.7491,-0.0079,2.0753,1.4406,8.0515,-0.8596,-0.2415,8.2695,2.8757,19.5764,-2.3715,0.9651,4.5349,2.1295,9.127,-0.4248,0.0326,-0.0082,-0.2502,0.501,0.6765,1.3504,0.251,0.4576,1.8235,0.2703,1.3677,5.0603,0.7457,0.6759,0.9064,0.4113,0.8822,2.1449,0.0025,4.749,-0.0577,-0.3944,0.0428,0,0,0,0,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2054,0.5177,0.7195,3.0181,-0.6748,8.8417,4.1152,2.0286,7.2044,0.4653,9.6314,3.8122,1.9525,7.1096,0.4963,13.103,7.7388,2.7819,9.5077,0.5016,-0.0232,-0.0213,-0.0157,0.918,0.6748,0.7351,0.3547,0.3685,0.2586,1.039,0.7292,0.7019,0.1258,0.1358,0.0669,1.0795,0.5318,0.4926,-0.1939,-0.1736,-0.1271,0.8951,0.6553,0.7321,0.1337,0.1277,0.0945,0.9546,0.7063,0.7399,0.4189,0.4245,0.3174,1.0133,0.7577,0.7478,0.0654,19.1178,0.4887,0.2986,0.3963,0.9633,0.9902,0.9912,-0.0497,0.0431,0.2076,0.8452,-1.5255,0.039,0.0705,0.2656,1.0413,-0.6503,0.0306,0.0376,0.1938,0.9411,-1.6047,-1.2735,-1.6211,1.273,0.7815,1.0708,1.3702,0.6108,1.1466,1.8773,1.2442,0.8805,0.7077,0.5304,0.9263,1.7463,0.8117,0.8981,1.1065,0.0004,0.5523,-0.7463,-0.3129,0.2111,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.3245,0.326,0.5709,2.7131,-0.4358,10.3042,9.8672,3.1412,12.4584,0.2921,9.2409,8.304,2.8817,11.582,0.3084,13.8577,18.1361,4.2587,16.9594,0.3021,0.0315,0.0351,0.0234,1.1151,0.7436,0.6668,0.1818,0.1981,0.1341,1.0901,0.7376,0.6767,0.033,0.0393,0.018,1.1882,0.5441,0.4579,-0.1602,-0.1594,-0.1122,0.9953,0.7002,0.7036,0.1074,0.1128,0.0778,1.0509,0.7242,0.6892,0.2178,0.2342,0.16,1.0757,0.7346,0.6829,0.0689,20.0501,0.4078,0.323,0.3735,0.9913,0.9984,0.9972,0.0046,0.0417,0.2043,0.8324,-0.8956,0.0066,0.0614,0.2478,1.2161,-0.8736,-0.0416,0.0448,0.2117,0.809,-0.9766,0.6995,-0.1112,-0.1589,0.8244,0.9651,1.1707,0.6796,0.9314,1.3705,0.6936,0.984,1.4187,0.6765,1.0729,1.5859,0.6845,1.029,1.5033,0.0002,0.5416,-0.3353,-0.0431,-0.1521,4.0108,0.0004,0.0198,0.0472,0.9883,TASCA_DESTRA_DAVANTI_PANTALONI
-0.2928,0.1915,0.4376,1.8965,-1.7624,11.9263,1.2779,1.1304,5.545,0.635,9.5724,0.521,0.7218,3.7343,0.6832,15.3067,1.647,1.2833,6.6438,0.6542,-0.0245,-0.0306,-0.0191,1.2459,0.7792,0.6254,0.3871,0.6062,0.341,1.5661,0.8808,0.5624,0.1498,0.3675,0.1163,2.4527,0.7759,0.3163,-0.1254,-0.1503,-0.0963,1.198,0.7673,0.6405,0.0452,0.0583,0.0357,1.2889,0.7906,0.6134,0.342,0.5079,0.2855,1.4849,0.8346,0.5621,0.0761,21.9308,0.0727,0.0588,0.0612,0.8528,0.9825,0.935,-0.1999,0.0722,0.2686,0.9731,-2.0638,0.2319,0.039,0.1974,0.7504,-0.2373,0.0542,0.0605,0.2459,1.1064,-0.8602,-0.8618,-3.6901,4.2817,1.3606,1.0922,0.8027,1.8513,1.1929,0.6443,4.5555,1.2812,0.2813,0.5237,0.534,1.0197,1.2969,0.8796,0.6782,0.0015,0.723,-0.7821,-0.4142,0.2914,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2734,0.0132,0.1151,0.6696,-0.0808,3.846,0.0615,0.2481,1.268,0.7153,9.5984,0.0143,0.1197,0.6404,0.9357,10.3469,0.0252,0.1588,0.8366,0.9226,0.0711,0.0285,0.0264,0.4007,0.3717,0.9277,0.4639,0.961,0.7245,2.0717,1.5618,0.7539,0.2152,0.9235,0.5249,4.292,2.4393,0.5683,-0.0157,-0.0054,-0.005,0.3418,0.3196,0.9351,0.1391,0.0622,0.0573,0.4471,0.4122,0.922,0.528,1.0455,0.8003,1.9801,1.5157,0.7655,0.0517,13.7184,0.0251,0.0319,0.0568,0.2079,0.7288,0.8195,-0.0191,0.0001,0.0104,0.049,-14.3342,0.0242,0.0003,0.0174,0.0789,-0.1385,0.003,0.0003,0.0182,0.0735,-0.5,-0.788,-6.4104,8.1349,0.5983,0.5724,0.9567,0.358,0.3276,0.9153,4.7775,1.8696,0.3913,0.0462,0.0652,1.413,0.6216,0.6667,1.0725,0.0002,0.058,-0.1624,0.3831,0.2823,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.356,0.0231,0.1519,0.8256,-0.0094,5.5305,0.0743,0.2725,1.7023,0.7299,9.5849,0.0114,0.1066,0.6063,0.9387,11.0751,0.0352,0.1875,1.3257,0.8869,0.0644,0.0371,0.0321,0.577,0.4994,0.8654,0.5574,1.4253,0.81,2.557,1.4531,0.5683,0.3107,2.0314,0.6561,6.5382,2.1116,0.323,-0.0017,-0.0008,-0.0007,0.4956,0.4423,0.8923,0.1298,0.0827,0.0697,0.6374,0.5374,0.8432,0.485,1.3617,0.6227,2.8077,1.2841,0.4573,0.0554,15.4715,-0.6191,-0.1206,-0.4766,0.3745,0.8872,0.7604,-0.0205,0.0001,0.0115,0.049,-45.0025,0.0294,0.0002,0.0133,0.0938,-0.2394,0.0026,0.0001,0.0103,0.0458,-0.7917,-0.6969,-7.8042,11.1978,0.866,1.1217,1.2952,0.75,1.2581,1.6774,2.647,2.3684,0.8947,0.0141,0.0417,2.9584,0.5227,1.0698,2.0465,0.0002,0.0587,-0.2252,-0.3532,0.3275,4.1432,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0994,1.5973,1.2639,7.2759,-0.9766,-6.8742,5.1051,2.2594,12.0045,?,9.9912,1.7273,1.3143,6.0263,0.5648,12.3209,3.7141,1.9272,8.7291,0.4769,0.0145,-0.01,-0.0081,-0.688,-0.5579,0.8109,0.5594,0.9616,0.6558,1.7192,1.1724,0.682,0.3129,0.9248,0.4301,2.9555,1.3745,0.4651,0.2995,-0.4597,-0.4517,-1.5352,-1.5085,0.9826,0,0.2659,0.2206,0,0,0.8297,0.6061,1.2074,0.8335,1.992,1.3752,0.6904,0.0603,17.8402,0.281,0.0094,-0.1691,-0.4667,-0.849,0.8517,0.4607,0.2515,0.5015,1.8311,-0.4047,-0.3096,0.2383,0.4882,2.1509,-2.183,-0.1657,0.3877,0.6226,2.3587,-2.5239,-1.4882,-2.7806,1.8685,1.0274,0.8055,0.7841,1.0555,0.6489,0.6148,0.3577,0.3123,0.8732,1.929,1.9475,1.0096,0.8513,0.7763,0.9119,0.0029,1.5029,-0.6288,-0.3255,0.2794,8.4229,44.1243,6.6426,22.8921,0.1533,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1447,1.2405,1.1138,6.8711,-1.0893,3.7779,1.4515,1.2048,7.35,-0.0377,9.485,1.7361,1.3176,8.6118,0.3204,10.3345,1.8853,1.3731,9.0096,0.3535,-0.0383,-0.0153,-0.014,0.3983,0.3656,0.9178,0.9244,0.8453,0.8112,0.9144,0.8775,0.9596,0.8546,0.7145,0.658,0.8361,0.7699,0.9209,13.4009,-0.8823,-0.7272,-0.0658,-0.0543,0.8242,0.4643,0.2595,0.236,0.5589,0.5082,0.9093,0.9348,0.7979,0.7626,0.8535,0.8158,0.9558,0.0508,14.0291,0.7868,0.2393,0.459,0.3502,0.6076,0.9425,0.2723,0.5936,0.7704,3.7934,-0.1533,-0.787,2.8882,1.6995,7.6272,-8.7493,0.0835,0.3917,0.6258,3.5493,-0.5205,-0.346,3.262,-9.4281,0.4533,1.231,2.7155,0.2055,1.5155,7.3738,0.0737,0.4149,5.6333,4.2044,1.4091,0.3352,0.4973,1.0688,2.1489,0.0042,1.5962,-0.6905,0.5173,-0.751,4.2494,0.0899,0.2999,2.5568,0.6184,TASCA_DESTRA_DAVANTI_PANTALONI
0.181,0.5806,0.762,3.5825,-0.8215,0.905,1.7876,1.337,8.1364,-0.5805,9.5426,1.2657,1.125,6.0416,0.528,9.7113,1.2382,1.1128,5.9808,0.5378,0.2,0.019,0.0186,0.0948,0.0932,0.9826,0.5699,0.6773,0.6848,1.1884,1.2015,1.011,0.3248,0.4587,0.4689,1.4124,1.4437,1.0222,0.5407,-0.239,-0.2322,-0.4421,-0.4294,0.9712,0.3821,0.1536,0.152,0.4022,0.3978,0.9892,0.4403,0.593,0.599,1.3467,1.3604,1.0102,0.0477,11.5727,0.4327,-0.7615,-0.7713,-0.2993,-0.2714,0.9911,0.1252,0.5247,0.7244,3.9682,-0.2506,-0.3927,0.4741,0.6885,2.4078,-14.3674,0.1591,0.1298,0.3603,2.0752,-0.5247,-0.3189,0.7869,-2.4678,1.0521,2.0103,1.9108,1.1069,4.0414,3.651,0.3532,1.1134,3.1522,20.2517,2.3312,0.1151,1.6481,1.9122,1.1602,0.0022,0.9835,-0.1284,-0.3419,-0.5041,10.7219,9.2068,3.0343,11.4395,0.2659,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0451,2.4477,1.5645,7.5356,-1.1349,0.7781,6.2002,2.49,11.4196,-1.3691,9.6644,7.0386,2.653,12.6455,0.1364,10.1184,7.3116,2.704,11.8646,0.2235,-0.058,-0.0047,-0.0045,0.0805,0.0769,0.9551,0.6283,0.5897,0.5786,0.9386,0.9209,0.9812,0.3948,0.3478,0.3348,0.8809,0.848,0.9627,0.607,-2.0058,-1.1732,-3.3044,-1.9329,0.5849,0.7323,0.2411,0.231,0.3292,0.3155,0.9584,0.6599,0.5959,0.6351,0.9031,0.9625,1.0658,0.0482,13.1682,0.0786,-0.528,-0.5408,-0.367,-0.4069,0.9919,-0.0084,0.3165,0.5626,4.1856,-1.1708,-0.4993,1.1842,1.0882,5.4529,-4.6781,0.7618,0.3931,0.627,2.4824,0.0047,0.0168,-0.011,-0.6555,0.517,0.8973,1.7356,0.2673,0.8052,3.0123,0.5025,-192.5507,-383.1922,2.0078,0.7731,0.385,0.7676,1.6861,2.1967,0.0045,1.8502,0.0313,-0.4051,-0.7265,4.0949,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3938,1.4848,1.2185,5.6958,-1.6171,-8.1603,2.3487,1.5325,15.3738,?,9.8876,2.4075,1.5516,7.6452,0.5093,12.9078,4.141,2.035,10.8956,0.4747,0.0483,-0.0398,-0.0305,-0.8253,-0.6322,0.766,0.7951,0.7853,0.5988,0.9877,0.7531,0.7625,0.6322,0.6167,0.3585,0.9756,0.5672,0.5814,0.2289,-0.4435,-0.3574,-1.9373,-1.5613,0.8059,0,0.1397,0.1049,0,0,0.7512,0.3705,0.745,0.5228,2.0109,1.411,0.7017,0.0638,19.0768,0.5466,-0.1578,-0.3736,-0.6968,-0.906,0.9333,-0.0394,1.1093,1.0532,4.6642,-1.7679,-0.0199,1.0529,1.0261,5.0532,-0.5438,-0.1607,0.3859,0.6212,2.3161,-1.3827,1.9821,0.2453,0.1238,1.0264,1.6954,1.6517,1.0536,2.8743,2.7282,1.6737,2.2165,1.3243,0.5148,1.7336,3.3673,0.923,2.0138,2.1818,0.0008,2.1606,-0.9434,0.5186,-0.4644,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.2621,0.8068,0.8982,6.8256,-0.9851,0.641,2.7738,1.6655,12.7429,-0.9425,9.5687,3.1929,1.7869,11.1893,0.2167,9.7929,2.9116,1.7063,9.293,0.3535,0.4089,0.0274,0.0268,0.067,0.0655,0.9771,0.5393,0.5027,0.5264,0.9321,0.9761,1.0472,0.2909,0.2527,0.2771,0.8687,0.9527,1.0966,0.5478,-1.094,-0.6666,-1.997,-1.2169,0.6093,0.5241,0.2407,0.2392,0.4592,0.4564,0.9938,0.5356,0.61,0.7345,1.1388,1.3712,1.2041,0.0477,11.6858,0.2407,0.1645,0.1808,-0.1756,-0.1934,0.9754,-0.1895,0.9033,0.9504,5.7545,-2.0572,-0.6527,1.5452,1.2431,6.3386,-2.5231,0.0844,0.6182,0.7863,3.9053,-0.7202,0.2903,-2.2455,-7.7351,0.7646,1.2088,1.581,0.5846,1.4611,2.4995,0.853,2.3683,2.7764,1.0462,0.8291,0.7925,0.9079,1.4735,1.6231,0.0034,1.755,0.2732,-0.0181,-0.5225,15.5415,27.9405,5.2859,18.5326,0.1827,TASCA_DESTRA_DAVANTI_PANTALONI
-0.3497,1.4734,1.2138,7.1837,-0.8104,5.1121,12.1923,3.4918,12.8962,-0.43,9.5464,2.371,1.5398,7.168,0.4327,11.4207,2.9941,1.7303,7.5785,0.4744,-0.0684,-0.0366,-0.0306,0.5355,0.4476,0.8359,0.3476,0.7883,0.7015,2.2677,2.0179,0.8899,0.1208,0.6214,0.4921,5.1424,4.0721,0.7919,0.8293,-0.5881,-0.4702,-0.7092,-0.567,0.7995,0.44,0.314,0.2752,0.7137,0.6255,0.8764,0.557,1.0022,0.9479,1.7991,1.7017,0.9458,0.0539,16.2869,-0.3946,0.5036,0.2626,-0.248,0.2627,0.8424,0.0986,0.7011,0.8373,4.5618,-0.9552,-0.4735,1.5599,1.249,5.2706,-4.0408,0.3219,0.3241,0.5693,2.3971,-0.1569,-0.2082,0.3061,-1.4706,0.6704,1.4707,2.1937,0.4495,2.163,4.8125,0.5275,6.8557,12.9967,2.2314,1.126,0.5046,0.8655,1.9031,2.1988,0.0029,1.7048,-0.2515,0.0761,-0.2663,15.0145,195.9915,13.9997,51.7795,0.0741,TASCA_DESTRA_DAVANTI_PANTALONI
0.3408,1.2978,1.1392,7.7143,-0.5516,6.1462,7.099,2.6644,10.9392,0.1731,9.4538,2.5317,1.5911,9.2481,0.3009,11.5384,5.0599,2.2494,12.8999,0.304,0.0554,0.036,0.0295,0.6501,0.5327,0.8193,0.4276,0.716,0.5064,1.6745,1.1845,0.7074,0.1828,0.5126,0.2565,2.804,1.403,0.5004,-1.198,-0.689,-0.4867,0.5752,0.4063,0.7064,0.3758,0.3758,0.2682,1,0.7137,0.7137,0.7052,0.8341,0.598,1.1829,0.848,0.7169,0.0561,16.4743,-0.3239,0.1392,-0.1848,0.1511,0.8254,0.6766,0.4969,0.552,0.743,2.6358,-0.0287,-0.5487,1.1959,1.0936,6.1329,-2.8514,0.0446,0.3107,0.5574,2.9002,-0.4566,-0.9055,11.1309,-12.2931,0.6794,1.333,1.9621,0.4616,1.7769,3.8497,0.0162,0.0809,4.9941,1.6091,1.2869,0.7998,0.4298,0.9089,2.1147,0.0037,1.4517,-0.4941,0.4404,0.1017,59.8667,701.5742,26.4872,140.3935,0.0287,TASCA_DESTRA_DAVANTI_PANTALONI
0.1692,5.8212,2.4127,26.5174,-0.8313,5.0999,48.2018,6.9428,56.0031,-0.6037,9.4643,18.9824,4.3569,21.8193,-0.0528,12.5825,30.297,5.5043,36.8247,0.0579,0.0332,0.0179,0.0134,0.5389,0.4053,0.7522,0.3475,0.5538,0.4383,1.5935,1.2613,0.7915,0.1208,0.3067,0.1921,2.5393,1.591,0.6265,0.571,11.0017,-5.3221,19.2684,-9.3211,-0.4838,0.4147,0.6987,0.3705,1.6849,0.8934,0.5302,0.4735,1.2153,0.7201,2.5667,1.5208,0.5925,0.0185,18.1492,0.3148,-0.1157,0.1537,0.1169,0.2238,0.785,0.4078,1.2948,1.1379,5.928,-1.281,-0.0438,2.3704,1.5396,8.7425,-1.3893,1.1172,1.5356,1.2392,6.8306,-0.1958,-9.3198,0.365,-0.0392,0.7391,0.9182,1.2424,0.5462,0.8432,1.5436,0.6549,2.977,4.5458,0.7103,0.455,0.6406,0.6781,0.8679,1.2799,0.0021,3.3515,0.0428,0.0569,-0.5293,0.1379,0.1189,0.3448,1,0,TASCA_DESTRA_DAVANTI_PANTALONI
-0.4752,9.7977,3.1301,17.6913,-1.1048,6.7429,34.2072,5.8487,24.1666,-0.6729,9.7464,9.9102,3.148,17.2737,0.1129,13.5278,11.5987,3.4057,16.3692,0.2007,-0.0705,-0.0488,-0.0351,0.6918,0.4984,0.7205,0.5352,0.9943,0.9191,1.8579,1.7173,0.9243,0.2864,0.9887,0.8447,3.4517,2.9492,0.8544,0.9553,-4.224,-2.2596,-4.4214,-2.3653,0.535,0.5818,0.4316,0.4104,0.7419,0.7054,0.9508,0.7321,1.0242,1.0808,1.399,1.4763,1.0553,0.0301,20.2318,0.7014,0.1139,0.1591,0.0197,0.1291,0.8714,0.0827,0.6946,0.8334,5.0351,-0.5171,-0.5912,2.0694,1.4386,5.5521,-13.6961,0.6066,1.834,1.3542,5.4228,-0.1663,-0.14,0.1364,-0.9747,0.5793,0.6154,1.0623,0.3356,0.3787,1.1284,0.3317,2.2195,6.6914,8.7848,0.7138,0.0813,0.9069,0.9285,1.0238,0.0022,2.0651,-0.186,0.5659,-0.8695,0.203,0.5679,0.7536,4,0,TASCA_DESTRA_DAVANTI_PANTALONI
