@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.4574,0.4064,0.6375,3.3052,-1.4774,4.6559,2.9752,1.7249,7.5862,0.0595,10.1496,1.024,1.012,5.3706,0.5975,11.2914,1.8109,1.3457,6.2138,0.5637,-0.0982,-0.0451,-0.0405,0.4587,0.4123,0.8989,0.3696,0.6299,0.4737,1.7045,1.2818,0.752,0.1366,0.3968,0.2244,2.9054,1.643,0.5655,-4.1051,-0.2472,-0.2455,0.0602,0.0598,0.9931,0.1654,0.1,0.0937,0.6045,0.5663,0.9369,0.4357,0.6154,0.5319,1.4125,1.2209,0.8643,0.081,15.4482,-0.1367,-0.0693,-0.1322,0.4001,0.7791,0.8817,-0.0169,0.0747,0.2733,1.5477,-2.623,-0.0584,0.0675,0.2598,1.3213,-0.783,0.4798,0.0823,0.2869,1.6748,0.0162,0.289,-0.0352,-0.1218,1.0518,0.9526,0.9057,1.1063,0.9074,0.8202,1.9311,-40.6611,-21.0559,0.5765,0.2509,0.4353,1.1714,0.9241,0.7889,0.0035,0.8861,0.0092,-0.5177,-0.208,?,?,?,?,?,DAVANTI_PANTALONI
0.1876,0.4792,0.6922,2.4488,-0.4426,5.183,1.3238,1.1506,3.9371,0.4942,9.9971,0.869,0.9322,4.0975,0.6706,11.3199,1.3728,1.1717,4.6601,0.6761,0.0362,0.0188,0.0166,0.5185,0.4579,0.8831,0.6016,0.7426,0.5908,1.2343,0.982,0.7956,0.362,0.5514,0.349,1.5234,0.9643,0.633,-0.1953,-0.0901,-0.0772,0.4613,0.3955,0.8575,0.2181,0.1365,0.118,0.6258,0.5411,0.8645,0.622,0.5976,0.5255,0.9609,0.8449,0.8793,0.0793,15.7496,0.9221,0.3029,0.6645,0.4179,0.7811,0.8927,0.0526,0.0966,0.3108,1.0788,-0.5957,0.03,0.017,0.1302,0.5757,-0.5864,0.0189,0.0273,0.1653,0.705,-0.655,1.7546,2.7842,1.5868,2.387,1.8805,0.7878,5.6976,3.5364,0.6207,1.8924,1.4436,0.7628,1.8629,1.5871,0.8519,1.8738,1.5303,0.8167,0.0004,0.5088,0.8711,-0.6811,-0.4938,?,?,?,?,?,DAVANTI_PANTALONI
-0.0579,5.6291,2.3726,11.0557,-0.791,2.3279,16.2168,4.027,17.8096,-0.8417,9.232,9.6433,3.1054,20.438,-0.1032,10.5226,11.4177,3.379,18.5623,0.0425,-0.0249,-0.0063,-0.0055,0.2522,0.2212,0.8774,0.5892,0.764,0.7021,1.2968,1.1918,0.919,0.3471,0.5837,0.493,1.6817,1.4203,0.8446,0.5999,2.5529,-5.9259,4.2556,-9.8782,-2.3212,0.6383,0.3332,0.3184,0.522,0.4988,0.9556,0.6208,0.5409,0.5956,0.8714,0.9595,1.101,0.068,15.0144,-0.2383,-0.0249,-0.1572,0.2063,0.3097,0.9512,0.3644,2.1831,1.4775,7.3476,-0.3499,-0.1661,1.1685,1.081,7.7032,-2.9983,1.3983,1.7191,1.3111,4.642,-0.1119,-2.1943,0.2606,-0.1188,1.3669,1.1269,0.8245,1.8683,1.27,0.6797,0.3297,4.0784,12.3702,2.8252,1.3037,0.4615,0.9538,1.5828,1.6595,0.0104,2.9778,-0.5412,-0.1732,-0.079,?,?,?,?,?,DAVANTI_PANTALONI
0.3938,1.3961,1.1816,4.5473,-0.6713,6.1036,4.1874,2.0463,7.4414,0.3217,9.9155,2.6155,1.6172,8.5932,0.4637,11.8429,3.67,1.9157,8.7972,0.4839,0.0645,0.0397,0.0333,0.6156,0.5154,0.8372,0.5774,0.7306,0.6168,1.2653,1.0682,0.8442,0.3334,0.5338,0.3804,1.601,1.141,0.7127,-0.5174,-0.2458,-0.2214,0.4751,0.4279,0.9007,0.248,0.1698,0.1596,0.6847,0.6436,0.94,0.6111,0.5292,0.5169,0.866,0.8459,0.9768,0.0838,17.0733,0.5538,0.1043,0.4032,0.099,0.6663,0.805,0.1814,0.3135,0.5599,1.944,-0.5543,0.1055,0.1209,0.3477,1.8062,-0.9923,0.0376,0.1145,0.3384,1.4783,-1.3626,1.7195,4.8225,2.8046,1.6104,1.6549,1.0276,2.5934,2.7386,1.056,0.7706,0.8132,1.0552,1.3796,1.9989,1.4489,1.0763,1.315,1.2218,0.0015,1.0435,0.7861,-0.4468,-0.1198,?,?,?,?,?,DAVANTI_PANTALONI
0.4945,5.321,2.3067,15.2924,-0.6896,6.1765,18.3299,4.2813,22.863,-0.2458,9.4267,10.2744,3.2054,14.3428,0.1576,12.1948,12.4664,3.5308,18.9928,0.2025,0.0801,0.0525,0.0405,0.6552,0.5065,0.773,0.5388,0.7196,0.6533,1.3357,1.2126,0.9078,0.2903,0.5179,0.4268,1.784,1.4703,0.8242,1.3835,-2.3266,-1.2938,-1.6817,-0.9352,0.5561,0.4932,0.5316,0.38,1.0779,0.7705,0.7148,0.6689,1.0662,0.8052,1.594,1.2038,0.7552,0.0789,17.8442,-0.105,-0.1562,-0.3046,-0.1192,0.29,0.8921,0.1429,0.4922,0.7016,3.5995,-0.4204,0.2852,1.4923,1.2216,5.8127,-0.7395,-0.8606,3.2851,1.8125,7.5526,-2.6157,0.501,-0.166,-0.3314,0.5743,0.3871,0.674,0.3298,0.1498,0.4543,0.4311,0.195,0.4523,0.7584,1.2132,1.5997,0.6193,0.4766,0.7696,0.0064,2.5916,0.5073,0.1128,0.546,?,?,?,?,?,DAVANTI_PANTALONI
0.1992,8.9173,2.9862,15.7637,-2.0627,0.4503,19.4932,4.4151,17.0484,-1.5825,9.7801,13.614,3.6897,16.4847,0.2067,10.9571,17.8593,4.226,17.6701,0.2036,0.4425,0.0204,0.0182,0.046,0.0411,0.8926,0.6764,0.8093,0.7066,1.1966,1.0447,0.8731,0.4575,0.655,0.4993,1.4319,1.0915,0.7623,1.0163,-2.4723,-2.3504,-2.4328,-2.3128,0.9507,0.7797,0.2477,0.232,0.3177,0.2975,0.9365,0.9246,0.9563,0.8921,1.0342,0.9648,0.9329,0.0753,15.5801,-0.0295,-0.5455,-0.5494,-0.3393,-0.4398,0.9735,0.2877,1.1292,1.0626,4.6682,-0.2766,1.0915,3.4876,1.8675,7.6505,-0.1639,-0.9096,2.2766,1.5088,5.7947,-9.9034,0.2636,-0.3163,-1.2,0.569,0.7043,1.2377,0.3238,0.496,1.532,0.9388,0.1922,0.2047,0.5563,6.8805,12.3678,0.6102,0.8056,1.3203,0.0112,3.1182,-0.0087,-0.6195,-0.6501,?,?,?,?,?,DAVANTI_PANTALONI
-0.8151,4.5719,2.1382,12.5689,-0.9019,5.4636,31.1712,5.5831,25.611,-0.1759,9.8208,11.2989,3.3614,17.1711,-0.0142,12.3477,21.5387,4.641,24.1575,0.0755,-0.1492,-0.083,-0.066,0.5563,0.4425,0.7954,0.383,0.6361,0.4607,1.661,1.203,0.7243,0.1467,0.4046,0.2123,2.7588,1.4472,0.5246,1.5561,24.755,-3.0226,15.9088,-1.9425,-0.1221,0.3034,0.3903,0.2529,1.2865,0.8336,0.6479,0.4908,0.732,0.5203,1.4915,1.0602,0.7108,0.0817,17.7083,0.6309,-0.2186,0.1708,0.354,0.7725,0.8235,-0.1597,4.4284,2.1044,8.6827,-0.8442,-0.7108,3.502,1.8714,9.7636,-3.0326,-0.6003,1.9471,1.3954,6.7099,-0.9504,0.2247,0.266,1.184,1.1245,1.5081,1.3411,1.2645,2.2744,1.7986,0.5413,1.2156,2.2456,1.9446,1.3686,0.7038,0.8893,1.294,1.4551,0.0068,4.5056,-0.2871,0.3976,0.2718,?,?,?,?,?,DAVANTI_PANTALONI
-0.6707,4.2335,2.0575,11.3683,-1.155,5.1924,16.5469,4.0678,18.1507,-0.2988,9.2475,12.6443,3.5559,24.0447,0.0703,11.559,12.7414,3.5695,22.5126,0.1503,-0.1292,-0.0725,-0.058,0.5615,0.4492,0.8,0.5058,0.5786,0.5764,1.144,1.1396,0.9962,0.2558,0.3348,0.3323,1.3086,1.2987,0.9924,1.4594,-3.3502,-1.5302,-2.2956,-1.0486,0.4568,0.3775,0.204,0.1991,0.5404,0.5275,0.9762,0.6263,0.4728,0.505,0.7549,0.8062,1.0681,0.077,16.635,0.5537,-0.12,0.112,0.1469,0.5545,0.8785,0.3231,1.8482,1.3595,6.9054,-0.283,-0.918,2.3108,1.5201,7.2899,-2.8916,0.5256,4.239,2.0589,8.5844,-0.9666,-0.3519,0.6147,-1.7467,0.8943,0.6603,0.7383,0.7998,0.436,0.5451,0.2812,0.361,1.2838,2.8732,1.233,0.4291,0.9473,0.8044,0.8492,0.008,4.0463,-0.3466,-0.3184,0.6447,?,?,?,?,?,DAVANTI_PANTALONI
-0.0177,1.0581,1.0287,4.2461,-0.5306,7.9848,3.0556,1.748,6.6221,0.4371,10.1339,3.4446,1.856,8.6588,0.4537,12.9985,5.0496,2.2471,8.8869,0.511,-0.0022,-0.0017,-0.0014,0.7879,0.6143,0.7796,0.5885,0.5542,0.4578,0.9418,0.7779,0.8259,0.3463,0.3072,0.2096,0.8871,0.6051,0.6822,-0.2862,-0.2047,-0.1585,0.7151,0.5537,0.7743,0.2358,0.175,0.1526,0.7422,0.6473,0.8721,0.6412,0.4904,0.4778,0.7648,0.7452,0.9743,0.0922,18.9543,0.6463,0.1505,0.4322,0.5361,0.8468,0.9021,0.0463,0.0684,0.2615,1.0703,-1.0965,0.0464,0.0596,0.2441,0.8769,-1.2144,0.0563,0.0719,0.2682,1.3255,-1.1934,0.9974,0.8228,0.8249,1.0715,0.9751,0.91,1.1482,0.9508,0.8281,1.1639,0.7762,0.6668,1.2891,0.8447,0.6553,1.2205,0.8074,0.6616,0.0006,0.6454,0.8048,-0.2726,-0.3328,?,?,?,?,?,DAVANTI_PANTALONI
0.0237,0.9123,0.9552,4.1222,-0.4399,6.464,1.445,1.2021,5.5648,0.4392,10.2287,3.2296,1.7971,7.6364,0.4902,12.2046,3.0435,1.7446,6.8993,0.5749,0.0037,0.0023,0.0019,0.6319,0.5296,0.8381,0.7946,0.5315,0.5475,0.6689,0.689,1.0301,0.6314,0.2825,0.2998,0.4474,0.4748,1.0612,-0.2889,-0.1715,-0.135,0.5937,0.4672,0.7869,0.2885,0.1911,0.1764,0.6625,0.6115,0.9229,0.7408,0.5398,0.5975,0.7287,0.8066,1.1068,0.0883,17.4518,0.678,-0.1383,0.1542,0.1139,0.4909,0.9195,-0.0112,0.1697,0.4119,1.788,-0.5472,0.0136,0.0878,0.2962,1.2465,-0.635,0.024,0.079,0.2811,1.27,-1.1745,-0.8284,-0.4684,0.5654,1.3906,1.4652,1.0537,1.9337,2.1468,1.1102,1.3063,0.9219,0.7058,1.5158,1.9787,1.3053,1.4344,1.4079,0.9815,0.0002,0.8461,0.8801,-0.2289,-0.1564,?,?,?,?,?,DAVANTI_PANTALONI
0.1802,0.8525,0.9233,4.0937,-0.3917,7.5708,2.7679,1.6637,6.9704,0.4026,10.2083,2.7584,1.6608,7.4819,0.4982,12.797,4.1728,2.0427,7.981,0.5485,0.0238,0.0177,0.0141,0.7416,0.5916,0.7977,0.555,0.5559,0.452,1.0017,0.8144,0.813,0.308,0.3091,0.2043,1.0034,0.6633,0.661,-0.2452,-0.1551,-0.1188,0.6325,0.4845,0.766,0.2521,0.1973,0.1664,0.7826,0.6601,0.8434,0.5873,0.5472,0.5129,0.9316,0.8734,0.9375,0.0889,18.4726,0.5963,0.1125,0.3811,0.4921,0.8157,0.9038,-0.0604,0.0839,0.2897,1.0606,-0.8845,-0.003,0.0887,0.2979,0.9741,-0.866,0.0558,0.0701,0.2647,1.2753,-1.9065,19.9201,-1.0819,-0.0543,0.9723,1.0942,1.1254,0.9454,1.1974,1.2665,1.1012,0.5951,0.5404,1.0781,1.2827,1.1898,1.0888,0.8317,0.7638,0.0006,0.7472,0.6799,-0.2875,-0.3717,?,?,?,?,?,DAVANTI_PANTALONI
-0.1245,7.1677,2.6773,15.3435,-0.9551,2.8994,18.9006,4.3475,22.0968,-0.595,9.9807,5.4941,2.3439,13.9331,0.262,11.4549,8.3832,2.8954,16.1495,0.2633,-0.043,-0.0125,-0.0109,0.2905,0.2531,0.8713,0.6158,1.1422,0.9247,1.8548,1.5015,0.8095,0.3792,1.3046,0.855,3.4402,2.2546,0.6554,0.9093,-1.515,-1.2983,-1.6661,-1.4278,0.857,0.5665,0.4157,0.358,0.7338,0.6319,0.8612,0.6944,1.1012,0.9501,1.5859,1.3683,0.8628,0.0748,16.4538,0.0067,-0.236,-0.2397,0.1802,0.2565,0.9351,0.7485,1.4708,1.2128,6.3467,-0.294,-0.1721,1.008,1.004,5.4955,-2.0004,1.5603,3.6878,1.9204,6.4439,-0.1729,-4.3479,0.4797,-0.1103,1.208,0.6315,0.5228,1.4592,0.3988,0.2733,0.3936,1.5183,3.8577,2.6779,0.8927,0.3334,1.1549,0.9849,0.8528,0.0125,3.393,-0.2535,0.3965,-0.2749,?,?,?,?,?,DIETRO_PANTALONI
-0.1454,7.0077,2.6472,13.0235,-1.0273,3.3686,20.8622,4.5675,18.5071,-0.4602,9.7792,6.2125,2.4925,13.675,0.1913,11.4387,10.2384,3.1998,15.8495,0.2376,-0.0432,-0.0149,-0.0127,0.3445,0.2945,0.8549,0.5796,1.0621,0.8273,1.8325,1.4275,0.779,0.3359,1.128,0.6845,3.3581,2.0376,0.6068,1.1314,-2.0396,-1.3364,-1.8027,-1.1812,0.6552,0.5069,0.3799,0.309,0.7495,0.6097,0.8135,0.7037,0.9524,0.8217,1.3533,1.1677,0.8628,0.0739,16.516,-0.2951,-0.4115,-0.5592,0.1304,0.4123,0.9127,0.7079,1.8242,1.3506,6.0114,-0.2571,-0.2808,0.8664,0.9308,4.579,-2.7846,1.6601,3.0421,1.7442,6.4183,-0.0706,-2.5209,0.4264,-0.1692,1.451,0.7744,0.5337,2.1054,0.5997,0.2848,0.3649,2.9052,7.9612,3.9523,0.7976,0.2018,1.3128,0.9366,0.7134,0.013,3.2669,-0.2211,0.456,-0.118,?,?,?,?,?,DIETRO_PANTALONI
-0.6524,8.6065,2.9337,16.4397,-0.8756,5.4059,26.3535,5.1336,25.2749,-0.2451,9.7527,16.6455,4.0799,18.076,0.1561,12.144,28.8933,5.3753,23.5847,0.1564,-0.1207,-0.0669,-0.0537,0.5543,0.4451,0.8031,0.5715,0.7191,0.5458,1.2583,0.955,0.759,0.3266,0.517,0.2979,1.5832,0.9121,0.5761,1.5425,-2.2961,-1.7548,-1.4886,-1.1376,0.7643,0.4318,0.4092,0.3135,0.9478,0.7261,0.7661,0.6504,0.9095,0.697,1.3983,1.0717,0.7664,0.0809,18.0783,0.119,-0.4958,-0.3252,0.5555,0.7493,0.9466,0.6828,2.8968,1.702,7.0432,-0.4072,-0.2694,1.5071,1.2277,5.9152,-1.3761,1.3653,5.2135,2.2833,7.6135,-0.4268,-2.5343,0.5001,-0.1973,1.3864,0.7454,0.5377,1.922,0.5556,0.2891,0.5949,0.8949,1.5042,2.0105,0.938,0.4665,1.1907,0.9251,0.7769,0.0112,4.324,-0.0408,-0.0137,0.1657,?,?,?,?,?,DIETRO_PANTALONI
-0.1466,0.9906,0.9953,4.1049,-0.7458,6.2273,3.2491,1.8025,6.7661,0.3177,9.8568,3.4284,1.8516,7.7924,0.4854,11.7869,4.6941,2.1666,8.8473,0.488,-0.0235,-0.0149,-0.0124,0.6318,0.5283,0.8363,0.5522,0.5375,0.4594,0.9735,0.832,0.8546,0.3049,0.2889,0.211,0.9477,0.6922,0.7303,-0.5565,-0.2386,-0.2079,0.4288,0.3737,0.8714,0.2371,0.1553,0.1361,0.655,0.5739,0.8762,0.6067,0.5268,0.464,0.8683,0.7648,0.8808,0.0833,16.9341,0.5457,0.0498,0.2744,0.462,0.7683,0.9213,0.1057,0.1918,0.4379,2.0134,-0.9969,0.1338,0.2818,0.5309,1.9653,-1.2391,0.0052,0.064,0.253,1.5082,-1.4824,0.7901,20.4021,25.8218,0.8249,1.7308,2.0981,0.6805,2.9956,4.4021,0.9242,1.1161,1.2076,1.1487,1.6595,1.4447,1.0245,1.335,1.3031,0.0012,1.061,0.8236,-0.268,-0.191,?,?,?,?,?,DIETRO_PANTALONI
0.0032,0.9366,0.9678,4.864,-0.5702,7.2144,2.1567,1.4686,6.2637,0.4283,10.0843,3.5596,1.8867,8.1754,0.468,12.4834,4.5589,2.1351,7.9598,0.5445,0.0004,0.0003,0.0003,0.7154,0.5779,0.8078,0.659,0.513,0.4533,0.7784,0.6878,0.8836,0.4343,0.2631,0.2055,0.6059,0.4731,0.7808,-0.3764,-0.2456,-0.1856,0.6525,0.4931,0.7557,0.2827,0.2016,0.1773,0.713,0.6269,0.8793,0.7765,0.595,0.6111,0.7662,0.7869,1.0271,0.0892,18.0501,0.509,-0.0906,0.1573,0.5057,0.7787,0.9343,-0.038,0.1999,0.4471,1.4815,-0.8446,-0.0073,0.1306,0.3614,1.6171,-1.3702,-0.0206,0.0518,0.2276,1.2347,-1.6834,5.1849,1.8386,0.3546,1.2371,1.9646,1.5881,1.5304,3.8597,2.5221,0.7256,0.8757,1.2069,1.1772,1.7455,1.4827,0.9161,1.1998,1.3097,0.0003,0.8731,0.5702,-0.0036,0.1628,?,?,?,?,?,DIETRO_PANTALONI
-0.1668,0.7765,0.8812,3.5838,-1.1698,7.0826,4.399,2.0974,8.9956,0.2646,10.0817,3.1411,1.7723,7.597,0.4969,12.4179,5.943,2.4378,9.4481,0.4803,-0.0236,-0.0165,-0.0134,0.7025,0.5704,0.8119,0.4201,0.4972,0.3615,1.1834,0.8604,0.727,0.1765,0.2472,0.1307,1.4005,0.7402,0.5285,-0.5968,-0.2575,-0.2213,0.4314,0.3708,0.8594,0.135,0.1094,0.0909,0.8101,0.6729,0.8307,0.3984,0.4717,0.3793,1.1841,0.9521,0.8041,0.085,17.9356,0.5934,0.1463,0.3682,0.6967,0.8992,0.9384,0.0824,0.126,0.355,1.4954,-1.1278,0.0573,0.0679,0.2605,0.91,-0.754,-0.0994,0.0583,0.2414,1.2646,-1.1535,1.4386,-0.829,-0.5762,1.3625,1.4703,1.0791,1.8563,2.1617,1.1645,2.0261,1.1701,0.5775,1.3545,1.1967,0.8835,1.6432,1.1824,0.7196,0.001,0.7309,0.6135,0.3229,0.0398,?,?,?,?,?,DIETRO_PANTALONI
