@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.6521,14.2078,3.7693,26.8103,-1.2771,-0.399,38.5971,6.2127,49.8045,-1.0259,-0.4173,13.9754,3.7384,20.2857,-0.9295,6.1471,29.7516,5.4545,28.0847,0.0244,1.6344,1.5626,-0.1061,0.9561,-0.0649,-0.0679,0.6067,1.0083,0.691,1.6619,1.139,0.6854,0.3681,1.0166,0.4775,2.7618,1.2973,0.4697,0.5962,1.5387,-21.3872,2.5808,-35.8727,-13.8999,0.4789,1.1199,0.409,2.3384,0.854,0.3652,0.5383,1.3216,0.9546,2.4552,1.7734,0.7223,0.0058,9.2942,0.5561,-0.1165,-0.2719,-0.6026,-0.3011,0.1505,-0.3069,2.6052,1.614,9.6568,-1.5292,-0.3413,4.9812,2.2319,12.0291,-3.5815,1.5503,8.4687,2.9101,12.168,-0.3162,0.8993,-0.198,-0.2201,0.7232,0.5546,0.7669,0.523,0.3076,0.5882,0.6209,1.9974,3.217,1.4542,0.413,0.284,0.8028,0.7936,0.9886,0.0108,5.0056,0.3234,-0.2786,0.0588,0,0,0,0,0,DAVANTI_PANTALONI
-0.0822,14.3528,3.7885,25.3436,-0.8325,-0.7288,43.1522,6.569,44.6092,-0.5321,0.1578,16.6706,4.083,19.8579,-0.7595,7.3281,21.0374,4.5867,29.7801,0.0274,0.1127,-0.5205,-0.0112,-4.6172,-0.0994,0.0215,0.5767,0.9279,0.826,1.6089,1.4322,0.8902,0.3326,0.861,0.6823,2.5885,2.0512,0.7924,0.7432,1.3432,-13.7149,1.8074,-18.4551,-10.2108,0.475,1.2254,0.4517,2.5798,0.9509,0.3686,0.5681,1.2762,0.851,2.2464,1.498,0.6668,0.0051,11.0521,-0.1588,-0.1472,-0.0363,-0.2661,0.0588,0.1635,-0.366,1.9881,1.41,8.0515,-0.8596,-0.0568,9.7344,3.12,19.5764,-2.3715,1.7161,3.4487,1.8571,7.6765,-0.1984,6.4448,-0.2133,-0.0331,0.4519,0.7593,1.6801,0.2042,0.5765,2.8226,0.2703,2.9288,10.8365,0.7457,0.6759,0.9064,0.4113,1.0488,2.5502,0.0119,4.997,-0.0687,-0.2257,-0.0548,0,0,0,0,0,DAVANTI_PANTALONI
-0.2052,0.1897,0.4356,1.8793,-1.8167,-0.3674,0.827,0.9094,4.6688,-1.0487,-0.2136,0.4825,0.6947,3.7328,-0.8886,1.0994,0.5133,0.7164,2.9573,0.0218,0.5584,0.9604,-0.1866,1.7199,-0.3342,-0.1943,0.479,0.6271,0.608,1.3091,1.2693,0.9696,0.2294,0.3932,0.3697,1.7139,1.6112,0.9401,0.5072,0.6901,-18.374,1.3607,-36.2277,-26.624,0.2928,0.3376,0.2207,1.153,0.7538,0.6538,0.4025,0.5035,0.6355,1.2507,1.5787,1.2622,0.0031,1.715,0.0621,0.0179,-0.1954,0.9899,-0.1637,-0.1018,-0.3146,0.0389,0.1972,0.7077,-12.5511,0.3064,0.0273,0.1652,0.647,-0.0668,0.0636,0.0783,0.2799,1.1064,-0.8602,-1.0267,-4.9421,4.8136,1.1937,0.7046,0.5903,1.4249,0.4965,0.3484,16.1841,1.2812,0.0792,0.0861,0.0878,1.0197,1.0939,0.6397,0.5848,0.0029,0.8688,-0.7168,-0.539,0.3699,4.1432,0,0,0,1,DAVANTI_PANTALONI
0.0984,1.4799,1.2165,7.3495,-1.0055,-1.1534,4.9067,2.2151,10.2043,-2.2615,0.0915,2.1034,1.4503,6.0334,-0.495,2.8577,1.6717,1.293,6.3477,0.1071,-0.0853,1.0753,0.0344,-12.6065,-0.4036,0.032,0.5492,0.8388,0.9409,1.5273,1.7132,1.1217,0.3016,0.7036,0.8853,2.3327,2.9351,1.2582,0.5208,1.8444,-4.8417,3.5418,-9.2975,-2.6251,1.1713,0.9081,0.5155,0.7753,0.4401,0.5677,0.7202,1.2181,1.1578,1.6913,1.6076,0.9505,0.0077,4.1672,0.3452,0.0391,-0.1606,-0.3112,-0.6525,0.4287,0.2745,0.1862,0.4315,1.6947,-0.4521,-0.2639,0.2768,0.5262,2.1509,-2.183,-0.2016,0.4685,0.6845,2.2511,-3.0076,-1.0404,-1.3619,1.3089,0.8201,0.6304,0.7687,0.6726,0.3975,0.5909,0.3577,0.3123,0.8732,1.7271,2.0778,1.203,0.7879,0.7528,0.9555,0.0029,1.4103,-0.7255,-0.5594,0.4251,4.872,1.4462,1.2026,5.1599,0.4454,DAVANTI_PANTALONI
-0.3073,1.849,1.3598,7.0215,-0.8449,-0.4323,0.7735,0.8795,4.4305,-2.1826,-0.3879,2.8277,1.6816,7.168,-1.5363,2.0719,1.5891,1.2606,4.7218,0.0958,0.7109,0.7923,-0.1483,1.1144,-0.2086,-0.1872,1.5461,0.8086,1.0787,0.523,0.6977,1.3339,2.3905,0.6539,1.1635,0.2735,0.4867,1.7794,1.0584,0.7406,-6.4273,0.6998,-6.0729,-8.6783,2.7339,1.3467,0.7288,0.4926,0.2666,0.5412,1.5848,0.9796,1.487,0.6181,0.9383,1.5181,0.0044,3.2222,-0.5224,0.5466,0.1896,0.1047,-0.6066,-0.1859,0.1455,0.8979,0.9476,4.5618,-0.9552,-0.7271,1.803,1.3428,5.2706,-4.0408,0.392,0.3929,0.6268,2.3971,-0.1569,-0.2002,0.3712,-1.8546,0.7057,1.5117,2.1421,0.498,2.2852,4.5886,0.5275,6.8557,12.9967,2.2314,1.126,0.5046,0.8655,1.9031,2.1988,0.0056,2.0296,-0.2447,0.0334,-0.2294,7.6926,12.2813,3.5045,16.7461,0.1983,DAVANTI_PANTALONI
-0.6911,11.6683,3.4159,17.1198,-1.064,-1.7881,15.9355,3.9919,18.1452,-2.319,-0.3773,11.369,3.3718,17.2265,-0.8,5.3486,14.1828,3.766,16.0705,0.0075,0.3865,1.8317,-0.1292,4.7393,-0.3343,-0.0705,0.8557,1.0131,0.907,1.1839,1.06,0.8953,0.7322,1.0263,0.8227,1.4017,1.1236,0.8016,0.6961,1.1527,-72.6843,1.6559,-104.4151,-63.057,1.5172,0.8667,0.5123,0.5713,0.3376,0.591,0.9435,0.9938,1.0653,1.0533,1.1291,1.0719,0.0132,8.3628,0.8631,0.0868,-0.5592,0.3219,-0.6957,0.0266,0.1381,0.8845,0.9405,5.018,-0.5198,-0.7777,2.5933,1.6104,5.536,-13.6537,0.8245,2.1742,1.4745,5.2562,-0.1305,-0.1776,0.1675,-0.9432,0.584,0.6378,1.0921,0.3411,0.4068,1.1927,0.3327,2.8291,8.5029,8.7395,0.7101,0.0813,0.9064,0.9547,1.0532,0.0077,2.4991,-0.1672,0.5523,-0.875,0.2703,0.7378,0.8589,4,0,DAVANTI_PANTALONI
-0.3317,5.0625,2.25,17.5465,-1.0404,-0.4701,17.2561,4.154,28.613,-1.5157,0.1963,9.8103,3.1321,16.6649,-0.693,4.5279,11.9966,3.4636,19.3345,0.0199,0.7055,-1.6901,-0.0733,-2.3955,-0.1038,0.0433,0.5416,0.7184,0.6496,1.3263,1.1993,0.9043,0.2934,0.516,0.422,1.759,1.4384,0.8178,0.519,1.3115,-22.7812,2.5271,-43.8949,-17.3697,0.7561,0.8736,0.4359,1.1555,0.5766,0.499,0.6132,1.0529,0.9075,1.717,1.4799,0.8619,0.0042,6.7808,0.2057,0.2791,-0.1174,-0.6856,-0.3817,0.4139,0.1391,1.4972,1.2236,5.7507,-1.2234,0.1211,1.2521,1.119,6.8979,-0.5016,0.8218,0.6782,0.8235,3.9743,-0.2965,1.1488,0.1692,0.1473,1.0935,1.4858,1.3587,1.1957,2.2075,1.8461,1.3733,3.4812,2.5349,0.563,0.8438,1.4986,0.8337,1.447,1.7356,0.0058,2.8069,0.3056,0.1583,-0.0903,2.7671,3.4252,1.8507,6,0.25,DAVANTI_PANTALONI
0.3619,15.6006,3.9498,19.4689,-0.6003,-2.9897,13.6017,3.6881,15.0908,-3.7048,0.2663,20.3364,4.5096,19.7346,-0.7275,6.244,19.6911,4.4375,14.9371,0.0048,-0.1211,1.3589,0.058,-11.2248,-0.4788,0.0427,1.071,0.8759,0.8901,0.8178,0.8311,1.0163,1.147,0.7671,0.7923,0.6688,0.6908,1.0328,0.6146,0.8787,-101.8091,1.4298,-165.6604,-115.8598,3.7929,1.065,0.8106,0.2808,0.2137,0.7611,1.2901,0.9865,1.3034,0.7647,1.0103,1.3212,0.0207,9.6879,0.3306,0.433,0.1086,0.2254,-0.8027,0.2131,-0.3394,1.0604,1.0298,4.9219,-2.4044,-0.0046,4.2307,2.0569,9.5169,-1.0161,1.2046,3.3432,1.8285,6.8402,-0.2965,74.3425,-0.2817,-0.0038,0.5006,0.5632,1.1249,0.2506,0.3172,1.2654,0.7247,2.2224,3.0665,0.3063,0.274,0.8947,0.5172,0.7196,1.3913,0.0086,3.5968,0.3151,-0.7454,0.1098,17.4589,17.2483,4.1531,25,0.0385,DIETRO_PANTALONI
-0.517,9.1449,3.024,15.1074,-1.1479,-2.3385,9.9047,3.1472,11.8935,-9.8621,-0.0944,12.5161,3.5378,16.6544,-0.5334,4.568,16.4435,4.0551,14.618,0.0296,0.2211,5.4749,-0.1132,24.7621,-0.5119,-0.0207,0.9609,0.8548,0.7457,0.8896,0.7761,0.8724,0.9233,0.7307,0.5561,0.7914,0.6024,0.7612,0.7477,1.3936,-18.1264,1.864,-24.2441,-13.0065,6.4237,0.6476,0.4669,0.1008,0.0727,0.721,1.2702,0.9071,1.0335,0.7141,0.8136,1.1393,0.016,7.164,0.6877,0.257,-0.3895,-0.0687,-0.9072,0.2755,-0.7671,1.57,1.253,5.374,-4.2576,-0.7824,3.9279,1.9819,7.0858,-5.4294,0.9688,1.0451,1.0223,4.8709,-0.0781,0.9804,-0.7918,-0.8076,0.6322,1.2257,1.9387,0.3997,1.5022,3.7584,0.7273,12.3353,16.9607,0.9275,0.2262,0.2439,0.7584,1.1033,1.4547,0.0098,3.2458,0.5716,-0.1769,-0.125,6.5416,32.2002,5.6745,22.6253,0.1533,DIETRO_PANTALONI
-0.4231,4.1363,2.0338,10.2963,-0.6854,-1.4029,8.3018,2.8813,17.2273,-2.1765,-0.3451,10.1992,3.1936,33.3029,-0.3918,3.7804,10.6125,3.2577,23.8982,0.023,0.3016,1.2261,-0.1119,4.0652,-0.3711,-0.0913,0.7059,0.6368,0.6243,0.9022,0.8845,0.9803,0.4982,0.4055,0.3898,0.814,0.7823,0.9611,0.3547,0.4466,-7.4391,1.259,-20.9713,-16.6573,1.1264,0.2553,0.2497,0.2267,0.2217,0.9782,0.5977,0.3092,0.4308,0.5173,0.7209,1.3935,0.0108,5.7612,-0.5428,-0.2704,0.2798,0.3076,-0.5504,0.0765,0.139,0.6403,0.8002,4.3697,-1.5053,-0.4516,1.2601,1.1226,6.0295,-2.1611,0.7738,4.2711,2.0667,7.7257,-0.2907,-0.3079,0.1797,-0.5836,0.7129,0.3872,0.5432,0.5082,0.1499,0.295,0.6369,1.5088,2.3688,0.9144,0.2914,0.3187,0.7247,0.5656,0.7805,0.0065,2.9858,-0.1777,-0.3766,-0.2113,0.5214,0.2495,0.4995,1,0,DAVANTI_PANTALONI
0.031,0.2252,0.4745,1.797,-0.9716,0.1187,0.323,0.5684,2.3271,-0.5924,-0.063,0.2579,0.5078,3.0763,-0.646,0.8024,0.1813,0.4257,1.9444,0.0758,0.2615,-0.4929,0.0387,-1.8848,0.1479,-0.0785,0.8349,0.9345,1.1146,1.1193,1.335,1.1927,0.6971,0.8732,1.2423,1.2527,1.7822,1.4226,1.0229,0.7334,-5.5508,0.7171,-5.4268,-7.5682,0.6237,0.4877,0.4332,0.7819,0.6946,0.8883,0.7722,0.5841,0.9242,0.7565,1.1968,1.5822,0.001,1.2089,0.3817,-0.3854,0.3497,-0.1904,0.5333,0.0924,-0.5063,0.3493,0.591,1.7175,-10.3285,-0.3545,0.0623,0.2496,0.78,?,0.2202,0.0343,0.1853,0.6419,-0.1452,1.4281,-2.2994,-1.6101,2.368,3.1889,1.3467,5.6074,10.1693,1.8135,2.0076,19.2396,9.5832,0,0.2705,0,2.202,2.6755,1.215,0.0047,1.1209,0.9486,-0.645,-0.6655,0,0,0,0,0,DAVANTI_PANTALONI
-0.645,3.793,1.9476,12.538,-0.6189,-1.4842,7.7435,2.7827,17.5494,-3.209,-0.2608,9.2779,3.046,17.7977,-1.0122,4.0056,7.4566,2.7307,15.5612,0.0355,0.4346,2.4729,-0.161,5.69,-0.3705,-0.0651,0.6999,0.6394,0.7132,0.9136,1.0191,1.1155,0.4898,0.4088,0.5087,0.8346,1.0385,1.2442,0.3582,0.5354,-8.3794,1.4945,-23.3903,-15.6506,1.8575,0.8756,0.48,0.4714,0.2584,0.5483,0.7144,0.7045,0.8057,0.986,1.1278,1.1437,0.0119,6.1427,0.4159,0.0985,0.0084,0.6285,-0.6084,-0.2342,-0.3304,1.001,1.0005,4.9507,-0.9919,-0.4273,1.9271,1.3882,7.3198,-3.3463,0.055,5.7515,2.3982,8.5353,-0.8737,0.7734,-6.0056,-7.7655,0.7207,0.4172,0.5788,0.5194,0.174,0.3351,0.4374,0.6194,1.416,1.4758,0.5456,0.3697,0.6763,0.58,0.8576,0.0039,3.9816,-0.2812,-0.0984,-0.1161,0.3913,0.586,0.7655,3,0,DAVANTI_PANTALONI
-0.085,0.3887,0.6235,2.4261,-1.0325,-0.4992,0.9572,0.9784,3.5448,-1.7792,0.2585,0.8796,0.9379,4.5272,-0.2006,1.3801,0.6441,0.8026,3.6733,0.0451,0.1702,-0.3286,-0.0616,-1.931,-0.3617,0.1873,0.6373,0.6648,0.7768,1.0432,1.219,1.1685,0.4061,0.4419,0.6034,1.0882,1.486,1.3655,0.5431,1.6293,-7.1072,3.0001,-13.0869,-4.3622,0.9359,0.3166,0.3103,0.3383,0.3316,0.9802,0.6844,0.5359,0.6605,0.783,0.965,1.2324,0.0043,1.9923,0.8354,-0.1254,-0.6197,0.2708,-0.3362,0.5578,-0.0704,0.0169,0.1301,0.5811,-1.5309,0.0116,0.0052,0.0721,0.3172,-0.7192,0.0776,0.0272,0.1648,0.6387,-0.4313,-6.0645,-0.9063,0.1494,1.8047,0.7896,0.4375,3.257,0.6235,0.1914,2.6485,1.8261,0.6895,1.2442,0.5145,0.4135,1.8316,0.9097,0.4967,0.0008,0.3182,0.0576,-0.3624,0.2227,0,0,0,0,0,DAVANTI_PANTALONI
-0.4527,1.635,1.2787,7.2321,-2.0533,-0.7084,3.5171,1.8754,11.9235,-1.6492,0.073,3.3381,1.8271,13.7838,-0.3945,2.4933,2.9858,1.7279,12.8524,0.0325,0.6391,-6.1977,-0.1816,-9.6979,-0.2841,0.0293,0.6818,0.6999,0.74,1.0265,1.0853,1.0574,0.4649,0.4898,0.5476,1.0536,1.178,1.118,0.6552,1.2473,-11.2774,1.9037,-17.2118,-9.0415,0.5263,0.2396,0.1783,0.4553,0.3388,0.7441,0.6065,0.5247,0.5627,0.865,0.9277,1.0725,0.0061,3.8724,0.5588,-0.2278,-0.3319,0.0763,-0.3208,0.5541,0.2317,0.4785,0.6917,5.4004,-0.5548,-0.4513,0.135,0.3675,2.775,-3.9321,0.7634,2.0638,1.4366,5.8821,-0.5151,-0.5133,0.3035,-0.5912,1.8824,0.4815,0.2558,3.5435,0.2318,0.0654,0.871,0.9636,1.1063,6.1735,0.8947,0.1449,1.9461,0.9181,0.4718,0.0065,2.1533,-0.2302,0.5447,-0.1214,3.6286,0.2335,0.4832,1,0.75,DAVANTI_PANTALONI
-0.0367,0.2785,0.5277,2.1674,-0.9882,-0.3101,0.5141,0.717,3.0945,-1.2385,-0.0846,0.5823,0.7631,4.1807,-0.5604,1.1373,0.186,0.4312,2.4756,0.1032,0.1184,0.4342,-0.0323,3.6657,-0.2727,-0.0744,0.736,0.6916,1.2238,0.9396,1.6626,1.7695,0.5417,0.4783,1.4976,0.8829,2.7644,3.131,0.6292,0.7175,-3.7794,1.1404,-6.0066,-5.2673,0.7886,0.4069,0.3949,0.516,0.5007,0.9705,0.7004,0.5184,0.8755,0.7402,1.25,1.6887,0.0023,1.6737,0.2014,-0.3992,0.0595,0.1367,-0.1197,0.3605,-0.1294,0.0554,0.2354,1.003,-1.7541,-0.0542,0.0241,0.1552,0.7669,-1.7326,0.084,0.026,0.1611,0.7285,-0.5685,2.3866,-1.5414,-0.6459,1.5163,1.4611,0.9635,2.2993,2.1347,0.9284,1.3137,2.4193,1.8416,1.2976,0.7841,0.6043,1.3078,1.3768,1.0528,0.0012,0.4868,0.6494,0.5062,0.0826,0,0,0,0,0,DAVANTI_PANTALONI
0.2842,6.1708,2.4841,15.5329,-0.5926,-0.5086,13.1204,3.6222,18.3117,-2.436,0.1076,17.1172,4.1373,16.225,-1.1787,5.2221,9.4894,3.0805,15.728,0.0236,-0.5588,2.6405,0.0544,-4.7251,-0.0974,0.0206,0.6858,0.6004,0.8064,0.8755,1.1759,1.3431,0.4703,0.3605,0.6503,0.7665,1.3826,1.8038,0.4452,0.6585,-15.1889,1.479,-34.1161,-23.0674,1.83,1.3096,0.6055,0.7156,0.3308,0.4623,0.8483,0.9573,0.9876,1.1286,1.1643,1.0316,0.0042,8.1568,0.6685,0.44,0.0452,0.8603,-0.34,-0.1263,0.2265,0.2584,0.5083,2.5848,-0.5791,0.4739,1.8204,1.3492,5.9505,-0.3919,-0.9323,2.4018,1.5498,4.9806,-12.1862,0.478,-0.243,-0.5083,0.3768,0.328,0.8706,0.1419,0.1076,0.7579,0.5658,0.2059,0.364,0.3829,4.3338,11.3184,0.4344,0.519,1.1947,0.0075,2.2578,0.3286,-0.2063,-0.1264,296.7606,8418.9463,91.7548,330,0.1316,DAVANTI_PANTALONI
1.6884,2.4093,1.5522,7.3954,-0.4512,-1.9938,3.8254,1.9559,9.619,-2.9291,-0.0453,4.3762,2.0919,10.8284,-1.3809,3.7882,3.0887,1.7575,8.5007,0.0378,-0.8468,-37.2575,0.4457,43.9968,-0.5263,-0.012,0.7936,0.742,0.8832,0.935,1.1129,1.1903,0.6298,0.5505,0.78,0.8742,1.2385,1.4168,0.3207,0.3661,-6.8803,1.1418,-21.4559,-18.7911,2.0816,1.1204,0.5768,0.5383,0.2771,0.5148,0.7688,0.683,0.87,0.8883,1.1316,1.2738,0.018,5.9245,-0.7102,-0.4709,0.74,0.4723,-0.7408,-0.4683,0.0147,0.6043,0.7773,4.0158,-0.6224,-0.0496,2.2457,1.4986,6.4043,-1.0646,0.135,0.428,0.6542,3.5638,-1.091,-0.2963,0.1089,-0.3675,0.5187,1.1882,2.2907,0.2691,1.4119,5.2471,0.4665,0.8285,1.776,0.798,1.4523,1.8201,0.6271,1.1268,1.7971,0.001,2.3296,0.1089,-0.1983,-0.7578,2,0,0,0,1,DAVANTI_PANTALONI
