@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.1565,0.0149,0.1219,0.6282,-0.1482,-0.1189,0.0133,0.1152,0.3847,-5.123,-0.1053,0.0052,0.072,0.3687,-2.4655,0.2669,0.0118,0.1087,0.4854,0.1454,-1.3166,-1.4863,0.5865,1.1289,-0.4455,-0.3946,1.0584,1.693,1.1217,1.5996,1.0599,0.6626,1.1201,2.8662,1.2583,2.5588,1.1234,0.439,0.2519,0.3092,-0.9818,1.2272,-3.897,-3.1757,8.708,5.1427,0.9633,0.5906,0.1106,0.1873,1.633,1.7039,1.2943,1.0435,0.7926,0.7596,0.0024,0.4068,-0.256,0.0707,0.7742,0.0138,-0.6764,-0.2098,0.0285,0.0026,0.0508,0.1816,-0.6676,0.0594,0.003,0.0547,0.219,-0.3078,0.023,0.0004,0.019,0.0694,-0.1444,0.4802,1.2397,2.5816,0.9293,2.6761,2.8799,0.8635,7.1618,8.2937,1.4107,8.2997,5.8833,0.6503,1.7948,2.7598,0.8293,2.6154,3.1538,0.0007,0.1374,0.7388,0.168,0.4942,?,?,?,?,?,PANTALONI
0.101,0.0044,0.0665,0.2969,-0.1613,-0.0241,0.005,0.0709,0.2846,-1.7046,-0.1722,0.0066,0.0813,0.4058,-12.6673,0.2276,0.0047,0.0683,0.3434,0.0931,-4.1938,-0.5868,0.4438,0.1399,-0.1058,-0.7563,0.9374,0.8179,0.9734,0.8725,1.0384,1.1902,0.8787,0.6689,0.9475,0.7613,1.0783,1.4165,0.2299,0.1097,-1.1699,0.477,-5.0881,-10.6675,2.4294,8.6112,0.6752,3.5445,0.2779,0.0784,1.0432,0.7317,0.8647,0.7014,0.8289,1.1817,0.0021,0.3381,-0.4072,0.1517,0.3449,-0.2468,-0.104,-0.8108,-0.0146,0.0013,0.0358,0.1506,-1.3522,-0.0015,0.0015,0.0389,0.1709,-0.8027,-0.0014,0.0002,0.0127,0.062,-1.1642,9.5054,10.4124,1.0954,0.9206,2.8107,3.0532,0.8474,7.9,9.3221,1.1378,2.598,2.2834,0.6754,2.2367,3.3118,0.8813,2.431,2.7586,0.0002,0.0729,0.5789,0.0396,0.3316,?,?,?,?,?,PANTALONI
0.1186,4.3728,2.0911,12.4492,-1.0667,-0.7285,1.039,1.0193,4.129,-2.7582,-0.0059,3.9029,1.9756,10.2827,-0.4978,2.5707,3.2507,1.803,7.1747,0.0323,-0.1628,-20.1965,0.0461,124.084,-0.2834,-0.0023,2.0515,1.0585,1.1598,0.516,0.5653,1.0957,4.2088,1.1204,1.3452,0.2662,0.3196,1.2006,2.1204,1.88,-26.8576,0.8867,-12.6665,-14.2857,5.4827,0.8775,0.8125,0.16,0.1482,0.926,3.015,1.2107,1.7351,0.4015,0.5755,1.4332,0.0077,3.6976,0.0527,0.3629,-0.0247,-0.2008,-0.5311,0.2061,0.2148,0.6845,0.8273,3.2513,-1.27,-1.067,2.1817,1.4771,5.8319,-4.2411,-0.9749,1.1053,1.0513,3.5825,-3.3011,-0.2013,-0.2203,1.0944,0.5601,0.7869,1.405,0.3137,0.6193,1.9739,0.3855,0.6616,1.7164,1.2872,1.7196,1.3359,0.5575,0.9076,1.6279,0.0152,3.3866,0.1933,-0.1258,0.6771,?,?,?,?,?,PANTALONI
-1.8787,2.9936,1.7302,7.3791,-2.2247,-2.2508,21.0248,4.5853,12.7582,-1.3472,2.1837,16.6602,4.0817,16.4573,-0.7274,7.2276,1.8038,1.3431,5.3655,0.5058,0.8347,-0.8604,-0.2599,-1.0307,-0.3114,0.3021,0.3773,0.4239,1.2883,1.1234,3.4141,3.0391,0.1424,0.1797,1.6596,1.262,11.6558,9.2362,0.6952,0.7346,-0.9272,1.0566,-1.3337,-1.2622,0.421,0.2402,0.2108,0.5705,0.5007,0.8776,0.5784,0.4484,1.3753,0.7752,2.3778,3.0672,0.0381,10.6791,-0.6329,-0.3811,-0.235,0.1466,-0.0208,0.7651,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
-1.8222,1.9621,1.4008,6.3966,-9.0261,-4.3354,4.4013,2.0979,12.3266,-1.4629,0.8108,20.8635,4.5677,15.1131,-0.4745,6.82,3.4884,1.8677,7.8144,0.2961,0.4203,-2.2474,-0.2672,-5.347,-0.6357,0.1189,0.6677,0.3067,0.75,0.4593,1.1233,2.4456,0.4458,0.094,0.5625,0.211,1.2617,5.9809,0.7865,1.1841,-1.752,1.5055,-2.2276,-1.4797,0.1275,0.0622,0.0575,0.4883,0.4508,0.9233,0.5189,0.4233,0.8186,0.8156,1.5774,1.934,0.0497,10.2712,-0.5097,-0.3766,-0.5979,0.0189,0.1036,0.8954,-2.0972,0.9073,0.9525,4.0428,-6.9761,1.549,2.9663,1.7223,7.3647,-0.7116,-1.2279,0.7022,0.838,2.8394,?,-1.3539,1.708,-1.2615,0.5531,1.1367,2.0553,0.3059,1.2921,4.2242,1.1549,1.2453,1.0783,0.1178,0,0,0.5489,1.4238,2.5937,0.03,5.2568,-0.9197,0.0987,-0.1581,?,?,?,?,?,PANTALONI
-1.987,4.2567,2.0632,9.0598,-5.1489,-3.8664,20.541,4.5322,15.9852,-1.4065,1.16,24.0713,4.9063,18.2022,-0.2645,7.79,8.4274,2.903,12.7221,0.1932,0.5139,-1.713,-0.2551,-3.3333,-0.4963,0.1489,0.4552,0.4205,0.7107,0.9238,1.5612,1.6901,0.2072,0.1768,0.5051,0.8533,2.4374,2.8563,0.812,1.9924,-2.4898,2.4536,-3.0662,-1.2496,0.2218,0.1024,0.0934,0.4615,0.4212,0.9128,0.5668,0.4977,0.7121,0.8782,1.2565,1.4308,0.0474,11.2288,-0.7332,-0.4539,-0.3027,0.0764,-0.1521,0.8443,-1.3552,1.8199,1.349,4.1005,-5.0692,1.5136,4.1515,2.0375,6.6618,-0.5016,-1.5373,2.9295,1.7116,5.3214,-3.5933,-0.8953,0.8815,-0.9846,0.6621,0.7882,1.1904,0.4384,0.6212,1.4172,1.539,0.8227,0.5346,0.1523,0.5832,3.8294,0.6155,0.7706,1.2519,0.0265,5.6008,-0.7866,0.824,-0.3788,?,?,?,?,?,PANTALONI
-1.711,13.8797,3.7255,14.6118,-2.2684,-2.1574,9.4426,3.0729,11.5156,-2.2374,2.0377,15.3109,3.9129,15.6689,-0.4698,6.5439,7.5443,2.7467,10.2089,0.1449,0.7931,-0.8397,-0.2615,-1.0588,-0.3297,0.3114,1.2124,0.9521,1.3564,0.7853,1.1188,1.4246,1.4699,0.9065,1.8398,0.6167,1.2516,2.0295,1.2743,2.0248,-5.8615,1.589,-4.6,-2.8949,1.2568,0.4194,0.3745,0.3337,0.2979,0.8929,1.2689,0.9325,1.4313,0.7349,1.128,1.5348,0.0361,9.6793,-0.8289,-0.1593,-0.3768,-0.1481,-0.0426,0.6651,-0.4609,0.7488,0.8653,3.3528,-1.6016,2.5415,5.3128,2.3049,8.3612,-0.3982,-2.1581,3.2201,1.7945,6.3521,-3.9781,-0.1813,0.2136,-1.1777,0.3754,0.4822,1.2845,0.1409,0.2325,1.6499,0.8668,0.4066,0.4691,0.2155,1.01,4.6864,0.401,0.5278,1.3163,0.0354,6.1336,-0.7833,-0.6483,0.4291,?,?,?,?,?,PANTALONI
0.7162,2.4225,1.5565,7.2812,-1.0685,-0.5724,2.4625,1.5692,6.2468,-1.9064,-0.0239,3.8265,1.9561,9.4653,-0.5137,2.795,1.7407,1.3193,6.4411,0.095,-1.2512,-29.9909,0.2562,23.9693,-0.2048,-0.0085,0.9919,0.7957,1.1797,0.8022,1.1894,1.4827,0.9838,0.6331,1.3917,0.6435,1.4147,2.1983,0.9179,1.1709,-5.5652,1.2756,-6.0628,-4.7531,1.6377,0.5629,0.4946,0.3437,0.302,0.8786,1.1656,0.7693,1.1304,0.66,0.9698,1.4695,0.0098,4.2191,0.5305,-0.0944,0.003,-0.3066,-0.3691,0.5827,1.0681,0.3453,0.5877,2.1458,-0.053,-0.3587,0.2208,0.4699,1.8991,-3.8479,-0.6512,0.132,0.3633,1.7998,-39.311,-2.9776,-1.6403,0.5509,1.2505,1.6175,1.2934,1.5638,2.6162,1.6729,0.0716,0.0615,0.8588,5.2022,45.6446,8.7741,1.1299,1.1923,1.0552,0.0137,2.1692,0.1536,0.2652,0.1781,?,?,?,?,?,PANTALONI
0.7618,7.0059,2.6469,9.9504,-0.6503,-0.5313,2.6969,1.6422,7.1962,-1.3961,1.0998,11.2166,3.3491,12.9389,-0.5563,4.3839,3.7733,1.9425,8.5686,0.0454,-1.4339,0.6927,0.1738,-0.4831,-0.1212,0.2509,1.6117,0.7903,1.3626,0.4903,0.8454,1.7241,2.5977,0.6246,1.8567,0.2404,0.7147,2.9726,0.9352,0.8477,-9.627,0.9065,-10.2944,-11.3559,2.0076,0.7252,0.6717,0.3612,0.3346,0.9262,1.3827,0.769,1.1613,0.5562,0.8398,1.51,0.0147,6.5901,0.2954,0.6068,0.4628,0.0925,0.2295,0.4821,3.0228,2.4902,1.578,5.5798,0.0589,-0.2197,0.7933,0.8907,3.6925,-1.5146,1.8344,2.4242,1.557,4.3088,-0.0055,-13.7559,1.6479,-0.1198,1.7717,1.0135,0.5721,3.1389,1.0272,0.3272,-0.157,-14.7272,93.7947,4.0378,1.3837,0.3427,1.5111,1.295,0.857,0.0361,5.5956,-0.6258,0.2635,-0.2941,?,?,?,?,?,PANTALONI
0.0066,0.0152,0.1232,0.5052,-1.0164,-0.001,0.0044,0.0662,0.2815,-1.4499,-0.1167,0.0036,0.0598,0.3333,-6.1601,0.1828,0.0034,0.0585,0.3018,0.1545,-6.3305,-0.0567,0.0362,0.009,-0.0057,-0.6388,1.8612,2.06,2.1074,1.1068,1.1323,1.023,3.464,4.2436,4.441,1.2251,1.282,1.0465,1.5286,0.8879,-4.6179,0.5809,-3.0209,-5.2008,2.1806,5.3814,0.702,2.4679,0.3219,0.1304,1.7947,1.5155,1.6741,0.8444,0.9328,1.1047,0.0012,0.2744,-0.1204,-0.4377,0.1684,-0.1938,-0.0818,-0.3981,-0.0125,0.0007,0.0265,0.0961,-1.5756,0.0208,0.0012,0.035,0.1559,-0.5408,-0.0021,0.0015,0.0386,0.1837,-1.0773,-0.5996,6,-10.0063,0.7567,0.6857,0.9062,0.5726,0.4702,0.8212,1.0744,0.6172,0.5745,0.3688,0.422,1.1444,0.6164,0.5233,0.8488,0.0002,0.0855,0.6745,0.5119,0.8726,?,?,?,?,?,PANTALONI
0.0096,0.0156,0.1249,0.6239,-1.4532,-0.0536,0.032,0.179,0.7688,-0.9546,-0.2058,0.0162,0.1274,0.5871,-7.2479,0.3108,0.0126,0.1123,0.47,0.1698,-0.1798,-0.0468,0.031,0.2603,-0.1724,-0.6624,0.6978,0.98,1.1116,1.4045,1.5931,1.1343,0.4869,0.9605,1.2358,1.9725,2.5379,1.2866,0.9843,0.7164,-3.8453,0.7278,-3.9065,-5.3678,0.6466,3.5729,0.4493,5.5259,0.6948,0.1257,0.8115,1.0627,1.3275,1.3095,1.6358,1.2492,0.0022,0.4678,0.2734,-0.2257,0.0189,-0.3737,0.1609,-0.6999,0.0365,0.0029,0.0541,0.188,-0.4552,0.1021,0.0166,0.129,0.4689,-0.3435,-0.3024,0.0153,0.1235,0.5866,?,0.3577,-0.1208,-0.3378,0.4196,0.4383,1.0445,0.1761,0.1921,1.091,0.4905,0.1002,0.2044,0.3701,0,0,0.4009,0.3205,0.7993,0.0033,0.4793,-0.2632,-0.4502,0.7024,?,?,?,?,?,PANTALONI
0.0809,0.0258,0.1606,0.7533,-0.788,-0.0283,0.0038,0.0618,0.2718,-1.426,-0.2297,0.005,0.0709,0.4061,?,0.2967,0.0067,0.082,0.3747,0.2743,-2.8557,-0.3524,0.2728,0.1234,-0.0955,-0.7741,2.599,2.2652,1.9598,0.8716,0.754,0.8652,6.7548,5.1311,3.8407,0.7596,0.5686,0.7485,2.0776,0.8175,-2.3436,0.3935,-1.128,-2.8668,3.7597,0,0.8159,0,0.217,0,2.771,1.8549,2.0104,0.6694,0.7255,1.0838,0.0028,0.4295,-0.4065,-0.0734,0.4834,-0.2502,0.0594,-0.6391,-0.0154,0.0013,0.0357,0.1474,-1.2279,0.0332,0.0017,0.041,0.1389,-0.5159,0.0193,0.0019,0.0439,0.1848,-0.5474,-0.4635,-0.7993,1.7244,0.8715,0.8124,0.9322,0.7595,0.66,0.869,1.7191,1.2428,0.7229,0.7223,0.5541,0.7671,1.0615,0.7977,0.7514,0.0005,0.1147,0.776,0.6285,0.8383,?,?,?,?,?,PANTALONI
-1.3517,4.5212,2.1263,9.482,-3.3465,-0.9494,4.4837,2.1175,10.0117,-1.0344,-0.8067,5.0134,2.2391,13.6125,-0.4509,3.696,3.7375,1.9333,10.864,0.0395,1.4237,1.6755,-0.3657,1.1769,-0.2569,-0.2183,1.0042,0.9496,1.0999,0.9457,1.0953,1.1582,1.0084,0.9018,1.2097,0.8943,1.1996,1.3414,1.4341,1.7258,-16.3503,1.2034,-11.4008,-9.474,0.4433,0.2325,0.1929,0.5245,0.4351,0.8295,0.9471,0.6966,0.8728,0.7355,0.9215,1.253,0.019,5.5568,-0.3552,-0.0658,-0.7276,0.0909,0.0496,0.1756,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,?,?,?,?,?,GIACCA
-0.3906,8.1861,2.8611,11.329,-1.2316,-1.5646,4.1656,2.041,7.6739,-3.2422,0.2201,6.8305,2.6135,12.8563,-0.8145,4.3816,2.6331,1.6227,7.5193,0.1405,0.2496,-1.7746,-0.0891,-7.1088,-0.3571,0.0502,1.4018,1.0947,1.7632,0.7809,1.2578,1.6106,1.9652,1.1985,3.1089,0.6099,1.582,2.5941,1.0661,1.0834,-5.0849,1.0163,-4.7698,-4.6933,2.8064,0.7165,0.5803,0.2553,0.2068,0.8099,1.4763,0.8812,1.5067,0.5969,1.0206,1.7098,0.0168,6.4842,0.2077,0.4305,-0.3725,-0.2868,-0.3551,0.0381,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,?,?,?,?,?,GIACCA
-1.0077,6.6783,2.5842,13.0562,-3.105,-0.4148,6.4295,2.5357,9.8208,-0.9219,-0.4516,6.9819,2.6423,16.3138,-1.2448,4.0952,4.7108,2.1704,9.3818,0.0669,2.4295,2.2312,-0.2461,0.9184,-0.1013,-0.1103,1.0192,0.978,1.1907,0.9596,1.1683,1.2174,1.0387,0.9565,1.4177,0.9209,1.3648,1.4821,2.0963,1.0917,-14.6867,0.5208,-7.0059,-13.4534,0.6224,0.4376,0.3163,0.7031,0.5082,0.7228,1.3294,0.8003,1.3917,0.602,1.0468,1.7389,0.012,5.9371,0.0754,-0.0737,-0.4994,-0.0513,0.1579,0.0518,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-1.3517,4.5212,2.1263,9.482,-3.3465,-0.9494,4.4837,2.1175,10.0117,-1.0344,-0.8067,5.0134,2.2391,13.6125,-0.4509,3.696,3.7375,1.9333,10.864,0.0395,1.4237,1.6755,-0.3657,1.1769,-0.2569,-0.2183,1.0042,0.9496,1.0999,0.9457,1.0953,1.1582,1.0084,0.9018,1.2097,0.8943,1.1996,1.3414,1.4341,1.7258,-16.3503,1.2034,-11.4008,-9.474,0.4433,0.2325,0.1929,0.5245,0.4351,0.8295,0.9471,0.6966,0.8728,0.7355,0.9215,1.253,0.019,5.5568,-0.3552,-0.0658,-0.7276,0.0909,0.0496,0.1756,0.7684,1.2403,1.1137,4.2789,-0.6053,0.008,2.2772,1.509,4.595,-1.2354,-0.0975,2.3006,1.5168,5.8276,-1.5299,95.7826,-7.8845,-0.0823,0.738,0.7342,0.9949,0.5446,0.5391,0.9898,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.008,3.6565,0.4966,0.3321,0.5084,?,?,?,?,?,GIACCA
-0.3906,8.1861,2.8611,11.329,-1.2316,-1.5646,4.1656,2.041,7.6739,-3.2422,0.2201,6.8305,2.6135,12.8563,-0.8145,4.3816,2.6331,1.6227,7.5193,0.1405,0.2496,-1.7746,-0.0891,-7.1088,-0.3571,0.0502,1.4018,1.0947,1.7632,0.7809,1.2578,1.6106,1.9652,1.1985,3.1089,0.6099,1.582,2.5941,1.0661,1.0834,-5.0849,1.0163,-4.7698,-4.6933,2.8064,0.7165,0.5803,0.2553,0.2068,0.8099,1.4763,0.8812,1.5067,0.5969,1.0206,1.7098,0.0168,6.4842,0.2077,0.4305,-0.3725,-0.2868,-0.3551,0.0381,1.385,1.6939,1.3015,4.5235,-0.0863,-0.8404,3.2607,1.8058,6.9032,-2.0522,-0.5128,0.6715,0.8195,3.8559,-1.04,-1.6481,-2.7009,1.6388,0.7207,1.5882,2.2036,0.5195,2.5225,4.8558,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0175,3.9414,0.6167,0.0662,0.7016,?,?,?,?,?,GIACCA
-1.0077,6.6783,2.5842,13.0562,-3.105,-0.4148,6.4295,2.5357,9.8208,-0.9219,-0.4516,6.9819,2.6423,16.3138,-1.2448,4.0952,4.7108,2.1704,9.3818,0.0669,2.4295,2.2312,-0.2461,0.9184,-0.1013,-0.1103,1.0192,0.978,1.1907,0.9596,1.1683,1.2174,1.0387,0.9565,1.4177,0.9209,1.3648,1.4821,2.0963,1.0917,-14.6867,0.5208,-7.0059,-13.4534,0.6224,0.4376,0.3163,0.7031,0.5082,0.7228,1.3294,0.8003,1.3917,0.602,1.0468,1.7389,0.012,5.9371,0.0754,-0.0737,-0.4994,-0.0513,0.1579,0.0518,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.9842,2.209,1.4863,7.4548,-0.1634,-0.2854,7.8774,2.8067,17.6602,-0.4065,0.2588,4.3306,2.081,10.3508,-0.2724,3.1762,5.4459,2.3336,13.1214,0.0748,-3.4485,3.8028,0.3099,-1.1027,-0.0899,0.0815,0.5295,0.7142,0.6369,1.3487,1.2027,0.8917,0.2804,0.5101,0.4056,1.819,1.4465,0.7952,0.2051,0.4724,-0.9874,2.3031,-4.8143,-2.0903,0.5104,0.7877,0.4518,1.5435,0.8854,0.5736,0.4221,0.7202,0.5681,1.7062,1.3459,0.7889,0.0109,4.7892,0.8311,0.3851,0.6795,0.5191,0.7633,0.5716,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
