@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.44179785,7.3731422,2.715353,16.435205,-3.564439,0.19451728,16.828415,4.1022453,14.43828,-0.8744268,0.5578805,18.568731,4.309145,17.996386,-1.0808904,6.0588183,6.605255,2.570069,16.052923,0.055677056,-2.2712524,-0.791922,-0.072918154,0.34867194,0.032104824,0.09207745,0.6619187,0.6301373,1.0565292,0.9519859,1.5961615,1.6766651,0.43813646,0.39707303,1.116254,0.90627706,2.5477312,2.8112059,1.9054978,1.3729703,-13.560292,0.72053105,-7.116404,-9.87661,0.46745595,0.41634336,0.21181375,0.8906579,0.4531202,0.50874776,1.1383077,0.9132503,1.0238138,0.80228776,0.8994175,1.121066,0.0073773502,9.2968445,-0.73691463,0.058327325,-0.14240004,TASCA_DESTRA_DAVANTI_PANTALONI
-0.16289684,6.0930953,2.4684196,9.84096,-2.183222,-1.4351866,3.6776679,1.9177246,7.542725,-2.1038148,0.38263023,20.14099,4.487871,17.503983,-0.41805047,4.8691316,8.436023,2.9044833,13.625987,0.04824587,0.113502204,-0.42572916,-0.03345501,-3.750845,-0.29475206,0.078582846,1.2871606,0.55002016,0.8498653,0.42731276,0.6602636,1.545153,1.6567824,0.30252215,0.7222711,0.18259619,0.43594807,2.3874981,1.3201658,1.3079603,-9.771586,0.9907546,-7.4017878,-7.470859,1.2721492,0.2504525,0.21593712,0.19687353,0.16974199,0.862188,1.3046955,0.5622126,0.72221994,0.4309148,0.5535544,1.2846029,0.014942229,7.306958,-0.16425148,-0.5796302,-0.18007159,TASCA_DESTRA_DAVANTI_PANTALONI
0.025588041,2.7883902,1.6698474,8.504663,-0.42268252,-0.0070986366,3.318522,1.8216811,7.8822966,-0.99251544,0.1833761,13.976543,3.7385216,17.474186,-0.78609735,4.1207438,3.1372612,1.7712315,8.594177,0.12749264,-3.6046417,0.13953859,0.0062095686,-0.038710807,-0.0017226591,0.04450073,0.91665184,0.44665983,0.94276065,0.48727313,1.0284828,2.1106906,0.8402506,0.19950499,0.8887976,0.2374351,1.0577768,4.455014,0.6435393,0.3285453,-2.0120704,0.51052874,-3.1265693,-6.1241794,1.511117,0.61102265,0.6068955,0.40435165,0.40162048,0.99324554,1.0789576,0.4866987,0.9895844,0.45108232,0.91716707,2.0332587,0.0018528878,5.9981737,-0.3560056,0.14169213,0.0019946427,TASCA_DESTRA_DAVANTI_PANTALONI
-0.30070588,3.3518288,1.8308,10.671953,-1.1396333,0.6717535,2.885027,1.6985368,8.319461,-1.2856874,0.5830024,22.059938,4.6968007,18.52506,-0.6253467,4.585492,8.151628,2.8551056,12.487531,0.057279795,-0.44764316,-0.51578844,-0.06557767,1.1522312,0.1464954,0.12714064,1.0778689,0.38979727,0.64123726,0.36163697,0.59491205,1.6450533,1.1618016,0.1519419,0.41118523,0.13078128,0.35392037,2.7062006,1.2146634,0.7975083,-7.491598,0.65656734,-6.167633,-9.393756,1.3703333,0.43761373,0.3765397,0.3193484,0.27477968,0.8604386,1.2827698,0.57608193,0.8546088,0.44909224,0.66622144,1.4834847,0.009389188,6.6585627,-0.20461324,-0.55910075,-0.050059497,TASCA_DESTRA_DAVANTI_PANTALONI
-0.014171636,1.6872271,1.298933,7.46589,-1.5033317,-0.33315274,32.30016,5.683323,24.683033,-0.86719006,0.56798315,18.6399,4.317395,15.300587,-0.941797,6.226635,14.29011,3.7802262,14.202192,0.019435482,0.042537954,-0.024950802,-0.0022759703,-0.58655393,-0.05350446,0.091218315,0.22855169,0.30086035,0.34361252,1.3163778,1.5034347,1.1420997,0.052235875,0.09051696,0.118069574,1.7328504,2.2603157,1.3043917,0.39110532,0.6041662,-15.927347,1.5447661,-40.723934,-26.362526,0.22560734,0.37849396,0.2059131,1.6776669,0.9127057,0.54403275,0.30247054,0.48794794,0.5256857,1.6132083,1.7379735,1.0773398,0.0065863226,8.745318,0.38685086,0.08974364,0.44090673,TASCA_DESTRA_DAVANTI_PANTALONI
0.24030276,4.708002,2.1697931,10.256099,-1.0402864,-0.21150486,3.9911523,1.9977869,11.085186,-0.872878,0.20803593,20.385975,4.515083,17.31033,-0.5720869,4.938399,4.843108,2.2007062,12.161018,0.04561574,-1.1361572,1.1551021,0.048660055,-1.0166746,-0.04282863,0.04212619,1.0860984,0.48056552,0.9859531,0.4424696,0.9077935,2.0516517,1.1796098,0.23094319,0.9721034,0.19577932,0.82408905,4.2092752,1.0121781,0.8301436,-8.996686,0.8201556,-8.888442,-10.837506,0.849293,0.45652255,0.3944976,0.53753245,0.46450117,0.86413604,0.9252076,0.5924843,0.8433585,0.64037985,0.91153437,1.4234276,0.0038178354,7.1330934,-0.28309017,-0.40875077,0.028472202,TASCA_DESTRA_DAVANTI_PANTALONI
-0.39888468,1.4059094,1.1857105,7.893834,-1.5050188,-0.9369585,2.5123935,1.5850531,6.8843174,-1.5030258,-0.0872739,3.7964964,1.94846,7.8631525,-0.60072786,2.5314527,2.3511634,1.5333503,5.8595743,0.043736085,0.4257229,4.5704923,-0.15757145,10.735838,-0.3701268,-0.03447582,0.7480573,0.60853726,0.7732809,0.8134902,1.0337188,1.2707207,0.5595897,0.3703176,0.5979633,0.66176635,1.0685745,1.614731,1.1472471,1.6071706,-17.696638,1.4008932,-15.425306,-11.011051,1.1457278,0.64150167,0.514267,0.5599076,0.44885626,0.80166125,1.1466401,1.003902,1.3471686,0.8755162,1.1748835,1.3419324,0.010220651,3.8030167,0.4319568,0.045296967,0.5830412,TASCA_DESTRA_DAVANTI_PANTALONI
-0.062523864,11.153793,3.3397295,13.165863,-0.7369003,-1.5573571,22.042454,4.694939,19.293945,-1.5198295,0.13427284,21.126259,4.596331,20.539606,-0.9512596,6.5632,13.694215,3.7005696,13.371543,0.022696426,0.040147416,-0.46564788,-0.00952643,-11.598452,-0.23728624,0.020458441,0.71134675,0.7266077,0.9024907,1.0214536,1.2687072,1.2420604,0.50601417,0.52795875,0.8144894,1.0433676,1.609618,1.5427141,0.4799969,0.55783665,-17.987617,1.1621672,-37.474445,-32.24531,0.98997575,0.72010756,0.5540161,0.7273992,0.5596259,0.7693519,0.6823831,0.6409988,0.98461807,0.9393532,1.4429109,1.5360686,0.008277168,9.953511,-0.5885315,-0.4361188,0.032150213,TASCA_DESTRA_DAVANTI_PANTALONI
-0.108776994,8.579956,2.9291563,14.480135,-1.0730067,-1.329014,46.106304,6.790162,36.05796,-0.7644349,0.028575659,43.000507,6.557477,25.312187,-0.7698723,8.984322,18.747671,4.3298583,19.67629,0.070611484,0.0818479,-3.806631,-0.012107424,-46.508602,-0.14792591,0.003180614,0.4313824,0.44668952,0.67650163,1.035484,1.5682181,1.5144784,0.18609074,0.19953151,0.4576545,1.072227,2.4593084,2.2936454,0.47977585,0.6807191,-5.0136395,1.4188273,-10.449962,-7.3652105,0.3418034,0.48840958,0.32993317,1.4289196,0.9652717,0.6755256,0.4015794,0.5720618,0.7359179,1.4245297,1.8325589,1.2864308,0.0068750735,13.294939,-0.18178986,-0.42428005,-0.30005187,TASCA_DESTRA_DAVANTI_PANTALONI
0.086995214,5.4171195,2.3274705,10.149466,-1.0620375,-1.0983124,28.950079,5.380528,27.227642,-1.5335425,-0.220229,15.513885,3.938767,17.126503,-1.1519594,6.4515705,9.520681,3.08556,16.338768,0.042466484,-0.079208076,-0.39502162,0.013484347,4.987138,-0.17023954,-0.034135718,0.4325729,0.5909135,0.75431055,1.3660438,1.7437768,1.2765161,0.18711933,0.3491788,0.56898445,1.8660754,3.040757,1.6294931,0.3171822,0.5701835,-7.2139783,1.7976528,-22.743958,-12.652029,0.45799926,0.61846054,0.28845713,1.3503528,0.6298201,0.46641153,0.3727633,0.5926175,0.6211892,1.5897958,1.6664441,1.0482126,0.0059763165,9.442348,0.34481218,0.1500361,-0.070734106,TASCA_DESTRA_DAVANTI_PANTALONI
