@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.2983575,5.8975306,2.4284832,16.435205,-3.564439,0.29262587,12.087385,3.4766917,14.43828,-0.8744268,0.25609073,15.929596,3.9911897,17.996386,-1.0808904,5.256102,6.52814,2.5550225,16.298107,0.041253876,-1.0195868,-1.165046,-0.05676402,1.1426648,0.05567355,0.048722558,0.69850403,0.60846096,0.9504743,0.87109154,1.3607284,1.5620958,0.4879079,0.37022474,0.9034014,0.7588005,1.8515818,2.440143,1.9054978,1.3729703,-18.301243,0.72053105,-9.604442,-13.329671,0.46745595,0.41634336,0.21181375,0.8906579,0.4531202,0.50874776,1.1383077,0.9132503,1.0084119,0.80228776,0.8858869,1.104201,0.0032675478,7.9995093,-0.6505592,0.14341491,-0.041611247,TASCA_DESTRA_DAVANTI_PANTALONI
-0.13375682,4.7197747,2.1725042,10.585017,-1.7597013,-0.90695953,3.6871867,1.9202049,8.062836,-1.7329266,0.25943643,18.089706,4.2531996,18.525858,-0.5008358,4.531648,6.868614,2.620804,13.662869,0.04566971,0.14747827,-0.5155668,-0.029516153,-3.4958835,-0.200139,0.057249904,1.1313919,0.5107929,0.8289457,0.45147303,0.73267776,1.6228606,1.2800477,0.2609094,0.68715096,0.20382789,0.5368167,2.6336763,1.3201658,1.0917618,-10.322787,0.8269885,-7.8193116,-9.455164,1.3000787,0.31073081,0.26790836,0.23900922,0.20607087,0.862188,1.3128157,0.57136446,0.7747287,0.43522063,0.5901275,1.3559273,0.006351811,6.7215724,-0.20735058,-0.4021033,-0.1288365,TASCA_DESTRA_DAVANTI_PANTALONI
-0.048945352,2.3166795,1.5220642,8.504663,-0.42268252,0.08369158,2.7952385,1.6718967,7.8822966,-0.99251544,0.22122566,13.446136,3.6668973,17.474186,-0.78609735,3.9695446,2.859117,1.6908923,8.648161,0.12201208,-0.58483005,-0.22124627,-0.012330218,0.37830865,0.021083422,0.05573074,0.91038173,0.4150823,0.9001544,0.45594314,0.9887659,2.1686168,0.8287949,0.17229332,0.81027794,0.20788413,0.977658,4.702898,0.6435393,0.3285453,-2.1024487,0.51052874,-3.267009,-6.399266,1.511117,0.61102265,0.6068955,0.40435165,0.40162048,0.99324554,1.0789576,0.4866987,0.9834072,0.45108232,0.9114419,2.0205667,0.001610255,5.7159224,-0.25262907,0.23812573,0.1855747,TASCA_DESTRA_DAVANTI_PANTALONI
-0.13971065,3.2122886,1.7922859,11.25149,-1.0210011,0.74582547,2.4301376,1.5588899,8.319461,-1.2856874,0.34270036,19.211414,4.383083,18.52506,-0.6253467,4.3635464,6.5065193,2.550788,13.022797,0.016871002,-0.18732351,-0.4076758,-0.032017685,2.1763194,0.17092186,0.07853712,1.1497194,0.4089099,0.7026401,0.3556606,0.61114055,1.7183251,1.3218546,0.1672073,0.49370307,0.12649447,0.37349272,2.9526408,1.2146634,0.7975083,-25.435196,0.65656734,-20.940119,-31.893332,1.5295552,0.48846096,0.42029065,0.3193484,0.27477968,0.8604386,1.3524301,0.60736585,0.8639841,0.44909224,0.6388383,1.4225101,0.0055506486,6.354405,-0.31327644,-0.2935252,-0.15301071,TASCA_DESTRA_DAVANTI_PANTALONI
0.033813126,1.3547901,1.1639545,7.46589,-1.5033317,-0.17850274,22.288887,4.721111,24.683033,-0.86719006,0.4412893,18.554543,4.3074985,15.398817,-0.9302008,5.503201,12.140744,3.484357,14.202192,0.019435482,-0.18942638,0.07662349,0.006144265,-0.40450275,-0.032436166,0.08018775,0.24654251,0.27021587,0.33405143,1.0960215,1.3549446,1.2362391,0.06078321,0.07301663,0.11159036,1.2012631,1.8358749,1.528287,0.39110532,0.6041662,-15.927347,1.5447661,-40.723934,-26.362526,0.22560734,0.37383363,0.2059131,1.6570101,0.9127057,0.5508148,0.30247054,0.4848353,0.5256857,1.6029174,1.7379735,1.0842563,0.0031814938,7.6106524,0.35022482,-0.066016756,0.321677,TASCA_DESTRA_DAVANTI_PANTALONI
0.15832378,3.2925675,1.8145434,10.256099,-1.0402864,0.04290245,3.1283743,1.7687211,11.085186,-0.872878,0.06744632,18.957663,4.3540397,17.31033,-0.5720869,4.584064,4.3964257,2.0967655,12.161018,0.04561574,3.6903203,2.3474042,0.034537863,0.6360977,0.009359043,0.014713216,1.025907,0.4167494,0.8654012,0.4062253,0.8435474,2.0765505,1.0524851,0.17368004,0.7489192,0.16501899,0.71157223,4.3120627,1.0121781,0.8301436,-8.996686,0.8201556,-8.888442,-10.837506,0.849293,0.45652255,0.3944976,0.53753245,0.46450117,0.86413604,0.9252076,0.5924843,0.8433585,0.64037985,0.91153437,1.4234276,0.0011823901,6.3779387,-0.30992234,-0.33855492,0.06007578,TASCA_DESTRA_DAVANTI_PANTALONI
-0.25313088,1.0374398,1.0185479,7.893834,-1.5050188,-0.6102019,1.9079207,1.381275,6.8843174,-1.5030258,0.013975868,2.7060304,1.6450016,7.8631525,-0.60072786,1.9232785,2.389007,1.5456413,5.980004,0.024082338,0.41483137,-18.111998,-0.13161427,-43.66111,-0.31727174,0.00726669,0.73739684,0.6191774,0.6589808,0.83968,0.8936582,1.0642842,0.54375416,0.3833807,0.43425566,0.70506257,0.798625,1.1327008,1.1472471,1.6071706,-32.138973,1.4008932,-28.013996,-19.997238,1.1457278,0.64150167,0.514267,0.5599076,0.44885626,0.80166125,1.1466401,1.003902,1.3200383,0.8755162,1.151223,1.3149076,0.004405133,2.8832738,0.4652285,0.0067040627,0.54910207,TASCA_DESTRA_DAVANTI_PANTALONI
0.007133354,7.588128,2.7546556,13.145288,-0.73418605,-1.044439,15.058382,3.8805132,18.871874,-1.6084952,0.057653956,14.26892,3.7774224,20.127296,-0.97273487,4.5335107,17.45695,4.1781516,13.393379,0.010735929,-0.006829843,0.12372705,0.0015734724,-18.115652,-0.23038194,0.012717287,0.7098689,0.72924215,0.6593,1.0272913,0.92876315,0.9040894,0.5039139,0.53179413,0.43467665,1.0553274,0.862601,0.8173776,0.4782289,0.56075007,-38.288025,1.1725558,-80.06214,-68.28002,1.0477302,0.74294674,0.559882,0.70910126,0.53437614,0.75359637,0.6965545,0.6531075,0.9814766,0.9376259,1.409045,1.5027796,0.007366573,6.877272,-0.5824621,-0.44955963,0.035857636,TASCA_DESTRA_DAVANTI_PANTALONI
0.07472576,6.1845565,2.486877,14.415058,-1.0830975,-0.8886991,33.091293,5.7525034,34.646126,-0.81614304,-0.025513941,32.66256,5.715117,25.15885,-0.76462317,7.359253,18.575832,4.309969,19.12349,0.053101435,-0.08408444,-2.9288208,0.010153987,34.8319,-0.12075942,-0.00346692,0.43231213,0.43514016,0.57700574,1.0065417,1.3346971,1.3260227,0.18689376,0.18934697,0.33293563,1.0131261,1.7814164,1.7583363,0.48139712,0.6875244,-6.9888296,1.4281856,-14.517805,-10.165209,0.36274564,0.4853645,0.342644,1.3380299,0.9445848,0.705952,0.4160655,0.57296175,0.75378805,1.377095,1.8117052,1.3155993,0.0061531044,10.781061,-0.18281418,-0.34068254,-0.2521772,TASCA_DESTRA_DAVANTI_PANTALONI
-0.060305577,4.2919993,2.0717142,10.036865,-1.0869021,-0.71942216,21.95319,4.685423,26.82469,-1.4960476,-0.2277494,13.420527,3.6634037,15.015408,-0.8866984,5.627849,8.566081,2.926787,15.633373,0.069714084,0.08382502,0.26478916,-0.010715564,3.1588323,-0.12783253,-0.040468287,0.44216162,0.5655162,0.7078459,1.2789807,1.600876,1.2516811,0.19550687,0.31980854,0.5010458,1.6357919,2.5628045,1.5667056,0.32513162,0.7407572,-4.4620013,2.2783303,-13.723677,-6.0235677,0.4475218,0.60431224,0.2861935,1.3503528,0.6395074,0.47358546,0.37416518,0.6684378,0.64201534,1.7864777,1.7158606,0.9604714,0.0053689154,8.313356,0.29076457,0.15105236,-0.07338945,TASCA_DESTRA_DAVANTI_PANTALONI
