@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.4306,14.9453,3.8659,16.7334,-0.8751,-5.8071,45.9778,6.7807,28.208,-1.9744,11.8464,45.364,6.7353,21.4363,0.0862,15.1218,51.8632,7.2016,23.4873,0.1469,0.0742,-0.0363,-0.0285,-0.4902,-0.384,0.7834,0.5701,0.574,0.5368,1.0067,0.9416,0.9352,0.3251,0.3295,0.2882,1.0135,0.8865,0.8747,0.4171,-3.8616,-1.9303,-9.2589,-4.6284,0.4999,0.941,0.3804,0.3241,0.4043,0.3445,0.852,0.5932,0.7806,0.7124,1.3159,1.201,0.9127,0.275,22.4334,0.3518,-0.5867,-0.4275,-0.5699,-0.7021,0.9197,-0.7408,3.2268,1.7963,6.8413,-2.0579,-0.7455,2.1563,1.4684,5.9291,-1.6227,2.9999,1.2639,1.1242,5.0906,-0.0455,0.9937,-0.247,-0.2485,1.2233,1.5979,1.3062,1.4965,2.5532,1.7062,1.255,20.7862,16.5621,0.9896,0.4595,0.4643,1.1538,1.3439,1.1647,0.0662,5.9458,0.4817,-0.5591,0.1422,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.403,5.3047,2.3032,9.4704,-0.8293,-1.2154,6.3487,2.5197,9.5332,-1.5945,9.8595,36.1072,6.0089,21.117,-0.0386,11.0659,24.1572,4.915,17.9604,0.1328,0.3315,-0.0409,-0.0364,-0.1233,-0.1098,0.891,0.9141,0.3833,0.4686,0.4193,0.5126,1.2226,0.8356,0.1469,0.2196,0.1758,0.2628,1.4947,0.7328,5.4686,-1.5605,7.4624,-2.1294,-0.2854,1.4089,0.2546,0.25,0.1807,0.1774,0.9817,0.9934,0.4485,0.5273,0.4514,0.5308,1.1758,0.2071,14.2123,-0.1222,-0.6842,-0.6356,0.4327,0.3928,0.9837,-0.4524,1.5977,1.264,4.6121,-3.1779,-2.141,2.0502,1.4319,4.7403,-4.4155,1.29,0.3258,0.5708,2.7419,-0.1623,0.2113,-0.3507,-1.6597,0.8828,2.2146,2.5087,0.7793,4.9044,6.2935,0.9077,9.165,10.0971,1.2612,0.468,0.371,0.973,1.6821,1.7289,0.0529,4.5216,0.5692,0.0661,-0.5083,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.717,5.8941,2.4278,9.5754,-1.0249,2.9955,25.8022,5.0796,21.5123,-0.4385,9.4713,3.761,1.9393,7.6648,0.379,11.4081,4.5057,2.1227,11.148,0.4015,0.2394,0.0757,0.0628,0.3163,0.2626,0.8302,0.4779,1.2519,1.1437,2.6193,2.393,0.9136,0.2284,1.5672,1.3081,6.8605,5.7266,0.8347,0.739,-1.0359,-0.6482,-1.4017,-0.877,0.6257,0.3162,0.3831,0.2539,1.2115,0.8029,0.6627,0.4451,1.2493,0.8589,2.8066,1.9297,0.6875,0.2075,16.2995,-0.5489,0.235,-0.4123,-0.4232,0.39,0.4673,-0.9976,1.0424,1.021,3.9467,-3.2445,-1.9814,3.0895,1.7577,5.3726,-6.7564,0.953,0.692,0.8319,2.6607,-0.2136,0.5035,-1.0469,-2.0792,0.5809,1.2274,2.113,0.3374,1.5064,4.4646,0.6446,6.4431,9.9949,1.3424,0.4241,0.3159,0.7346,1.4833,2.0193,0.0503,4.286,0.362,-0.0776,-0.4871,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.8586,15.0794,3.8832,15.6064,-0.763,4.9489,21.0825,4.5916,23.5394,-0.1635,9.243,14.5492,3.8143,13.9942,0.0939,12.1291,14.2578,3.7759,18.3205,0.2204,0.1735,0.0929,0.0708,0.5354,0.408,0.7621,0.8457,1.0181,1.0284,1.2038,1.216,1.0102,0.7153,1.0364,1.0576,1.449,1.4787,1.0204,2.0416,-4.6554,-1.304,-2.2803,-0.6387,0.2801,0.4376,0.5731,0.3767,1.3099,0.8609,0.6572,0.663,1.1152,0.8519,1.6821,1.2849,0.7639,0.2192,17.9135,-0.7032,-0.1539,-0.4177,0.086,0.5946,0.7712,-0.1608,1.204,1.0973,4.2554,-1.392,-2.2331,0.9473,0.9733,4.5689,?,2.2209,1.1318,1.0639,3.9018,-0.0265,0.072,-0.0724,-1.0054,1.1274,1.0314,0.9148,1.271,1.0637,0.8369,0.542,24.5674,45.3262,0,0.468,0,0.9314,1.0906,1.171,0.0657,5.3575,0.674,-0.2401,-0.4245,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.567,8.9869,2.9978,15.8467,-1.5634,5.1277,12.4564,3.5294,23.7492,-0.1016,7.6949,19.6105,4.4284,21.688,-0.025,10.3921,18.8839,4.3456,21.0319,0.2219,0.1106,0.0737,0.0546,0.6664,0.4934,0.7405,0.8494,0.677,0.6899,0.797,0.8122,1.0191,0.7215,0.4583,0.4759,0.6352,0.6596,1.0385,4.4125,18.2783,-1.6111,4.1424,-0.3651,-0.0881,0.2867,0.2922,0.2287,1.0189,0.7976,0.7828,0.6673,0.7307,0.7535,1.095,1.1292,1.0312,0.1971,15.3839,0.5736,-0.5778,-0.2827,-0.0743,0.3705,0.8438,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.0312,25.6423,5.0638,25.0521,-0.345,2.9193,43.4387,6.5908,24.2033,-0.4935,11.0989,41.9494,6.4768,25.6317,0.1244,14.0402,45.6117,6.7536,31.0703,0.1259,0.0107,0.0028,0.0022,0.263,0.2079,0.7905,0.7683,0.7818,0.7498,1.0176,0.9759,0.959,0.5903,0.6113,0.5622,1.0355,0.9524,0.9197,0.8035,-1.7645,-1.4359,-2.1959,-1.787,0.8138,1.1493,0.6363,0.524,0.5536,0.4559,0.8236,1.0351,0.9774,0.8063,0.9443,0.779,0.825,0.2391,20.5967,0.4018,0.4084,0.4915,-0.1755,0.1279,0.9205,1.1151,3.2344,1.7984,5.3561,-0.4124,-2.1136,11.5156,3.3935,11.1813,-3.4021,-0.9331,2.9037,1.704,5.6945,-2.2413,-0.5276,-1.1951,2.2653,0.53,1.0554,1.9914,0.2809,1.1139,3.9658,0.181,0.3971,2.1945,1.493,2.1586,1.4458,0.479,0.9406,1.9635,0.0534,6.4439,0.0949,-0.4796,0.3875,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
0.443,5.6121,2.369,8.2312,-0.741,-2.8574,15.24,3.9038,13.8843,-1.8455,10.0946,3.4966,1.8699,7.2551,0.4298,11.4411,3.713,1.9269,7.958,0.4511,-0.155,0.0439,0.0387,-0.2831,-0.2498,0.8823,0.6068,1.2669,1.2294,2.0877,2.026,0.9704,0.3683,1.605,1.5115,4.3585,4.1045,0.9417,0.389,-0.6405,-0.5357,-1.6465,-1.377,0.8363,0.969,0.3716,0.3261,0.3835,0.3366,0.8777,0.5928,1.1345,1.0343,1.9137,1.7447,0.9117,0.2188,16.3028,0.8357,0.0826,-0.2564,-0.0598,-0.4123,0.8629,-0.0282,0.1601,0.4001,1.5724,-0.7298,0.6663,1.612,1.2696,4.8613,-0.8948,0.4367,2.8744,1.6954,5.973,-0.2802,-0.0424,-0.0646,1.5258,0.3151,0.236,0.7489,0.0993,0.0557,0.5608,0.289,0.5075,1.7561,0.3543,0.1948,0.5499,0.3234,0.2632,0.8139,0.0166,2.8044,-0.3136,0.2414,0.204,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-2.0242,11.8579,3.4435,14.9527,-1.3172,-1.3668,19.6343,4.4311,18.3345,-1.5107,9.462,10.1695,3.189,12.1822,0.219,11.1877,11.9922,3.463,13.8997,0.2276,1.4809,-0.2139,-0.1809,-0.1445,-0.1222,0.8458,0.7771,1.0798,0.9944,1.3895,1.2796,0.9209,0.6039,1.166,0.9888,1.9307,1.6373,0.848,0.7705,-2.4886,-2.0758,-3.23,-2.6942,0.8341,0.8836,0.4137,0.3586,0.4682,0.4058,0.8668,0.8155,1.2274,1.0758,1.505,1.3191,0.8764,0.1994,16.7818,0.2929,0.1351,0.0284,-0.5027,-0.5909,0.9231,-0.4479,0.8004,0.8947,3.6676,-1.7094,-2.5385,1.2934,1.1373,4.7403,?,2.3761,2.6288,1.6214,4.97,-0.0035,0.1764,-0.1885,-1.0684,0.7867,0.5518,0.7014,0.6189,0.3045,0.492,0.4881,135.2857,277.1429,0,0.2733,0,0.7737,0.738,0.9538,0.0715,5.7368,-0.0684,-0.5708,-0.5211,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
1.3952,1.017,1.0085,3.066,-0.1145,1.6774,10.3831,3.2223,9.6354,-0.6467,10.1958,6.0905,2.4679,7.7499,0.4029,11.0529,4.0377,2.0094,6.6379,0.5027,0.8318,0.1368,0.1262,0.1645,0.1518,0.9225,0.313,0.4086,0.5019,1.3057,1.6036,1.2282,0.0979,0.167,0.2519,1.7048,2.5716,1.5084,0.0832,-0.0602,-0.0469,-0.7235,-0.5639,0.7795,0.4702,0.2119,0.2061,0.4508,0.4384,0.9724,0.3182,0.3956,0.4619,1.2433,1.4516,1.1675,0.237,14.922,-0.0295,0.594,0.5935,-0.6821,-0.6047,0.9864,1.3033,0.161,0.4012,1.5247,0.1452,-2.5682,2.0439,1.4297,4.9614,?,2.1059,0.6143,0.7838,2.5204,0.1089,-0.5075,0.6189,-1.2195,0.2807,0.5119,1.8241,0.0788,0.2621,3.3274,-0.0522,0.8413,-16.1151,0,0.6307,0,0.3073,0.6049,1.9685,0.0811,5.9774,-0.0741,0.8299,0.3269,125000,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.1759,5.4491,2.3343,7.944,-0.9577,-2.6954,7.19,2.6814,8.3747,-8.9962,10.2351,17.1556,4.1419,12.3355,0.2425,11.1667,17.1536,4.1417,11.9261,0.2999,-0.0653,0.0172,0.0158,-0.2633,-0.2414,0.9166,0.8706,0.5636,0.5636,0.6474,0.6474,1.0001,0.7579,0.3176,0.3177,0.4191,0.4192,1.0001,0.5156,-0.984,-0.7608,-1.9083,-1.4756,0.7732,4.8434,0.2492,0.2382,0.0514,0.0492,0.956,0.9486,0.644,0.6661,0.6789,0.7022,1.0343,0.2406,15.1105,-0.1798,-0.8736,-0.7581,-0.2695,-0.453,0.9772,-0.025,1.1061,1.0517,2.9932,-1.0332,-2.6898,3.1851,1.7847,5.6346,?,1.6705,2.0136,1.419,4.4056,-0.2178,0.0093,-0.015,-1.6101,0.5893,0.7412,1.2577,0.3473,0.5493,1.5818,0.2699,1.9302,7.1504,0,0.407,0,0.5312,0.6794,1.279,0.072,5.5179,-0.8615,-0.0533,-0.3101,125000,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.1661,0.4551,0.6746,2.6808,-1.104,2.9952,1.6186,1.2722,4.8564,0.0597,9.8058,2.067,1.4377,5.6867,0.5687,10.3329,2.5237,1.5886,6.1454,0.5629,0.0554,0.0169,0.0161,0.3055,0.2899,0.949,0.5303,0.4692,0.4247,0.8849,0.8008,0.905,0.2812,0.2202,0.1803,0.783,0.6413,0.819,-4.5585,-0.1876,-0.1778,0.0411,0.039,0.9477,0.2467,0.0966,0.0906,0.3917,0.3674,0.9379,0.552,0.4714,0.4362,0.854,0.7902,0.9254,0.2331,13.4087,-0.3956,0.0369,-0.0454,0.4816,0.6252,0.9845,0.8121,0.2915,0.5399,2.237,-0.2576,-2.1492,0.5079,0.7127,3.6835,?,1.3131,0.2518,0.5018,1.6066,0.1991,-0.3779,0.6185,-1.6368,0.7576,1.0759,1.4202,0.5739,1.1575,2.0169,0.1244,-1.1468,-9.2202,0,0.8867,0,0.6073,1.3924,2.2928,0.0601,4.3503,0.0016,0.7967,0.2854,125000,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.566,7.9801,2.8249,7.8882,-0.8598,-2.0519,16.489,4.0607,13.5734,-1.5494,8.9552,11.7274,3.4245,11.0843,0.1962,10.6253,8.0253,2.8329,9.2703,0.3559,-0.2758,0.0632,0.0533,-0.2291,-0.1931,0.8428,0.6957,0.8249,0.9972,1.1858,1.4334,1.2088,0.484,0.6805,0.9944,1.406,2.0546,1.4613,0.4421,-1.3477,-0.7119,-3.0485,-1.6104,0.5283,0.7966,0.3076,0.2947,0.3861,0.3699,0.9581,0.5812,0.7117,0.8509,1.2246,1.4642,1.1957,0.2092,15.7379,-0.5856,-0.9412,-0.8846,0.5324,0.3837,0.9508,0.9948,0.9217,0.9601,2.7855,-0.1686,-3.0161,4.2299,2.0567,5.9901,?,1.1802,1.3864,1.1774,3.2278,-0.202,-0.3298,0.8429,-2.5557,0.4668,0.8154,1.7467,0.2179,0.6649,3.0511,0.0671,0.741,11.0428,0,0.8876,0,0.465,0.863,1.8558,0.077,5.501,-0.8509,0.0298,-0.0408,125000,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0646,0.1999,0.4471,1.8407,?,4.9965,3.3588,1.8327,7.5709,0.1344,9.0872,0.8109,0.9005,3.1765,0.701,10.5302,2.16,1.4697,5.5538,0.5778,-0.2131,-0.1171,-0.1011,0.5498,0.4745,0.863,0.2439,0.4965,0.3042,2.0352,1.247,0.6127,0.0595,0.2465,0.0925,4.142,1.555,0.3754,-1.5654,-0.2472,-0.2422,0.1579,0.1547,0.9799,0,0,0,0.8233,0.6649,0.8077,0.2431,0.5795,0.3314,2.3834,1.3632,0.572,0.2369,15.1482,0.3586,-0.2025,0.062,0.6535,0.894,0.9171,1.4832,0.3894,0.624,2.2993,0.1774,-2.8407,0.5138,0.7168,4.397,?,0.4364,0.1891,0.4348,1.4087,-0.4252,-0.5221,3.3988,-6.5096,0.8705,1.4351,1.6486,0.7578,2.0596,2.7178,-0.1128,-1.1802,10.4622,0,2.8282,0,0.5229,1.6323,3.1214,0.0735,4.8904,0.1037,0.3888,0.6607,125000,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5946,0.0106,0.1029,0.7816,?,9.3909,0.0202,0.1421,0.5488,0.9433,9.5898,0.0084,0.0914,0.3212,0.967,13.4359,0.0227,0.1507,0.5755,0.958,-0.0633,-0.062,-0.0443,0.9793,0.6989,0.7137,0.7237,1.1253,0.6823,1.5549,0.9429,0.6064,0.5237,1.2662,0.4656,2.4177,0.889,0.3677,-0.0856,-0.083,-0.0595,0.9694,0.6952,0.7171,0,0,0,0.9938,0.7061,0.7105,1.4241,2.4336,1.3582,1.7089,0.9537,0.5581,0.2687,19.5753,0.4734,-0.0275,0.2716,0.6919,0.9456,0.8883,0.0247,0.0001,0.01,0.033,0.2439,0.0448,0.0004,0.0202,0.081,0,0.0263,0.0001,0.0076,0.0256,0.3684,0.5516,0.94,1.7042,0.4923,1.312,2.6651,0.2423,1.7212,7.1027,0,0.7143,0,0.5395,1.0789,2,0.4079,1.2917,3.1667,0.0012,0.0959,-0.4311,-0.202,0.7528,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.5213,0.0081,0.09,0.8074,?,10.9056,0.0252,0.1586,0.6906,0.9385,9.5956,0.0165,0.1286,0.4837,0.9509,14.5358,0.0401,0.2002,0.827,0.9447,-0.0478,-0.0543,-0.0359,1.1365,0.7503,0.6601,0.5676,0.7002,0.4496,1.2335,0.7922,0.6422,0.3222,0.4902,0.2022,1.5216,0.6276,0.4124,-0.0766,-0.0862,-0.0572,1.1254,0.7466,0.6635,0,0,0,1.1402,0.7515,0.6591,1.1691,1.6691,0.9763,1.4276,0.8351,0.585,0.2907,21.0225,0.4225,0.2208,0.3279,0.9489,0.9886,0.9829,0.0242,0.0001,0.0079,0.0298,0.2222,0.038,0,0.0055,0.0298,0.44,0.0106,0.0001,0.0096,0.0352,-0.1379,0.6362,2.2746,3.5752,1.4346,0.8176,0.5699,2.0581,0.6684,0.3248,0.3636,-1.9998,-5.4995,0.72,1.2414,1.7241,1,0.8485,0.8485,0.0009,0.0734,-0.4617,-0.0897,0.6496,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
0.3909,0.3725,0.6103,3.3825,-0.1412,6.3209,5.8557,2.4198,9.3215,-0.0524,10.3976,0.7098,0.8425,4.5341,0.6557,12.3915,1.6061,1.2673,4.9907,0.6396,0.0618,0.0376,0.0315,0.6079,0.5101,0.8391,0.2522,0.7244,0.4816,2.8722,1.9094,0.6648,0.0636,0.5248,0.2319,8.2496,3.6459,0.4419,0.9011,-0.0485,-0.0473,-0.0538,-0.0524,0.9752,0.3347,0.225,0.2141,0.6725,0.6396,0.9512,0.3629,0.746,0.6778,2.0559,1.8678,0.9085,0.2387,17.1836,-0.7794,0.0303,-0.5513,0.0508,0.8013,0.6097,0.6121,0.9382,0.9686,4.9189,0.0082,0.6305,0.762,0.8729,3.1784,0.001,-0.0331,0.0785,0.2801,1.4986,-0.7209,0.9708,-18.502,-19.0586,1.1096,3.4578,3.1163,1.2312,11.9564,9.7112,12.6672,-0.0645,-0.0051,1.5588,5.6952,3.6536,1.5476,3.2824,2.1209,0.0172,1.4041,0.7735,0.4631,0.1668,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.0561,11.2636,3.3561,12.625,-1.4665,-6.4687,15.5968,3.9493,15.6069,-26.3941,12.584,6.6397,2.5768,12.7944,0.2021,15.0817,6.248,2.4996,10.9883,0.4125,0.0087,-0.0045,-0.0037,-0.514,-0.4289,0.8344,0.8498,1.3025,1.3427,1.5327,1.58,1.0309,0.7222,1.6964,1.8028,2.349,2.4963,1.0627,0.4992,-2.3164,-0.973,-4.6404,-1.9491,0.42,8.9846,0.3192,0.2737,0.0355,0.0305,0.8573,0.8089,0.9868,1.1489,1.2198,1.4203,1.1644,0.283,21.8215,-0.2885,-0.2869,-0.1516,0.1392,-0.5385,0.6924,-0.3999,1.9459,1.395,5.0298,-4.4969,0.076,3.867,1.9665,6.9962,-0.8158,1.8279,1.6135,1.2702,4.437,-0.3763,-5.2587,-0.2188,0.0416,0.7094,1.0982,1.5481,0.5032,1.206,2.3967,1.309,3.3921,2.5913,0.2375,0.2838,1.1951,0.7189,1.1336,1.5768,0.0375,4.5588,-0.7493,0.6941,-0.827,1100,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
