@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.3917,1.433,1.1971,6.3118,-0.6928,0.1477,3.6065,1.8991,8.6656,-0.7415,0.2072,1.2374,1.1124,5.4843,-0.5948,2.2424,1.4665,1.211,5.4733,0.0924,2.6516,1.8907,0.1747,0.7131,0.0659,0.0924,0.6303,1.0761,0.9885,1.7072,1.5682,0.9186,0.3973,1.1581,0.9772,2.9146,2.4593,0.8438,0.7002,1.263,-4.6337,1.8038,-6.6182,-3.6689,0.7493,1.0842,0.6182,1.447,0.8251,0.5702,0.7284,1.1509,1.1532,1.5801,1.5832,1.002,0.0034,3.3993,0.7939,-0.1249,0.438,-0.0477,0.3124,-0.1405,-0.0169,0.0747,0.2733,1.5477,-2.623,-0.0584,0.0675,0.2598,1.3213,-0.783,0.4798,0.0823,0.2869,1.6748,0.0162,0.289,-0.0352,-0.1218,1.0518,0.9526,0.9057,1.1063,0.9074,0.8202,1.9311,-40.6611,-21.0559,0.5765,0.2509,0.4353,1.1714,0.9241,0.7889,0.0035,0.8861,0.0092,-0.5177,-0.208,-1.0664,45.653,6.7567,25.1984,-1.1319,-30.9171,0.509,0.7135,31.9199,?,-24.3488,1.9858,1.4092,26.3397,?,0.0345,0.0438,1.2698,9.4704,4.7948,0.5063,89.6877,22.99,0.2563,0.4191,0.5079,1.2119,0,0,1,0.7894,0.9567,1.2119,0.2853,61.2759,-0.3608,0.3135,-0.8404,SINISTRA_PANTALONI
0.0469,0.8198,0.9054,3.0762,-1.4135,-0.0971,1.011,1.0055,4.011,-1.0113,-0.08,0.1727,0.4155,1.4853,-2.2843,1.2619,0.429,0.655,2.2113,0.0588,-0.4833,-0.587,0.0372,1.2144,-0.0769,-0.0634,0.9005,2.179,1.3823,2.4198,1.5351,0.6344,0.8108,4.7479,1.9108,5.8556,2.3566,0.4025,0.8933,1.744,-13.0386,1.9523,-14.5954,-7.4762,0.6392,2.8185,0.5425,4.4097,0.8488,0.1925,0.767,2.0712,1.3912,2.7005,1.8139,0.6717,0.0009,1.8948,0.1795,0.1234,-0.2879,-0.8111,-0.0435,-0.2899,0.0526,0.0966,0.3108,1.0788,-0.5957,0.03,0.017,0.1302,0.5757,-0.5864,0.0189,0.0273,0.1653,0.705,-0.655,1.7546,2.7842,1.5868,2.387,1.8805,0.7878,5.6976,3.5364,0.6207,1.8924,1.4436,0.7628,1.8629,1.5871,0.8519,1.8738,1.5303,0.8167,0.0004,0.5088,0.8711,-0.6811,-0.4938,-38.8278,0.144,0.3795,39.7186,?,-3.3871,0.5126,0.7159,4.4998,?,22.4786,0.2146,0.4633,1.86,0.9201,11.4633,-1.7273,-0.1507,0.5301,0.8192,1.5454,0.281,0.6711,2.3883,8.8267,-1.8544,-0.2101,1,0,0,8.8267,21.3536,2.4192,0.3169,64.6935,-0.1401,0.4385,-0.3976,SINISTRA_PANTALONI
0.1945,6.1051,2.4708,12.0517,-1.0262,-0.5766,6.3245,2.5149,11.6579,-1.4511,-0.4703,8.6528,2.9416,21.0259,-1.1233,4.0498,5.2732,2.2964,11.0934,0.046,-0.3373,-0.4136,0.048,1.2262,-0.1424,-0.1161,0.9825,0.84,1.076,0.8549,1.0952,1.281,0.9653,0.7056,1.1577,0.7309,1.1994,1.6409,0.8844,0.5487,-11.3984,0.6205,-12.8884,-20.7722,1.2505,0.6006,0.5115,0.4803,0.409,0.8515,1.0338,0.5732,1.0864,0.5545,1.0509,1.8953,0.0055,6.0969,0.1897,0.2164,-0.0726,-0.1181,-0.3406,-0.1968,0.3644,2.1831,1.4775,7.3476,-0.3499,-0.1661,1.1685,1.081,7.7032,-2.9983,1.3983,1.7191,1.3111,4.642,-0.1119,-2.1943,0.2606,-0.1188,1.3669,1.1269,0.8245,1.8683,1.27,0.6797,0.3297,4.0784,12.3702,2.8252,1.3037,0.4615,0.9538,1.5828,1.6595,0.0104,2.9778,-0.5412,-0.1732,-0.079,11.8497,504.1427,22.4531,65.2786,-1.1847,-27.8337,39.6386,6.2959,40.6189,?,-28.8082,6.6479,2.5784,32.4585,?,-0.4257,-0.4113,0.9662,3.5663,8.7083,2.4418,12.7185,75.8346,5.9625,0.8715,1.0906,1.2514,0,0,1,1.6071,2.0111,1.2514,0.2984,80.7413,-0.0523,0.2562,-0.7192,SINISTRA_PANTALONI
-0.3275,3.667,1.9149,8.4119,-0.5617,-0.0724,2.0524,1.4326,5.4896,-0.712,-0.1363,0.7556,0.8692,3.9266,-1.5665,2.4285,0.7085,0.8417,4.7319,0.2108,4.5212,2.4022,-0.1349,0.5313,-0.0298,-0.0561,1.3367,2.203,2.275,1.6481,1.702,1.0327,1.7867,4.8532,5.1754,2.7164,2.8967,1.0664,1.3252,1.2624,-2.3933,0.9526,-1.806,-1.8958,1.6798,3.5206,0.8983,2.0958,0.5348,0.2552,1.5323,2.1423,1.7777,1.3981,1.1601,0.8298,0.0026,3.7265,-0.1004,-0.2244,0.0703,-0.7771,0.4429,-0.3377,0.1814,0.3135,0.5599,1.944,-0.5543,0.1055,0.1209,0.3477,1.8062,-0.9923,0.0376,0.1145,0.3384,1.4783,-1.3626,1.7195,4.8225,2.8046,1.6104,1.6549,1.0276,2.5934,2.7386,1.056,0.7706,0.8132,1.0552,1.3796,1.9989,1.4489,1.0763,1.315,1.2218,0.0015,1.0435,0.7861,-0.4468,-0.1198,-38.076,1.5435,1.2424,40.6189,?,-2.6781,3.2055,1.7904,5.5786,?,24.9494,2.6145,1.6169,6.9,0.7427,14.2177,-1.5261,-0.1073,0.6939,0.7683,1.1073,0.4815,0.5904,1.2261,7.2812,-2.0392,-0.2801,1,0,0,7.2812,5.8868,0.8085,0.3281,65.7034,-0.7364,0.9176,-0.6241,SINISTRA_PANTALONI
-1.5086,7.2504,2.6927,14.9435,-1.6361,-1.0745,4.7117,2.1706,12.0412,-1.1708,-0.2525,8.6146,2.9351,12.3543,-1.1381,4.3899,4.8002,2.1909,10.1906,0.053,1.404,5.9756,-0.3437,4.256,-0.2448,-0.0575,1.2405,0.9174,1.229,0.7396,0.9907,1.3396,1.5388,0.8416,1.5104,0.5469,0.9816,1.7946,1.4281,1.4104,-16.2504,0.9876,-11.3787,-11.522,1.022,0.9811,0.5268,0.96,0.5155,0.5369,1.241,1.2096,1.4664,0.9747,1.1816,1.2123,0.0131,6.6246,0.3817,-0.4697,-0.6402,0.1977,-0.3183,0.1491,0.1429,0.4922,0.7016,3.5995,-0.4204,0.2852,1.4923,1.2216,5.8127,-0.7395,-0.8606,3.2851,1.8125,7.5526,-2.6157,0.501,-0.166,-0.3314,0.5743,0.3871,0.674,0.3298,0.1498,0.4543,0.4311,0.195,0.4523,0.7584,1.2132,1.5997,0.6193,0.4766,0.7696,0.0064,2.5916,0.5073,0.1128,0.546,18.885,31.6307,5.6241,20.7001,0.3989,-24.8766,38.0255,6.1665,30.8395,-31.132,-11.8814,29.0284,5.3878,16.9189,?,-0.7591,-1.5895,2.0938,0.912,1.0439,1.1445,0.8318,1.0896,1.3099,-0.4598,-0.812,1.7661,35.8824,0,0,0.6712,1.2235,1.8228,0.2337,55.6564,0.8879,0.607,0.2666,SINISTRA_PANTALONI
-2.1153,12.2143,3.4949,13.011,-11.2096,-1.373,6.1121,2.4723,10.2045,-2.2401,-0.7852,5.2602,2.2935,9.8994,-1.4468,4.4304,10.9344,3.3067,13.2339,0.0406,1.5407,2.6941,-0.4775,1.7486,-0.3099,-0.1772,1.4136,1.5238,1.0569,1.0779,0.7477,0.6936,1.9984,2.322,1.1171,1.1619,0.559,0.4811,1.6932,2.0407,-21.3507,1.2053,-12.61,-10.4625,0.3384,0.2634,0.0773,0.7785,0.2283,0.2933,1.275,1.3143,0.9832,1.0308,0.7711,0.748,0.0203,6.5409,0.6484,0.0638,-0.967,0.0697,-0.7167,-0.1009,0.2877,1.1292,1.0626,4.6682,-0.2766,1.0915,3.4876,1.8675,7.6505,-0.1639,-0.9096,2.2766,1.5088,5.7947,-9.9034,0.2636,-0.3163,-1.2,0.569,0.7043,1.2377,0.3238,0.496,1.532,0.9388,0.1922,0.2047,0.5563,6.8805,12.3678,0.6102,0.8056,1.3203,0.0112,3.1182,-0.0087,-0.6195,-0.6501,37.612,17.1212,4.1378,19.6875,0.5882,-8.3385,324.2668,18.0074,67.0625,-0.4965,-17.3428,304.7898,17.4582,54.6875,-1.2494,-4.5107,-2.1687,0.4808,0.2298,0.237,1.0315,0.0528,0.0562,1.0639,-1.264,-0.9259,0.7325,1.0669,1.9666,1.8432,0.2936,0.36,1.2263,0.325,79.0952,0.228,0.3736,0.973,SINISTRA_PANTALONI
0.0853,17.5159,4.1852,20.874,-0.7519,0.9046,7.5334,2.7447,13.0203,-0.908,-1.8086,13.8983,3.728,19.0385,-1.6247,5.9927,7.1319,2.6706,11.7712,0.0524,0.0943,-0.0472,0.0142,-0.5002,0.151,-0.3018,1.5248,1.1226,1.5672,0.7362,1.0278,1.396,2.3251,1.2603,2.456,0.542,1.0563,1.9488,1.4459,0.7602,-13.7759,0.5258,-9.5278,-18.1211,1.7461,1.6426,0.9592,0.9408,0.5494,0.584,1.6032,1.0964,1.7733,0.6839,1.1061,1.6174,0.0147,8.7703,-0.1597,-0.302,0.3058,0.0073,0.0967,-0.5493,-0.1597,4.4284,2.1044,8.6827,-0.8442,-0.7108,3.502,1.8714,9.7636,-3.0326,-0.6003,1.9471,1.3954,6.7099,-0.9504,0.2247,0.266,1.184,1.1245,1.5081,1.3411,1.2645,2.2744,1.7986,0.5413,1.2156,2.2456,1.9446,1.3686,0.7038,0.8893,1.294,1.4551,0.0068,4.5056,-0.2871,0.3976,0.2718,-31.5798,263.7283,16.2397,63.118,-2.8536,-28.0141,125.4841,11.202,45.1187,?,19.702,226.5093,15.0502,59.3979,-0.5615,1.1273,-1.6029,-1.4219,1.4497,1.079,0.7443,2.1017,1.1643,0.554,1.0359,2.1882,2.1124,0,0.4306,0,1.3989,1.0626,0.7596,0.3376,84.5955,-0.7835,0.1886,0.1236,SINISTRA_PANTALONI
1.1161,13.3586,3.6549,22.432,-0.4193,0.0993,6.9698,2.64,12.3517,-0.7571,-1.6594,13.5642,3.683,24.5495,-0.9234,5.4722,7.9571,2.8208,19.8467,0.0251,11.2345,-0.6726,0.204,-0.0599,0.0182,-0.3032,1.3844,0.9924,1.2957,0.7168,0.9359,1.3056,1.9166,0.9848,1.6788,0.5138,0.8759,1.7047,1.2451,0.5622,-12.9618,0.4515,-10.4098,-23.0539,2.2483,1.2383,0.7764,0.5508,0.3453,0.6269,1.8161,0.9137,1.1303,0.5031,0.6224,1.237,0.0145,8.369,-0.2232,0.6375,0.1943,-0.3513,0.2363,0.09,0.3231,1.8482,1.3595,6.9054,-0.283,-0.918,2.3108,1.5201,7.2899,-2.8916,0.5256,4.239,2.0589,8.5844,-0.9666,-0.3519,0.6147,-1.7467,0.8943,0.6603,0.7383,0.7998,0.436,0.5451,0.2812,0.361,1.2838,2.8732,1.233,0.4291,0.9473,0.8044,0.8492,0.008,4.0463,-0.3466,-0.3184,0.6447,-19.7108,453.4909,21.2953,66.0583,-1.732,-35.0992,35.8871,5.9906,45.4193,?,4.2087,271.4246,16.475,48.6588,-0.4508,0.5616,-4.6834,-8.3398,3.5548,1.2926,0.3636,12.6366,1.6708,0.1322,0.9221,2.7698,3.0039,0,0.7209,0,1.4544,1.3576,0.9334,0.2933,75.8498,-0.8618,-0.2222,0.2189,SINISTRA_PANTALONI
0.5266,3.3506,1.8305,7.9477,-0.5627,0.1511,2.6452,1.6264,6.1734,-0.883,-0.138,0.6284,0.7927,3.9602,-1.3182,2.4779,0.8036,0.8964,4.7598,0.2094,3.4857,-3.8151,0.2125,-1.0945,0.061,-0.0557,1.1255,2.3091,2.042,2.0517,1.8143,0.8843,1.2667,5.3318,4.1697,4.2093,3.2919,0.782,0.9886,1.2709,-2.2697,1.2855,-2.2959,-1.786,1.5513,2.9771,0.8447,1.9191,0.5445,0.2837,1.2874,2.0069,1.6698,1.5589,1.297,0.832,0.004,3.6358,0.3321,-0.3267,0.0382,-0.4872,0.409,-0.2818,0.0463,0.0684,0.2615,1.0703,-1.0965,0.0464,0.0596,0.2441,0.8769,-1.2144,0.0563,0.0719,0.2682,1.3255,-1.1934,0.9974,0.8228,0.8249,1.0715,0.9751,0.91,1.1482,0.9508,0.8281,1.1639,0.7762,0.6668,1.2891,0.8447,0.6553,1.2205,0.8074,0.6616,0.0006,0.6454,0.8048,-0.2726,-0.3328,-35.458,0.9413,0.9702,37.0193,?,-20.3711,9.3637,3.06,25.4395,?,34.0582,1.1581,1.0761,4.0192,0.8876,1.7406,-1.0411,-0.5981,0.3171,0.9015,2.8435,0.1005,0.8128,8.0855,1.4552,-1.1663,-0.8015,1,0,0,1.4552,9.2107,6.3295,0.3801,89.8872,-0.3194,0.6151,0.439,SINISTRA_PANTALONI
0.4531,4.5355,2.1297,8.8761,-0.7443,0.1315,1.1775,1.0851,3.9732,-0.953,-0.0509,0.8874,0.942,4.1878,-1.1205,2.413,1.0029,1.0015,4.5722,0.1493,3.4458,-8.9066,0.1878,-2.5848,0.0545,-0.0211,1.9626,2.2608,2.1266,1.1519,1.0835,0.9406,3.8518,5.1112,4.5222,1.327,1.174,0.8848,1.9535,1.7116,-4.7191,0.8761,-2.4157,-2.7572,2.5012,2.5766,0.9468,1.0302,0.3785,0.3674,2.234,2.1195,1.9413,0.9488,0.869,0.9159,0.0035,3.5659,0.357,-0.3908,0.0483,-0.5868,0.1074,-0.2689,-0.0112,0.1697,0.4119,1.788,-0.5472,0.0136,0.0878,0.2962,1.2465,-0.635,0.024,0.079,0.2811,1.27,-1.1745,-0.8284,-0.4684,0.5654,1.3906,1.4652,1.0537,1.9337,2.1468,1.1102,1.3063,0.9219,0.7058,1.5158,1.9787,1.3053,1.4344,1.4079,0.9815,0.0002,0.8461,0.8801,-0.2289,-0.1564,-38.387,4.1922,2.0475,41.5192,?,-6.5631,4.673,2.1617,11.5189,?,33.845,2.6009,1.6127,4.5593,0.874,5.8489,-1.1342,-0.1939,0.9472,1.2696,1.3404,0.8971,1.6118,1.7967,3.6045,-1.3131,-0.3643,1,0,0,3.6045,9.1064,2.5264,0.3766,78.7951,-0.5688,0.857,-0.8204,SINISTRA_PANTALONI
