@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.1775,0.0153,0.1239,0.5955,-4.8808,-0.0407,0.0182,0.1349,0.6805,-1.1773,0.011,0.0105,0.1026,0.5051,-0.847,0.2565,0.0116,0.1076,0.4945,0.0564,4.3624,-16.1852,-0.6922,-3.7101,-0.1587,0.0428,0.9183,1.2068,1.1513,1.3141,1.2537,0.954,0.8433,1.4563,1.3255,1.7269,1.5718,0.9102,1.3433,2.1339,-16.7072,1.5886,-12.4378,-7.8296,0.324,0.3703,0.1932,1.1429,0.5963,0.5218,0.8751,1.179,1.2042,1.3473,1.376,1.0214,0.001,0.384,-0.1327,-0.237,-0.7115,0.9861,-0.0636,0.0339,6.2917,0.0111,0.1054,0.3052,0.9529,7.4623,0.0092,0.0957,0.2763,0.9635,-0.9353,0.0043,0.0654,1.0193,?,0.8431,-6.7271,-7.9786,1.1005,1.6122,1.465,1.2111,2.5991,2.1461,0.8456,-6.0555,-7.161,0.8551,0,0,1.1044,0.2994,0.2711,0.0522,14.6893,-0.9942,-0.7826,0.8098,?,?,?,?,?,PANTALONI
0.2292,0.0149,0.1221,0.5775,-0.0477,-0.3286,0.0891,0.2984,1.3925,-6.9198,0.1,0.0044,0.066,0.3748,-0.2018,0.4553,0.0715,0.2674,1.2007,0.0379,-0.6974,2.2911,0.5033,-3.285,-0.7217,0.2197,0.4092,1.8494,0.4567,4.5191,1.116,0.2469,0.1675,3.4203,0.2086,20.4226,1.2455,0.061,0.0216,0.4182,-0.5563,19.333,-25.7138,-1.33,3.135,1.7675,0.4417,0.5638,0.1409,0.2499,0.4147,1.5409,0.481,3.7153,1.1598,0.3122,0.0021,0.6742,-0.3275,0.3661,0.5289,-0.418,-0.9545,0.5271,6.8962,0.001,0.0322,0.1282,0.9816,6.9488,0.0018,0.0418,0.1569,0.9777,-0.5517,0.02,0.1416,0.7024,?,0.9924,-12.4989,-12.5943,0.7699,0.2275,0.2955,0.5928,0.0518,0.0873,0.9908,-9.71,-9.8,0.9869,0,0,0.8171,0.1825,0.2233,0.0505,14.3967,-0.9766,-0.9633,0.9795,?,?,?,?,?,PANTALONI
-0.445,3.8016,1.9498,8.658,-1.0096,-1.3547,6.1929,2.4886,10.4791,-2.0712,-0.2134,5.497,2.3446,10.9595,-1.0192,3.7016,3.8683,1.9668,8.3649,0.0235,0.3285,2.0853,-0.1202,6.3476,-0.366,-0.0577,0.7835,0.8316,0.9913,1.0614,1.2653,1.1921,0.6139,0.6916,0.9828,1.1266,1.6009,1.421,0.6155,0.7863,-21.6203,1.2775,-35.1269,-27.496,1.2627,0.7938,0.5029,0.6286,0.3983,0.6336,0.8262,0.79,1.035,0.9562,1.2527,1.3102,0.0075,5.6479,0.2542,-0.5963,-0.3791,0.1285,-0.6042,0.107,7.8294,0.2649,0.5147,2.1446,0.7459,4.1572,1.1444,1.0698,4.4662,0.3659,3.668,2.7057,1.6449,7.2788,-0.0325,1.8833,2.1345,1.1334,0.4811,0.3129,0.6504,0.2315,0.0979,0.423,2.4426,-27.4969,-11.2572,1.1983,1.1973,0.9991,0.4802,0.2946,0.6136,0.0502,15.6615,-0.0206,-0.299,-0.9045,?,?,?,?,?,PANTALONI
0.1579,11.648,3.4129,14.2588,-1.0215,-1.7395,27.4686,5.241,20.4621,-1.2026,-0.5253,10.9819,3.3139,16.9482,-0.7614,6.2156,14.7916,3.846,11.9614,0.0233,-0.0907,-0.3005,0.0254,3.3117,-0.2799,-0.0845,0.6512,1.0299,0.8874,1.5815,1.3627,0.8617,0.424,1.0607,0.7875,2.5013,1.857,0.7424,0.6449,0.9835,-25.2345,1.525,-39.1284,-25.6575,0.7593,0.7331,0.5759,0.9655,0.7585,0.7857,0.6968,0.8413,1.1921,1.2073,1.7107,1.4169,0.0095,9.4202,-0.7437,0.2892,0.2924,0.2847,-0.3228,0.0697,-3.4165,7.0824,2.6613,7.8631,?,2.5979,26.7512,5.1722,14.1906,-1.0842,6.5258,1.3213,1.1495,3.981,0.4765,-1.3151,-0.5235,0.3981,0.5145,2.3152,4.4996,0.2648,5.3602,20.2463,1.0652,-2.1697,-2.037,0,0,0.8953,0.5541,1.9752,3.5646,0.0409,15.4177,0.6195,0.6836,0.9068,?,?,?,?,?,PANTALONI
0.8629,6.7634,2.6006,14.6532,-0.9523,-2.213,21.4355,4.6298,17.7983,-0.9237,-0.2938,12.792,3.5766,13.6559,-0.6532,6.1975,8.3106,2.8828,11.0838,0.0478,-0.3899,-2.9375,0.1392,7.5334,-0.3571,-0.0474,0.5617,0.7271,0.9021,1.2945,1.606,1.2407,0.3155,0.5287,0.8138,1.6757,2.5793,1.5392,0.8363,1.3247,-12.8594,1.584,-15.3761,-9.7072,0.8112,0.9086,0.6448,1.12,0.7949,0.7097,0.8233,1.073,1.322,1.3033,1.6058,1.2321,0.0125,9.248,-0.4662,0.4557,0.4063,0.4684,-0.3306,0.2834,-2.308,6.8225,2.612,7.9164,?,4.5281,14.3968,3.7943,14.1628,-0.9707,6.9324,1.0506,1.025,4.8249,0.4286,-0.5097,-0.3329,0.6532,0.6884,2.5484,3.7019,0.4739,6.4941,13.7039,1.1348,-2.1871,-1.9274,0,0,0.851,0.559,1.6407,2.9354,0.045,14.7654,0.9354,0.3898,0.5662,?,?,?,?,?,PANTALONI
0.8838,13.6378,3.6929,18.739,-1.1417,-2.6429,25.7667,5.0761,25.447,-0.8772,-0.5932,15.4858,3.9352,17.8315,-0.5255,6.9066,15.307,3.9124,14.0091,0.05,-0.3344,-1.4899,0.128,4.4552,-0.3827,-0.0859,0.7275,0.9384,0.9439,1.2899,1.2974,1.0058,0.5293,0.8807,0.8909,1.6639,1.6833,1.0117,0.8401,1.6262,-13.5609,1.9358,-16.1428,-8.3391,0.6455,0.7486,0.5934,1.1597,0.9193,0.7927,0.7364,1.0509,1.3376,1.4271,1.8165,1.2728,0.015,10.7061,-0.7146,0.1912,0.5268,0.3575,-0.2969,0.2549,-2.4875,5.514,2.3482,7.8684,?,2.3385,22.1733,4.7089,14.506,-1.1532,7.4272,1.6507,1.2848,4.9133,0.4408,-1.0637,-0.3349,0.3149,0.4987,1.8277,3.6651,0.2487,3.3404,13.4326,1.0128,-2.0318,-2.0062,0,0,0.7668,0.5424,1.6014,2.9524,0.0428,14.855,0.5558,0.5441,0.7854,?,?,?,?,?,PANTALONI
0.424,12.6148,3.5517,17.6749,-1.1853,-1.197,7.7729,2.788,19.384,-0.5003,0.986,16.4892,4.0607,33.4533,-0.2142,5.2866,11.5142,3.3933,29.8821,0.0187,-0.3542,0.43,0.0802,-1.214,-0.2264,0.1865,1.2739,0.8747,1.0467,0.6866,0.8216,1.1967,1.6229,0.765,1.0956,0.4714,0.6751,1.4321,1.4832,1.6246,-16.8117,1.0954,-11.3351,-10.3481,0.626,0.2936,0.2656,0.4689,0.4243,0.9048,0.9118,0.5283,0.5915,0.5794,0.6487,1.1195,0.0085,7.892,-0.5652,-0.1601,-0.2121,0.5666,0.351,0.6143,-0.2586,13.8437,3.7207,10.3279,-1.8383,-1.3727,9.4782,3.0787,10.7018,-2.5358,8.245,2.9194,1.7086,4.8995,0.4994,0.1884,-0.0314,-0.1665,1.2085,2.1776,1.8018,1.4606,4.7419,3.2466,0.8715,-1.3684,-1.5701,1.2022,0.3718,0.3092,0.9651,2.1079,2.1843,0.044,14.0313,0.8436,0.8073,0.9088,?,?,?,?,?,PANTALONI
0.3297,7.3308,2.7075,13.9538,-0.5843,-2.0615,10.4454,3.2319,16.4737,-1.4945,0.2853,11.1298,3.3361,20.333,-0.9561,5.0193,8.1531,2.8554,11.4628,0.0542,-0.1599,1.1555,0.0657,-7.2249,-0.4107,0.0568,0.8377,0.8116,0.9482,0.9688,1.1319,1.1684,0.7018,0.6587,0.8991,0.9385,1.2812,1.3651,0.5214,0.5178,-7.8339,0.9931,-15.0237,-15.1283,1.3336,0.8473,0.7267,0.6353,0.5449,0.8577,0.847,0.6863,1.2173,0.8102,1.4371,1.7738,0.0112,7.6106,0.3441,-0.3635,-0.0262,-0.0005,-0.3888,0.2427,4.558,0.4771,0.6907,2.9939,0.513,6.4621,5.1932,2.2788,8.9458,0.032,4.8218,4.7255,2.1738,7.9907,0.1007,0.7053,0.9453,1.3402,0.3031,0.3177,1.0483,0.0919,0.101,1.099,10.6489,3.5258,0.3311,0.6652,0.6919,1.0401,0.3347,0.3747,1.1195,0.049,15.8419,-0.4053,0.5584,-0.9185,?,?,?,?,?,PANTALONI
-0.6736,2.5509,1.5972,8.803,-1.3402,-1.5075,3.6672,1.915,12.1539,-1.9689,0.324,7.6194,2.7603,12.1772,-0.5092,3.5429,4.1164,2.0289,8.2391,0.0629,0.4468,-2.0792,-0.1901,-4.653,-0.4255,0.0914,0.834,0.5786,0.7872,0.6938,0.9439,1.3605,0.6956,0.3348,0.6197,0.4813,0.8909,1.851,0.6255,1.2271,-9.1105,1.9619,-14.5657,-7.4244,0.9188,0.4662,0.4278,0.5074,0.4656,0.9177,0.7243,0.7229,1.0684,0.9981,1.4752,1.478,0.0086,5.3933,0.3111,-0.1497,-0.2305,-0.3135,-0.4406,0.3847,3.9096,3.8675,1.9666,7.5775,-0.154,2.8214,4.2553,2.0628,6.2794,0.0281,7.8037,3.8744,1.9684,5.5403,0.3979,1.3857,0.501,0.3616,0.9533,0.9991,1.048,0.9089,0.9982,1.0983,-5.5652,-0.2762,0.0496,1.0163,0.7137,0.7022,1.2067,1.3677,1.1334,0.0468,14.5882,0.398,-0.7751,-0.8569,?,?,?,?,?,PANTALONI
0.1438,0.0091,0.0952,0.4959,-0.2644,0.0462,0.0305,0.1746,1.1518,-0.8571,0.0139,0.0103,0.1016,0.5377,-0.9203,0.2461,0.0123,0.1109,0.5691,0.1069,3.1098,10.3158,0.5842,3.3172,0.1879,0.0566,0.5452,0.9367,0.8583,1.7182,1.5745,0.9163,0.2972,0.8774,0.7368,2.9523,2.479,0.8397,0.1951,0.4025,-1.523,2.0631,-7.8069,-3.784,0.6323,1.4007,0.6155,2.2151,0.9734,0.4394,0.4305,0.9223,0.8714,2.1423,2.024,0.9448,0.0008,0.3688,-0.3808,0.5955,0.5274,0.0269,-0.0064,0.393,8.6684,0.0013,0.0355,0.1133,0.987,4.5591,0.0045,0.0674,0.211,0.955,0.488,0.0004,0.0197,0.0785,0.8536,1.9013,17.7618,9.3417,0.5261,1.8002,3.422,0.2767,3.2407,11.7104,1.9212,18.7754,9.7729,1.8588,16.2377,8.7354,0.5368,1.442,2.6864,0.0503,13.7155,-0.9982,0.1855,-0.2173,?,?,?,?,?,PANTALONI
0.1898,0.0212,0.1455,0.9339,-0.5568,-0.09,0.1028,0.3206,1.4264,-1.1428,-0.0447,0.0366,0.1913,1.0399,-1.273,0.4273,0.0241,0.1553,0.7468,0.0896,-2.1101,-4.2489,0.4443,2.0136,-0.2105,-0.1046,0.454,0.7609,0.9374,1.6759,2.0648,1.232,0.2061,0.5789,0.8787,2.8086,4.2633,1.5179,0.4391,0.5735,-4.546,1.3062,-10.3532,-7.9262,0.9012,1.3112,0.7313,1.455,0.8115,0.5577,0.6548,0.8981,1.2505,1.3717,1.9099,1.3924,0.0011,0.645,-0.0661,0.3247,0.3903,0.2545,-0.1243,0.1452,8.1396,0.1175,0.3427,1.2558,0.855,5.4244,0.2461,0.4961,1.8036,0.7185,0.3434,0.0143,0.1195,0.5118,0.1446,1.5006,23.7003,15.7943,0.6909,2.8677,4.1509,0.4773,8.2234,17.2298,1.6083,85.5322,53.1818,1.3515,14.4693,10.7058,0.6963,2.4535,3.5237,0.0507,13.9075,-0.998,-0.756,0.7485,?,?,?,?,?,PANTALONI
0.2361,0.0162,0.1272,0.6972,-0.1692,0.0486,0.0916,0.3026,1.6552,-1.807,0.0433,0.0595,0.2438,1.7413,-0.9446,0.4232,0.0481,0.2192,1.0563,0.0934,4.8628,5.4489,0.5579,1.1205,0.1147,0.1024,0.4204,0.5217,0.5803,1.2409,1.3802,1.1123,0.1768,0.2722,0.3367,1.5399,1.905,1.2371,0.0947,0.1193,-0.9268,1.2598,-9.7859,-7.768,1.0112,0.6659,0.5118,0.6585,0.5061,0.7685,0.4212,0.4004,0.66,0.9506,1.567,1.6485,0.0014,0.6318,-0.4751,0.6844,0.4391,-0.3787,-0.3128,0.2577,8.511,0.0014,0.0373,0.1342,0.9843,4.7895,0.0039,0.0622,0.2275,0.9536,0.886,0.002,0.0443,0.1965,0.8037,1.777,9.6065,5.406,0.5989,0.8413,1.4046,0.3587,0.7077,1.9729,1.8037,10.483,5.8119,1.7474,8.5596,4.8985,0.5899,0.683,1.1579,0.0557,14.1866,-0.9764,-0.4729,0.3664,?,?,?,?,?,PANTALONI
-0.0556,5.3838,2.3203,18.807,-1.1784,-0.4146,7.8595,2.8035,15.6839,-0.9636,-0.2872,5.3832,2.3202,14.4633,-1.0828,3.6957,5.2258,2.286,11.0678,0.0071,0.134,0.1934,-0.015,1.4434,-0.1122,-0.0777,0.8277,1.0001,1.015,1.2083,1.2264,1.0149,0.685,1.0001,1.0302,1.46,1.504,1.0301,1.3218,1.3531,-129.3967,1.0236,-97.8911,-95.6321,1.0809,1.2432,0.7745,1.1502,0.7166,0.623,1.1991,1.3003,1.6993,1.0844,1.4171,1.3068,0.0026,5.4337,-0.0872,0.0548,-0.3472,0.2741,-0.1436,0.0091,1.9537,1.9415,1.3934,4.7893,-0.1546,6.6405,2.9042,1.7042,4.8346,0.474,6.2315,4.5557,2.1344,6.1146,0.3021,0.2942,0.3135,1.0656,0.8176,0.6528,0.7984,0.6685,0.4262,0.6375,-0.1472,-0.2423,1.6459,0.4513,0.4734,1.0491,0.9906,0.7833,0.7907,0.048,14.974,0.804,-0.7593,-0.986,?,?,?,?,?,GIACCA
-0.0102,3.5081,1.873,12.2786,-1.3604,-0.6361,8.0269,2.8332,15.2605,-1.6726,-0.2192,3.3328,1.8256,9.1566,-1.303,3.0244,6.1733,2.4846,10.4805,0.0088,0.016,0.0464,-0.0034,2.902,-0.2103,-0.0725,0.6611,1.026,0.7538,1.5519,1.1403,0.7348,0.437,1.0526,0.5683,2.4085,1.3003,0.5399,0.741,1.366,-75.8419,1.8435,-102.3555,-55.5219,0.911,1.3083,0.492,1.4361,0.54,0.376,0.8046,1.3409,1.1716,1.6666,1.4561,0.8737,0.0035,4.5424,0.1719,0.5401,-0.2232,0.1433,-0.392,-0.3889,0.9933,2.2066,1.4855,4.0229,-0.1345,5.7827,1.9673,1.4026,4.3599,0.5193,7.3648,3.3252,1.8235,6.0812,0.292,0.1718,0.1349,0.7852,1.0591,0.8146,0.7692,1.1216,0.6636,0.5916,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.0488,14.5391,0.8648,-0.8019,-0.9895,?,?,?,?,?,GIACCA
-0.059,4.8764,2.2083,14.4098,-1.656,-0.1594,8.1439,2.8537,15.4173,-0.8262,-0.1055,7.219,2.6868,10.47,-0.7947,3.7963,5.8675,2.4223,10.2859,0.0167,0.3699,0.5588,-0.0155,1.5107,-0.042,-0.0278,0.7738,0.8219,0.9116,1.0621,1.1781,1.1092,0.5988,0.6755,0.8311,1.1281,1.388,1.2303,1.2881,1.9379,-51.5085,1.5044,-39.9876,-26.5796,0.6426,0.93,0.5187,1.4472,0.8071,0.5577,0.9346,1.3763,1.4009,1.4725,1.4989,1.0179,0.001,5.5913,-0.0812,0.2424,-0.2665,0.1524,0.1221,0.0888,1.742,2.1811,1.4769,4.2869,-0.106,7.2075,2.448,1.5646,4.4401,0.5246,5.5437,5.8214,2.4128,7.2765,0.1426,0.2417,0.3142,1.3001,0.9439,0.6121,0.6485,0.891,0.3747,0.4205,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0472,14.642,0.8927,-0.8746,-0.9688,?,?,?,?,?,GIACCA
-0.0556,5.3838,2.3203,18.807,-1.1784,-0.4146,7.8595,2.8035,15.6839,-0.9636,-0.2872,5.3832,2.3202,14.4633,-1.0828,3.6957,5.2258,2.286,11.0678,0.0071,0.134,0.1934,-0.015,1.4434,-0.1122,-0.0777,0.8277,1.0001,1.015,1.2083,1.2264,1.0149,0.685,1.0001,1.0302,1.46,1.504,1.0301,1.3218,1.3531,-129.3967,1.0236,-97.8911,-95.6321,1.0809,1.2432,0.7745,1.1502,0.7166,0.623,1.1991,1.3003,1.6993,1.0844,1.4171,1.3068,0.0026,5.4337,-0.0872,0.0548,-0.3472,0.2741,-0.1436,0.0091,1.9537,1.9415,1.3934,4.7893,-0.1546,6.6405,2.9042,1.7042,4.8346,0.474,6.2315,4.5557,2.1344,6.1146,0.3021,0.2942,0.3135,1.0656,0.8176,0.6528,0.7984,0.6685,0.4262,0.6375,-0.1472,-0.2423,1.6459,0.4513,0.4734,1.0491,0.9906,0.7833,0.7907,0.048,14.974,0.804,-0.7593,-0.986,?,?,?,?,?,GIACCA
-0.0102,3.5081,1.873,12.2786,-1.3604,-0.6361,8.0269,2.8332,15.2605,-1.6726,-0.2192,3.3328,1.8256,9.1566,-1.303,3.0244,6.1733,2.4846,10.4805,0.0088,0.016,0.0464,-0.0034,2.902,-0.2103,-0.0725,0.6611,1.026,0.7538,1.5519,1.1403,0.7348,0.437,1.0526,0.5683,2.4085,1.3003,0.5399,0.741,1.366,-75.8419,1.8435,-102.3555,-55.5219,0.911,1.3083,0.492,1.4361,0.54,0.376,0.8046,1.3409,1.1716,1.6666,1.4561,0.8737,0.0035,4.5424,0.1719,0.5401,-0.2232,0.1433,-0.392,-0.3889,0.9933,2.2066,1.4855,4.0229,-0.1345,5.7827,1.9673,1.4026,4.3599,0.5193,7.3648,3.3252,1.8235,6.0812,0.292,0.1718,0.1349,0.7852,1.0591,0.8146,0.7692,1.1216,0.6636,0.5916,-0.1013,-0.1902,1.8782,0.391,0.4129,1.056,0.9227,0.6615,0.7169,0.0488,14.5391,0.8648,-0.8019,-0.9895,?,?,?,?,?,GIACCA
-0.059,4.8764,2.2083,14.4098,-1.656,-0.1594,8.1439,2.8537,15.4173,-0.8262,-0.1055,7.219,2.6868,10.47,-0.7947,3.7963,5.8675,2.4223,10.2859,0.0167,0.3699,0.5588,-0.0155,1.5107,-0.042,-0.0278,0.7738,0.8219,0.9116,1.0621,1.1781,1.1092,0.5988,0.6755,0.8311,1.1281,1.388,1.2303,1.2881,1.9379,-51.5085,1.5044,-39.9876,-26.5796,0.6426,0.93,0.5187,1.4472,0.8071,0.5577,0.9346,1.3763,1.4009,1.4725,1.4989,1.0179,0.001,5.5913,-0.0812,0.2424,-0.2665,0.1524,0.1221,0.0888,1.742,2.1811,1.4769,4.2869,-0.106,7.2075,2.448,1.5646,4.4401,0.5246,5.5437,5.8214,2.4128,7.2765,0.1426,0.2417,0.3142,1.3001,0.9439,0.6121,0.6485,0.891,0.3747,0.4205,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0472,14.642,0.8927,-0.8746,-0.9688,?,?,?,?,?,GIACCA
