@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
1.6867,32.1257,5.668,24.0656,-1.1054,-7.9807,28.6684,5.3543,25.6961,-3.034,1.6867,32.1257,5.668,24.0656,-1.1054,11.9589,19.2861,4.3916,14.8282,0.2645,-0.2113,1,0.141,-4.7316,-0.6673,0.141,1.0586,1,1.2906,0.9447,1.2192,1.2906,1.1206,1,1.6657,0.8924,1.4865,1.6657,0.6538,1,-2.369,1.5296,-3.6237,-2.369,1.7945,1,0.567,0.5573,0.3159,0.567,0.9365,1,1.623,1.0678,1.7329,1.623,0.1666,17.967,-0.1407,1,-0.1505,-0.1407,-0.5582,-0.1505,-1.1964,3.4604,1.8602,6.2549,-14.0286,-0.1171,10.0334,3.1676,12.0227,-3.5903,4.0133,9.672,3.11,8.875,0.04,10.2189,-0.2981,-0.0292,0.5873,0.5981,1.0185,0.3449,0.3578,1.0374,0.6209,-15.7837,-25.4206,0.1589,0.045,0.2833,0.5203,0.7048,1.3547,0.0838,7.4861,0.612,-0.131,-0.1484,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-4.4231,17.1776,4.1446,22.5683,-1.6097,-8.7138,15.6168,3.9518,19.3263,?,-4.4231,17.1776,4.1446,22.5683,-1.6097,11.9778,21.5645,4.6438,18.1524,0.2076,0.5076,1,-0.3693,1.9701,-0.7275,-0.3693,1.0488,1,0.8925,0.9535,0.851,0.8925,1.0999,1,0.7966,0.9091,0.7242,0.7966,0.7203,1,-2.9278,1.3883,-4.0648,-2.9278,0,1,0.3775,0,0,0.3775,1.1678,1,1.2433,0.8563,1.0647,1.2433,0.2189,18.9822,-0.3331,1,-0.2648,-0.3331,-0.7181,-0.2648,-1.2416,1.0089,1.0044,4.1656,-8.3827,-1.1821,20.5863,4.5372,17.562,-3.6314,1.8488,3.637,1.9071,6.6191,-0.1986,1.0504,-0.6716,-0.6394,0.2214,0.5267,2.3791,0.049,0.2774,5.6603,0.2703,3.3938,12.557,0.1171,0.0804,0.6866,0.2372,0.6293,2.6532,0.0515,6.4187,-0.378,-0.0345,-0.1834,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
-6.8397,0.3501,0.5917,8.4724,?,6.3796,0.3858,0.6211,2.314,0.7039,-6.8397,0.3501,0.5917,8.4724,?,11.5912,0.9943,0.9972,4.179,0.7078,-1.0721,1,-0.5901,-0.9327,0.5504,-0.5901,0.9525,1,0.5933,1.0498,0.6229,0.5933,0.9073,1,0.3521,1.1021,0.388,0.3521,-1.5401,1,-0.8369,-0.6493,0.5434,-0.8369,0,1,0,0,0.5464,0,3.6613,1,2.0274,0.2731,0.5537,2.0274,0.2272,20.0591,-0.8206,1,-0.9806,-0.8206,0.9167,-0.9806,-0.2998,0.0074,0.0862,0.4359,?,0.3807,0.0052,0.0718,0.2718,0.4492,0.0637,0.042,0.2049,0.5766,-0.6394,-0.7876,-4.7064,5.9757,1.2002,0.4205,0.3503,1.4405,0.1768,0.1227,-1.9664,1.9384,-0.9858,0,0,1.403,1.6039,0.756,0.4713,0.0096,0.8724,-0.5811,-0.12,-0.2869,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
7.5624,1.0048,1.0024,3.8248,0.6067,-6.0942,7.5495,2.7476,9.8513,?,7.5624,1.0048,1.0024,3.8248,0.6067,12.5916,2.5316,1.5911,6.2896,0.6095,-1.2409,1,0.6006,-0.8058,-0.484,0.6006,0.3648,1,0.63,2.7411,1.7269,0.63,0.1331,1,0.3969,7.5138,2.9821,0.3969,-0.5989,1,0.6009,-1.6696,-1.0033,0.6009,0,1,0.6037,0,0,0.6037,0.3883,1,0.6081,2.5756,1.5663,0.6081,0.2414,21.219,0.2428,1,0.6629,0.2428,-0.557,0.6629,0.644,0.0701,0.2648,1.019,0.1269,-0.5696,0.3728,0.6106,1.8492,-3.943,-1.0236,0.2353,0.4851,1.6894,?,-1.1306,-0.6291,0.5565,0.4338,0.5459,1.2586,0.1881,0.298,1.584,-0.1004,-0.0877,0.8732,3.1197,0,0,0.551,0.6032,1.0946,0.0262,2.3296,-0.8264,-0.5199,0.5879,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
8.2125,6.248,2.4996,8.6706,0.2808,-0.0335,2.1778,1.4757,4.6073,-0.7802,8.2125,6.248,2.4996,8.6706,0.2808,11.7214,12.1735,3.4891,12.2989,0.2806,-245.3132,1,0.7006,-0.0041,-0.0029,0.7006,1.6938,1,0.7164,0.5904,0.423,0.7164,2.8689,1,0.5132,0.3486,0.1789,0.5132,-1.6764,1,0.7055,-0.5965,-0.4209,0.7055,4.658,1,0.7051,0.2147,0.1514,0.7051,1.8819,1,0.705,0.5314,0.3746,0.705,0.2277,17.7633,-0.6275,1,0.9997,-0.6275,-0.6187,0.9997,0.7608,1.9911,1.4111,4.5618,-0.9552,-1.8202,2.0064,1.4165,4.419,-21.5327,1.0116,0.4338,0.6587,2.234,-0.0782,-0.418,0.7521,-1.7994,0.9962,2.1423,2.1505,0.9924,4.5895,4.6248,0.5278,13.7565,26.0657,11.8968,1.126,0.0947,1.0323,2.042,1.9781,0.0435,4.2111,0.0516,-0.5609,0.4273,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
5.823,56.8435,7.5395,27.1624,-0.4107,-0.8509,27.9988,5.2914,16.158,-1.1066,5.823,56.8435,7.5395,27.1624,-0.4107,11.9125,68.3176,8.2654,25.8592,0.0531,-6.8431,1,0.4888,-0.1461,-0.0714,0.4888,1.4249,1,0.9122,0.7018,0.6402,0.9122,2.0302,1,0.832,0.4926,0.4098,0.832,0.9316,1,-5.4565,1.0734,-5.8568,-5.4565,2.5103,1,0.7051,0.3984,0.2809,0.7051,1.6811,1,1.0504,0.5949,0.6248,1.0504,0.1656,18.9356,-0.5808,1,0.8955,-0.5808,-0.4381,0.8955,0.441,2.4482,1.5647,5.018,-0.512,-2.5113,3.1683,1.78,5.1743,?,2.3646,2.5598,1.5999,4.5972,0.0065,-0.1756,0.1865,-1.062,0.879,0.9779,1.1125,0.7727,0.9564,1.2377,0.3284,-56.7285,-172.7463,0,0.7173,0,0.9698,1.0915,1.1255,0.0695,6.0974,0.009,0.614,-0.7601,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
3.5392,8.3032,2.8815,9.5713,-0.0991,-9.5257,6.7498,2.598,17.5735,?,3.5392,8.3032,2.8815,9.5713,-0.0991,11.2511,12.558,3.5437,13.0994,0.3204,-0.3715,1,0.3146,-2.6915,-0.8466,0.3146,1.1091,1,0.8131,0.9016,0.7331,0.8131,1.2302,1,0.6612,0.8129,0.5375,0.6612,0.0491,1,-0.1397,20.3636,-2.8456,-0.1397,0,1,0.4518,0,0,0.4518,0.5446,1,0.7307,1.8361,1.3416,0.7307,0.2196,16.8186,-0.4208,1,0.7776,-0.4208,-0.8873,0.7776,0.9601,1.3408,1.1579,3.7238,-0.4398,0.2514,1.7302,1.3154,6.8075,-0.4819,0.817,0.6789,0.824,2.9041,-0.4556,3.8185,1.1751,0.3077,0.8803,1.4053,1.5964,0.7749,1.9749,2.5484,0.5138,1.2513,2.4355,0.563,1.2964,2.3025,0.547,1.2823,2.3441,0.0262,3.2102,-0.0375,0.7762,-0.2707,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
7.6244,8.1147,2.8486,12.5981,0.0365,-7.7982,9.5373,3.0882,12.3866,?,7.6244,8.1147,2.8486,12.5981,0.0365,13.5714,18.6599,4.3197,14.6858,0.25,-0.9777,1,0.5618,-1.0228,-0.5746,0.5618,0.9224,1,0.6594,1.0841,0.7149,0.6594,0.8508,1,0.4349,1.1753,0.5111,0.4349,-0.0385,1,0.0975,-25.9508,-2.53,0.0975,0,1,0.6677,0,0,0.6677,1.0171,1,0.8578,0.9832,0.8434,0.8578,0.2716,23.0471,-0.4648,1,0.9394,-0.4648,-0.7341,0.9394,-0.8956,1.9672,1.4026,4.9219,-2.4044,1.7082,3.7671,1.9409,6.962,-0.4748,3.0269,3.1751,1.7819,5.8479,-0.1084,-0.5243,-0.2959,0.5643,0.7226,0.7871,1.0892,0.5222,0.6196,1.1865,1.5508,6.0789,3.9197,0.3063,0.274,0.8947,0.707,0.8416,1.1905,0.0732,6.642,0.8271,-0.8284,-0.6309,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
8.2929,9.0938,3.0156,10.8535,0.1423,-8.8162,25.097,5.0097,17.552,-38.3216,8.2929,9.0938,3.0156,10.8535,0.1423,14.844,38.2091,6.1814,22.1706,0.1044,-0.9406,1,0.5587,-1.0631,-0.5939,0.5587,0.602,1,0.4879,1.6613,0.8105,0.4879,0.3623,1,0.238,2.7598,0.6568,0.238,-0.1053,1,0.6965,-9.4992,-6.6161,0.6965,28.3491,1,0.5112,0.0353,0.018,0.5112,0.6184,1,0.4895,1.6172,0.7917,0.4895,0.2934,25.4199,-0.9519,1,0.9886,-0.9519,-0.9867,0.9886,-1.6198,1.735,1.3172,5.374,-4.2576,-2.8508,4.9264,2.2196,7.0858,-5.4294,1.8636,1.6386,1.2801,4.2357,0.0625,0.5682,-0.8691,-1.5297,0.5934,1.029,1.7339,0.3522,1.0589,3.0066,0.7273,-15.4076,-21.1849,0.9275,0.2262,0.2439,0.7584,1.2687,1.6729,0.0754,6.8065,0.3144,0.3555,0.6757,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
5.2666,30.531,5.5255,30.4497,-0.1826,-0.919,12.3063,3.508,13.9835,-0.8434,5.2666,30.531,5.5255,30.4497,-0.1826,9.2529,44.0694,6.6385,36.0183,0.0116,-5.7308,1,0.5692,-0.1745,-0.0993,0.5692,1.5751,1,0.8323,0.6349,0.5284,0.8323,2.4809,1,0.6928,0.4031,0.2792,0.6928,0.7349,1,-11.1102,1.3608,-15.1185,-11.1102,3.3942,1,0.7066,0.2946,0.2082,0.7066,2.1775,1,0.8454,0.4592,0.3882,0.8454,0.1597,14.6431,-0.4133,1,0.9413,-0.4133,-0.3488,0.9413,-0.0489,1.5802,1.2571,4.3697,-1.5053,-1.0919,2.8768,1.6961,6.0295,-2.1611,3.0665,3.1314,1.7696,7.7257,-0.2907,0.0448,-0.0159,-0.3561,0.7411,0.7104,0.9585,0.5493,0.5046,0.9187,0.6369,1.5088,2.3688,0.9144,0.2914,0.3187,0.7247,0.5656,0.7805,0.0693,5.8793,-0.3857,-0.7032,0.1428,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
8.4891,0.0813,0.2852,1.0069,0.8869,4.2593,0.0866,0.2943,1.0378,0.791,8.4891,0.0813,0.2852,1.0069,0.8869,12.7447,0.0931,0.3051,1.0428,0.9212,1.9931,1,0.6661,0.5017,0.3342,0.6661,0.9688,1,0.9345,1.0322,0.9646,0.9345,0.9386,1,0.8733,1.0654,0.9304,0.8733,2.0104,1,0.6482,0.4974,0.3224,0.6482,1.7931,1,0.6732,0.5577,0.3755,0.6732,0.9702,1,0.9656,1.0307,0.9953,0.9656,0.271,21.2375,-0.7891,1,0.9769,-0.7891,-0.6413,0.9769,-1.2698,0.1002,0.3166,1.5659,?,-0.6692,0.0112,0.1057,0.78,?,0.41,0.014,0.1182,0.392,0.3007,1.8974,-3.0972,-1.6323,2.9962,2.6791,0.8941,8.9774,7.1775,0.7995,2.0076,-9.2906,-4.6276,1,0,0,2.0076,3.9947,1.9898,0.0318,2.3489,0.9638,-0.0314,-0.0967,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
8.1188,8.657,2.9423,12.5779,-0.0554,3.7429,3.4921,1.8687,8.9335,-0.329,8.1188,8.657,2.9423,12.5779,-0.0554,12.2987,15.3882,3.9228,15.9485,0.0838,2.1691,1,0.6601,0.461,0.3043,0.6601,1.5745,1,0.7501,0.6351,0.4764,0.7501,2.479,1,0.5626,0.4034,0.2269,0.5626,0.2987,1,-0.453,3.3474,-1.5163,-0.453,1.7729,1,0.6846,0.564,0.3862,0.6846,1.4079,1,0.7887,0.7103,0.5601,0.7887,0.2625,20.239,0.4013,1,0.9916,0.4013,0.4929,0.9916,0.064,0.8074,0.8986,3.5782,-0.9546,-0.545,2.3532,1.534,5.2477,-2.1179,-2.1607,0.4936,0.7026,3.98,?,-0.1174,-0.0296,0.2522,0.5858,1.2789,2.1833,0.3431,1.6356,4.7669,0.4902,0.4391,0.8956,1.0877,0,0,0.6819,0.899,1.3185,0.0485,4.2557,-0.1001,0.708,0.2092,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
9.6661,1.5235,1.2343,4.3216,0.6622,3.8923,0.2992,0.5469,2.0019,0.605,9.6661,1.5235,1.2343,4.3216,0.6622,14.22,3.1532,1.7757,6.2833,0.6651,2.4834,1,0.6798,0.4027,0.2737,0.6798,2.2567,1,0.6951,0.4431,0.308,0.6951,5.0929,1,0.4832,0.1964,0.0949,0.4832,2.7624,1,0.6788,0.362,0.2457,0.6788,2.524,1,0.6818,0.3962,0.2701,0.6818,2.1587,1,0.6878,0.4632,0.3186,0.6878,0.3158,23.2244,0.6152,1,0.9976,0.6152,0.6676,0.9976,-0.0272,0.0152,0.1234,0.4625,-1.0145,0.0263,0.0042,0.0647,0.2521,-0.3661,0.162,0.0379,0.1946,0.6387,-0.4313,-1.0347,-0.1682,0.1625,1.9076,0.6345,0.3326,3.6388,0.4026,0.1106,3.4479,1.2101,0.351,1.2442,0.5145,0.4135,1.8347,0.7241,0.3946,0.0037,0.3597,0.2578,-0.8667,-0.2073,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
6.0391,15.4454,3.9301,17.6516,0.0819,0.2721,1.7712,1.3309,5.6427,-0.4342,6.0391,15.4454,3.9301,17.6516,0.0819,8.6728,30.4596,5.519,24.8709,0.0855,22.1935,1,0.6963,0.0451,0.0314,0.6963,2.953,1,0.7121,0.3386,0.2411,0.7121,8.7202,1,0.5071,0.1147,0.0581,0.5071,-0.9223,1,0.6779,-1.0842,-0.735,0.6779,4.887,1,0.707,0.2046,0.1447,0.707,3.1282,1,0.7097,0.3197,0.2269,0.7097,0.1818,13.2108,0.1778,1,0.9996,0.1778,0.1931,0.9996,0.7253,0.9429,0.971,5.4004,-0.5548,-0.6994,0.22,0.4691,2.775,-3.9321,2.2489,1.9202,1.3857,5.8821,-0.5151,-1.037,0.3225,-0.311,2.0701,0.7007,0.3385,4.2854,0.491,0.1146,0.871,0.9636,1.1063,6.1735,0.8947,0.1449,1.9461,0.9181,0.4718,0.0524,4.2355,-0.0022,0.4376,0.643,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
8.3158,0.8678,0.9316,4.1716,0.6159,5.7233,0.245,0.4949,1.6591,0.7554,8.3158,0.8678,0.9316,4.1716,0.6159,13.0915,1.6542,1.2861,5.8434,0.6504,1.453,1,0.6352,0.6882,0.4372,0.6352,1.8822,1,0.7243,0.5313,0.3848,0.7243,3.5427,1,0.5246,0.2823,0.1481,0.5246,1.3057,1,0.6154,0.7658,0.4713,0.6154,1.6014,1,0.6498,0.6245,0.4058,0.6498,2.5143,1,0.7139,0.3977,0.2839,0.7139,0.2783,22.3549,0.414,1,0.9879,0.414,0.5497,0.9879,-0.323,0.0359,0.1895,0.7071,-9.353,-0.1916,0.0257,0.1603,0.6281,-3.4291,0.1239,0.028,0.1673,0.6633,-0.4282,1.6856,-2.6069,-1.5466,1.1821,1.1327,0.9582,1.3974,1.2829,0.9181,1.3137,3.2119,2.4449,0.4817,0.1471,0.3053,1.1259,1.066,0.9469,0.0084,0.718,0.48,0.8153,0.212,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-9.0993,33.9138,5.8236,21.1079,-11.8884,0.616,4.179,2.0443,8.8228,-0.4265,-9.0993,33.9138,5.8236,21.1079,-11.8884,13.2699,61.8907,7.8671,25.1807,0.0864,-14.7725,1,-0.6857,-0.0677,0.0464,-0.6857,2.8487,1,0.7402,0.351,0.2599,0.7402,8.1153,1,0.548,0.1232,0.0675,0.548,7.3813,1,-8.1755,0.1355,-1.1076,-8.1755,0.2648,1,0.0594,3.7766,0.2244,0.0594,2.3924,1,0.8383,0.418,0.3504,0.8383,0.2684,20.097,-0.5109,1,-0.9947,-0.5109,0.5371,-0.9947,0.5135,0.5106,0.7146,2.5848,-0.5791,1.2294,4.119,2.0295,5.9505,-0.3919,-2.7573,2.0001,1.4142,4.6029,?,0.4176,-0.1862,-0.4459,0.3521,0.5053,1.4351,0.124,0.2553,2.0594,0.5658,0.2059,0.364,0.3829,0,0,0.4344,0.5616,1.2928,0.0638,5.4388,0.1809,0.3418,0.4669,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-8.8636,3.7919,1.9473,13.337,?,-3.2558,3.48,1.8655,6.5116,-22.7143,-8.8636,3.7919,1.9473,13.337,?,13.0851,7.5698,2.7513,10.7308,0.4416,2.7224,1,-0.6774,0.3673,-0.2488,-0.6774,1.0439,1,0.7078,0.958,0.678,0.7078,1.0896,1,0.5009,0.9177,0.4597,0.5009,2.1384,1,-1.5713,0.4676,-0.7348,-1.5713,0,1,0,0,0.0143,0,2.0482,1,1.2429,0.4882,0.6068,1.2429,0.2698,21.0091,0.2003,1,-0.985,0.2003,-0.3556,-0.985,0.3312,0.9927,0.9963,3.6689,-0.4822,-1.7655,0.6777,0.8232,3.3023,?,0.6982,0.2123,0.4607,1.6664,0.0222,-0.1876,0.4743,-2.5285,1.2102,2.1626,1.7869,1.4647,4.6768,3.1931,0.3615,-31.5161,-87.1936,0,1.4523,0,1.111,2.2016,1.9817,0.0402,3.3639,0.5766,-0.4415,-0.1414,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-8.9992,5.4432,2.3331,12.2009,?,-2.3916,6.1097,2.4718,7.8147,-3.3871,-8.9992,5.4432,2.3331,12.2009,?,13.1226,12.4826,3.5331,13.2121,0.2772,3.7628,1,-0.6858,0.2658,-0.1822,-0.6858,0.9439,1,0.6604,1.0595,0.6996,0.6604,0.8909,1,0.4361,1.1225,0.4895,0.4361,2.0222,1,-2.4079,0.4945,-1.1907,-2.4079,0,1,0,0,0.0974,0,1.5613,1,0.9235,0.6405,0.5915,0.9235,0.2943,20.8269,0.8765,1,-0.9968,0.8765,-0.909,-0.9968,0.785,1.077,1.0378,3.554,-0.1981,2.8227,0.4588,0.6774,2.4911,0.4015,-2.6542,0.2086,0.4567,3.3084,?,0.2781,-0.2957,-1.0635,1.5321,2.2725,1.4833,2.3473,5.1641,2.2,-0.3516,0.1776,-0.5052,0.7127,0,0,1.4267,1.0742,0.753,0.0898,6.449,0.0743,-0.342,0.3292,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
