@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.4939,0.3203,0.566,2.1417,-3.1153,-0.1816,2.4042,1.5506,6.1727,-1.1403,-0.2159,0.6297,0.7936,3.1711,-1.6029,1.698,0.7946,0.8914,3.5476,0.0758,2.72,2.2881,-0.2909,0.8412,-0.1069,-0.1271,0.365,0.7132,0.6349,1.9539,1.7394,0.8902,0.1332,0.5086,0.4031,3.8178,3.0256,0.7925,0.493,0.8302,-5.5744,1.6841,-11.3076,-6.7144,0.1805,0.4272,0.1356,2.3671,0.7513,0.3174,0.347,0.6754,0.6037,1.9465,1.74,0.8939,0.0124,2.5167,-0.2498,-0.2598,0.0127,0.6335,-0.285,-0.3769,0.1732,0.1193,0.3453,1.2774,-0.1201,2.7214,0.0224,0.1495,0.5699,0.8045,9.4123,0.0019,0.0434,0.1579,0.9834,0.0636,0.0184,0.2891,2.3092,7.9621,3.448,5.3323,63.3958,11.889,-0.0584,-0.0146,0.2505,0.3912,0.1198,0.3062,2.2413,8.0917,3.6102,0.213,12.3854,0.1233,-0.434,-0.9396,?,?,?,?,?,PANTALONI
0.8542,0.4604,0.6785,2.3927,-0.4205,0.7093,0.6098,0.7809,3.1319,-0.4368,0.8223,0.8552,0.9248,3.0385,-0.2751,1.8431,0.4373,0.6613,2.5596,0.1682,1.2042,1.0388,0.4635,0.8626,0.3849,0.4462,0.8689,0.7337,1.0261,0.8444,1.1809,1.3985,0.755,0.5384,1.0529,0.7131,1.3945,1.9557,0.7438,1.0803,-1.3681,1.4523,-1.8393,-1.2665,0.7728,0.7069,0.5474,0.9147,0.7083,0.7743,0.764,0.7875,0.9348,1.0307,1.2236,1.1871,0.0294,2.9557,0.7633,-0.191,0.5517,0.4016,0.8482,0.546,8.5395,0.0124,0.1113,0.2882,0.9668,4.7961,0.0428,0.2068,0.544,0.8927,0.4324,0.01,0.1002,0.3632,0.4054,1.7805,19.7499,11.0923,0.5384,1.1112,2.064,0.2899,1.2349,4.2602,1.8548,33.8991,18.2768,1.7126,14.2152,8.3004,0.5298,0.7935,1.4978,0.2042,13.7679,-1,0.9374,-0.9414,?,?,?,?,?,PANTALONI
-1.2063,4.4089,2.0997,9.3126,-1.0285,-1.1802,4.2308,2.0569,8.4736,-1.1301,-2.1405,19.5211,4.4183,20.4059,-1.4143,5.549,4.7992,2.1907,10.6011,0.1145,1.0221,0.5636,-0.2174,0.5514,-0.2127,-0.3858,1.0208,0.4752,0.9585,0.4655,0.9389,2.0168,1.0421,0.2259,0.9187,0.2167,0.8816,4.0676,1.0503,0.395,-3.4457,0.3761,-3.2807,-8.7236,1.1541,0.5432,0.3835,0.4707,0.3323,0.706,1.099,0.4564,0.8785,0.4153,0.7993,1.9249,0.058,7.9222,0.27,0.0235,0.16,-0.1768,0.1616,-0.5839,2.3066,0.2428,0.4928,2.626,0.3816,0.047,2.4029,1.5501,5.5463,-0.6123,9.3873,0.081,0.2846,1.5235,0.8424,49.0549,0.2457,0.005,0.3179,1.7313,5.4462,0.1011,2.9973,29.661,-0.7692,0.199,-0.2587,1.2344,0.4393,0.3559,0.4735,1.7237,3.6406,0.2057,12.991,0.4,-0.9091,-0.481,?,?,?,?,?,PANTALONI
1.3989,0.682,0.8258,3.309,-0.2455,0.2156,1.2214,1.1052,4.3704,-0.8036,0.2133,4.8905,2.2115,8.6992,-0.4089,2.7221,1.4331,1.1971,4.8783,0.2147,6.4874,6.5574,0.5139,1.0108,0.0792,0.0784,0.7473,0.3734,0.6899,0.4997,0.9232,1.8473,0.5584,0.1395,0.4759,0.2498,0.8523,3.4125,0.3349,0.2583,-0.4891,0.7712,-1.4603,-1.8934,1.0964,0.4303,0.4277,0.3925,0.3901,0.994,0.7571,0.3804,0.6783,0.5024,0.8959,1.7832,0.0305,3.86,0.6904,-0.2626,-0.2505,0.3412,0.1979,0.784,8.5525,0.0392,0.1981,0.5621,0.9367,4.7413,0.1173,0.3425,0.9977,0.8057,-0.6015,0.0364,0.1907,0.9186,?,1.8038,-14.2175,-7.8818,0.5783,1.0383,1.7954,0.3345,1.0781,3.2236,2.0102,-9.0541,-4.5042,1.7291,0,0,0.5635,0.612,1.0861,0.2085,13.8953,-0.9973,0.8458,-0.8081,?,?,?,?,?,PANTALONI
0.2097,6.5728,2.5637,10.4711,-1.5091,-2.6486,4.2898,2.0712,9.1561,-14.5534,0.4607,15.2628,3.9068,13.015,-0.7023,5.5212,2.9131,1.7068,8.4532,0.1905,-0.0792,0.4551,0.038,-5.7493,-0.4797,0.0834,1.2378,0.6562,1.5021,0.5302,1.2135,2.289,1.5322,0.4306,2.2563,0.2811,1.4726,5.2393,0.7351,1.1729,-3.1663,1.5956,-4.3074,-2.6995,7.0892,0.5458,0.3997,0.077,0.0564,0.7322,1.1436,0.8045,1.2387,0.7035,1.0831,1.5396,0.0562,8.0995,-0.6711,-0.5204,-0.2424,0.8064,-0.1076,0.3417,-6.5372,1.2805,1.1316,8.0496,?,3.0241,12.7763,3.5744,10.3796,-0.4986,5.441,0.655,0.8093,2.5309,0.6378,-2.1617,-1.2015,0.5558,0.3166,1.3983,4.4167,0.1002,1.9552,19.5072,2.3309,-1.8065,-0.775,0,0,0.9913,0.7755,3.1805,4.1011,0.1881,16.0962,0.5184,-0.1271,-0.8927,?,?,?,?,?,PANTALONI
2.0959,14.6152,3.823,13.0527,-1.1967,-7.2102,7.9848,2.8257,13.2023,?,3.5793,19.3505,4.3989,13.3429,-0.3407,10.0762,9.6115,3.1002,10.3581,0.3476,-0.2907,0.5856,0.208,-2.0144,-0.7156,0.3552,1.3529,0.8691,1.2331,0.6424,0.9115,1.4189,1.8304,0.7553,1.5206,0.4126,0.8308,2.0133,0.5386,2.0972,-1.2883,3.8938,-2.3919,-0.6143,0,0.597,0.3742,0,0,0.6268,0.9887,0.9782,1.2601,0.9895,1.2746,1.2882,0.7562,15.9208,-0.5135,-0.4023,0.0175,-0.389,-0.8316,0.8118,-3.7765,9.4658,3.0766,9.5488,?,-1.2118,4.9641,2.228,6.1875,-3.2869,7.1426,0.1912,0.4373,1.5684,0.8017,3.1163,-0.5287,-0.1697,1.3809,7.0362,5.0954,1.9069,49.5079,25.9631,2.0128,-1.5057,-0.7481,0,0,0.1825,1.5432,6.0884,3.9452,0.1857,12.84,0.9863,0.4731,0.5782,?,?,?,?,?,PANTALONI
0.3322,4.0733,2.0183,10.1458,-0.5912,-0.4809,16.0361,4.0045,17.1387,-1.6715,0.178,9.5356,3.088,12.8083,-0.8827,4.8266,6.7219,2.5927,11.34,0.0849,-0.6908,1.8667,0.0688,-2.7021,-0.0996,0.0369,0.504,0.6536,0.7784,1.2968,1.5446,1.191,0.254,0.4272,0.606,1.6817,2.3856,1.4186,0.3515,0.6278,-3.5813,1.7857,-10.1873,-5.7049,0.9939,0.9372,0.5145,0.943,0.5177,0.549,0.592,0.7921,0.8947,1.3381,1.5113,1.1295,0.0133,7.5621,0.1903,-0.27,0.2577,0.8503,-0.355,-0.3233,5.927,5.4979,2.3448,7.3219,0.1561,6.9834,3.4294,1.8519,5.9966,0.3826,-0.6759,2.9097,1.7058,5.9003,-1.148,0.8487,-8.7685,-10.3314,1.2662,1.3746,1.0856,1.6032,1.8896,1.1786,0.3646,-0.4295,-1.1782,0.8934,3.1587,3.5357,1.221,1.2409,1.0163,0.1997,14.4713,-0.971,0.0876,-0.2742,?,?,?,?,?,PANTALONI
-0.1726,3.5203,1.8762,7.0909,-1.7043,-1.473,16.9533,4.1174,16.7558,-2.0186,-0.6215,11.8433,3.4414,12.7711,-0.8964,5.1697,8.1771,2.8596,12.0681,0.0727,0.1172,0.2778,-0.0334,2.3702,-0.2849,-0.1202,0.4557,0.5452,0.6561,1.1964,1.4399,1.2035,0.2076,0.2972,0.4305,1.4315,2.0733,1.4483,0.3988,0.7403,-4.7247,1.8561,-11.8464,-6.3823,0.4724,0.3894,0.2015,0.8243,0.4265,0.5175,0.4232,0.5552,0.5876,1.312,1.3884,1.0583,0.035,8.1132,0.5934,0.1973,-0.2351,0.872,-0.5679,-0.409,7.2589,1.1532,1.0738,3.8582,0.5482,5.5564,2.8759,1.6958,5.1537,0.3488,-0.0736,8.6036,2.9332,8.3997,-0.6829,1.3064,-98.6745,-75.5316,0.6332,0.3661,0.5782,0.401,0.134,0.3343,1.6958,-1.3735,-0.81,1.079,1.7109,1.5856,0.7486,0.4593,0.6136,0.1987,15.5195,-0.8686,0.8257,-0.9925,?,?,?,?,?,PANTALONI
0.239,1.8518,1.3608,3.9376,-0.4285,0.1203,1.1941,1.0927,4.0161,-0.8793,1.0226,3.0234,1.7388,6.93,-0.1771,2.3563,1.6344,1.2784,5.2371,0.1458,1.9866,0.2337,0.1014,0.1177,0.0511,0.434,1.2453,0.7826,1.0644,0.6284,0.8547,1.3601,1.5508,0.6125,1.133,0.3949,0.7306,1.8498,0.6285,1.1327,-1.3208,1.802,-2.1014,-1.1661,1.2899,0.4682,0.4496,0.363,0.3485,0.9602,0.9804,0.5682,0.7519,0.5795,0.7669,1.3233,0.0225,3.4677,0.6206,0.0104,0.2955,0.7291,0.7419,0.8588,7.5305,0.0229,0.1512,0.4933,0.9369,6.2469,0.035,0.187,0.6218,0.9046,-0.6101,0.0093,0.0966,0.7737,?,1.2055,-12.3439,-10.2399,0.809,1.5652,1.9349,0.6544,2.4499,3.7437,1.2418,-9.4604,-7.6181,1.199,0,0,0.7934,0.6376,0.8037,0.2086,14.3874,-0.9988,-0.291,0.3286,?,?,?,?,?,PANTALONI
0.5221,1.3837,1.1763,3.8825,-0.4741,0.6357,0.2039,0.4515,1.693,-0.0643,1.0468,3.1443,1.7732,6.9301,-0.3634,2.2457,1.4614,1.2089,4.7227,0.0985,0.8212,0.4987,0.2325,0.6073,0.2831,0.4662,2.6054,0.6634,0.9731,0.2546,0.3735,1.4668,6.788,0.4401,0.9469,0.0648,0.1395,2.1516,12.2034,0.676,-2.4198,0.0554,-0.1983,-3.5797,1.6558,0.5182,0.5027,0.313,0.3036,0.9702,2.2933,0.5602,0.8221,0.2443,0.3585,1.4674,0.0289,3.0486,0.2305,-0.7153,-0.2373,-0.4255,-0.4608,0.7302,8.3898,0.0196,0.1399,0.492,0.9428,5.02,0.0496,0.2227,0.7665,0.8589,-0.7026,0.0217,0.1474,0.9971,?,1.6713,-11.9407,-7.1446,0.6283,0.9491,1.5106,0.3948,0.9009,2.2819,1.7363,-8.1265,-4.6804,1.5819,0,0,0.6418,0.4934,0.7688,0.2131,14.1123,-0.9942,0.4422,-0.3448,?,?,?,?,?,PANTALONI
0.6781,1.4829,1.2178,3.919,-0.3473,0.5882,0.3049,0.5522,2.4304,-0.1662,0.88,2.3729,1.5404,5.9587,-0.2108,2.0497,1.5398,1.2409,4.6099,0.0832,1.1528,0.7705,0.3308,0.6684,0.287,0.4293,2.2054,0.7905,0.9814,0.3585,0.445,1.2414,4.8637,0.6249,0.9631,0.1285,0.198,1.541,2.9159,0.9738,-2.4149,0.334,-0.8282,-2.4799,1.3958,0.5911,0.5785,0.4235,0.4145,0.9788,1.6125,0.6577,0.8501,0.4079,0.5272,1.2926,0.0262,2.9235,0.7182,-0.5287,0.2366,-0.1558,0.3761,0.6388,7.8904,0.0174,0.1319,0.4922,0.9394,5.7368,0.0343,0.1851,0.6555,0.8917,-0.968,0.0137,0.1169,1.1445,?,1.3754,-8.1512,-5.9265,0.7125,1.1281,1.5833,0.5077,1.2726,2.5068,1.4148,-6.6687,-4.7136,1.3428,0,0,0.7508,0.43,0.5728,0.2042,14.5953,-0.9935,-0.0874,0.1959,?,?,?,?,?,PANTALONI
-1.2497,6.0544,2.4606,9.9742,-2.943,-2.3499,21.5656,4.6439,21.5754,-0.79,-0.191,9.2141,3.0355,13.7833,-0.5524,5.9032,9.1066,3.0177,12.1049,0.1929,0.5318,6.5436,-0.2117,12.3042,-0.3981,-0.0324,0.5299,0.8106,0.8154,1.5299,1.5389,1.0059,0.2807,0.6571,0.6648,2.3405,2.3681,1.0118,0.7818,1.5179,-2.5737,1.9415,-3.2919,-1.6955,0.2099,0.2849,0.1687,1.3575,0.8037,0.592,0.4623,0.7236,0.824,1.5653,1.7824,1.1387,0.0568,8.9416,0.4497,-0.4852,-0.6177,0.2839,-0.0183,0.6561,5.8435,1.5907,1.2612,5.3336,0.3602,1.8403,1.4949,1.2227,3.7174,0.1129,7.3721,1.1757,1.0843,4.1559,0.4987,3.1753,0.7927,0.2496,1.0316,1.1632,1.1276,1.0641,1.353,1.2715,6.3484,0.7262,0.1144,1.9893,1.0055,0.5054,1.4348,1.2834,0.8945,0.2039,15.0559,-0.4193,-0.8287,-0.136,?,?,?,?,?,PANTALONI
-0.7079,11.2065,3.3476,17.7144,-2.9101,-2.669,5.2946,2.301,8.7035,-4.7607,-0.0706,12.3664,3.5166,19.5005,-0.532,5.1743,9.7241,3.1183,17.3029,0.0567,0.2652,10.0335,-0.1368,37.8306,-0.5158,-0.0136,1.4548,0.9519,1.0735,0.6543,0.7379,1.1277,2.1166,0.9062,1.1524,0.4281,0.5445,1.2717,1.833,1.9469,-12.6881,1.0622,-6.9222,-6.5171,2.9986,0.3559,0.247,0.1187,0.0824,0.694,2.0353,0.9084,1.0238,0.4463,0.503,1.127,0.0588,8.1455,-0.0485,-0.7248,-0.4303,0.4685,-0.3996,0.2366,4.9718,0.3518,0.5932,2.8413,0.5385,0.9099,2.0414,1.4288,4.081,-0.1549,8.253,0.1158,0.3403,1.7232,0.8052,5.4639,0.6024,0.1103,0.4151,1.743,4.1985,0.1723,3.0381,17.6278,-6.0553,0.4653,-0.0768,1.7423,0.6958,0.3994,0.6962,1.6489,2.3683,0.2059,14.4754,-0.2985,-0.7171,-0.4048,?,?,?,?,?,PANTALONI
-0.3908,11.1803,3.3437,16.0126,-0.8315,0.1144,10.9761,3.313,16.5674,-0.7752,0.5066,10.994,3.3157,12.8607,-0.3541,4.6426,12.0189,3.4668,13.4069,0.0758,-3.4158,-0.7713,-0.0842,0.2258,0.0246,0.1091,1.0093,1.0084,0.9645,0.9992,0.9556,0.9564,1.0186,1.0169,0.9302,0.9984,0.9132,0.9147,1.0048,2.1616,-6.6103,2.1513,-6.5787,-3.058,0.9368,0.9205,0.6027,0.9826,0.6433,0.6547,0.9665,1.2451,1.1943,1.2882,1.2357,0.9593,0.0141,7.0612,-0.3086,-0.4499,-0.1812,0.8946,0.6802,0.7432,3.7023,0.042,0.2049,0.7121,0.8267,7.9065,0.1916,0.4377,1.5211,0.8299,4.3407,0.88,0.9381,3.232,0.3777,0.4683,0.8529,1.8215,0.4681,0.2184,0.4666,0.2191,0.0477,0.2177,0.4579,1.7318,3.7824,0.4596,0.7912,1.7215,0.4681,0.2203,0.4707,0.212,15.9495,-0.2444,0.0743,-0.9779,?,?,?,?,?,PANTALONI
-0.7864,0.259,0.5089,2.0651,-5.9949,-2.2646,3.033,1.7416,6.1127,-1.9157,0.2898,2.9293,1.7115,6.7372,-0.4966,3.4235,0.3317,0.576,2.6165,0.4746,0.3472,-2.7137,-0.2297,-7.8149,-0.6615,0.0846,0.2922,0.2973,0.8836,1.0176,3.0238,2.9716,0.0854,0.0884,0.7807,1.0354,9.1433,8.8306,0.4407,0.7917,-0.7488,1.7966,-1.6993,-0.9458,0.1408,0.0656,0.0593,0.4657,0.421,0.904,0.3378,0.3065,0.7892,0.9073,2.3362,2.5749,0.0514,4.8366,0.719,0.6462,-0.5406,0.8904,0.0354,-0.0085,7.8241,0.0013,0.0355,0.1214,0.9846,5.8945,0.0021,0.0457,0.187,0.9687,0.33,0.0961,0.3101,1.1442,-0.2335,1.3274,23.7086,17.8614,0.7754,0.1143,0.1475,0.6013,0.0131,0.0217,1.3459,-35.9179,-26.6878,1.324,8.5181,6.4334,0.6495,0.1061,0.1634,0.2085,14.0899,-0.9179,-0.5952,0.2382,?,?,?,?,?,PANTALONI
0.7913,1.1463,1.0706,3.8613,-0.2361,-0.3084,2.2898,1.5132,5.2181,-1.089,-0.1633,4.3077,2.0755,7.539,-0.411,2.7444,0.9599,0.9797,4.1177,0.2508,-2.5659,-4.8446,0.2883,1.8881,-0.1124,-0.0595,0.7075,0.5159,1.0928,0.7291,1.5445,2.1184,0.5006,0.2661,1.1942,0.5316,2.3855,4.4877,0.2711,0.3359,-0.5349,1.2388,-1.9729,-1.5926,1.2506,0.5846,0.5683,0.4675,0.4545,0.9721,0.74,0.5122,0.9377,0.6921,1.2672,1.8309,0.0184,4.1376,0.6514,-0.0059,-0.143,0.7179,0.4107,0.7751,7.7512,0.0166,0.1289,0.4785,0.9408,6.001,0.0288,0.1696,0.6357,0.8974,-0.0564,0.0306,0.1748,0.6131,-1.5585,1.2916,-137.509,-106.461,0.76,0.7372,0.97,0.5775,0.5435,0.941,1.3668,-20.3464,-14.8862,1.3038,33.7074,25.8533,0.7527,0.7804,1.0367,0.2086,13.9091,-1.0002,0.3577,-0.3375,?,?,?,?,?,PANTALONI
-0.3358,1.0927,1.0453,3.4064,-1.3135,-0.7184,7.0898,2.6627,7.6498,-1.2692,1.0234,2.2014,1.4837,5.0903,-0.195,3.3154,1.068,1.0334,3.7395,0.2702,0.4673,-0.3281,-0.1013,-0.702,-0.2167,0.3087,0.3926,0.7045,1.0115,1.7946,2.5766,1.4357,0.1541,0.4964,1.0231,3.2206,6.6387,2.0613,0.452,2.3279,-1.3968,5.1501,-3.0903,-0.6,0.4368,0.3457,0.2874,0.7914,0.6579,0.8313,0.4453,0.6692,0.9109,1.5028,2.0457,1.3612,0.0264,4.8827,0.9359,0.6805,-0.2286,0.817,-0.0403,0.1621,7.4113,0.0666,0.258,0.7605,0.9012,6.399,0.0787,0.2806,0.82,0.881,0.2878,0.0575,0.2398,0.7429,0.1245,1.1582,25.7519,22.2345,0.9196,1.0761,1.1702,0.8457,1.1579,1.3693,1.1427,65.6721,57.471,1.1171,9.0738,8.1227,0.9275,1.0237,1.1038,0.1999,14.0982,-0.9981,-0.9014,0.8745,?,?,?,?,?,PANTALONI
-0.9905,7.5881,2.7547,9.451,-1.2536,0.3551,18.8955,4.3469,15.1982,-0.8018,-0.5085,2.0411,1.4287,6.7303,-1.452,4.9894,4.9965,2.2353,8.8832,0.0451,-2.7898,1.9478,-0.1985,-0.6982,0.0712,-0.1019,0.6337,1.9281,1.2324,3.0426,1.9447,0.6392,0.4016,3.7176,1.5187,9.2574,3.7818,0.4085,0.7773,1.3191,-12.5297,1.6969,-16.1186,-9.4987,0.4972,1.5279,0.4508,3.0732,0.9067,0.295,0.6218,1.4042,1.0639,2.2582,1.7109,0.7576,0.0249,7.5877,-0.8555,-0.658,-0.0481,0.865,0.1075,0.1154,-4.1949,1.7912,1.3384,5.7382,?,6.3378,1.3861,1.1773,3.3823,0.5835,5.2074,8.103,2.8466,8.698,-0.0503,-0.6619,-0.8056,1.2171,1.1368,0.4702,0.4136,1.2923,0.2211,0.1711,-1.211,13.7841,-11.3824,0,0,0.9806,1.6966,0.6597,0.3889,0.196,15.7656,-0.9716,0.9039,-0.9785,?,?,?,?,?,GIACCA
