@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0033,0.1014,0.3184,1.545,-0.4763,13.1567,0.0887,0.2979,1.475,0.8949,9.8666,0.0377,0.1942,1.1138,0.8927,16.4485,0.1216,0.3487,1.8472,0.8942,0.0003,0.0003,0.0002,1.3335,0.7999,0.5998,1.0688,1.6391,0.913,1.5336,0.8543,0.557,1.1422,2.6865,0.8336,2.352,0.7298,0.3103,-0.0397,-0.0538,-0.0319,1.3553,0.8044,0.5935,0.0746,0.1008,0.0599,1.352,0.8038,0.5945,1.0474,1.3872,0.8364,1.3243,0.7985,0.603,0.1166,23.2731,0.4266,0.1857,0.3639,0.8972,0.99,0.951,6.1733,0.0396,0.199,0.6768,0.8955,7.5501,0.0233,0.1525,0.5138,0.9343,-0.9905,0.0128,0.1131,1.2196,?,0.8177,-6.2324,-7.6223,1.3044,1.7585,1.3481,1.7015,3.0922,1.8174,0.7943,-4.7545,-5.9858,0.8287,0,0,1.3173,0.5549,0.4213,0.0695,14.7139,-0.9939,0.5907,-0.5068,?,?,?,?,?,PANTALONI
0.1677,0.0433,0.208,1.2046,-0.7216,7.1444,0.8412,0.9172,5.7792,0.4883,9.8786,0.0339,0.1841,1.4486,0.8662,12.2148,0.3749,0.6123,3.6406,0.7557,0.0235,0.017,0.0137,0.7232,0.5849,0.8087,0.2268,1.13,0.3397,4.983,1.498,0.3006,0.0514,1.2768,0.1154,24.8304,2.2439,0.0904,-0.0915,-0.0539,-0.0448,0.5883,0.4897,0.8325,0.062,0.0646,0.047,1.0435,0.7579,0.7263,0.2084,0.8315,0.3309,3.9895,1.5874,0.3979,0.0835,17.2517,0.1032,-0.434,0.0079,0.1108,0.9726,0.3292,6.7716,0.0482,0.2195,0.7646,0.89,7.0694,0.0431,0.2077,0.7222,0.9051,-0.4595,0.0308,0.1754,0.7024,?,0.9579,-14.7384,-15.3865,1.057,1.2515,1.184,1.1173,1.5662,1.4018,0.8984,-8.804,-9.8,0.9136,0,0,1.0588,1.0885,1.0281,0.0671,14.3005,-0.9978,-0.6445,0.6909,?,?,?,?,?,PANTALONI
-0.2653,3.0891,1.7576,8.6655,-0.9525,4.5934,7.7251,2.7794,13.0023,-0.3355,9.8051,5.4725,2.3393,18.2811,0.1984,11.2866,6.2075,2.4915,17.9349,0.2667,-0.0578,-0.0271,-0.0235,0.4685,0.407,0.8687,0.6324,0.7513,0.7054,1.1881,1.1156,0.9389,0.3999,0.5645,0.4976,1.4116,1.2445,0.8816,1.2942,-0.9343,-0.6481,-0.7219,-0.5007,0.6936,0.4559,0.1946,0.1815,0.4269,0.3981,0.9324,0.6665,0.474,0.4832,0.7112,0.725,1.0193,0.0752,15.8731,0.2794,-0.4789,-0.3074,0.2104,0.5665,0.8978,6.6978,3.0675,1.7514,6.087,0.2788,3.9979,1.0974,1.0476,4.4731,0.365,5.051,5.6402,2.3749,8.4911,-0.0277,1.6753,1.326,0.7915,1.6719,0.7375,0.4411,2.7951,0.5439,0.1946,0.9156,-10.2792,-11.2271,1.1983,1.0216,0.8525,1.3608,0.7169,0.5268,0.0645,15.7526,0.0233,-0.7949,-0.5966,?,?,?,?,?,PANTALONI
0.0698,7.8665,2.8047,14.2363,-1.0003,1.0723,16.6786,4.0839,16.9205,-0.9664,9.2972,8.4347,2.9042,16.7876,0.1206,10.5437,9.4022,3.0663,16.5712,0.1874,0.0651,0.0075,0.0066,0.1153,0.1017,0.8818,0.6868,0.9657,0.9147,1.4062,1.3319,0.9472,0.4716,0.9326,0.8367,1.9774,1.7739,0.8971,0.8561,-3.0928,-1.8631,-3.6126,-2.1762,0.6024,0.8271,0.3728,0.349,0.4508,0.422,0.9361,0.8414,0.848,0.8591,1.0079,1.0211,1.0131,0.065,14.7246,-0.5409,0.2434,0.3251,0.0563,-0.0843,0.9359,-2.4495,6.4988,2.5493,7.8631,?,3.7594,20.6414,4.5433,14.1905,-1.0842,6.911,1.1341,1.0649,4.0807,0.4704,-0.6516,-0.3544,0.544,0.5611,2.3939,4.2663,0.3148,5.7305,18.2011,1.0652,-2.1697,-2.0369,0,0,0.8837,0.5541,1.9269,3.4775,0.0572,15.0453,0.6748,0.7595,0.9144,?,?,?,?,?,PANTALONI
0.5757,4.8992,2.2134,14.2985,-0.962,1.6908,24.718,4.9717,21.3421,-0.5677,9.3884,9.4293,3.0707,13.6792,0.2312,10.8022,13.6913,3.7002,14.1605,0.2525,0.3405,0.0613,0.0533,0.1801,0.1565,0.8691,0.4452,0.7208,0.5982,1.6191,1.3436,0.8299,0.1982,0.5196,0.3578,2.6214,1.8054,0.6887,0.9071,-1.7038,-1.466,-1.8783,-1.6161,0.8604,0.5353,0.4096,0.3847,0.7651,0.7187,0.9394,0.67,1.0453,1.0098,1.5602,1.5072,0.966,0.0664,15.142,-0.6172,0.4059,0.4203,0.1809,0.1998,0.9531,-1.547,5.701,2.3877,8.1175,-39.3698,5.4103,11.4349,3.3816,14.2604,-0.9577,6.8284,0.7216,0.8495,4.8094,0.4305,-0.2859,-0.2266,0.7923,0.7061,2.8108,3.9808,0.4986,7.9004,15.8465,1.1348,-2.1778,-1.9192,0.0276,0.0238,0.8626,0.5692,1.6878,2.9651,0.0614,14.5066,0.9385,0.2755,0.4612,?,?,?,?,?,PANTALONI
0.6392,9.1051,3.0175,17.8617,-1.0159,0.649,26.6887,5.1661,21.3172,-1.306,9.2023,10.7401,3.2772,17.7185,0.1648,10.8808,13.6546,3.6952,17.5769,0.1821,0.9849,0.0695,0.0587,0.0705,0.0596,0.8457,0.5841,0.9207,0.8166,1.5764,1.3981,0.8869,0.3412,0.8478,0.6668,2.485,1.9546,0.7866,0.7456,-2.5745,-2.2999,-3.453,-3.0847,0.8933,0.9585,0.4176,0.4123,0.4357,0.4302,0.9872,0.8379,1.0081,1.0162,1.2031,1.2128,1.0081,0.0647,15.3926,-0.5886,0.1219,0.3654,0.2323,-0.0623,0.8611,-1.7469,4.8577,2.204,7.8645,?,3.8303,18.8553,4.3423,14.5471,-1.1462,7.3216,1.1306,1.0633,4.9133,0.4408,-0.4561,-0.2386,0.5232,0.5076,2.0728,4.0838,0.2576,4.2967,16.6776,1.0123,-2.0308,-2.0062,0,0,0.7715,0.5406,1.6006,2.9607,0.0591,14.6046,0.6652,0.4104,0.6154,?,?,?,?,?,PANTALONI
0.2925,8.582,2.9295,17.6006,-1.163,-1.0386,12.5374,3.5408,18.6511,-1.0847,10.0444,11.2005,3.3467,24.0159,0.1322,10.9928,13.5328,3.6787,23.7208,0.175,-0.2816,0.0291,0.0266,-0.1034,-0.0945,0.9137,0.8274,0.8753,0.7963,1.058,0.9625,0.9098,0.6845,0.7662,0.6342,1.1194,0.9264,0.8277,0.9752,-2.5857,-1.8805,-2.6515,-1.9284,0.7273,0.9095,0.294,0.283,0.3233,0.3112,0.9625,0.9437,0.7329,0.742,0.7766,0.7863,1.0124,0.0706,15.018,-0.2791,-0.1079,-0.1003,-0.0714,-0.2032,0.9519,-0.0961,9.3841,3.0633,10.3173,-1.8354,0.8642,16.8572,4.1058,14.0371,-1.2064,8.1931,2.0478,1.431,4.8992,0.4994,-0.1112,-0.0117,0.1055,0.7461,2.1407,2.8692,0.5567,4.5826,8.232,0.8702,-1.3662,-1.5701,0.572,0.3718,0.65,0.735,2.1059,2.8652,0.0576,13.9924,0.5562,0.7984,0.4836,?,?,?,?,?,PANTALONI
0.0095,5.8702,2.4229,13.6938,-0.545,2.8498,16.5195,4.0644,15.7592,-0.4055,10.1768,12.2195,3.4956,28.1737,-0.0136,11.5985,11.7745,3.4314,22.3865,0.2046,0.0033,0.0009,0.0008,0.28,0.2457,0.8774,0.5961,0.6931,0.7061,1.1627,1.1845,1.0187,0.3554,0.4804,0.4986,1.3519,1.403,1.0378,1.0625,12.7613,-0.8386,12.0112,-0.7893,-0.0657,0.7905,0.3189,0.3149,0.4034,0.3984,0.9875,0.8689,0.486,0.6117,0.5594,0.704,1.2585,0.0744,15.9162,0.402,-0.2898,-0.0008,0.0146,0.3234,0.9056,4.256,0.8712,0.9334,5.004,0.1858,5.027,8.2731,2.8763,8.9122,0.0357,6.0956,6.4812,2.5458,7.99,0.1008,0.8466,0.6982,0.8247,0.3245,0.3666,1.1298,0.1053,0.1344,1.2765,3.4636,1.2759,0.3684,0.665,0.6917,1.0401,0.5615,0.6263,1.1154,0.0632,15.3786,-0.0089,-0.0834,-0.9243,?,?,?,?,?,PANTALONI
-0.5553,1.991,1.411,8.5293,-1.4068,2.8144,8.2617,2.8743,13.239,-0.5412,10.1421,5.6559,2.3782,12.7126,0.2929,11.0292,5.3571,2.3145,12.3165,0.3388,-0.1973,-0.0547,-0.0503,0.2775,0.2552,0.9196,0.4909,0.5933,0.6096,1.2086,1.2419,1.0275,0.241,0.352,0.3717,1.4607,1.5422,1.0558,1.0723,-0.9469,-0.7899,-0.8831,-0.7366,0.8342,0.4126,0.1971,0.1902,0.4778,0.4611,0.9651,0.6443,0.6709,0.6925,1.0414,1.0749,1.0322,0.0717,14.6635,0.3823,-0.2224,-0.1824,-0.0145,0.211,0.9482,2.3193,7.5665,2.7507,7.7211,-0.1759,2.8385,2.825,1.6808,6.265,0.0282,8.3218,3.0721,1.7528,5.7318,0.3898,0.8171,0.2787,0.3411,1.6366,1.5694,0.9589,2.6784,2.4629,0.9196,-6.3576,-0.3154,0.0496,1.0185,0.699,0.6863,1.2324,1.347,1.093,0.0619,14.0716,0.2099,-0.7432,-0.7712,?,?,?,?,?,PANTALONI
0.1488,0.0107,0.1035,0.5193,-0.273,4.6561,0.0417,0.2043,1.2649,0.7654,9.9774,0.0114,0.1067,0.5237,0.9487,11.0135,0.0166,0.1289,0.6343,0.9439,0.032,0.0149,0.0135,0.4667,0.4228,0.9059,0.5068,0.97,0.803,1.9142,1.5847,0.8279,0.2568,0.9409,0.6449,3.6641,2.5111,0.6853,-0.027,-0.0115,-0.0104,0.4259,0.3866,0.9076,0.0757,0.0399,0.0361,0.5279,0.4767,0.903,0.4105,0.9916,0.8187,2.4154,1.9942,0.8256,0.0754,14.7896,-0.1905,0.599,0.3354,-0.0296,0.6517,0.7414,8.6401,0.0024,0.0494,0.1445,0.9834,4.6085,0.008,0.0892,0.2627,0.9445,0.5165,0.0021,0.0455,0.1482,0.7555,1.8748,16.7275,8.9222,0.5543,1.0865,1.9601,0.3073,1.1805,3.8419,1.9142,18.7072,9.7729,1.8385,14.3718,7.817,0.5499,0.9749,1.773,0.0672,13.7652,-1.0015,-0.6935,0.6591,?,?,?,?,?,PANTALONI
0.174,0.0158,0.1257,0.939,-0.59,5.0474,0.5547,0.7448,2.8117,0.5806,9.9356,0.0346,0.186,1.1037,0.8949,11.1662,0.1447,0.3804,1.7651,0.8562,0.0345,0.0175,0.0156,0.508,0.452,0.8898,0.1688,0.6761,0.3306,4.0046,1.9578,0.4889,0.0285,0.4572,0.1093,16.0369,3.833,0.239,-0.0895,-0.0371,-0.0332,0.4139,0.3703,0.8945,0.0881,0.0562,0.0481,0.6381,0.5461,0.8558,0.334,0.8508,0.532,2.5476,1.5929,0.6253,0.0769,15.1677,0.113,0.236,0.2107,-0.0441,0.8951,0.4025,8.3511,0.1704,0.4128,1.4136,0.8397,5.0739,0.4164,0.6453,2.1161,0.6697,0.2958,0.0145,0.1204,0.5111,0.1448,1.6459,28.2364,17.1556,0.6398,3.4282,5.3587,0.4093,11.7528,28.7154,1.7254,85.5322,49.5712,1.3762,14.751,10.7189,0.668,2.7657,4.1401,0.0674,13.7207,-0.9968,-0.834,0.8227,?,?,?,?,?,PANTALONI
0.2521,0.016,0.1266,0.6552,-0.1144,4.8275,0.0881,0.2969,1.7469,0.6784,9.9895,0.0503,0.2243,1.6804,0.8448,11.103,0.0371,0.1927,1.219,0.8965,0.0522,0.0252,0.0227,0.4833,0.4348,0.8997,0.4265,0.5646,0.6571,1.3237,1.5405,1.1638,0.1819,0.3188,0.4318,1.7521,2.3732,1.3544,-0.0183,-0.0074,-0.0064,0.4029,0.3492,0.8668,0.1082,0.0543,0.0499,0.5017,0.4614,0.9197,0.3751,0.3899,0.5375,1.0395,1.433,1.3785,0.0841,15.0709,-0.4183,0.6776,0.4517,-0.3878,0.2428,0.799,8.473,0.0041,0.0643,0.2559,0.9701,4.8414,0.0088,0.0937,0.4116,0.9191,0.956,0.0116,0.1078,0.3427,0.7013,1.7501,8.8626,5.064,0.6868,0.5969,0.8692,0.4716,0.3563,0.7555,1.7774,10.3316,5.8127,1.6839,7.469,4.4354,0.6219,0.7469,1.201,0.0743,14.2704,-0.9896,-0.8574,0.7904,?,?,?,?,?,PANTALONI
0.0199,3.6766,1.9174,19.0282,-1.1697,2.443,12.1126,3.4803,19.3134,-0.4059,9.5773,4.1514,2.0375,14.4529,0.1345,10.5827,5.6401,2.3749,14.4959,0.2155,0.0082,0.0021,0.0019,0.2551,0.2308,0.905,0.5509,0.9411,0.8074,1.7081,1.4655,0.8579,0.3035,0.8856,0.6519,2.9177,2.1476,0.7361,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0677,14.003,-0.1819,0.116,-0.1394,0.0629,0.4908,0.823,1.0998,2.7436,1.6564,4.7922,-0.1553,5.904,3.0449,1.745,4.8346,0.474,7.0604,4.454,2.1105,6.1146,0.3021,0.1863,0.1558,0.8362,0.9492,0.7849,0.8268,0.9011,0.616,0.6836,-0.1478,-0.2433,1.6459,0.4513,0.4734,1.0491,0.9912,0.7837,0.7907,0.0635,14.5647,0.8778,-0.8386,-0.9895,?,?,?,?,?,GIACCA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,0.4988,1.9767,1.4059,4.0827,-0.1514,5.4303,1.5926,1.262,4.3988,0.515,7.7626,2.6032,1.6134,6.0996,0.2913,0.0919,0.0643,0.6995,1.1141,0.8714,0.7822,1.2412,0.7593,0.6118,-0.1149,-0.214,1.8626,0.391,0.412,1.0537,0.9281,0.6693,0.7212,0.0654,14.2919,0.8872,-0.8279,-0.9899,?,?,?,?,?,GIACCA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,1.0472,2.4342,1.5602,4.2869,-0.106,6.4614,2.7753,1.6659,4.4401,0.5246,6.5056,5.793,2.4069,7.2765,0.1426,0.1621,0.161,0.9932,0.9365,0.6482,0.6922,0.8771,0.4202,0.4791,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0628,14.3501,0.9362,-0.9176,-0.9767,?,?,?,?,?,GIACCA
0.0199,3.6766,1.9174,19.0282,-1.1697,2.443,12.1126,3.4803,19.3134,-0.4059,9.5773,4.1514,2.0375,14.4529,0.1345,10.5827,5.6401,2.3749,14.4959,0.2155,0.0082,0.0021,0.0019,0.2551,0.2308,0.905,0.5509,0.9411,0.8074,1.7081,1.4655,0.8579,0.3035,0.8856,0.6519,2.9177,2.1476,0.7361,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.6384,0.5252,0.4746,0.8227,0.7435,0.9038,0.9852,1.3166,1.3127,1.3363,1.3323,0.997,0.0677,14.003,-0.1819,0.116,-0.1394,0.0629,0.4908,0.823,1.0998,2.7436,1.6564,4.7922,-0.1553,5.904,3.0449,1.745,4.8346,0.474,7.0604,4.454,2.1105,6.1146,0.3021,0.1863,0.1558,0.8362,0.9492,0.7849,0.8268,0.9011,0.616,0.6836,-0.1478,-0.2433,1.6459,0.4513,0.4734,1.0491,0.9912,0.7837,0.7907,0.0635,14.5647,0.8778,-0.8386,-0.9895,?,?,?,?,?,GIACCA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,0.4988,1.9767,1.4059,4.0827,-0.1514,5.4303,1.5926,1.262,4.3988,0.515,7.7626,2.6032,1.6134,6.0996,0.2913,0.0919,0.0643,0.6995,1.1141,0.8714,0.7822,1.2412,0.7593,0.6118,-0.1149,-0.214,1.8626,0.391,0.412,1.0537,0.9281,0.6693,0.7212,0.0654,14.2919,0.8872,-0.8279,-0.9899,?,?,?,?,?,GIACCA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,1.0472,2.4342,1.5602,4.2869,-0.106,6.4614,2.7753,1.6659,4.4401,0.5246,6.5056,5.793,2.4069,7.2765,0.1426,0.1621,0.161,0.9932,0.9365,0.6482,0.6922,0.8771,0.4202,0.4791,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0628,14.3501,0.9362,-0.9176,-0.9767,?,?,?,?,?,GIACCA
