@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2562,2.8179,1.6787,11.0186,-1.5326,-0.7082,9.8247,3.1344,17.9567,-1.0031,-0.8396,16.4717,4.0585,20.244,-0.8384,4.3344,11.5993,3.4058,13.4047,0.0122,-0.3618,-0.3052,0.0591,0.8435,-0.1634,-0.1937,0.5356,0.4136,0.4929,0.7723,0.9203,1.1917,0.2868,0.1711,0.2429,0.5965,0.847,1.4201,0.7415,0.7222,-40.2619,0.974,-54.2955,-55.7456,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.822,0.887,1.3396,1.5102,0.0056,6.4817,-0.7888,-0.2822,0.0763,0.5599,-0.1273,0.137,23.7909,38.2068,6.1812,26.2,0.3929,-8.0921,148.1339,12.171,44.5605,-0.8712,-30.8451,115.9003,10.7657,55.0092,-2.7779,-2.94,-0.7713,0.2623,0.5079,0.5742,1.1305,0.2579,0.3297,1.2781,-0.8172,-0.4191,0.5129,1.8121,2.9637,1.6355,0.588,0.4763,0.8101,0.1989,68.0341,0.4704,0.835,0.3731,SINISTRA_PANTALONI
0.1412,2.3437,1.5309,11.0286,-1.4648,-0.9849,4.4784,2.1162,16.1278,-1.0667,-0.1249,1.6345,1.2785,8.9098,-0.6845,2.1475,4.8507,2.2024,9.4192,0.0101,-0.1433,-1.13,0.0657,7.8836,-0.4587,-0.0582,0.7234,1.1974,0.6951,1.6553,0.9609,0.5805,0.5233,1.4339,0.4832,2.7399,0.9233,0.337,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.005,3.2976,-0.2277,-0.7193,-0.2511,0.573,-0.3916,0.1424,-16.6436,69.7818,8.3536,32.1466,?,-15.2262,149.6823,12.2345,38.6878,?,-35.4768,75.2023,8.6719,44.298,?,1.0931,0.4691,0.4292,0.6828,0.9633,1.4108,0.4662,0.9279,1.9904,0.8309,0.7257,0.8734,1,1,1,0.8309,0.7257,0.8734,0.2102,67.3466,0.5993,-0.7723,-0.9306,SINISTRA_PANTALONI
0.0748,4.3382,2.0828,9.4662,-0.5764,0.2283,7.3845,2.7174,16.9421,-1.345,-0.3252,4.7748,2.1851,13.9839,-0.9332,3.4516,4.7472,2.1788,12.5098,0.029,0.3277,-0.23,0.0217,-0.7018,0.0661,-0.0942,0.7665,0.9532,0.956,1.2436,1.2472,1.0029,0.5875,0.9086,0.9139,1.5465,1.5556,1.0058,0.3562,0.5127,-9.2698,1.4395,-26.0245,-18.0788,0.8312,0.8302,0.4661,0.9988,0.5608,0.5615,0.5587,0.6769,0.7567,1.2115,1.3543,1.1178,0.002,5.3983,0.0429,-0.1916,0.411,-0.8882,-0.1166,0.1239,-14.5409,6.3933,2.5285,19.2466,?,33.9633,4.8087,2.1929,8.2881,0.7782,19.4324,23.0642,4.8025,18.1338,0.38,-0.4281,-0.7483,1.7478,1.1531,0.5265,0.4566,1.3295,0.2772,0.2085,-0.6619,-1.7314,2.6159,0,0,1.2775,2.3222,1.0614,0.4571,0.2077,67.9365,-0.5527,0.8088,-0.8388,SINISTRA_PANTALONI
-0.3432,11.3015,3.3618,17.5891,-0.9954,-2.0699,21.0973,4.5932,22.4616,-2.3158,0.2258,22.0429,4.695,22.5024,-0.7756,5.9268,23.7683,4.8753,18.821,0.0042,0.1658,-1.5201,-0.0579,-9.1678,-0.3492,0.0381,0.7319,0.716,0.6896,0.9783,0.9421,0.963,0.5357,0.5127,0.4755,0.9571,0.8876,0.9274,0.5593,0.8926,-111.2257,1.596,-198.8601,-124.6028,1.3013,0.6956,0.4664,0.5345,0.3584,0.6705,0.7831,0.7817,0.9345,0.9982,1.1934,1.1956,0.0053,9.1081,-0.6654,-0.44,0.1815,0.2526,-0.7285,0.029,33.2841,178.5749,13.3632,37.1323,0.1948,-14.5466,343.4004,18.5311,57.1854,-2.8351,7.5177,192.9219,13.8896,44.7189,-0.5689,-2.2881,4.4274,-1.935,0.7211,0.9621,1.3342,0.52,0.9256,1.78,-0.2125,-0.554,2.607,3.0927,1.6179,0.5231,0.6493,0.8303,1.2788,0.0944,65.5332,0.8891,0.7874,0.714,SINISTRA_PANTALONI
-0.4718,13.1299,3.6235,34.6954,-2.0703,-1.235,22.1575,4.7072,33.0185,-1.0136,0.1412,18.4006,4.2896,24.946,-1.1662,6.1025,18.2155,4.268,27.0665,0.0071,0.3821,-3.3415,-0.0773,-8.746,-0.2024,0.0231,0.7698,0.8447,0.849,1.0973,1.1029,1.0051,0.5926,0.7136,0.7208,1.2042,1.2164,1.0102,1.4076,1.742,-120.4375,1.2376,-85.5635,-69.1377,0.6891,0.9813,0.4145,1.4239,0.6015,0.4224,1.0508,1.3908,1.2819,1.3236,1.2199,0.9217,0.0033,9.4195,-0.3965,-0.3641,-0.3432,-0.4499,-0.2145,0.284,35.1736,127.1733,11.2771,33.8974,0.2802,-6.9396,285.6384,16.9008,59.8953,-1.7257,4.2772,469.946,21.6782,64.4119,-1.0424,-5.0685,8.2234,-1.6224,0.6673,0.5202,0.7796,0.4452,0.2706,0.6078,-0.3479,-0.4013,1.1535,2.143,1.4932,0.6968,0.5659,0.5263,0.9299,0.0909,70.3574,0.6826,0.7475,0.8319,SINISTRA_PANTALONI
-0.4052,4.4206,2.1025,12.4268,-1.3615,-0.5507,7.7331,2.7809,12.9337,-1.0416,0.0743,5.559,2.3578,19.7315,-0.2404,3.5997,5.2276,2.2864,16.4898,0.0118,0.7358,-5.4508,-0.1126,-7.408,-0.153,0.0207,0.7561,0.8917,0.9196,1.1794,1.2163,1.0312,0.5716,0.7952,0.8456,1.3911,1.4793,1.0634,1.0858,1.8735,-36.5358,1.7255,-33.6495,-19.5018,0.8306,0.3308,0.3154,0.3983,0.3797,0.9533,0.9608,0.6298,0.7536,0.6555,0.7843,1.1966,0.0019,5.624,-0.2676,-0.0723,-0.2726,0.504,-0.0462,0.2772,-1.7137,592.2028,24.3352,64.8575,-2.5212,-30.5254,60.6117,7.7854,42.54,?,-14.0121,249.2532,15.7878,49.4385,-0.9855,0.0561,0.1223,2.1785,3.1258,1.5414,0.4931,9.7704,2.3759,0.2432,1.0916,1.8924,1.7336,0,0.7397,0,1.5246,1.3119,0.8605,0.0926,72.6326,-0.7211,-0.8151,0.5991,SINISTRA_PANTALONI
0.366,6.6492,2.5786,22.8358,-1.0277,-1.175,38.2038,6.1809,51.6231,-0.3783,-0.1571,16.247,4.0308,27.0629,-0.3411,5.8714,28.1661,5.3072,39.0159,0.0119,-0.3115,-2.3302,0.0623,7.4815,-0.2001,-0.0267,0.4172,0.6397,0.4859,1.5334,1.1646,0.7595,0.174,0.4093,0.2361,2.3514,1.3564,0.5768,0.8168,1.6814,-24.6887,2.0586,-30.2265,-14.6832,0.3007,0.5581,0.2852,1.856,0.9485,0.5111,0.4424,0.8438,0.5853,1.9075,1.3231,0.6936,0.0034,8.5019,-0.2953,-0.0247,-0.2399,0.2476,0.4849,0.6043,-33.7714,79.5995,8.9219,49.4995,?,3.6051,290.3,17.0382,50.9384,-0.9883,-15.6181,565.4418,23.779,78.3585,-1.173,-9.3677,2.1623,-0.2308,0.5236,0.3752,0.7165,0.2742,0.1408,0.5134,1.955,1.1702,0.5986,0,0,0.7105,0.9718,0.6317,0.6501,0.1013,75.2404,0.3467,-0.5246,-0.82,SINISTRA_PANTALONI
0.208,0.3576,0.598,2.2342,-0.9191,-0.5563,0.8845,0.9405,4.0145,-1.7311,0.0115,0.4102,0.6405,3.2119,-0.611,1.3109,0.2869,0.5356,2.3537,0.1186,-0.374,18.1655,0.1587,-48.5756,-0.4244,0.0087,0.6358,0.9337,1.1165,1.4684,1.7559,1.1958,0.4043,0.8717,1.2466,2.1562,3.0833,1.43,0.4205,0.8784,-3.3772,2.0889,-8.0313,-3.8447,0.792,0.5839,0.4359,0.7373,0.5504,0.7466,0.5565,0.6956,0.9492,1.2499,1.7056,1.3646,0.0016,1.9072,-0.3634,-0.1518,0.366,0.0528,-0.7005,0.0593,-44.1087,2.587,1.6084,46.7987,?,-10.1477,2.8927,1.7008,13.0188,?,-1.2032,4.0506,2.0126,7.5592,-1.4708,4.3467,36.6599,8.434,0.9457,0.7992,0.8451,0.8943,0.6387,0.7141,3.5947,10.4001,2.8932,1,0,0,3.5947,6.191,1.7222,0.1244,56.2446,0.1408,-0.7946,-0.365,SINISTRA_PANTALONI
0.3376,0.5244,0.7241,2.6079,-0.5824,-0.3809,0.8711,0.9333,3.6708,-1.9298,-0.0672,0.5234,0.7235,4.025,-0.6565,1.3321,0.4079,0.6387,2.4679,0.0732,-0.8862,-5.0271,0.2534,5.673,-0.286,-0.0504,0.7759,1.0009,1.1338,1.29,1.4613,1.1328,0.602,1.0018,1.2855,1.6642,2.1355,1.2832,0.397,0.6017,-4.922,1.5157,-12.3981,-8.1796,1.3153,0.6782,0.6189,0.5156,0.4705,0.9125,0.7104,0.6479,1.0567,0.912,1.4874,1.631,0.0014,1.9789,-0.5836,-0.0616,0.6757,0.1335,-0.7074,0.1196,-43.2161,1.0301,1.0149,44.8792,?,-6.4648,1.9785,1.4066,10.199,?,10.4699,25.2213,5.0221,14.8788,0.1015,6.6848,-4.1277,-0.6175,0.7216,0.2021,0.2801,0.5206,0.0408,0.0784,4.4004,-26.7139,-6.0708,1,0,0,4.4004,3.0163,0.6855,0.1218,60.1508,-0.401,0.6721,-0.4976,SINISTRA_PANTALONI
0.2481,5.7626,2.4005,14.7046,-0.8966,-0.8935,2.7851,1.6689,9.5561,-1.2713,0.1023,1.616,1.2712,6.7334,-0.8974,2.6064,4.2408,2.0593,7.8837,0.0321,-0.2777,2.4246,0.0952,-8.7318,-0.3428,0.0393,1.4384,1.8884,1.1657,1.3128,0.8104,0.6173,2.0691,3.5659,1.3589,1.7235,0.6568,0.3811,1.2996,2.1827,-26.5739,1.6795,-20.4473,-12.1745,1.8428,2.1848,0.9519,1.1856,0.5165,0.4357,1.5388,2.1838,1.8652,1.4192,1.2121,0.8541,0.0047,3.9764,-0.1663,-0.1446,0.2067,0.3656,-0.643,0.0835,-18.2591,344.5516,18.5621,45.4,-4.128,-35.3145,32.0919,5.665,46.3908,?,3.8477,266.7216,16.3316,44.0682,-1.2454,0.517,-4.7455,-9.1781,3.2766,1.1366,0.3469,10.7364,1.2918,0.1203,0.7878,1.4952,1.898,0,0.4511,0,0.9786,1.0302,1.0527,0.1997,73.773,-0.7325,-0.9743,0.6265,SINISTRA_PANTALONI
0.551,5.9538,2.44,13.7695,-0.7989,-1.1999,7.663,2.7682,14.147,-1.3306,0.0251,7.7075,2.7762,15.5092,-0.9118,4.2656,4.8726,2.2074,10.4743,0.0461,-0.4592,21.9312,0.1292,-47.7554,-0.2813,0.0059,0.8815,0.8789,1.1054,0.9971,1.2541,1.2577,0.777,0.7725,1.2219,0.9942,1.5727,1.5818,0.7571,0.8267,-12.0718,1.0919,-15.9441,-14.6021,1.261,0.9435,0.697,0.7483,0.5528,0.7388,0.9733,0.8878,1.3146,0.9122,1.3506,1.4807,0.0036,6.5479,-0.3029,0.4166,0.2078,0.5069,-0.1831,0.1782,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
0.0047,5.1058,2.2596,14.0819,-0.8694,-1.022,9.7728,3.1261,17.8948,-2.0131,0.2131,7.3415,2.7095,18.7836,-0.574,3.1764,13.2203,3.636,15.0211,0.0021,-0.0046,0.0222,0.0015,-4.7969,-0.3217,0.0671,0.7228,0.8339,0.6215,1.1538,0.8598,0.7452,0.5225,0.6955,0.3862,1.3312,0.7392,0.5553,0.5478,0.9561,-211.35,1.7454,-385.8391,-221.0592,1.2684,0.6312,0.5005,0.4977,0.3946,0.7928,0.7869,0.7497,0.9375,0.9527,1.1913,1.2505,0.0028,4.972,0.2882,0.5243,0.0467,-0.1405,-0.6874,0.3749,-24.6404,35.4437,5.9535,38.6993,?,-25.3853,102.213,10.11,35.5789,?,-22.1601,6.8009,2.6079,28.2593,?,0.9707,1.1119,1.1455,0.5889,2.2829,3.8768,0.3468,5.2116,15.0293,1.0877,1.3694,1.259,1,1,1,1.0877,1.3694,1.259,0.1119,72.1857,-0.9011,0.1057,-0.469,SINISTRA_PANTALONI
0.777,1.5068,1.2275,7.02,-0.5331,-0.1985,8.0087,2.83,19.1211,-0.5907,-0.101,7.0436,2.654,17.6231,-0.6992,3.4451,5.3439,2.3117,14.9368,0.0032,-3.9135,-7.6953,0.2255,1.9663,-0.0576,-0.0293,0.4338,0.4625,0.531,1.0663,1.2242,1.1481,0.1881,0.2139,0.282,1.137,1.4987,1.3181,0.3438,0.3366,-50.2517,0.9791,-146.1699,-149.2856,0.3809,0.4415,0.3056,1.159,0.8022,0.6921,0.3671,0.3983,0.47,1.085,1.2801,1.1798,0.0022,5.0714,-0.2484,0.2857,0.2698,0.4466,0.0882,0.2148,6.9745,61.2949,7.8291,32.2784,-0.9852,3.9313,77.2005,8.7864,41.4581,-2.6563,-35.7767,18.2941,4.2772,38.4598,?,1.7741,-0.1949,-0.1099,0.891,1.8304,2.0543,0.794,3.3505,4.22,0.5318,0.4165,0.7831,1.434,0,0,0.7786,0.8393,1.078,0.0986,52.7968,0.7404,-0.6931,-0.9063,SINISTRA_PANTALONI
0.5681,1.582,1.2578,6.6326,-0.4022,1.4311,5.459,2.3365,10.4373,-0.1438,-0.0409,0.8442,0.9188,4.2043,-0.5754,2.3772,4.6068,2.1463,9.4493,0.0155,0.3969,-13.8795,0.239,-34.9658,0.602,-0.0172,0.5383,1.3689,0.586,2.5429,1.0886,0.4281,0.2898,1.874,0.3434,6.4665,1.185,0.1833,1.4496,1.2389,-12.7919,0.8547,-8.8245,-10.3251,0.5184,1.7724,0.4928,3.4192,0.9507,0.278,0.6355,1.5776,0.7019,2.4825,1.1046,0.4449,0.004,3.4879,0.6598,0.0018,0.7086,0.3444,0.9503,0.2513,-30.1017,73.3735,8.5658,49.3195,?,-29.9107,179.1702,13.3854,40.86,?,14.6613,58.0851,7.6214,22.8607,0.1438,1.0064,-2.0531,-2.0401,0.6399,1.1239,1.7563,0.4095,1.2632,3.0846,1.207,-12.8466,-10.6431,1,0,0,1.207,2.1574,1.7873,0.116,74.6736,-0.9967,-0.362,0.4275,SINISTRA_PANTALONI
0.1394,0.6695,0.8183,2.8176,-0.4944,0.205,1.1007,1.0491,4.8633,-0.3376,0.0128,0.3639,0.6033,3.4823,-0.6674,1.2711,0.5802,0.7617,3.8214,0.0482,0.6801,10.8573,0.1097,15.9642,0.1613,0.0101,0.7799,1.3564,1.0743,1.7391,1.3774,0.792,0.6083,1.8398,1.154,3.0245,1.8972,0.6273,0.7594,0.6688,-4.8168,0.8807,-6.3432,-7.2023,0.5186,0.9028,0.4696,1.7409,0.9055,0.5202,0.5794,0.8091,0.7373,1.3966,1.2726,0.9113,0.0006,1.9324,0.8112,-0.3316,0.5945,0.0629,0.8152,0.0868,-25.8394,7.2768,2.6975,35.9985,?,-35.2322,22.2858,4.7208,38.9389,?,18.803,27.8847,5.2806,20.2194,0.3136,0.7334,-1.3742,-1.8738,0.5714,0.5108,0.894,0.3265,0.261,0.7992,0.9245,-3.8963,-4.2145,1,0,0,0.9245,1.7804,1.9258,0.1229,79.8746,-0.9897,-0.8182,0.8573,SINISTRA_PANTALONI
0.7892,0.7154,0.8458,3.4471,-0.255,0.7891,2.4302,1.5589,6.1554,-0.24,-0.1251,0.6748,0.8214,4.9881,-0.4611,1.7506,2.0172,1.4203,5.5581,0.0216,1.0001,-6.3104,0.4508,-6.3098,0.4508,-0.0714,0.5426,1.0297,0.5955,1.8978,1.0976,0.5784,0.2944,1.0602,0.3546,3.6017,1.2048,0.3345,0.5879,0.445,-5.7111,0.7569,-9.7143,-12.8335,0.5533,0.8045,0.4835,1.454,0.8738,0.601,0.56,0.6911,0.6202,1.234,1.1075,0.8974,0.003,2.6321,0.799,-0.0645,0.8224,0.3251,0.9263,0.2364,-24.6011,11.9535,3.4574,35.8795,?,-34.4473,33.5578,5.7929,39.5996,?,13.0446,52.465,7.2433,20.0409,0.1629,0.7142,-1.8859,-2.6407,0.5968,0.4773,0.7998,0.3562,0.2278,0.6396,0.9061,-9.2031,-10.1573,1,0,0,0.9061,1.7903,1.9759,0.1191,72.093,-0.9639,-0.7615,0.8895,SINISTRA_PANTALONI
-0.0644,2.9663,1.7223,14.3442,-2.5565,-0.0588,45.618,6.7541,59.6104,-0.3288,0.2505,25.1709,5.0171,39.7139,-0.4115,6.298,34.1609,5.8447,52.4179,0.0145,1.0954,-0.2569,-0.0102,-0.2345,-0.0093,0.0398,0.255,0.3433,0.2947,1.3462,1.1556,0.8584,0.065,0.1178,0.0868,1.8123,1.3354,0.7368,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0899,0.1433,0.0758,1.5944,0.8434,0.529,0.2406,0.3612,0.2736,1.501,1.1372,0.7576,0.0007,9.1439,-0.2513,-0.1505,-0.297,0.7241,0.6399,0.5639,-8.7579,14.828,3.8507,19.6198,-3.3601,-42.1256,199.3676,14.1198,57.5394,?,-106.7861,39.0962,6.2527,115.4999,?,0.2079,0.082,0.3945,0.2727,0.6158,2.2582,0.0744,0.3793,5.0994,0.2628,0.1309,0.4982,0,0,1,0.341,0.1699,0.4982,0.2975,157.8318,0.0831,0.1639,-0.9407,TASCA_GIACCA_ALTA
-0.0881,4.2788,2.0685,16.47,-1.9606,-0.1536,8.7338,2.9553,16.671,-1.2056,0.159,15.1026,3.8862,21.8028,-1.2382,4.6943,6.135,2.4769,13.2551,0.0525,0.5736,-0.5542,-0.0188,-0.9661,-0.0327,0.0339,0.6999,0.5323,0.8351,0.7605,1.1931,1.569,0.4899,0.2833,0.6974,0.5783,1.4236,2.4617,1.1969,0.9043,-14.8398,0.7555,-12.3983,-16.411,0.736,0.5711,0.3976,0.7759,0.5403,0.6963,0.9879,0.7554,1.2425,0.7646,1.2577,1.6449,0.0006,6.9806,0.3568,0.1727,-0.1048,-0.1098,-0.1306,0.323,2.5988,76.5521,8.7494,25.7385,-1.2001,-22.1716,57.8324,7.6048,39.0594,?,-113.6887,0.3203,0.566,115.1993,?,-0.1172,-0.0229,0.195,1.1505,15.4586,13.4362,1.3237,238.9683,180.532,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.2896,144.41,0.938,-0.0364,-0.145,TASCA_GIACCA_ALTA
