@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.8463,1.7016,1.3045,5.2773,-0.7844,2.882,4.018,2.0045,8.3872,-0.1989,0.8463,1.7016,1.3045,5.2773,-0.7844,3.7508,3.0911,1.7582,7.5929,0.0684,0.2937,1,0.2256,3.4053,0.7684,0.2256,0.6508,1,0.742,1.5366,1.1401,0.742,0.4235,1,0.5505,2.3613,1.2999,0.5505,1.6669,1,-4.1602,0.5999,-2.4958,-4.1602,0.4228,1,0.3629,2.3654,0.8583,0.3629,0.6292,1,0.695,1.5893,1.1046,0.695,0.0678,5.7502,0.8746,1,0.7462,0.8746,0.8543,0.7462,0.0267,0.0001,0.0119,0.0461,-0.214,-0.1384,0.0001,0.0087,0.1471,?,-0.9582,0.0001,0.0107,0.9719,?,-0.193,-0.0279,0.1445,1.3679,1.1067,0.8091,1.8712,1.2249,0.6546,0.0553,0.0084,0.1513,0,0,1,0.3137,0.0475,0.1513,0.0211,1.124,0.3568,-0.8443,-0.7693,0.1732,0.1193,0.3453,1.2774,-0.1201,2.7214,0.0224,0.1495,0.5699,0.8045,9.4123,0.0019,0.0434,0.1579,0.9834,0.0636,0.0184,0.2891,2.3092,7.9621,3.448,5.3323,63.3958,11.889,-0.0584,-0.0146,0.2505,0.3912,0.1198,0.3062,2.2413,8.0917,3.6102,0.213,12.3854,0.1233,-0.434,-0.9396,TASCA_SINISTRA_DAVANTI_PANTALONI
9.2844,0.9018,0.9496,3.0838,0.7112,5.7312,0.5998,0.7745,2.7136,0.6019,9.2844,0.9018,0.9496,3.0838,0.7112,14.3543,1.6015,1.2655,4.1763,0.7459,1.62,1,0.6468,0.6173,0.3993,0.6468,1.2262,1,0.7504,0.8156,0.612,0.7504,1.5035,1,0.5631,0.6651,0.3745,0.5631,1.8513,1,0.6196,0.5402,0.3347,0.6196,1.5667,1,0.6498,0.6383,0.4148,0.6498,1.1364,1,0.7384,0.88,0.6498,0.7384,0.2985,24.2999,0.0349,1,0.973,0.0349,0.2642,0.973,-0.1101,0.001,0.0316,0.1523,?,-0.6817,0.0001,0.0086,0.6953,?,-0.4497,0.0002,0.0155,0.4735,?,0.1615,0.2449,1.5157,3.6598,2.031,0.555,13.3939,4.1249,0.308,0.2191,0.3217,1.4684,1,1,1,0.2191,0.3217,1.4684,0.0172,1.2415,-0.9938,0.9879,-0.9884,8.5395,0.0124,0.1113,0.2882,0.9668,4.7961,0.0428,0.2068,0.544,0.8927,0.4324,0.01,0.1002,0.3632,0.4054,1.7805,19.7499,11.0923,0.5384,1.1112,2.064,0.2899,1.2349,4.2602,1.8548,33.8991,18.2768,1.7126,14.2152,8.3004,0.5298,0.7935,1.4978,0.2042,13.7679,-1,0.9374,-0.9414,TASCA_SINISTRA_DAVANTI_PANTALONI
2.7747,9.0223,3.0037,11.4615,-0.3662,-0.9457,6.2242,2.4948,10.9164,-1.3912,2.7747,9.0223,3.0037,11.4615,-0.3662,5.5731,9.5017,3.0825,11.3414,0.0479,-2.934,1,0.4979,-0.3408,-0.1697,0.4979,1.204,1,0.9744,0.8306,0.8094,0.9744,1.4496,1,0.9495,0.6899,0.6551,0.9495,0.4837,1,-5.3871,2.0674,-11.1373,-5.3871,1.8377,1,0.7043,0.5442,0.3833,0.7043,1.0499,1,1.0106,0.9524,0.9625,1.0106,0.0859,8.8926,0.3354,1,0.7956,0.3354,0.0043,0.7956,-0.0842,0.0066,0.0815,0.2794,-1.2364,-0.0062,0.0075,0.0865,0.3835,-2.3201,-0.6944,0.4141,0.6435,1.9817,-1.0015,13.4946,0.1213,0.009,0.9425,0.1267,0.1344,0.8883,0.016,0.0181,0.5765,0.1558,0.2703,1.0817,0.1262,0.1167,0.7286,0.141,0.1935,0.0149,1.1238,0.2584,0.962,0.4214,2.3066,0.2428,0.4928,2.626,0.3816,0.047,2.4029,1.5501,5.5463,-0.6123,9.3873,0.081,0.2846,1.5235,0.8424,49.0549,0.2457,0.005,0.3179,1.7313,5.4462,0.1011,2.9973,29.661,-0.7692,0.199,-0.2587,1.2344,0.4393,0.3559,0.4735,1.7237,3.6406,0.2057,12.991,0.4,-0.9091,-0.481,TASCA_SINISTRA_DAVANTI_PANTALONI
8.533,5.3262,2.3078,8.5562,0.4236,5.3558,0.6043,0.7774,3.0147,0.5484,8.533,5.3262,2.3078,8.5562,0.4236,13.2473,10.0753,3.1742,12.23,0.4402,1.5932,1,0.6441,0.6277,0.4043,0.6441,2.9687,1,0.7271,0.3368,0.2449,0.7271,8.8133,1,0.5286,0.1135,0.06,0.5286,1.7179,1,0.6539,0.5821,0.3806,0.6539,2.2238,1,0.6795,0.4497,0.3055,0.6795,2.8381,1,0.6996,0.3523,0.2465,0.6996,0.2809,22.4218,0.3997,1,0.9961,0.3997,0.4784,0.9961,-0.0638,0.0036,0.0598,0.1952,-3.6068,-0.723,0.0001,0.011,0.7381,?,-0.3838,0.0009,0.0298,0.4195,?,0.0883,0.1663,1.8841,5.4441,2.0073,0.3687,29.6379,4.0291,0.1359,0.2071,0.3643,1.7593,0,0,1,0.2645,0.4653,1.7593,0.0175,1.1801,-0.9679,0.967,-0.9193,8.5525,0.0392,0.1981,0.5621,0.9367,4.7413,0.1173,0.3425,0.9977,0.8057,-0.6015,0.0364,0.1907,0.9186,?,1.8038,-14.2175,-7.8818,0.5783,1.0383,1.7954,0.3345,1.0781,3.2236,2.0102,-9.0541,-4.5042,1.7291,0,0,0.5635,0.612,1.0861,0.2085,13.8953,-0.9973,0.8458,-0.8081,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.6062,16.2196,4.0274,14.5357,?,1.0148,4.1375,2.0341,8.148,-0.3668,-7.6062,16.2196,4.0274,14.5357,?,11.2139,27.5622,5.25,17.0855,0.1691,-7.4952,1,-0.6783,-0.1334,0.0905,-0.6783,1.9799,1,0.7671,0.5051,0.3874,0.7671,3.9202,1,0.5885,0.2551,0.1501,0.5885,6.6474,1,-4.1805,0.1504,-0.6289,-4.1805,0,1,0,0,0.2899,0,1.784,1,0.8508,0.5606,0.4769,0.8508,0.2251,16.9557,0.6456,1,-0.9951,0.6456,-0.589,-0.9951,-0.2909,0.004,0.0633,0.3556,?,0.3503,0.0113,0.1063,0.3282,0.2873,0.7667,0.0072,0.085,0.2754,0.6848,-0.8304,-0.3793,0.4568,0.5954,0.7448,1.2509,0.3545,0.5548,1.5648,-2.6876,-0.5943,0.2211,0,0,0.527,1.0836,1.2913,1.1917,0.0186,1.4079,0.7645,0.8242,0.9851,-6.5372,1.2805,1.1316,8.0496,?,3.0241,12.7763,3.5744,10.3796,-0.4986,5.441,0.655,0.8093,2.5309,0.6378,-2.1617,-1.2015,0.5558,0.3166,1.3983,4.4167,0.1002,1.9552,19.5072,2.3309,-1.8065,-0.775,0,0,0.9913,0.7755,3.1805,4.1011,0.1881,16.0962,0.5184,-0.1271,-0.8927,TASCA_SINISTRA_DAVANTI_PANTALONI
-9.6752,33.2127,5.763,19.3835,?,-5.259,9.021,3.0035,10.1706,?,-9.6752,33.2127,5.763,19.3835,?,14.8193,70.7109,8.409,25.6797,0.0897,1.8397,1,-0.6529,0.5436,-0.3549,-0.6529,1.9188,1,0.6853,0.5212,0.3572,0.6853,3.6817,1,0.4697,0.2716,0.1276,0.4697,1.9058,1,-7.6572,0.5247,-4.0178,-7.6572,1,1,0,1,0,0,1.9058,1,0.7548,0.5247,0.3961,0.7548,0.3332,24.6093,0.6574,1,-0.9954,0.6574,-0.7242,-0.9954,-0.3781,0.0293,0.1711,0.5694,?,0.2256,0.0035,0.0591,0.1741,0.4244,0.5677,0.0595,0.2439,0.6497,0.2519,-1.6761,-0.666,0.3974,2.8931,0.7017,0.2425,8.3699,0.4923,0.0588,-4.4355,-2.6026,0.5868,0,0,0.3483,3.2707,0.8764,0.268,0.0163,1.1715,-0.9869,0.8659,-0.9044,-3.7765,9.4658,3.0766,9.5488,?,-1.2118,4.9641,2.228,6.1875,-3.2869,7.1426,0.1912,0.4373,1.5684,0.8017,3.1163,-0.5287,-0.1697,1.3809,7.0362,5.0954,1.9069,49.5079,25.9631,2.0128,-1.5057,-0.7481,0,0,0.1825,1.5432,6.0884,3.9452,0.1857,12.84,0.9863,0.4731,0.5782,TASCA_SINISTRA_DAVANTI_PANTALONI
6.3404,14.8792,3.8574,15.6688,-0.1804,7.1446,5.5127,2.3479,9.0478,0.2691,6.3404,14.8792,3.8574,15.6688,-0.1804,12.2353,17.0141,4.1248,16.2599,0.231,0.8874,1,0.5182,1.1268,0.5839,0.5182,1.6429,1,0.9352,0.6087,0.5692,0.9352,2.6991,1,0.8745,0.3705,0.324,0.8745,-0.719,1,-0.4902,-1.3909,0.6819,-0.4902,1.0723,1,0.6278,0.9326,0.5854,0.6278,1.7318,1,0.9636,0.5774,0.5564,0.9636,0.2492,20.1632,0.028,1,0.909,0.028,0.388,0.909,-0.0028,0.2805,0.5297,1.1651,-0.9265,0.03,0.2532,0.5032,1.1364,-1.0073,-0.0397,0.4277,0.654,1.448,-1.1849,-0.0931,0.0705,-0.7572,1.0526,0.8099,0.7694,1.1081,0.6559,0.592,0.9825,0.7135,0.7262,1.0683,0.9126,0.8543,1.0252,0.8047,0.7848,0.0011,1.6796,0.9922,0.989,0.9836,5.927,5.4979,2.3448,7.3219,0.1561,6.9834,3.4294,1.8519,5.9966,0.3826,-0.6759,2.9097,1.7058,5.9003,-1.148,0.8487,-8.7685,-10.3314,1.2662,1.3746,1.0856,1.6032,1.8896,1.1786,0.3646,-0.4295,-1.1782,0.8934,3.1587,3.5357,1.221,1.2409,1.0163,0.1997,14.4713,-0.971,0.0876,-0.2742,TASCA_SINISTRA_DAVANTI_PANTALONI
7.3967,13.4656,3.6695,12.1625,0.115,4.6417,4.6884,2.1653,8.2468,0.0838,7.3967,13.4656,3.6695,12.1625,0.115,11.8999,20.9806,4.5805,16.3548,0.16,1.5935,1,0.6216,0.6275,0.3901,0.6216,1.6947,1,0.8011,0.5901,0.4727,0.8011,2.8721,1,0.6418,0.3482,0.2235,0.6418,2.0954,1,0.5072,0.4772,0.2421,0.5072,1.5268,1,0.7058,0.655,0.4623,0.7058,1.4748,1,0.7437,0.6781,0.5042,0.7437,0.2488,19.4351,-0.1627,1,0.967,-0.1627,0.0636,0.967,-0.2173,0.2153,0.464,1.1215,-0.9764,-0.1791,0.2079,0.4559,1.1557,-0.955,-0.3737,0.3349,0.5787,1.4304,-1.3259,1.2135,0.5816,0.4793,1.0178,0.8018,0.7878,1.036,0.6429,0.6206,0.9814,0.6795,0.6924,0.96,0.9227,0.9612,0.9704,0.7841,0.8079,0.0102,1.6713,0.9964,0.9739,0.9532,7.2589,1.1532,1.0738,3.8582,0.5482,5.5564,2.8759,1.6958,5.1537,0.3488,-0.0736,8.6036,2.9332,8.3997,-0.6829,1.3064,-98.6745,-75.5316,0.6332,0.3661,0.5782,0.401,0.134,0.3343,1.6958,-1.3735,-0.81,1.079,1.7109,1.5856,0.7486,0.4593,0.6136,0.1987,15.5195,-0.8686,0.8257,-0.9925,TASCA_SINISTRA_DAVANTI_PANTALONI
8.4876,3.0282,1.7402,7.5232,0.4313,6.9048,1.2353,1.1114,3.3873,0.608,8.4876,3.0282,1.7402,7.5232,0.4313,13.9088,5.5924,2.3648,9.9397,0.5171,1.2292,1,0.6102,0.8135,0.4964,0.6102,1.5657,1,0.7359,0.6387,0.47,0.7359,2.4515,1,0.5415,0.4079,0.2209,0.5415,1.0861,1,0.536,0.9207,0.4935,0.536,1.531,1,0.6426,0.6532,0.4197,0.6426,2.221,1,0.7569,0.4502,0.3408,0.7569,0.2946,23.88,0.3486,1,0.9712,0.3486,0.5614,0.9712,-0.1349,0.0002,0.0156,0.1512,?,-0.7159,0,0.0052,0.728,?,-0.5272,0.0001,0.012,0.5476,?,0.1885,0.2559,1.358,3.0141,1.3054,0.4331,9.0845,1.7039,0.1876,0.2077,0.2761,1.3293,1,1,1,0.2077,0.2761,1.3293,0.0191,1.3781,-0.8032,0.3792,-0.7778,7.5305,0.0229,0.1512,0.4933,0.9369,6.2469,0.035,0.187,0.6218,0.9046,-0.6101,0.0093,0.0966,0.7737,?,1.2055,-12.3439,-10.2399,0.809,1.5652,1.9349,0.6544,2.4499,3.7437,1.2418,-9.4604,-7.6181,1.199,0,0,0.7934,0.6376,0.8037,0.2086,14.3874,-0.9988,-0.291,0.3286,TASCA_SINISTRA_DAVANTI_PANTALONI
9.112,4.6317,2.1521,8.3789,0.3935,5.8086,0.2604,0.5103,2.0221,0.708,9.112,4.6317,2.1521,8.3789,0.3935,14.2095,7.4116,2.7224,10.5048,0.4844,1.5687,1,0.6413,0.6375,0.4088,0.6413,4.2176,1,0.7905,0.2371,0.1874,0.7905,17.7879,1,0.6249,0.0562,0.0351,0.6249,1.1088,1,0.5508,0.9019,0.4967,0.5508,1.9951,1,0.6781,0.5012,0.3399,0.6781,4.1436,1,0.7976,0.2413,0.1925,0.7976,0.3073,24.0327,-0.3305,1,0.9963,-0.3305,-0.2531,0.9963,-0.2292,0.0003,0.0185,0.2515,?,-0.6948,0.0001,0.0095,0.7214,?,-0.5154,0.0001,0.0072,0.5253,?,0.3299,0.4447,1.3481,1.9336,2.5543,1.321,3.7388,6.5242,1.745,0.3486,0.4788,1.3732,1,1,1,0.3486,0.4788,1.3732,0.0195,1.4394,-0.8815,0.4019,-0.7238,8.3898,0.0196,0.1399,0.492,0.9428,5.02,0.0496,0.2227,0.7665,0.8589,-0.7026,0.0217,0.1474,0.9971,?,1.6713,-11.9407,-7.1446,0.6283,0.9491,1.5106,0.3948,0.9009,2.2819,1.7363,-8.1265,-4.6804,1.5819,0,0,0.6418,0.4934,0.7688,0.2131,14.1123,-0.9942,0.4422,-0.3448,TASCA_SINISTRA_DAVANTI_PANTALONI
8.4213,3.5847,1.8933,7.0126,0.4562,6.5989,0.4008,0.6331,2.0281,0.7452,8.4213,3.5847,1.8933,7.0126,0.4562,13.6934,5.4457,2.3336,8.8679,0.548,1.2762,1,0.615,0.7836,0.4819,0.615,2.9907,1,0.8113,0.3344,0.2713,0.8113,8.9444,1,0.6583,0.1118,0.0736,0.6583,0.992,1,0.5473,1.0081,0.5517,0.5473,1.6203,1,0.6573,0.6172,0.4057,0.6573,3.4577,1,0.7908,0.2892,0.2287,0.7908,0.2837,23.4416,-0.141,1,0.9893,-0.141,0.0028,0.9893,-0.1641,0.0002,0.0158,0.1846,?,-0.7225,0,0.0051,0.7367,?,-0.5051,0,0.006,0.5143,?,0.2271,0.3249,1.4303,3.0729,2.6313,0.8563,9.4429,6.9239,0.7332,0.2505,0.3589,1.4324,1,1,1,0.2505,0.3589,1.4324,0.0187,1.3918,-0.6097,-0.056,-0.6201,7.8904,0.0174,0.1319,0.4922,0.9394,5.7368,0.0343,0.1851,0.6555,0.8917,-0.968,0.0137,0.1169,1.1445,?,1.3754,-8.1512,-5.9265,0.7125,1.1281,1.5833,0.5077,1.2726,2.5068,1.4148,-6.6687,-4.7136,1.3428,0,0,0.7508,0.43,0.5728,0.2042,14.5953,-0.9935,-0.0874,0.1959,TASCA_SINISTRA_DAVANTI_PANTALONI
6.0987,18.2752,4.275,22.1529,-0.0448,-0.1457,9.5411,3.0889,13.2729,-0.763,6.0987,18.2752,4.275,22.1529,-0.0448,9.3393,33.2789,5.7688,28.544,0.0484,-41.852,1,0.653,-0.0239,-0.0156,0.653,1.384,1,0.741,0.7225,0.5354,0.741,1.9154,1,0.5492,0.5221,0.2867,0.5492,0.1654,1,-0.6545,6.0468,-3.9577,-0.6545,2.8163,1,0.7069,0.3551,0.251,0.7069,1.669,1,0.7761,0.5992,0.465,0.7761,0.1835,14.7962,0.1755,1,0.9804,0.1755,0.1743,0.9804,-0.2047,0.0119,0.1093,0.4839,-1.545,-0.2188,0.0221,0.1488,0.7356,-2.4045,-0.674,0.2004,0.4476,1.9179,-0.9962,0.9356,0.3037,0.3246,0.7344,0.2441,0.3324,0.5393,0.0596,0.1105,0.5654,0.3069,0.5428,0.88,0.1979,0.2249,0.6578,0.2523,0.3836,0.0157,1.2703,0.4927,0.95,0.5535,5.8435,1.5907,1.2612,5.3336,0.3602,1.8403,1.4949,1.2227,3.7174,0.1129,7.3721,1.1757,1.0843,4.1559,0.4987,3.1753,0.7927,0.2496,1.0316,1.1632,1.1276,1.0641,1.353,1.2715,6.3484,0.7262,0.1144,1.9893,1.0055,0.5054,1.4348,1.2834,0.8945,0.2039,15.0559,-0.4193,-0.8287,-0.136,TASCA_SINISTRA_DIETRO_PANTALONI
