@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-3.983,23.5218,4.8499,25.143,-3.7198,-1.4105,30.1513,5.491,27.4893,-0.862,0.549,22.8827,4.7836,25.8824,-0.8211,7.73,34.9575,5.9125,21.9726,0.0601,2.8238,-7.2553,-0.5153,-2.5693,-0.1825,0.071,0.8832,1.0139,0.8203,1.1479,0.9287,0.8091,0.7801,1.0279,0.6729,1.3176,0.8625,0.6546,1.5571,1.698,-14.1003,1.0905,-9.0554,-8.3038,0.3608,0.3748,0.2279,1.0387,0.6315,0.608,0.9146,0.9714,1.1443,1.0621,1.2511,1.1779,0.0426,11.8283,-0.2459,-0.3421,-0.7342,0.7968,0.0873,0.2263,-1.1917,3.4422,1.8553,6.2805,-14.0902,-0.112,10.1276,3.1824,12.1231,-3.6286,3.9913,9.7711,3.1259,9.0672,0.0213,10.6396,-0.2986,-0.0281,0.583,0.5935,1.0181,0.3399,0.3523,1.0365,0.617,-29.7856,-48.2718,0.1589,0.0449,0.2827,0.5181,0.6927,1.337,0.0417,7.4702,0.621,-0.1233,-0.1461,DAVANTI_PANTALONI
-3.4795,17.7932,4.2182,24.7639,-2.2727,-0.1395,16.5343,4.0662,17.0179,-2.292,-0.4019,16.6479,4.0802,19.893,-0.9288,6.7307,17.9613,4.2381,17.3677,0.0584,24.9504,8.6577,-0.517,0.347,-0.0207,-0.0597,1.0374,1.0338,0.9953,0.9966,0.9595,0.9627,1.0761,1.0688,0.9906,0.9932,0.9206,0.9269,1.4514,1.7953,-15.9571,1.2369,-10.9942,-8.8885,1.4637,0.7337,0.4102,0.5012,0.2803,0.5592,1.4552,1.2449,1.4259,0.8555,0.9799,1.1454,0.0358,10.2187,-0.2376,-0.4448,-0.5081,0.1923,-0.4377,0.1395,-1.25,0.9997,0.9998,4.1656,-8.3827,-1.1631,21.0827,4.5916,17.7168,-3.4889,1.8342,3.6919,1.9214,6.6191,-0.1986,1.0747,-0.6815,-0.6342,0.2178,0.5204,2.3897,0.0474,0.2708,5.7105,0.2703,3.3938,12.557,0.1125,0.0804,0.7147,0.2351,0.6293,2.6766,0.0256,6.4296,-0.3712,-0.0463,-0.1712,DAVANTI_PANTALONI
0.0362,0.3921,0.6262,2.8065,-1.5252,-0.1749,0.4192,0.6475,2.4556,-0.8048,0.3595,0.0493,0.2221,0.924,-0.0614,0.9105,0.1928,0.4391,2.0738,0.0922,-0.2071,0.1008,0.0398,-0.4865,-0.1921,0.3949,0.9671,2.8197,1.4261,2.9156,1.4746,0.5058,0.9353,7.9505,2.0339,8.5005,2.1746,0.2558,1.548,31.7268,-8.0496,20.495,-5.1999,-0.2537,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,3.0372,1.3533,2.6575,1.1841,0.4456,0.0079,1.4046,-0.8016,-0.7006,-0.4647,0.5309,0.5323,0.3935,-0.2998,0.0074,0.0862,0.4359,?,0.3807,0.0052,0.0718,0.2718,0.4492,0.0637,0.042,0.2049,0.5766,-0.6394,-0.7876,-4.7064,5.9757,1.2002,0.4205,0.3503,1.4405,0.1768,0.1227,-1.9664,1.9384,-0.9858,0,0,1.403,1.6039,0.756,0.4713,0.0096,0.8724,-0.5811,-0.12,-0.2869,DAVANTI_PANTALONI
0.2696,1.1749,1.0839,3.9095,-0.657,1.2303,6.8028,2.6082,7.5972,-0.5371,0.1479,1.6849,1.298,5.3564,-0.9189,3.1072,1.6164,1.2714,4.7171,0.1121,0.2191,1.8234,0.0868,8.3211,0.396,0.0476,0.4156,0.8351,0.8526,2.0094,2.0515,1.021,0.1727,0.6974,0.7269,4.0376,4.2087,1.0424,0.5839,0.6043,-2.6039,1.0349,-4.4592,-4.3087,0.4774,0.8453,0.4441,1.7707,0.9304,0.5254,0.5146,0.7299,0.8288,1.4184,1.6106,1.1355,0.0249,4.3858,-0.0595,-0.133,0.4248,-0.1505,0.7508,-0.1224,0.644,0.0701,0.2648,1.019,0.1269,-0.5696,0.3728,0.6106,1.8492,-3.943,-1.0236,0.2353,0.4851,1.6894,?,-1.1306,-0.6291,0.5565,0.4338,0.5459,1.2586,0.1881,0.298,1.584,-0.1004,-0.0877,0.8732,3.1197,0,0,0.551,0.6032,1.0946,0.0262,2.3296,-0.8264,-0.5199,0.5879,DAVANTI_PANTALONI
3.2428,1.9451,1.3947,5.0977,0.0909,-1.5087,1.2388,1.113,3.8164,-19.6309,-1.04,4.0762,2.019,7.1714,-1.7063,4.3826,1.9265,1.388,5.1063,0.1951,-2.1494,-3.1182,0.7399,1.4507,-0.3442,-0.2373,1.2531,0.6908,1.0048,0.5513,0.8019,1.4546,1.5702,0.4772,1.0097,0.3039,0.643,2.1159,-0.1404,-0.1127,0.4117,0.8031,-2.9331,-3.6521,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.3357,0.7108,0.9983,0.5322,0.7474,1.4044,0.073,6.6996,-0.1931,0.3159,0.8492,-0.5189,-0.3879,0.1123,0.7608,1.9911,1.4111,4.5618,-0.9552,-1.8202,2.0064,1.4165,4.419,-21.5327,1.0116,0.4338,0.6587,2.234,-0.0782,-0.418,0.7521,-1.7994,0.9962,2.1423,2.1505,0.9924,4.5895,4.6248,0.5278,13.7565,26.0657,11.8968,1.126,0.0947,1.0323,2.042,1.9781,0.0435,4.2111,0.0516,-0.5609,0.4273,DAVANTI_PANTALONI
4.7574,37.6931,6.1395,23.2151,-0.5706,-4.3693,21.0772,4.591,14.1535,-3.5991,-0.8402,4.2354,2.058,9.3389,-1.7946,8.9345,25.6101,5.0606,14.6756,0.0732,-1.0888,-5.6622,0.5325,5.2003,-0.489,-0.094,1.3373,2.9832,1.2132,2.2308,0.9072,0.4067,1.7883,8.8996,1.4718,4.9765,0.823,0.1654,0.7615,1.4064,-7.2762,1.8469,-9.5551,-5.1736,4.8029,4.4231,0.9334,0.9209,0.1943,0.211,1.6402,2.4859,1.5819,1.5155,0.9644,0.6364,0.0658,12.694,-0.3285,-0.0235,0.8388,-0.3252,-0.5406,-0.0153,0.4314,2.4496,1.5651,5.0351,-0.5171,-2.5315,3.1306,1.7694,5.1743,?,2.3753,2.5627,1.6009,4.6196,0.0064,-0.1704,0.1816,-1.0658,0.8846,0.9777,1.1053,0.7825,0.9559,1.2216,0.3317,-57.299,-172.7463,0,0.7138,0,0.9731,1.0899,1.1201,0.0353,6.1288,0.0013,0.6197,-0.7601,DAVANTI_PANTALONI
-0.3755,8.4009,2.8984,9.8139,-1.0107,-0.8891,6.3965,2.5291,11.6367,-4.0701,1.0965,26.3999,5.1381,22.4544,-0.6578,5.9523,7.9006,2.8108,11.9851,0.1256,0.4223,-0.3425,-0.0631,-0.8109,-0.1494,0.1842,1.146,0.5641,1.0312,0.4922,0.8998,1.828,1.3134,0.3182,1.0633,0.2423,0.8096,3.3415,0.5281,0.5536,-2.8664,1.0484,-5.4281,-5.1774,2.1266,0.3604,0.3561,0.1695,0.1675,0.9882,0.8434,0.4371,0.8188,0.5182,0.9709,1.8735,0.0298,8.863,-0.4193,-0.668,0.244,0.0703,-0.4889,0.0996,0.9601,1.3408,1.1579,3.7238,-0.4398,0.2514,1.7302,1.3154,6.8075,-0.4819,0.817,0.6789,0.824,2.9041,-0.4556,3.8185,1.1751,0.3077,0.8803,1.4053,1.5964,0.7749,1.9749,2.5484,0.5138,1.2513,2.4355,0.563,1.2964,2.3025,0.547,1.2823,2.3441,0.0262,3.2102,-0.0375,0.7762,-0.2707,DAVANTI_PANTALONI
2.2968,18.4265,4.2926,15.7168,-1.1031,-4.3778,35.6278,5.9689,16.8419,-2.3419,3.4597,21.6968,4.658,15.9504,-0.7029,9.959,12.9808,3.6029,12.5948,0.2066,-0.5246,0.6639,0.2306,-1.2654,-0.4396,0.3474,0.7192,0.9216,1.1914,1.2814,1.6567,1.2928,0.5172,0.8493,1.4195,1.6421,2.7447,1.6715,0.6985,1.2521,-2.5135,1.7926,-3.5985,-2.0074,1.4829,0.7978,0.4708,0.538,0.3175,0.59,0.9332,0.9854,1.2479,1.0559,1.3372,1.2664,0.0616,15.4431,-0.7871,0.5488,0.7327,-0.4294,-0.8872,0.4877,-0.8769,2.0015,1.4148,4.9219,-2.4044,1.7244,3.7097,1.9261,6.9994,-0.4711,2.9947,3.2191,1.7942,5.9387,-0.1224,-0.5085,-0.2928,0.5758,0.7345,0.7885,1.0735,0.5395,0.6218,1.1524,1.5508,5.3671,3.4608,0.3039,0.2732,0.8992,0.7032,0.8288,1.1786,0.0364,6.6244,0.8281,-0.8319,-0.6256,DIETRO_PANTALONI
5.2249,1.7165,1.3102,5.5696,0.2955,-7.9353,9.0896,3.0149,13.8308,?,-1.6415,5.7679,2.4016,9.6204,-1.4088,10.0041,9.4557,3.075,13.4422,0.1592,-0.6584,-3.183,0.5223,4.8343,-0.7932,-0.1641,0.4346,0.5455,0.4261,1.2553,0.9805,0.781,0.1888,0.2976,0.1815,1.5759,0.9613,0.61,-0.1689,-0.4151,0.9178,2.4582,-5.4346,-2.2108,0,1.9794,0.4945,0,0,0.2498,0.4027,0.5789,0.4143,1.4377,1.0289,0.7157,0.1928,15.7039,-0.8724,-0.2209,0.9128,0.0967,-0.9886,-0.1851,-1.6198,1.735,1.3172,5.374,-4.2576,-2.8508,4.9264,2.2196,7.0858,-5.4294,1.8636,1.6386,1.2801,4.2357,0.0625,0.5682,-0.8691,-1.5297,0.5934,1.029,1.7339,0.3522,1.0589,3.0066,0.7273,-15.4076,-21.1849,0.9275,0.2262,0.2439,0.7584,1.2687,1.6729,0.0754,6.8065,0.3144,0.3555,0.6757,DIETRO_PANTALONI
4.224,19.1557,4.3767,28.7826,-0.1512,-2.881,8.0803,2.8426,11.1804,-1.357,-1.6813,11.2383,3.3524,22.9163,-0.4873,7.3241,13.8005,3.7149,28.5426,0.0341,-1.4661,-2.5123,0.5767,1.7135,-0.3934,-0.2296,1.5397,1.3056,1.1782,0.8479,0.7652,0.9024,2.3707,1.7045,1.388,0.719,0.5855,0.8143,0.5873,0.5035,-3.7532,0.8572,-6.3902,-7.4544,5.2707,1.6227,0.8461,0.3079,0.1605,0.5214,2.5744,1.256,1.0084,0.4879,0.3917,0.8029,0.0579,10.9364,-0.1185,0.6446,0.8963,-0.1121,-0.2403,0.5786,-0.0475,1.5894,1.2607,4.406,-1.5246,-1.0967,2.8517,1.6887,6.0295,-2.1611,3.0939,3.0525,1.7472,7.7716,-0.2885,0.0433,-0.0154,-0.3545,0.7466,0.7216,0.9665,0.5574,0.5207,0.9342,0.6455,1.529,2.3688,0.915,0.2894,0.3162,0.7307,0.5669,0.7758,0.0353,5.8982,-0.3936,-0.7084,0.153,DAVANTI_PANTALONI
0.3666,0.0776,0.2786,1.1787,-0.3344,-0.5158,0.1073,0.3276,1.2229,-4.4696,0.0285,0.1044,0.323,1.2582,-1.4828,0.7975,0.0545,0.2334,0.8669,0.2938,-0.7107,12.854,0.4596,-18.0858,-0.6467,0.0358,0.8505,0.8625,1.194,1.0141,1.4038,1.3844,0.7234,0.7439,1.4256,1.0284,1.9708,1.9164,0.2956,0.3931,-0.8192,1.3299,-2.7715,-2.0841,3.9511,1.7432,0.7197,0.4412,0.1822,0.4129,0.9639,0.9369,1.3598,0.9719,1.4107,1.4514,0.0067,1.2086,-0.6627,0.1437,0.7158,0.5322,-0.9253,-0.4863,-1.2738,0.0987,0.3141,1.567,?,-0.6701,0.0112,0.106,0.78,?,0.411,0.0136,0.1168,0.392,0.3007,1.9011,-3.0997,-1.6305,2.9622,2.6887,0.9077,8.7743,7.2289,0.8239,2.009,-9.2969,-4.6276,1,0,0,2.009,3.9974,1.9898,0.0159,2.3548,0.9645,0.0038,-0.0714,DAVANTI_PANTALONI
-0.5311,8.8431,2.9737,12.0219,-3.048,2.2236,4.8427,2.2006,7.9462,-0.4197,-1.7461,8.0755,2.8417,12.3289,-1.1257,5.2176,2.8134,1.6773,7.3363,0.214,-0.2388,0.3042,-0.1018,-1.2735,0.4262,-0.3347,1.3513,1.0464,1.7729,0.7744,1.312,1.6942,1.8261,1.0951,3.1432,0.5997,1.7213,2.8704,3.8537,1.3864,-4.531,0.3598,-1.1758,-3.2681,0.5306,0.5121,0.3182,0.9651,0.5997,0.6214,1.5129,0.9751,1.6387,0.6445,1.0831,1.6805,0.0313,7.8339,0.7913,-0.1714,-0.4287,-0.3387,-0.1211,-0.2231,0.0658,0.8098,0.8999,3.5782,-0.9546,-0.5221,2.3599,1.5362,5.4591,-1.8815,-2.1634,0.4928,0.702,3.98,?,-0.1261,-0.0304,0.2413,0.5858,1.2819,2.1884,0.3431,1.6433,4.7893,0.4902,0.4391,0.8956,0.9663,0,0,0.6554,0.899,1.3716,0.0242,4.2547,-0.1077,0.6995,0.2169,DAVANTI_PANTALONI
0.755,1.1747,1.0839,4.8954,-0.4116,-0.3837,0.5192,0.7206,2.235,-0.8881,0.0894,0.0609,0.2467,1.3503,-3.0035,1.3631,0.622,0.7887,3.0692,0.1624,-1.9678,8.4413,0.5539,-4.2897,-0.2815,0.0656,1.5041,4.3937,1.3742,2.9211,0.9137,0.3128,2.2624,19.305,1.8886,8.533,0.8348,0.0978,1.3577,1.409,-2.3987,1.0378,-1.7667,-1.7024,2.9297,10.2824,0.9465,3.5097,0.3231,0.092,2.1903,3.6254,1.595,1.6552,0.7282,0.4399,0.0096,1.8382,0.6615,0.0289,0.8988,-0.5893,0.7925,-0.2143,-0.0288,0.0148,0.1216,0.4646,-1.0238,0.0278,0.0042,0.0649,0.2531,-0.3719,0.1619,0.038,0.1948,0.6387,-0.4313,-1.0379,-0.1779,0.1714,1.8743,0.624,0.3329,3.5132,0.3894,0.1108,3.4254,1.2212,0.3565,1.2442,0.5145,0.4135,1.8354,0.7274,0.3963,0.0019,0.3597,0.2756,-0.8819,-0.2224,DAVANTI_PANTALONI
3.1037,9.2422,3.0401,14.577,-0.0802,-1.0417,2.1866,1.4787,7.6941,-0.6827,-0.2925,5.4003,2.3238,10.9593,-1.3085,4.6212,6.2765,2.5053,11.927,0.1189,-2.9796,-10.6118,0.6716,3.5616,-0.2254,-0.0633,2.0559,1.3082,1.2135,0.6363,0.5902,0.9276,4.2268,1.7114,1.4725,0.4049,0.3484,0.8604,0.3467,0.1742,-0.6725,0.5025,-1.9396,-3.8598,2.9514,2.8426,0.9969,0.9632,0.3378,0.3507,1.8946,1.3301,1.2222,0.7021,0.6451,0.9189,0.0353,6.5356,0.3662,0.1121,0.9109,-0.1228,0.3873,-0.0832,0.7731,0.9705,0.9852,6.0648,-0.4657,-0.6998,0.2308,0.4804,2.9021,-4.0999,2.2855,1.8388,1.356,5.8981,-0.5192,-1.1048,0.3383,-0.3062,2.0506,0.7265,0.3543,4.205,0.5278,0.1255,0.8259,0.9559,1.1574,7.2715,1.0658,0.1466,2.0898,1.0283,0.492,0.027,4.268,-0.0789,0.3518,0.6307,DAVANTI_PANTALONI
0.2092,1.1114,1.0542,4.4632,-0.582,0.0907,0.2534,0.5034,1.7855,-0.462,0.3541,0.2421,0.492,2.5291,-0.5674,1.2146,0.309,0.5559,2.6724,0.1096,2.3074,0.5908,0.1723,0.2561,0.0747,0.2916,2.0944,2.1426,1.8966,1.023,0.9055,0.8852,4.3865,4.5909,3.5969,1.0466,0.82,0.7835,2.9102,1.7934,-4.9909,0.6162,-1.715,-2.7829,2.31,1.7485,0.94,0.7569,0.4069,0.5376,2.4997,1.7647,1.6701,0.706,0.6681,0.9464,0.0045,1.7456,0.3664,-0.4025,0.3856,-0.5747,0.288,0.0359,-0.3238,0.0357,0.189,0.7071,-9.353,-0.1918,0.0256,0.16,0.6366,-3.2645,0.1222,0.028,0.1674,0.6676,-0.4243,1.6882,-2.6509,-1.5703,1.1812,1.1292,0.956,1.3952,1.2752,0.914,1.3108,3.2119,2.4503,0.4575,0.1457,0.3185,1.1107,1.0592,0.9536,0.0042,0.7174,0.4683,0.8071,0.1898,DAVANTI_PANTALONI
-5.6112,14.4061,3.7955,14.65,-3.4191,-2.6602,9.0693,3.0115,9.2025,-3.9137,-1.7718,6.5137,2.5522,9.9101,-1.9781,8.2764,3.1922,1.7867,9.7804,0.157,2.1093,3.167,-0.678,1.5014,-0.3214,-0.2141,1.2603,1.4872,2.1244,1.18,1.6856,1.4285,1.5884,2.2117,4.5129,1.3924,2.8411,2.0405,1.5464,1.722,-6.2245,1.1135,-4.0251,-3.6148,1.7702,0.9962,0.2858,0.5628,0.1614,0.2868,1.592,1.4783,1.4979,0.9286,0.9409,1.0133,0.068,11.5299,-0.786,-0.544,-0.6863,0.6555,0.2888,0.0402,0.4964,0.504,0.7099,2.5998,-0.5738,1.2204,4.1128,2.028,6.0146,-0.3936,-2.7577,2.0013,1.4147,4.6029,?,0.4067,-0.18,-0.4425,0.3501,0.5018,1.4335,0.1225,0.2518,2.055,0.558,0.2059,0.3691,0.3828,0,0,0.4323,0.5648,1.3067,0.0322,5.4203,0.1751,0.3351,0.4809,DAVANTI_PANTALONI
1.0253,3.4927,1.8689,7.4874,-0.8125,-0.0127,4.6697,2.1609,7.5282,-0.9451,3.0144,4.3652,2.0893,8.929,-0.1174,4.575,1.7353,1.3173,5.6232,0.3016,-80.7246,0.3401,0.2241,-0.0042,-0.0028,0.6589,0.8648,0.8945,1.4187,1.0343,1.6404,1.586,0.7479,0.8001,2.0127,1.0698,2.691,2.5155,0.9176,3.5775,-1.3825,3.899,-1.5067,-0.3864,1.0674,0.517,0.5131,0.4844,0.4807,0.9925,0.9946,0.8386,1.3315,0.8431,1.3388,1.5879,0.0663,6.8357,0.1581,0.1238,0.2135,0.1838,0.2483,0.8395,0.3312,0.9927,0.9963,3.6689,-0.4822,-1.7655,0.6777,0.8232,3.3023,?,0.6982,0.2123,0.4607,1.6664,0.0222,-0.1876,0.4743,-2.5285,1.2102,2.1626,1.7869,1.4647,4.6768,3.1931,0.3615,-31.5161,-87.1936,0,1.4523,0,1.111,2.2016,1.9817,0.0402,3.3639,0.5766,-0.4415,-0.1414,DAVANTI_PANTALONI
-5.1106,2.1015,1.4496,7.422,?,-3.1522,1.4537,1.2057,5.3391,?,-1.9785,0.558,0.747,3.5534,?,6.5622,1.0194,1.0096,4.2364,0.5073,1.6213,2.583,-0.7788,1.5932,-0.4803,-0.3015,1.2023,1.9407,1.4358,1.6141,1.1942,0.7399,1.4456,3.7661,2.0615,2.6053,1.4261,0.5474,1.3901,2.0887,-1.7014,1.5025,-1.2239,-0.8146,1,1,0,1,0,0,1.3901,2.0887,1.752,1.5025,1.2603,0.8388,0.1437,10.2413,-0.2331,-0.5312,-0.7534,0.3794,-0.4144,0.0665,0.785,1.077,1.0378,3.554,-0.1981,2.8227,0.4588,0.6774,2.4911,0.4015,-2.6542,0.2086,0.4567,3.3084,?,0.2781,-0.2957,-1.0635,1.5321,2.2725,1.4833,2.3473,5.1641,2.2,-0.3516,0.1776,-0.5052,0.7127,0,0,1.4267,1.0742,0.753,0.0898,6.449,0.0743,-0.342,0.3292,DAVANTI_PANTALONI
